df_hash,22ZHK4.7HTV1R
319.468,1.047
319.498,1.053
319.528,1.042
319.558,1.047
319.588,1.046
319.618,1.050
319.648,1.051
319.678,1.055
319.708,1.051
319.738,1.050
319.768,1.045
319.798,1.049
319.828,1.062
319.858,1.051
319.888,1.040
319.918,1.048
319.948,1.039
319.978,1.043
320.008,1.046
320.038,1.047
320.068,1.051
320.098,1.039
320.128,1.048
320.158,1.054
320.188,1.058
320.218,1.062
320.248,1.058
320.278,1.052
320.308,1.064
320.338,1.055
320.368,1.053
320.398,1.060
320.428,1.042
320.458,1.050
320.488,1.062
320.518,1.049
320.548,1.059
320.578,1.057
320.608,1.058
320.638,1.042
320.668,1.038
320.698,1.049
320.728,1.027
320.758,1.040
320.788,1.035
320.818,1.032
320.848,1.045
320.878,1.045
320.908,1.044
320.938,1.060
320.968,1.064
320.998,1.055
321.028,1.065
321.058,1.068
321.088,1.073
321.118,1.064
321.148,1.053
321.178,1.057
321.208,1.060
321.238,1.052
321.268,1.061
321.298,1.053
321.328,1.056
321.358,1.066
321.388,1.056
321.418,1.054
321.448,1.061
321.478,1.052
321.508,1.059
321.538,1.056
321.568,1.052
321.598,1.059
321.628,1.053
321.658,1.065
321.688,1.056
321.718,1.062
321.748,1.056
321.778,1.056
321.808,1.057
321.838,1.056
321.868,1.053
321.898,1.051
321.928,1.056
321.958,1.058
321.988,1.051
322.018,1.062
322.048,1.048
322.078,1.063
322.108,1.060
322.138,1.049
322.168,1.057
322.198,1.060
322.228,1.043
322.258,1.066
322.288,1.057
322.318,1.057
322.348,1.055
322.378,1.061
322.408,1.050
322.438,1.062
322.468,1.064
322.498,1.047
322.528,1.057
322.558,1.059
322.588,1.057
322.618,1.054
322.648,1.055
322.678,1.067
322.708,1.062
322.738,1.053
322.768,1.052
322.798,1.056
322.828,1.059
322.858,1.064
322.888,1.052
322.918,1.053
322.948,1.050
322.978,1.058
323.008,1.060
323.038,1.051
323.068,1.064
323.098,1.061
323.128,1.052
323.158,1.056
323.188,1.053
323.218,1.059
323.248,1.060
323.278,1.054
323.308,1.055
323.338,1.052
323.368,1.056
323.398,1.062
323.428,1.056
323.458,1.060
323.488,1.055
323.518,1.047
323.548,1.058
323.578,1.052
323.608,1.053
323.638,1.060
323.668,1.062
323.698,1.048
323.728,1.058
323.758,1.060
323.788,1.055
323.818,1.059
323.848,1.052
323.878,1.062
323.908,1.055
323.938,1.059
323.968,1.068
323.998,1.063
324.028,1.052
324.058,1.054
324.088,1.054
324.118,1.047
324.148,1.056
324.178,1.057
324.208,1.058
324.238,1.062
324.268,1.062
324.298,1.049
324.328,1.059
324.358,1.056
324.388,1.059
324.418,1.064
324.448,1.047
324.478,1.050
324.508,1.070
324.538,1.054
324.568,1.059
324.598,1.062
324.628,1.054
324.658,1.055
324.688,1.051
324.718,1.050
324.748,1.050
324.778,1.055
324.808,1.044
324.838,1.048
324.868,1.060
324.898,1.059
324.928,1.064
324.958,1.059
324.988,1.074
325.018,1.070
325.048,1.064
325.078,1.070
325.108,1.071
325.138,1.064
325.168,1.069
325.198,1.062
325.228,1.054
325.258,1.062
325.288,1.057
325.318,1.051
325.348,1.066
325.378,1.070
325.408,1.059
325.438,1.066
325.468,1.068
325.498,1.055
325.528,1.063
325.558,1.060
325.588,1.044
325.618,1.062
325.648,1.074
325.678,1.053
325.708,1.059
325.738,1.071
325.768,1.059
325.798,1.080
325.828,1.071
325.858,1.064
325.888,1.076
325.918,1.059
325.948,1.062
325.978,1.054
326.008,1.051
326.038,1.062
326.068,1.062
326.098,1.060
326.128,1.058
326.158,1.048
326.188,1.070
326.218,1.067
326.248,1.058
326.278,1.059
326.308,1.057
326.338,1.055
326.368,1.062
326.398,1.064
326.428,1.056
326.458,1.060
326.488,1.060
326.518,1.061
326.548,1.057
326.578,1.052
326.608,1.062
326.638,1.067
326.668,1.050
326.698,1.072
326.728,1.058
326.758,1.069
326.788,1.072
326.818,1.066
326.848,1.059
326.878,1.065
326.908,1.062
326.938,1.054
326.968,1.066
326.998,1.053
327.028,1.064
327.058,1.072
327.088,1.052
327.118,1.053
327.148,1.056
327.178,1.061
327.208,1.061
327.238,1.060
327.268,1.054
327.298,1.067
327.328,1.058
327.358,1.064
327.388,1.062
327.418,1.062
327.448,1.058
327.478,1.054
327.508,1.056
327.538,1.060
327.568,1.073
327.598,1.059
327.628,1.053
327.658,1.063
327.688,1.062
327.718,1.055
327.748,1.065
327.778,1.071
327.808,1.055
327.838,1.056
327.868,1.053
327.898,1.062
327.928,1.060
327.958,1.071
327.988,1.057
328.018,1.062
328.048,1.067
328.078,1.055
328.108,1.048
328.138,1.066
328.168,1.054
328.198,1.047
328.228,1.062
328.258,1.061
328.288,1.064
328.318,1.063
328.348,1.059
328.378,1.062
328.408,1.067
328.438,1.059
328.468,1.049
328.498,1.055
328.528,1.059
328.558,1.061
328.588,1.067
328.618,1.061
328.648,1.064
328.678,1.059
328.708,1.051
328.738,1.066
328.768,1.063
328.798,1.050
328.828,1.061
328.858,1.062
328.888,1.063
328.918,1.062
328.948,1.062
328.978,1.065
329.008,1.064
329.038,1.052
329.068,1.059
329.098,1.061
329.128,1.065
329.158,1.060
329.188,1.052
329.218,1.062
329.248,1.067
329.278,1.063
329.308,1.056
329.338,1.060
329.368,1.058
329.398,1.058
329.428,1.062
329.458,1.054
329.488,1.062
329.518,1.061
329.548,1.062
329.578,1.061
329.608,1.037
329.638,1.050
329.668,1.072
329.698,1.067
329.728,1.059
329.758,1.066
329.788,1.063
329.818,1.070
329.848,1.064
329.878,1.075
329.908,1.073
329.938,1.082
329.968,1.081
329.998,1.073
330.028,1.062
330.058,1.060
330.088,1.058
330.118,1.062
330.148,1.057
330.178,1.066
330.208,1.079
330.238,1.069
330.268,1.062
330.298,1.084
330.328,1.079
330.358,1.070
330.388,1.084
330.418,1.075
330.448,1.091
330.478,1.087
330.508,1.073
330.538,1.070
330.568,1.071
330.598,1.066
330.628,1.086
330.658,1.072
330.688,1.055
330.718,1.053
330.748,1.061
330.778,1.058
330.808,1.065
330.838,1.071
330.868,1.068
330.898,1.062
330.928,1.076
330.958,1.088
330.988,1.089
331.018,1.079
331.048,1.073
331.078,1.069
331.108,1.045
331.138,1.058
331.168,1.024
331.198,1.048
331.228,1.050
331.258,1.035
331.288,0.992
331.318,1.060
331.348,1.058
331.378,1.020
331.408,1.029
331.438,1.030
331.468,0.977
331.498,0.994
331.528,0.963
331.558,0.963
331.588,1.035
331.618,1.018
331.648,1.004
331.678,1.024
331.708,1.021
331.738,1.043
331.768,1.055
331.798,1.051
331.828,1.031
331.858,1.043
331.888,1.039
331.918,1.038
331.948,1.062
331.978,1.060
332.008,1.055
332.038,1.043
332.068,1.062
332.098,1.051
332.128,1.032
332.158,1.056
332.188,1.062
332.218,1.070
332.248,1.047
332.278,1.030
332.308,1.033
332.338,1.055
332.368,1.035
332.398,1.033
332.428,1.049
332.458,1.078
332.488,1.059
332.518,1.055
332.548,1.068
332.578,1.049
332.608,1.022
332.638,1.041
332.668,1.037
332.698,1.023
332.728,1.027
332.758,1.052
332.788,1.031
332.818,1.030
332.848,1.034
332.878,1.041
332.908,1.044
332.938,1.040
332.968,1.031
332.998,1.043
333.028,1.047
333.058,1.048
333.088,1.049
333.118,1.064
333.148,1.075
333.178,1.057
333.208,1.067
333.238,1.071
333.268,1.054
333.298,1.062
333.328,1.065
333.358,1.047
333.388,1.045
333.418,1.047
333.448,1.066
333.478,1.058
333.508,1.044
333.538,1.055
333.568,1.051
333.598,1.039
333.628,1.051
333.658,1.046
333.688,1.047
333.718,1.049
333.748,1.052
333.778,1.051
333.808,1.049
333.838,1.045
333.868,1.054
333.898,1.042
333.928,1.045
333.958,1.054
333.988,1.050
334.018,1.046
334.048,1.056
334.078,1.052
334.108,1.050
334.138,1.059
334.168,1.045
334.198,1.047
334.228,1.046
334.258,1.046
334.288,1.050
334.318,1.054
334.348,1.048
334.378,1.050
334.408,1.046
334.438,1.054
334.468,1.049
334.498,1.042
334.528,1.050
334.558,1.054
334.588,1.043
334.618,1.048
334.648,1.050
334.678,1.048
334.708,1.045
334.738,1.051
334.768,1.048
334.798,1.042
334.828,1.057
334.858,1.047
334.888,1.046
334.918,1.048
334.948,1.052
334.978,1.051
335.008,1.055
335.038,1.049
335.068,1.057
335.098,1.053
335.128,1.040
335.158,1.053
335.188,1.061
335.218,1.054
335.248,1.053
335.278,1.046
335.308,1.048
335.338,1.039
335.368,1.044
335.398,1.047
335.428,1.051
335.458,1.048
335.488,1.058
335.518,1.048
335.548,1.041
335.578,1.047
335.608,1.049
335.638,1.049
335.668,1.049
335.698,1.046
335.728,1.043
335.758,1.051
335.788,1.054
335.818,1.046
335.848,1.044
335.878,1.097
335.908,1.070
335.938,1.037
335.968,1.048
335.998,1.055
336.028,1.064
336.058,1.058
336.088,1.064
336.118,1.062
336.148,1.061
336.178,0.987
336.208,1.087
336.238,1.073
336.268,1.030
336.298,1.097
336.328,1.092
336.358,1.087
336.388,1.066
336.418,1.052
336.448,1.050
336.478,1.049
336.508,1.046
336.538,1.045
336.568,1.045
336.598,1.042
336.628,1.049
336.658,1.043
336.688,1.044
336.718,1.060
336.748,1.046
336.778,1.064
336.808,1.057
336.838,1.046
336.868,1.049
336.898,1.034
336.928,1.044
336.958,1.056
336.988,1.055
337.018,1.053
337.048,1.055
337.078,1.038
337.108,1.040
337.138,1.056
337.168,1.052
337.198,1.037
337.228,1.046
337.258,1.064
337.288,1.062
337.318,1.047
337.348,1.065
337.378,1.068
337.408,1.059
337.438,1.080
337.468,1.064
337.498,1.053
337.528,1.072
337.558,1.062
337.588,1.071
337.618,1.076
337.648,1.078
337.678,1.077
337.708,1.079
337.738,1.081
337.768,1.079
337.798,1.078
337.828,1.079
337.858,1.080
337.888,1.074
337.918,1.089
337.948,1.092
337.978,1.072
338.008,1.081
338.038,1.092
338.068,1.080
338.098,1.076
338.128,1.070
338.158,1.075
338.188,1.074
338.218,1.071
338.248,1.069
338.278,1.078
338.308,1.081
338.338,1.078
338.368,1.069
338.398,1.084
338.428,1.075
338.458,1.084
338.488,1.071
338.518,1.081
338.548,1.071
338.578,1.088
338.608,1.072
338.638,1.054
338.668,1.072
338.698,1.073
338.728,1.079
338.758,1.123
338.788,1.084
338.818,1.067
338.848,1.079
338.878,1.072
338.908,1.063
338.938,1.083
338.968,1.080
338.998,1.076
339.028,1.132
339.058,1.110
339.088,1.109
339.118,1.079
339.148,1.053
339.178,1.061
339.208,1.036
339.238,1.072
339.268,1.104
339.298,1.092
339.328,1.082
339.358,1.090
339.388,1.086
339.418,1.087
339.448,1.086
339.478,1.079
339.508,1.100
339.538,1.102
339.568,1.068
339.598,1.079
339.628,1.021
339.658,1.032
339.688,1.042
339.718,1.079
339.748,1.098
339.778,1.083
339.808,1.102
339.838,1.110
339.868,1.090
339.898,1.072
339.928,1.047
339.958,1.059
339.988,1.092
340.018,1.061
340.048,1.039
340.078,1.057
340.108,1.051
340.138,1.020
340.168,1.010
340.198,0.983
340.228,1.081
340.258,1.136
340.288,1.108
340.318,1.161
340.348,1.151
340.378,1.082
340.408,1.027
340.438,1.018
340.468,1.009
340.498,0.979
340.528,0.948
340.558,0.954
340.588,0.932
340.618,0.993
340.648,1.105
340.678,1.054
340.708,1.042
340.738,1.069
340.768,1.077
340.798,1.062
340.828,1.080
340.858,1.076
340.888,1.063
340.918,1.059
340.948,1.037
340.978,1.037
341.008,1.034
341.038,1.061
341.068,1.043
341.098,1.037
341.128,1.053
341.158,1.037
341.188,1.024
341.218,1.009
341.248,1.018
341.278,1.054
341.308,1.016
341.338,1.034
341.368,1.037
341.398,1.046
341.428,1.054
341.458,1.059
341.488,1.097
341.518,1.063
341.548,1.071
341.578,1.077
341.608,1.062
341.638,1.068
341.668,1.091
341.698,1.039
341.728,1.029
341.758,1.058
341.788,1.049
341.818,1.039
341.848,1.039
341.878,1.067
341.908,1.066
341.938,1.049
341.968,1.062
341.998,1.057
342.028,1.041
342.058,1.048
342.088,1.069
342.118,1.053
342.148,1.051
342.178,1.055
342.208,1.058
342.238,1.066
342.268,1.053
342.298,1.051
342.328,1.042
342.358,1.062
342.388,1.062
342.418,1.064
342.448,1.048
342.478,1.055
342.508,1.067
342.538,1.056
342.568,1.050
342.598,1.065
342.628,1.051
342.658,1.042
342.688,1.055
342.718,1.046
342.748,1.054
342.778,1.049
342.808,1.056
342.838,1.036
342.868,1.047
342.898,1.048
342.928,1.049
342.958,1.061
342.988,1.051
343.018,1.048
343.048,1.055
343.078,1.044
343.108,1.049
343.138,1.055
343.168,1.051
343.198,1.060
343.228,1.041
343.258,1.050
343.288,1.053
343.318,1.054
343.348,1.046
343.378,1.043
343.408,1.068
343.438,1.053
343.468,1.050
343.498,1.055
343.528,1.052
343.558,1.043
343.588,1.048
343.618,1.056
343.648,1.056
343.678,1.048
343.708,1.046
343.738,1.059
343.768,1.059
343.798,1.057
343.828,1.047
343.858,1.046
343.888,1.062
343.918,1.052
343.948,1.052
343.978,1.063
344.008,1.062
344.038,1.047
344.068,1.041
344.098,1.053
344.128,1.058
344.158,1.059
344.188,1.051
344.218,1.064
344.248,1.054
344.278,1.060
344.308,1.062
344.338,1.067
344.368,1.083
344.398,1.057
344.428,1.047
344.458,1.046
344.488,1.013
344.518,1.027
344.548,1.042
344.578,1.054
344.608,1.068
344.638,1.072
344.668,1.069
344.698,1.168
344.728,1.267
344.758,1.210
344.788,1.285
344.818,1.218
344.848,1.188
344.878,1.249
344.908,1.209
344.938,1.113
344.968,1.126
344.998,1.102
345.028,1.016
345.058,1.031
345.088,1.082
345.118,1.083
345.148,1.129
345.178,1.008
345.208,0.938
345.238,0.926
345.268,0.845
345.298,0.848
345.328,0.919
345.358,0.958
345.388,0.874
345.418,0.843
345.448,0.815
345.478,0.751
345.508,0.752
345.538,0.757
345.568,0.975
345.598,0.978
345.628,1.029
345.658,1.172
345.688,1.168
345.718,1.176
345.748,1.208
345.778,1.192
345.808,1.170
345.838,1.220
345.868,1.184
345.898,1.141
345.928,1.110
345.958,1.098
345.988,1.097
346.018,1.082
346.048,1.107
346.078,1.092
346.108,1.077
346.138,1.100
346.168,1.085
346.198,1.067
346.228,1.081
346.258,1.081
346.288,1.086
346.318,1.088
346.348,1.097
346.378,1.081
346.408,1.077
346.438,1.099
346.468,1.087
346.498,1.084
346.528,1.083
346.558,1.075
346.588,1.084
346.618,1.077
346.648,1.071
346.678,1.100
346.708,1.087
346.738,1.089
346.768,1.078
346.798,1.076
346.828,1.085
346.858,1.069
346.888,1.068
346.918,1.073
346.948,1.067
346.978,1.071
347.008,1.084
347.038,1.076
347.068,1.068
347.098,1.097
347.128,1.076
347.158,1.076
347.188,1.096
347.218,1.092
347.248,1.095
347.278,1.087
347.308,1.088
347.338,1.095
347.368,1.089
347.398,1.076
347.428,1.083
347.458,1.081
347.488,1.076
347.518,1.082
347.548,1.090
347.578,1.094
347.608,1.104
347.638,1.104
347.668,1.100
347.698,1.101
347.728,1.117
347.758,1.104
347.788,1.090
347.818,1.083
347.848,1.085
347.878,1.071
347.908,1.091
347.938,1.109
347.968,1.078
347.998,1.069
348.028,1.092
348.058,1.078
348.088,1.062
348.118,1.063
348.148,1.075
348.178,1.067
348.208,1.075
348.238,1.091
348.268,1.087
348.298,1.068
348.328,1.066
348.358,1.062
348.388,1.062
348.418,1.077
348.448,1.080
348.478,1.089
348.508,1.089
348.538,1.075
348.568,1.086
348.598,1.089
348.628,1.080
348.658,1.079
348.688,1.078
348.718,1.093
348.748,1.083
348.778,1.077
348.808,1.086
348.838,1.087
348.868,1.081
348.898,1.087
348.928,1.088
348.958,1.090
348.988,1.077
349.018,1.077
349.048,1.079
349.078,1.077
349.108,1.094
349.138,1.083
349.168,1.080
349.198,1.078
349.228,1.081
349.258,1.083
349.288,1.079
349.318,1.084
349.348,1.089
349.378,1.078
349.408,1.076
349.438,1.084
349.468,1.086
349.498,1.090
349.528,1.087
349.558,1.100
349.588,1.091
349.618,1.065
349.648,1.094
349.678,1.087
349.708,1.086
349.738,1.083
349.768,1.078
349.798,1.082
349.828,1.084
349.858,1.079
349.888,1.080
349.918,1.084
349.948,1.084
349.978,1.087
350.008,1.080
350.038,1.088
350.068,1.082
350.098,1.080
350.128,1.073
350.158,1.080
350.188,1.083
350.218,1.093
350.248,1.093
350.278,1.090
350.308,1.088
350.338,1.094
350.368,1.104
350.398,1.104
350.428,1.087
350.458,1.102
350.488,1.107
350.518,1.110
350.548,1.089
350.578,1.085
350.608,1.090
350.638,1.086
350.668,1.073
350.698,1.090
350.728,1.098
350.758,1.136
350.788,1.147
350.818,1.140
350.848,1.184
350.878,1.185
350.908,1.208
350.938,1.231
350.968,1.188
350.998,1.144
351.028,1.053
351.058,1.032
351.088,1.059
351.118,1.011
351.148,1.007
351.178,0.984
351.208,0.928
351.238,0.965
351.268,0.964
351.298,0.954
351.328,0.962
351.358,0.956
351.388,0.976
351.418,1.011
351.448,1.023
351.478,1.074
351.508,1.137
351.538,1.122
351.568,1.119
351.598,1.115
351.628,1.093
351.658,1.100
351.688,1.102
351.718,1.085
351.748,1.105
351.778,1.100
351.808,1.068
351.838,1.048
351.868,1.024
351.898,1.060
351.928,1.061
351.958,1.051
351.988,1.094
352.018,1.033
352.048,1.039
352.078,0.962
352.108,0.958
352.138,1.004
352.168,1.046
352.198,1.001
352.228,1.073
352.258,1.167
352.288,1.115
352.318,1.042
352.348,1.078
352.378,1.048
352.408,1.056
352.438,1.083
352.468,1.102
352.498,1.198
352.528,1.145
352.558,1.176
352.588,1.203
352.618,1.003
352.648,1.109
352.678,1.189
352.708,1.197
352.738,1.170
352.768,1.076
352.798,0.990
352.828,1.005
352.858,1.037
352.888,1.070
352.918,1.037
352.948,1.062
352.978,1.063
353.008,1.055
353.038,1.042
353.068,1.041
353.098,1.024
353.128,1.013
353.158,1.031
353.188,1.010
353.218,0.980
353.248,1.005
353.278,1.021
353.308,1.003
353.338,1.017
353.368,1.024
353.398,1.009
353.428,1.031
353.458,1.062
353.488,1.057
353.518,1.054
353.548,1.048
353.578,1.081
353.608,1.082
353.638,1.062
353.668,1.064
353.698,1.063
353.728,1.054
353.758,1.037
353.788,1.032
353.818,1.032
353.848,1.027
353.878,1.026
353.908,1.054
353.938,1.042
353.968,1.033
353.998,1.036
354.028,1.043
354.058,1.027
354.088,1.054
354.118,1.045
354.148,1.036
354.178,1.027
354.208,1.041
354.238,1.053
354.268,1.033
354.298,1.040
354.328,1.039
354.358,1.040
354.388,1.040
354.418,1.039
354.448,1.029
354.478,1.051
354.508,1.041
354.538,1.026
354.568,1.049
354.598,1.030
354.628,1.028
354.658,1.043
354.688,1.038
354.718,1.039
354.748,1.045
354.778,1.038
354.808,1.040
354.838,1.038
354.868,1.039
354.898,1.036
354.928,1.036
354.958,1.041
354.988,1.038
355.018,1.048
355.048,1.036
355.078,1.046
355.108,1.038
355.138,1.037
355.168,1.050
355.198,1.032
355.228,1.033
355.258,1.044
355.288,1.048
355.318,1.039
355.348,1.034
355.378,1.038
355.408,1.042
355.438,1.046
355.468,1.033
355.498,1.029
355.528,1.050
355.558,1.049
355.588,1.034
355.618,1.029
355.648,1.038
355.678,1.040
355.708,1.031
355.738,1.030
355.768,1.046
355.798,1.043
355.828,1.045
355.858,1.040
355.888,1.045
355.918,1.043
355.948,1.035
355.978,1.028
356.008,1.053
356.038,1.045
356.068,1.036
356.098,1.046
356.128,1.045
356.158,1.032
356.188,1.040
356.218,1.034
356.248,1.048
356.278,1.059
356.308,1.034
356.338,1.041
356.368,1.047
356.398,1.035
356.428,1.039
356.458,1.039
356.488,1.033
356.518,1.040
356.548,1.051
356.578,1.049
356.608,1.038
356.638,1.039
356.668,1.037
356.698,1.038
356.728,1.035
356.758,1.044
356.788,1.044
356.818,1.043
356.848,1.037
356.878,1.039
356.908,1.048
356.938,1.040
356.968,1.033
356.998,1.037
357.028,1.048
357.058,1.047
357.088,1.048
357.118,1.041
357.148,1.036
357.178,1.038
357.208,1.037
357.238,1.032
357.268,1.046
357.298,1.043
357.328,1.043
357.358,1.046
357.388,1.040
357.418,1.044
357.448,1.038
357.478,1.040
357.508,1.044
357.538,1.049
357.568,1.026
357.598,1.058
357.628,1.041
357.658,1.022
357.688,1.047
357.718,1.060
357.748,1.043
357.778,1.033
357.808,1.058
357.838,1.045
357.868,1.032
357.898,1.038
357.928,1.046
357.958,1.049
357.988,1.026
358.018,1.026
358.048,1.057
358.078,1.047
358.108,1.048
358.138,1.038
358.168,1.034
358.198,1.027
358.228,1.030
358.258,1.031
358.288,1.034
358.318,1.064
358.348,1.061
358.378,1.066
358.408,1.062
358.438,1.043
358.468,1.032
358.498,1.036
358.528,1.034
358.558,1.010
358.588,1.030
358.618,1.050
358.648,1.038
358.678,1.056
358.708,1.061
358.738,1.044
358.768,1.022
358.798,1.032
358.828,1.027
358.858,1.021
358.888,1.035
358.918,1.042
358.948,1.055
358.978,1.046
359.008,1.021
359.038,1.046
359.068,1.050
359.098,1.041
359.128,1.048
359.158,1.046
359.188,1.043
359.218,1.053
359.248,1.038
359.278,1.051
359.308,1.049
359.338,1.043
359.368,1.040
359.398,1.043
359.428,1.037
359.458,1.038
359.488,1.042
359.518,1.032
359.548,1.054
359.578,1.048
359.608,1.055
359.638,1.056
359.668,1.048
359.698,1.048
359.728,1.049
359.758,1.034
359.788,1.047
359.818,1.046
359.848,1.041
359.878,1.051
359.908,1.054
359.938,1.050
359.968,1.059
359.998,1.053
360.028,1.051
360.058,1.041
360.088,1.055
360.118,1.056
360.148,1.046
360.178,1.045
360.208,1.051
360.238,1.049
360.268,1.051
360.298,1.046
360.328,1.051
360.358,1.053
360.388,1.048
360.418,1.046
360.448,1.051
360.478,1.051
360.508,1.049
360.538,1.036
360.568,1.045
360.598,1.047
360.628,1.058
360.658,1.042
360.688,1.048
360.718,1.053
360.748,1.048
360.778,1.048
360.808,1.044
360.838,1.043
360.868,1.058
360.898,1.056
360.928,1.049
360.958,1.051
360.988,1.051
361.018,1.057
361.048,1.054
361.078,1.049
361.108,1.050
361.138,1.056
361.168,1.048
361.198,1.052
361.228,1.050
361.258,1.050
361.288,1.048
361.318,1.042
361.348,1.045
361.378,1.046
361.408,1.054
361.438,1.056
361.468,1.050
361.498,1.040
361.528,1.055
361.558,1.054
361.588,1.040
361.618,1.053
361.648,1.044
361.678,1.057
361.708,1.054
361.738,1.053
361.768,1.040
361.798,1.042
361.828,1.039
361.858,1.043
361.888,1.044
361.918,1.049
361.948,1.054
361.978,1.047
362.008,1.045
362.038,1.052
362.068,1.063
362.098,1.048
362.128,1.052
362.158,1.056
362.188,1.039
362.218,1.058
362.248,1.052
362.278,1.044
362.308,1.048
362.338,1.060
362.368,1.046
362.398,1.046
362.428,1.040
362.458,1.052
362.488,1.060
362.518,1.044
362.548,1.056
362.578,1.052
362.608,1.061
362.638,1.048
362.668,1.046
362.698,1.056
362.728,1.041
362.758,1.054
362.788,1.042
362.818,1.048
362.848,1.048
362.878,1.053
362.908,1.058
362.938,1.065
362.968,1.078
362.998,1.078
363.028,1.084
363.058,1.099
363.088,1.097
363.118,1.079
363.148,1.050
363.178,1.030
363.208,1.031
363.238,1.022
363.268,1.005
363.298,1.007
363.328,1.005
363.358,0.993
363.388,1.020
363.418,1.021
363.448,1.027
363.478,1.011
