df_hash,22ZHK4.EMHYEC
323.685,1.037
323.715,1.054
323.745,1.033
323.775,1.032
323.805,1.045
323.835,1.026
323.865,1.037
323.895,1.002
323.925,1.026
323.955,1.045
323.985,1.038
324.015,1.016
324.045,1.031
324.075,1.016
324.105,1.006
324.135,1.024
324.165,1.037
324.195,1.042
324.225,1.035
324.255,1.023
324.285,1.035
324.315,1.028
324.345,1.029
324.375,1.043
324.405,1.032
324.435,1.016
324.465,1.043
324.495,1.056
324.525,1.036
324.555,1.031
324.585,1.040
324.615,1.031
324.645,1.023
324.675,1.035
324.705,1.045
324.735,1.023
324.765,1.036
324.795,1.043
324.825,1.043
324.855,1.046
324.885,1.064
324.915,1.045
324.945,1.021
324.975,1.026
325.005,1.034
325.035,1.041
325.065,1.052
325.095,1.038
325.125,1.027
325.155,1.036
325.185,1.035
325.215,1.034
325.245,1.037
325.275,1.031
325.305,1.046
325.335,1.034
325.365,1.033
325.395,1.035
325.425,1.036
325.455,1.045
325.485,1.031
325.515,1.040
325.545,1.044
325.575,1.039
325.605,1.044
325.635,1.037
325.665,1.037
325.695,1.037
325.725,1.034
325.755,1.035
325.785,1.037
325.815,1.037
325.845,1.041
325.875,1.043
325.905,1.034
325.935,1.034
325.965,1.040
325.995,1.044
326.025,1.043
326.055,1.046
326.085,1.039
326.115,1.032
326.145,1.037
326.175,1.033
326.205,1.042
326.235,1.035
326.265,1.032
326.295,1.038
326.325,1.048
326.355,1.043
326.385,1.062
326.415,1.015
326.445,1.019
326.475,1.046
326.505,1.061
326.535,1.046
326.565,1.025
326.595,1.035
326.625,1.036
326.655,1.027
326.685,1.023
326.715,1.034
326.745,1.033
326.775,1.022
326.805,1.030
326.835,1.040
326.865,1.056
326.895,1.056
326.925,1.026
326.955,1.032
326.985,1.030
327.015,1.038
327.045,1.050
327.075,1.039
327.105,1.039
327.135,1.044
327.165,1.043
327.195,1.040
327.225,1.043
327.255,1.044
327.285,1.066
327.315,1.044
327.345,1.083
327.375,1.042
327.405,1.054
327.435,1.083
327.465,1.059
327.495,1.040
327.525,1.047
327.555,1.049
327.585,1.044
327.615,1.015
327.645,0.997
327.675,1.021
327.705,1.021
327.735,1.017
327.765,1.040
327.795,1.030
327.825,1.050
327.855,1.024
327.885,1.039
327.915,1.059
327.945,1.065
327.975,1.069
328.005,1.047
328.035,1.048
328.065,1.043
328.095,1.049
328.125,1.044
328.155,1.050
328.185,1.045
328.215,1.045
328.245,1.049
328.275,1.062
328.305,1.053
328.335,1.056
328.365,1.055
328.395,1.042
328.425,1.043
328.455,1.049
328.485,1.058
328.515,1.053
328.545,1.057
328.575,1.062
328.605,1.059
328.635,1.058
328.665,1.060
328.695,1.049
328.725,1.047
328.755,1.049
328.785,1.065
328.815,1.061
328.845,1.058
328.875,1.054
328.905,1.056
328.935,1.057
328.965,1.048
328.995,1.056
329.025,1.061
329.055,1.063
329.085,1.052
329.115,1.058
329.145,1.054
329.175,1.055
329.205,1.059
329.235,1.060
329.265,1.067
329.295,1.057
329.325,1.054
329.355,1.062
329.385,1.046
329.415,1.060
329.445,1.062
329.475,1.057
329.505,1.058
329.535,1.054
329.565,1.061
329.595,1.038
329.625,1.057
329.655,1.070
329.685,1.063
329.715,1.061
329.745,1.063
329.775,1.060
329.805,1.062
329.835,1.063
329.865,1.057
329.895,1.067
329.925,1.060
329.955,1.062
329.985,1.074
330.015,1.051
330.045,1.053
330.075,1.053
330.105,1.057
330.135,1.061
330.165,1.059
330.195,1.056
330.225,1.061
330.255,1.062
330.285,1.069
330.315,1.052
330.345,1.064
330.375,1.056
330.405,1.063
330.435,1.070
330.465,1.058
330.495,1.066
330.525,1.057
330.555,1.063
330.585,1.064
330.615,1.055
330.645,1.071
330.675,1.056
330.705,1.061
330.735,1.064
330.765,1.062
330.795,1.065
330.825,1.057
330.855,1.068
330.885,1.062
330.915,1.053
330.945,1.062
330.975,1.059
331.005,1.067
331.035,1.066
331.065,1.062
331.095,1.063
331.125,1.063
331.155,1.060
331.185,1.056
331.215,1.067
331.245,1.058
331.275,1.064
331.305,1.061
331.335,1.062
331.365,1.064
331.395,1.060
331.425,1.065
331.455,1.072
331.485,1.065
331.515,1.057
331.545,1.057
331.575,1.062
331.605,1.059
331.635,1.063
331.665,1.070
331.695,1.064
331.725,1.060
331.755,1.065
331.785,1.071
331.815,1.057
331.845,1.069
331.875,1.070
331.905,1.069
331.935,1.061
331.965,1.072
331.995,1.091
332.025,1.085
332.055,1.053
332.085,1.054
332.115,1.064
332.145,1.062
332.175,1.051
332.205,1.054
332.235,1.066
332.265,1.065
332.295,1.069
332.325,1.068
332.355,1.050
332.385,1.061
332.415,1.061
332.445,1.072
332.475,1.058
332.505,1.059
332.535,1.063
332.565,1.049
332.595,1.054
332.625,1.053
332.655,1.052
332.685,1.073
332.715,1.063
332.745,1.051
332.775,1.051
332.805,1.050
332.835,1.057
332.865,1.061
332.895,1.047
332.925,1.053
332.955,1.068
332.985,1.061
333.015,1.056
333.045,1.065
333.075,1.078
333.105,1.071
333.135,1.067
333.165,1.062
333.195,1.056
333.225,1.062
333.255,1.078
333.285,1.072
333.315,1.054
333.345,1.044
333.375,1.066
333.405,1.059
333.435,1.061
333.465,1.070
333.495,1.038
333.525,1.063
333.555,1.068
333.585,1.047
333.615,1.064
333.645,1.052
333.675,1.061
333.705,1.057
333.735,1.058
333.765,1.066
333.795,1.065
333.825,1.062
333.855,1.059
333.885,1.056
333.915,1.075
333.945,1.057
333.975,1.066
334.005,1.074
334.035,1.071
334.065,1.073
334.095,1.062
334.125,1.059
334.155,1.069
334.185,1.088
334.215,1.078
334.245,1.064
334.275,1.076
334.305,1.070
334.335,1.067
334.365,1.066
334.395,1.069
334.425,1.061
334.455,1.064
334.485,1.050
334.515,1.061
334.545,1.065
334.575,1.067
334.605,1.074
334.635,1.065
334.665,1.081
334.695,1.072
334.725,1.070
334.755,1.066
334.785,1.067
334.815,1.070
334.845,1.071
334.875,1.073
334.905,1.077
334.935,1.064
334.965,1.067
334.995,1.071
335.025,1.071
335.055,1.065
335.085,1.071
335.115,1.066
335.145,1.065
335.175,1.076
335.205,1.069
335.235,1.061
335.265,1.068
335.295,1.069
335.325,1.069
335.355,1.070
335.385,1.065
335.415,1.068
335.445,1.076
335.475,1.077
335.505,1.076
335.535,1.079
335.565,1.073
335.595,1.066
335.625,1.067
335.655,1.068
335.685,1.073
335.715,1.070
335.745,1.073
335.775,1.072
335.805,1.062
335.835,1.070
335.865,1.073
335.895,1.075
335.925,1.072
335.955,1.071
335.985,1.067
336.015,1.070
336.045,1.073
336.075,1.068
336.105,1.069
336.135,1.072
336.165,1.065
336.195,1.081
336.225,1.065
336.255,1.070
336.285,1.072
336.315,1.075
336.345,1.069
336.375,1.069
336.405,1.068
336.435,1.078
336.465,1.077
336.495,1.069
336.525,1.075
336.555,1.066
336.585,1.070
336.615,1.066
336.645,1.070
336.675,1.072
336.705,1.076
336.735,1.070
336.765,1.078
336.795,1.081
336.825,1.078
336.855,1.076
336.885,1.079
336.915,1.068
336.945,1.062
336.975,1.066
337.005,1.068
337.035,1.072
337.065,1.078
337.095,1.062
337.125,1.069
337.155,1.078
337.185,1.063
337.215,1.071
337.245,1.070
337.275,1.065
337.305,1.071
337.335,1.065
337.365,1.093
337.395,1.068
337.425,1.065
337.455,1.067
337.485,1.067
337.515,1.066
337.545,1.068
337.575,1.073
337.605,1.070
337.635,1.081
337.665,1.075
337.695,1.056
337.725,1.066
337.755,1.069
337.785,1.071
337.815,1.075
337.845,1.072
337.875,1.069
337.905,1.061
337.935,1.063
337.965,1.068
337.995,1.059
338.025,1.067
338.055,1.084
338.085,1.074
338.115,1.073
338.145,1.085
338.175,1.083
338.205,1.082
338.235,1.076
338.265,1.065
338.295,1.056
338.325,1.063
338.355,1.058
338.385,1.071
338.415,1.060
338.445,1.051
338.475,1.051
338.505,1.071
338.535,1.077
338.565,1.075
338.595,1.076
338.625,1.073
338.655,1.067
338.685,1.069
338.715,1.059
338.745,1.081
338.775,1.062
338.805,1.057
338.835,1.069
338.865,1.066
338.895,1.062
338.925,1.075
338.955,1.078
338.985,1.090
339.015,1.076
339.045,1.044
339.075,1.070
339.105,1.061
339.135,1.076
339.165,1.072
339.195,1.061
339.225,1.060
339.255,1.060
339.285,1.070
339.315,1.061
339.345,1.066
339.375,1.069
339.405,1.065
339.435,1.071
339.465,1.070
339.495,1.080
339.525,1.082
339.555,1.064
339.585,1.054
339.615,1.062
339.645,1.063
339.675,1.066
339.705,1.066
339.735,1.066
339.765,1.080
339.795,1.070
339.825,1.073
339.855,1.066
339.885,1.056
339.915,1.070
339.945,1.059
339.975,1.070
340.005,1.059
340.035,1.069
340.065,1.067
340.095,1.044
340.125,1.038
340.155,1.041
340.185,1.067
340.215,1.069
340.245,1.064
340.275,1.068
340.305,1.057
340.335,1.073
340.365,1.055
340.395,1.061
340.425,1.065
340.455,1.052
340.485,1.064
340.515,1.047
340.545,1.038
340.575,1.062
340.605,1.044
340.635,1.032
340.665,1.044
340.695,1.034
340.725,1.040
340.755,1.021
340.785,1.031
340.815,1.039
340.845,1.045
340.875,1.065
340.905,1.054
340.935,1.032
340.965,1.071
340.995,1.048
341.025,1.028
341.055,1.021
341.085,1.041
341.115,1.038
341.145,1.042
341.175,1.044
341.205,1.048
341.235,1.058
341.265,1.047
341.295,1.011
341.325,1.031
341.355,1.029
341.385,1.025
341.415,1.013
341.445,1.025
341.475,1.071
341.505,1.162
341.535,1.173
341.565,1.142
341.595,1.231
341.625,1.136
341.655,1.079
341.685,1.263
341.715,1.249
341.745,1.157
341.775,1.171
341.805,1.132
341.835,1.106
341.865,0.935
341.895,0.878
341.925,0.863
341.955,0.803
341.985,0.776
342.015,0.906
342.045,0.951
342.075,0.825
342.105,0.854
342.135,1.011
342.165,0.967
342.195,1.098
342.225,1.069
342.255,1.098
342.285,1.184
342.315,1.221
342.345,1.278
342.375,0.986
342.405,1.055
342.435,1.034
342.465,1.066
342.495,1.189
342.525,1.042
342.555,0.973
342.585,1.080
342.615,1.079
342.645,1.159
342.675,1.135
342.705,1.077
342.735,1.095
342.765,1.029
342.795,1.093
342.825,1.091
342.855,1.035
342.885,1.057
342.915,1.005
342.945,1.008
342.975,0.991
343.005,1.001
343.035,1.001
343.065,1.026
343.095,0.998
343.125,1.033
343.155,1.026
343.185,0.989
343.215,1.018
343.245,1.001
343.275,1.038
343.305,1.070
343.335,1.034
343.365,1.103
343.395,1.039
343.425,1.078
343.455,1.098
343.485,1.081
343.515,1.085
343.545,1.101
343.575,1.095
343.605,1.110
343.635,1.099
343.665,1.092
343.695,1.107
343.725,1.102
343.755,1.080
343.785,1.027
343.815,1.063
343.845,1.103
343.875,1.105
343.905,1.050
343.935,1.062
343.965,1.105
343.995,1.044
344.025,1.058
344.055,1.082
344.085,1.044
344.115,1.070
344.145,1.032
344.175,1.052
344.205,1.068
344.235,1.017
344.265,1.047
344.295,1.055
344.325,1.087
344.355,1.078
344.385,1.026
344.415,1.059
344.445,1.050
344.475,1.059
344.505,1.001
344.535,1.017
344.565,1.049
344.595,1.009
344.625,1.024
344.655,1.025
344.685,1.045
344.715,1.044
344.745,1.064
344.775,1.088
344.805,1.088
344.835,1.096
344.865,1.085
344.895,1.058
344.925,1.077
344.955,1.081
344.985,1.046
345.015,1.059
345.045,1.063
345.075,1.062
345.105,1.074
345.135,1.057
345.165,1.073
345.195,1.064
345.225,1.075
345.255,1.076
345.285,1.068
345.315,1.076
345.345,1.084
345.375,1.089
345.405,1.064
345.435,1.074
345.465,1.067
345.495,1.082
345.525,1.076
345.555,1.077
345.585,1.068
345.615,1.078
345.645,1.099
345.675,1.093
345.705,1.072
345.735,1.075
345.765,1.006
345.795,1.040
345.825,1.077
345.855,1.051
345.885,1.041
345.915,1.019
345.945,1.011
345.975,1.014
346.005,1.057
346.035,1.062
346.065,1.042
346.095,1.044
346.125,1.034
346.155,1.067
346.185,1.071
346.215,1.060
346.245,1.042
346.275,1.006
346.305,1.043
346.335,1.049
346.365,1.051
346.395,1.031
346.425,1.024
346.455,1.039
346.485,1.021
346.515,1.039
346.545,1.043
346.575,1.048
346.605,1.040
346.635,1.027
346.665,1.053
346.695,1.052
346.725,1.032
346.755,1.037
346.785,1.061
346.815,1.050
346.845,1.039
346.875,1.039
346.905,1.038
346.935,1.041
346.965,1.047
346.995,1.032
347.025,1.038
347.055,1.053
347.085,1.047
347.115,1.031
347.145,1.039
347.175,1.032
347.205,1.034
347.235,0.997
347.265,1.039
347.295,1.060
347.325,1.052
347.355,1.046
347.385,1.028
347.415,1.043
347.445,1.050
347.475,1.024
347.505,1.057
347.535,1.016
347.565,1.026
347.595,1.031
347.625,1.026
347.655,1.033
347.685,1.009
347.715,1.032
347.745,1.025
347.775,1.027
347.805,1.044
347.835,1.039
347.865,1.079
347.895,1.049
347.925,1.019
347.955,0.986
347.985,0.975
348.015,1.053
348.045,1.026
348.075,1.047
348.105,1.064
348.135,1.056
348.165,1.053
348.195,1.022
348.225,1.045
348.255,1.067
348.285,1.056
348.315,1.053
348.345,1.068
348.375,1.045
348.405,1.047
348.435,1.046
348.465,1.049
348.495,1.051
348.525,1.059
348.555,1.067
348.585,1.053
348.615,1.036
348.645,1.038
348.675,1.049
348.705,1.058
348.735,1.044
348.765,1.060
348.795,1.060
348.825,1.052
348.855,1.070
348.885,1.062
348.915,1.077
348.945,1.058
348.975,1.035
349.005,1.064
349.035,1.047
349.065,1.044
349.095,1.043
349.125,1.007
349.155,1.052
349.185,1.035
349.215,1.046
349.245,1.062
349.275,1.090
349.305,1.065
349.335,1.070
349.365,1.088
349.395,1.078
349.425,1.080
349.455,1.082
349.485,1.066
349.515,1.075
349.545,1.087
349.575,1.090
349.605,1.074
349.635,1.083
349.665,1.073
349.695,1.095
349.725,1.090
349.755,1.090
349.785,1.074
349.815,1.071
349.845,1.082
349.875,1.061
349.905,1.074
349.935,1.065
349.965,1.061
349.995,1.082
350.025,1.093
350.055,1.091
350.085,1.083
350.115,1.078
350.145,1.086
350.175,1.083
350.205,1.076
350.235,1.088
350.265,1.082
350.295,1.070
350.325,1.083
350.355,1.076
350.385,1.081
350.415,1.087
350.445,1.083
350.475,1.083
350.505,1.084
350.535,1.084
350.565,1.081
350.595,1.087
350.625,1.081
350.655,1.082
350.685,1.079
350.715,1.085
350.745,1.082
350.775,1.082
350.805,1.082
350.835,1.086
350.865,1.086
350.895,1.087
350.925,1.080
350.955,1.078
350.985,1.086
351.015,1.085
351.045,1.092
351.075,1.084
351.105,1.083
351.135,1.091
351.165,1.081
351.195,1.079
351.225,1.080
351.255,1.086
351.285,1.077
351.315,1.086
351.345,1.084
351.375,1.078
351.405,1.080
351.435,1.082
351.465,1.082
351.495,1.084
351.525,1.087
351.555,1.089
351.585,1.086
351.615,1.088
351.645,1.088
351.675,1.091
351.705,1.085
351.735,1.076
351.765,1.087
351.795,1.081
351.825,1.083
351.855,1.088
351.885,1.088
351.915,1.085
351.945,1.087
351.975,1.081
352.005,1.082
352.035,1.088
352.065,1.082
352.095,1.084
352.125,1.078
352.155,1.078
352.185,1.087
352.215,1.087
352.245,1.084
352.275,1.094
352.305,1.088
352.335,1.079
352.365,1.074
352.395,1.085
352.425,1.084
352.455,1.089
352.485,1.085
352.515,1.079
352.545,1.086
352.575,1.088
352.605,1.084
352.635,1.084
352.665,1.078
352.695,1.088
352.725,1.087
352.755,1.084
352.785,1.084
352.815,1.079
352.845,1.086
352.875,1.084
352.905,1.079
352.935,1.086
352.965,1.086
352.995,1.085
353.025,1.091
353.055,1.080
353.085,1.084
353.115,1.086
353.145,1.085
353.175,1.090
353.205,1.086
353.235,1.080
353.265,1.085
353.295,1.089
353.325,1.077
353.355,1.082
353.385,1.085
353.415,1.086
353.445,1.089
353.475,1.085
353.505,1.087
353.535,1.085
353.565,1.076
353.595,1.079
353.625,1.089
353.655,1.078
353.685,1.081
353.715,1.083
353.745,1.093
353.775,1.085
353.805,1.077
353.835,1.088
353.865,1.088
353.895,1.086
353.925,1.085
353.955,1.088
353.985,1.085
354.015,1.078
354.045,1.089
354.075,1.082
354.105,1.083
354.135,1.089
354.165,1.085
354.195,1.087
354.225,1.086
354.255,1.085
354.285,1.084
354.315,1.085
354.345,1.088
354.375,1.086
354.405,1.079
354.435,1.089
354.465,1.083
354.495,1.084
354.525,1.092
354.555,1.089
354.585,1.082
354.615,1.083
354.645,1.083
354.675,1.088
354.705,1.086
354.735,1.082
354.765,1.084
354.795,1.086
354.825,1.086
354.855,1.085
354.885,1.085
354.915,1.084
354.945,1.092
354.975,1.088
355.005,1.080
355.035,1.082
355.065,1.084
355.095,1.086
355.125,1.088
355.155,1.081
355.185,1.086
355.215,1.089
355.245,1.085
355.275,1.090
355.305,1.080
355.335,1.091
355.365,1.094
355.395,1.089
355.425,1.081
355.455,1.088
355.485,1.082
355.515,1.086
355.545,1.090
355.575,1.084
355.605,1.082
355.635,1.090
355.665,1.087
355.695,1.088
355.725,1.090
355.755,1.084
355.785,1.082
355.815,1.090
355.845,1.085
355.875,1.084
355.905,1.090
355.935,1.085
355.965,1.086
355.995,1.091
356.025,1.084
356.055,1.083
356.085,1.090
356.115,1.084
356.145,1.085
356.175,1.091
356.205,1.084
356.235,1.087
356.265,1.090
356.295,1.087
356.325,1.090
356.355,1.082
356.385,1.090
356.415,1.099
356.445,1.099
356.475,1.100
356.505,1.095
356.535,1.102
356.565,1.090
356.595,1.086
356.625,1.082
356.655,1.085
356.685,1.083
356.715,1.085
356.745,1.069
356.775,1.070
356.805,1.083
356.835,1.077
356.865,1.080
356.895,1.072
356.925,1.075
356.955,1.079
356.985,1.076
357.015,1.084
357.045,1.073
357.075,1.082
357.105,1.081
357.135,1.075
357.165,1.089
357.195,1.074
357.225,1.076
357.255,1.088
357.285,1.091
357.315,1.063
357.345,1.080
357.375,1.087
357.405,1.085
357.435,1.071
357.465,1.086
357.495,1.082
357.525,1.072
357.555,1.070
357.585,1.078
357.615,1.048
357.645,1.057
357.675,1.074
357.705,1.087
357.735,1.101
357.765,1.081
357.795,1.068
357.825,1.083
357.855,1.079
357.885,1.075
357.915,1.084
357.945,1.092
357.975,1.064
358.005,1.067
358.035,1.080
358.065,1.091
358.095,1.073
358.125,1.082
358.155,1.081
358.185,1.088
358.215,1.091
358.245,1.090
358.275,1.088
358.305,1.083
358.335,1.070
358.365,1.079
358.395,1.103
358.425,1.114
358.455,1.114
358.485,1.103
358.515,1.094
358.545,1.087
358.575,1.095
358.605,1.091
358.635,1.099
358.665,1.096
358.695,1.090
358.725,1.095
358.755,1.089
358.785,1.087
358.815,1.088
358.845,1.072
358.875,1.061
358.905,1.075
358.935,1.079
358.965,1.084
358.995,1.084
359.025,1.084
359.055,1.089
359.085,1.075
359.115,1.079
359.145,1.081
359.175,1.080
359.205,1.079
359.235,1.079
359.265,1.076
359.295,1.077
359.325,1.072
359.355,1.077
359.385,1.078
359.415,1.077
359.445,1.084
359.475,1.079
359.505,1.088
359.535,1.090
359.565,1.093
359.595,1.097
359.625,1.078
359.655,1.073
359.685,1.087
359.715,1.093
359.745,1.100
359.775,1.090
359.805,1.088
359.835,1.087
359.865,1.081
359.895,1.085
359.925,1.072
359.955,1.088
359.985,1.070
360.015,1.076
360.045,1.071
360.075,1.072
360.105,1.074
360.135,1.071
360.165,1.083
360.195,1.071
360.225,1.082
360.255,1.085
360.285,1.060
360.315,1.062
360.345,1.081
360.375,1.073
360.405,1.070
360.435,1.055
360.465,1.066
360.495,1.054
360.525,1.060
360.555,1.062
360.585,1.053
360.615,1.046
360.645,1.027
360.675,1.053
360.705,1.003
360.735,1.013
360.765,1.055
360.795,1.074
360.825,1.062
360.855,1.064
360.885,1.063
360.915,1.071
360.945,1.028
360.975,1.030
361.005,1.085
361.035,1.084
361.065,1.063
361.095,1.063
361.125,1.071
361.155,1.043
361.185,1.050
361.215,1.061
361.245,1.035
361.275,1.034
361.305,1.010
361.335,1.009
361.365,1.025
361.395,1.014
361.425,1.001
361.455,1.005
361.485,1.055
361.515,1.063
361.545,1.072
361.575,1.075
361.605,1.061
361.635,1.077
361.665,1.078
361.695,1.080
361.725,1.094
361.755,1.066
361.785,1.084
361.815,1.075
361.845,1.126
361.875,1.087
361.905,1.090
361.935,1.114
361.965,1.132
361.995,1.089
362.025,1.093
362.055,1.174
362.085,1.131
362.115,1.155
362.145,1.057
362.175,0.970
362.205,0.771
362.235,0.830
362.265,1.120
362.295,1.231
362.325,0.966
362.355,1.056
362.385,1.011
362.415,1.125
362.445,1.090
362.475,1.009
362.505,1.035
362.535,1.048
362.565,1.052
362.595,1.036
362.625,1.053
362.655,1.023
362.685,1.005
362.715,1.000
362.745,1.022
362.775,1.057
362.805,1.036
362.835,1.021
362.865,1.037
362.895,1.042
362.925,1.046
362.955,1.042
362.985,1.077
363.015,1.063
363.045,1.042
363.075,1.040
363.105,1.033
363.135,1.047
363.165,1.046
363.195,1.048
363.225,1.038
363.255,1.028
363.285,1.029
363.315,1.028
363.345,1.027
363.375,1.036
363.405,1.030
363.435,1.032
363.465,1.037
363.495,1.042
363.525,1.046
363.555,1.030
363.585,1.043
363.615,1.065
363.645,1.048
363.675,1.035
363.705,1.051
363.735,1.042
363.765,1.044
363.795,1.042
363.825,1.042
363.855,1.035
363.885,1.033
363.915,1.039
363.945,1.051
363.975,1.051
364.005,1.052
364.035,1.035
364.065,1.038
364.095,1.048
364.125,1.045
364.155,1.037
364.185,1.033
364.215,1.039
364.245,1.043
364.275,1.044
364.305,1.038
364.335,1.046
364.365,1.042
364.395,1.036
364.425,1.045
364.455,1.054
364.485,1.038
364.515,1.032
364.545,1.037
364.575,1.042
364.605,1.043
364.635,1.042
364.665,1.044
364.695,1.050
364.725,1.053
364.755,1.046
364.785,1.037
364.815,1.027
364.845,1.040
364.875,1.035
364.905,1.030
364.935,1.034
364.965,1.039
364.995,1.029
365.025,1.036
365.055,1.047
365.085,1.049
365.115,1.050
365.145,1.045
365.175,1.038
365.205,1.042
365.235,1.046
365.265,1.050
365.295,1.043
365.325,1.037
365.355,1.041
365.385,1.047
365.415,1.041
365.445,1.039
365.475,1.044
365.505,1.039
365.535,1.034
365.565,1.035
365.595,1.037
365.625,1.044
365.655,1.040
365.685,1.046
365.715,1.051
365.745,1.038
365.775,1.040
365.805,1.041
365.835,1.033
365.865,1.043
365.895,1.032
365.925,1.031
365.955,1.044
365.985,1.045
366.015,1.043
366.045,1.036
366.075,1.024
366.105,1.020
366.135,1.032
366.165,1.035
366.195,1.037
366.225,1.035
366.255,1.048
366.285,1.041
366.315,1.039
366.345,1.051
366.375,1.055
366.405,1.038
366.435,1.031
366.465,1.036
366.495,1.036
366.525,1.041
366.555,1.039
366.585,1.046
366.615,1.029
366.645,1.027
366.675,1.030
366.705,1.033
366.735,1.031
366.765,1.035
366.795,1.026
366.825,1.026
366.855,1.038
366.885,1.024
366.915,1.019
366.945,1.011
366.975,0.991
367.005,1.007
367.035,1.012
367.065,1.007
367.095,1.001
367.125,0.996
367.155,1.009
367.185,0.999
367.215,1.027
367.245,1.024
367.275,1.024
367.305,1.024
367.335,1.016
367.365,1.005
367.395,1.019
367.425,1.027
367.455,1.031
367.485,1.050
367.515,1.034
367.545,1.054
367.575,1.064
367.605,1.065
367.635,1.064
367.665,1.052
367.695,1.070
