df_hash,22ZHK4.7H06EP
197.166,1.026
197.196,1.026
197.226,1.027
197.256,1.024
197.286,1.026
197.316,1.025
197.346,1.022
197.376,1.027
197.406,1.028
197.436,1.029
197.466,1.025
197.496,1.024
197.526,1.019
197.556,1.023
197.586,1.027
197.616,1.030
197.646,1.021
197.676,1.032
197.706,1.030
197.736,1.025
197.766,1.024
197.796,1.025
197.826,1.026
197.856,1.027
197.886,1.027
197.916,1.026
197.946,1.028
197.976,1.027
198.006,1.031
198.036,1.025
198.066,1.028
198.096,1.028
198.126,1.024
198.156,1.030
198.186,1.027
198.216,1.024
198.246,1.026
198.276,1.028
198.306,1.032
198.336,1.025
198.366,1.020
198.396,1.021
198.426,1.020
198.456,1.028
198.486,1.027
198.516,1.024
198.546,1.027
198.576,1.030
198.606,1.031
198.636,1.023
198.666,1.022
198.696,1.025
198.726,1.026
198.756,1.026
198.786,1.027
198.816,1.027
198.846,1.028
198.876,1.025
198.906,1.023
198.936,1.028
198.966,1.027
198.996,1.024
199.026,1.026
199.056,1.026
199.086,1.022
199.116,1.028
199.146,1.028
199.176,1.031
199.206,1.027
199.236,1.021
199.266,1.022
199.296,1.023
199.326,1.025
199.356,1.021
199.386,1.023
199.416,1.027
199.446,1.031
199.476,1.024
199.506,1.018
199.536,1.021
199.566,1.026
199.596,1.024
199.626,1.030
199.656,1.030
199.686,1.026
199.716,1.027
199.746,1.027
199.776,1.022
199.806,1.025
199.836,1.025
199.866,1.025
199.896,1.029
199.926,1.027
199.956,1.030
199.986,1.027
200.016,1.022
200.046,1.021
200.076,1.024
200.106,1.025
200.136,1.032
200.166,1.019
200.196,1.031
200.226,1.030
200.256,1.026
200.286,1.026
200.316,1.023
200.346,1.023
200.376,1.024
200.406,1.025
200.436,1.023
200.466,1.026
200.496,1.024
200.526,1.024
200.556,1.027
200.586,1.025
200.616,1.025
200.646,1.027
200.676,1.024
200.706,1.021
200.736,1.025
200.766,1.028
200.796,1.034
200.826,1.028
200.856,1.025
200.886,1.021
200.916,1.022
200.946,1.027
200.976,1.025
201.006,1.021
201.036,1.027
201.066,1.031
201.096,1.027
201.126,1.029
201.156,1.021
201.186,1.025
201.216,1.023
201.246,1.023
201.276,1.028
201.306,1.027
201.336,1.024
201.366,1.027
201.396,1.025
201.426,1.026
201.456,1.023
201.486,1.026
201.516,1.030
201.546,1.025
201.576,1.021
201.606,1.027
201.636,1.030
201.666,1.031
201.696,1.022
201.726,1.023
201.756,1.021
201.786,1.023
201.816,1.026
201.846,1.022
201.876,1.023
201.906,1.029
201.936,1.031
201.966,1.027
201.996,1.026
202.026,1.022
202.056,1.026
202.086,1.024
202.116,1.022
202.146,1.025
202.176,1.027
202.206,1.021
202.236,1.022
202.266,1.028
202.296,1.024
202.326,1.029
202.356,1.030
202.386,1.022
202.416,1.030
202.446,1.028
202.476,1.030
202.506,1.026
202.536,1.021
202.566,1.024
202.596,1.024
202.626,1.026
202.656,1.037
202.686,1.023
202.716,1.030
202.746,1.029
202.776,1.024
202.806,1.025
202.836,1.025
202.866,1.024
202.896,1.024
202.926,1.027
202.956,1.031
202.986,1.027
203.016,1.030
203.046,1.028
203.076,1.028
203.106,1.019
203.136,1.021
203.166,1.025
203.196,1.022
203.226,1.021
203.256,1.028
203.286,1.038
203.316,1.028
203.346,1.022
203.376,1.021
203.406,1.022
203.436,1.022
203.466,1.027
203.496,1.016
203.526,1.025
203.556,1.034
203.586,1.030
203.616,1.024
203.646,1.023
203.676,1.027
203.706,1.027
203.736,1.030
203.766,1.028
203.796,1.022
203.826,1.020
203.856,1.023
203.886,1.025
203.916,1.027
203.946,1.027
203.976,1.031
204.006,1.031
204.036,1.027
204.066,1.021
204.096,1.027
204.126,1.026
204.156,1.020
204.186,1.024
204.216,1.024
204.246,1.028
204.276,1.032
204.306,1.032
204.336,1.022
204.366,1.026
204.396,1.028
204.426,1.024
204.456,1.021
204.486,1.027
204.516,1.027
204.546,1.027
204.576,1.028
204.606,1.025
204.636,1.026
204.666,1.029
204.696,1.026
204.726,1.030
204.756,1.022
204.786,1.025
204.816,1.027
204.846,1.021
204.876,1.025
204.906,1.030
204.936,1.028
204.966,1.026
204.996,1.022
205.026,1.025
205.056,1.027
205.086,1.027
205.116,1.032
205.146,1.019
205.176,1.028
205.206,1.026
205.236,1.023
205.266,1.021
205.296,1.025
205.326,1.024
205.356,1.024
205.386,1.027
205.416,1.027
205.446,1.024
205.476,1.024
205.506,1.026
205.536,1.025
205.566,1.026
205.596,1.020
205.626,1.029
205.656,1.027
205.686,1.032
205.716,1.028
205.746,1.027
205.776,1.021
205.806,1.021
205.836,1.025
205.866,1.025
205.896,1.021
205.926,1.027
205.956,1.028
205.986,1.031
206.016,1.022
206.046,1.022
206.076,1.029
206.106,1.022
206.136,1.024
206.166,1.026
206.196,1.031
206.226,1.024
206.256,1.025
206.286,1.025
206.316,1.022
206.346,1.025
206.376,1.024
206.406,1.024
206.436,1.028
206.466,1.025
206.496,1.026
206.526,1.035
206.556,1.028
206.586,1.025
206.616,1.021
206.646,1.024
206.676,1.023
206.706,1.027
206.736,1.024
206.766,1.021
206.796,1.028
206.826,1.027
206.856,1.024
206.886,1.022
206.916,1.027
206.946,1.024
206.976,1.028
207.006,1.029
207.036,1.026
207.066,1.028
207.096,1.028
207.126,1.025
207.156,1.022
207.186,1.025
207.216,1.022
207.246,1.021
207.276,1.027
207.306,1.024
207.336,1.027
207.366,1.031
207.396,1.025
207.426,1.022
207.456,1.021
207.486,1.022
207.516,1.024
207.546,1.024
207.576,1.029
207.606,1.023
207.636,1.030
207.666,1.030
207.696,1.023
207.726,1.024
207.756,1.027
207.786,1.025
207.816,1.025
207.846,1.025
207.876,1.027
207.906,1.027
207.936,1.025
207.966,1.021
207.996,1.030
208.026,1.027
208.056,1.025
208.086,1.025
208.116,1.027
208.146,1.032
208.176,1.025
208.206,1.022
208.236,1.023
208.266,1.023
208.296,1.028
208.326,1.034
208.356,1.019
208.386,1.030
208.416,1.027
208.446,1.027
208.476,1.021
208.506,1.026
208.536,1.024
208.566,1.025
208.596,1.027
208.626,1.029
208.656,1.025
208.686,1.025
208.716,1.027
208.746,1.026
208.776,1.028
208.806,1.023
208.836,1.029
208.866,1.026
208.896,1.022
208.926,1.024
208.956,1.030
208.986,1.032
209.016,1.025
209.046,1.022
209.076,1.021
209.106,1.023
209.136,1.026
209.166,1.033
209.196,1.021
209.226,1.029
209.256,1.028
209.286,1.024
209.316,1.026
209.346,1.027
209.376,1.026
209.406,1.026
209.436,1.028
209.466,1.029
209.496,1.025
209.526,1.027
209.556,1.027
209.586,1.027
209.616,1.025
209.646,1.023
209.676,1.027
209.706,1.027
209.736,1.027
209.766,1.024
209.796,1.021
209.826,1.025
209.856,1.030
209.886,1.035
209.916,1.025
209.946,1.027
209.976,1.021
210.006,1.022
210.036,1.024
210.066,1.029
210.096,1.024
210.126,1.026
210.156,1.030
210.186,1.029
210.216,1.022
210.246,1.024
210.276,1.026
210.306,1.024
210.336,1.025
210.366,1.028
210.396,1.027
210.426,1.025
210.456,1.028
210.486,1.024
210.516,1.024
210.546,1.024
210.576,1.023
210.606,1.021
210.636,1.028
210.666,1.026
210.696,1.030
210.726,1.031
210.756,1.032
210.786,1.025
210.816,1.020
210.846,1.022
210.876,1.022
210.906,1.024
210.936,1.036
210.966,1.021
210.996,1.031
211.026,1.028
211.056,1.025
211.086,1.028
211.116,1.022
211.146,1.025
211.176,1.029
211.206,1.027
211.236,1.027
211.266,1.027
211.296,1.024
211.326,1.027
211.356,1.024
211.386,1.023
211.416,1.023
211.446,1.030
211.476,1.026
211.506,1.025
211.536,1.024
211.566,1.031
211.596,1.033
211.626,1.025
211.656,1.024
211.686,1.023
211.716,1.024
211.746,1.026
211.776,1.032
211.806,1.023
211.836,1.031
211.866,1.031
211.896,1.028
211.926,1.028
211.956,1.028
211.986,1.024
212.016,1.024
212.046,1.027
212.076,1.029
212.106,1.030
212.136,1.027
212.166,1.025
212.196,1.025
212.226,1.024
212.256,1.023
212.286,1.023
212.316,1.020
212.346,1.025
212.376,1.026
212.406,1.024
212.436,1.032
212.466,1.032
212.496,1.024
212.526,1.019
212.556,1.021
212.586,1.021
212.616,1.026
212.646,1.031
212.676,1.024
212.706,1.031
212.736,1.027
212.766,1.026
212.796,1.020
212.826,1.025
212.856,1.028
212.886,1.025
212.916,1.028
212.946,1.025
212.976,1.024
213.006,1.025
213.036,1.026
213.066,1.029
213.096,1.024
213.126,1.021
213.156,1.024
213.186,1.024
213.216,1.028
213.246,1.031
213.276,1.028
213.306,1.022
213.336,1.021
213.366,1.023
213.396,1.025
213.426,1.023
213.456,1.032
213.486,1.021
213.516,1.030
213.546,1.024
213.576,1.024
213.606,1.023
213.636,1.022
213.666,1.022
213.696,1.027
213.726,1.028
213.756,1.029
213.786,1.025
213.816,1.023
213.846,1.024
213.876,1.026
213.906,1.027
213.936,1.027
213.966,1.028
213.996,1.029
214.026,1.031
214.056,1.029
214.086,1.024
214.116,1.021
214.146,1.025
214.176,1.028
214.206,1.032
214.236,1.021
214.266,1.028
214.296,1.027
214.326,1.026
214.356,1.025
214.386,1.025
214.416,1.025
214.446,1.024
214.476,1.028
214.506,1.028
214.536,1.026
214.566,1.025
214.596,1.030
214.626,1.029
214.656,1.025
214.686,1.030
214.716,1.024
214.746,1.028
214.776,1.024
214.806,1.028
214.836,1.027
214.866,1.021
214.896,1.022
214.926,1.021
214.956,1.026
214.986,1.024
215.016,1.023
215.046,1.027
215.076,1.029
215.106,1.027
215.136,1.021
215.166,1.024
215.196,1.026
215.226,1.025
215.256,1.029
215.286,1.029
215.316,1.029
215.346,1.024
215.376,1.024
215.406,1.023
215.436,1.024
215.466,1.024
215.496,1.023
215.526,1.028
215.556,1.026
215.586,1.030
215.616,1.032
215.646,1.032
215.676,1.023
215.706,1.021
215.736,1.019
215.766,1.024
215.796,1.021
215.826,1.028
215.856,1.021
215.886,1.033
215.916,1.026
215.946,1.021
215.976,1.023
216.006,1.020
216.036,1.027
216.066,1.025
216.096,1.025
216.126,1.028
216.156,1.029
216.186,1.023
216.216,1.025
216.246,1.026
216.276,1.027
216.306,1.030
216.336,1.028
216.366,1.032
216.396,1.021
216.426,1.019
216.456,1.021
216.486,1.024
216.516,1.030
216.546,1.032
216.576,1.022
216.606,1.028
216.636,1.023
216.666,1.027
216.696,1.021
216.726,1.028
216.756,1.023
216.786,1.026
216.816,1.028
216.846,1.024
216.876,1.028
216.906,1.026
216.936,1.027
216.966,1.029
216.996,1.028
217.026,1.026
217.056,1.024
217.086,1.024
217.116,1.023
217.146,1.029
217.176,1.024
217.206,1.023
217.236,1.025
217.266,1.021
217.296,1.027
217.326,1.026
217.356,1.023
217.386,1.028
217.416,1.031
217.446,1.027
217.476,1.024
217.506,1.027
217.536,1.025
217.566,1.024
217.596,1.032
217.626,1.029
217.656,1.028
217.686,1.023
217.716,1.024
217.746,1.024
217.776,1.026
217.806,1.024
217.836,1.027
217.866,1.030
217.896,1.025
217.926,1.022
217.956,1.030
217.986,1.028
218.016,1.026
218.046,1.023
218.076,1.021
218.106,1.025
218.136,1.026
218.166,1.023
218.196,1.021
218.226,1.032
218.256,1.029
218.286,1.024
218.316,1.021
218.346,1.025
218.376,1.026
218.406,1.026
218.436,1.027
218.466,1.026
218.496,1.027
218.526,1.024
218.556,1.022
218.586,1.026
218.616,1.026
218.646,1.019
218.676,1.026
218.706,1.024
218.736,1.030
218.766,1.031
218.796,1.027
218.826,1.028
218.856,1.018
218.886,1.021
218.916,1.026
218.946,1.029
218.976,1.023
219.006,1.025
219.036,1.029
219.066,1.026
219.096,1.024
219.126,1.024
219.156,1.022
219.186,1.028
219.216,1.026
219.246,1.030
219.276,1.023
219.306,1.025
219.336,1.024
219.366,1.023
219.396,1.024
219.426,1.024
219.456,1.024
219.486,1.027
219.516,1.031
219.546,1.027
219.576,1.025
219.606,1.024
219.636,1.021
219.666,1.027
219.696,1.031
219.726,1.020
219.756,1.028
219.786,1.030
219.816,1.025
219.846,1.023
219.876,1.023
219.906,1.023
219.936,1.026
219.966,1.025
219.996,1.026
220.026,1.027
220.056,1.029
220.086,1.027
220.116,1.027
220.146,1.024
220.176,1.026
220.206,1.026
220.236,1.024
220.266,1.025
220.296,1.030
220.326,1.030
220.356,1.027
220.386,1.024
220.416,1.022
220.446,1.022
220.476,1.029
220.506,1.031
220.536,1.021
220.566,1.026
220.596,1.031
220.626,1.025
220.656,1.023
220.686,1.023
220.716,1.026
220.746,1.027
220.776,1.030
220.806,1.026
220.836,1.026
220.866,1.023
220.896,1.023
220.926,1.021
220.956,1.027
220.986,1.024
221.016,1.023
221.046,1.027
221.076,1.028
221.106,1.025
221.136,1.033
221.166,1.027
221.196,1.023
221.226,1.021
221.256,1.021
221.286,1.025
221.316,1.024
221.346,1.024
221.376,1.023
221.406,1.030
221.436,1.024
221.466,1.025
221.496,1.023
221.526,1.024
221.556,1.026
221.586,1.026
221.616,1.026
221.646,1.027
221.676,1.026
221.706,1.029
221.736,1.022
221.766,1.027
221.796,1.030
221.826,1.023
221.856,1.027
221.886,1.028
221.916,1.031
221.946,1.023
221.976,1.024
222.006,1.023
222.036,1.022
222.066,1.024
222.096,1.032
222.126,1.023
222.156,1.027
222.186,1.027
222.216,1.029
222.246,1.026
222.276,1.022
222.306,1.024
222.336,1.024
222.366,1.026
222.396,1.027
222.426,1.025
222.456,1.025
222.486,1.026
222.516,1.029
222.546,1.026
222.576,1.021
222.606,1.026
222.636,1.024
222.666,1.030
222.696,1.025
222.726,1.026
222.756,1.021
222.786,1.022
222.816,1.026
222.846,1.027
222.876,1.021
222.906,1.027
222.936,1.027
222.966,1.025
222.996,1.026
223.026,1.023
223.056,1.026
223.086,1.024
223.116,1.025
223.146,1.023
223.176,1.026
223.206,1.024
223.236,1.026
223.266,1.026
223.296,1.027
223.326,1.026
223.356,1.024
223.386,1.023
223.416,1.026
223.446,1.031
223.476,1.028
223.506,1.023
223.536,1.021
223.566,1.022
223.596,1.030
223.626,1.032
223.656,1.020
223.686,1.031
223.716,1.030
223.746,1.027
223.776,1.023
223.806,1.023
223.836,1.021
223.866,1.025
223.896,1.028
223.926,1.029
223.956,1.028
223.986,1.024
224.016,1.021
224.046,1.023
224.076,1.026
224.106,1.026
224.136,1.021
224.166,1.023
224.196,1.026
224.226,1.027
224.256,1.032
224.286,1.027
224.316,1.021
224.346,1.021
224.376,1.023
224.406,1.025
224.436,1.029
224.466,1.023
224.496,1.029
224.526,1.030
224.556,1.025
224.586,1.021
224.616,1.022
224.646,1.025
224.676,1.023
224.706,1.028
224.736,1.031
224.766,1.024
224.796,1.025
224.826,1.024
224.856,1.026
224.886,1.028
224.916,1.021
224.946,1.025
224.976,1.025
225.006,1.029
225.036,1.025
225.066,1.025
225.096,1.021
225.126,1.029
225.156,1.026
225.186,1.027
225.216,1.026
225.246,1.027
225.276,1.028
225.306,1.025
225.336,1.024
225.366,1.021
225.396,1.022
225.426,1.021
225.456,1.025
225.486,1.023
225.516,1.024
225.546,1.026
225.576,1.027
225.606,1.025
225.636,1.028
225.666,1.023
225.696,1.021
225.726,1.027
225.756,1.024
225.786,1.023
225.816,1.027
225.846,1.029
225.876,1.032
225.906,1.026
225.936,1.025
225.966,1.017
225.996,1.028
226.026,1.030
226.056,1.031
226.086,1.024
226.116,1.022
226.146,1.021
226.176,1.026
226.206,1.029
226.236,1.026
226.266,1.027
226.296,1.026
226.326,1.022
226.356,1.021
226.386,1.026
226.416,1.026
226.446,1.030
226.476,1.030
226.506,1.032
226.536,1.027
226.566,1.021
226.596,1.022
226.626,1.025
226.656,1.030
226.686,1.029
226.716,1.021
226.746,1.029
226.776,1.038
226.806,1.029
226.836,1.025
226.866,1.031
226.896,1.023
226.926,1.024
226.956,1.021
226.986,1.025
227.016,1.024
227.046,1.028
227.076,1.031
227.106,1.033
227.136,1.027
227.166,1.029
227.196,1.030
227.226,1.028
227.256,1.024
227.286,1.023
227.316,1.020
227.346,1.022
227.376,1.021
227.406,1.022
227.436,1.010
227.466,1.026
227.496,1.024
227.526,1.032
227.556,1.028
227.586,1.022
227.616,1.024
227.646,1.021
227.676,1.019
227.706,1.022
227.736,1.024
227.766,1.030
227.796,1.021
227.826,1.031
227.856,1.028
227.886,1.029
227.916,1.029
227.946,1.029
227.976,1.029
228.006,1.029
228.036,1.029
228.066,1.027
228.096,1.029
228.126,1.032
228.156,1.033
228.186,1.021
228.216,1.027
228.246,1.031
228.276,1.024
228.306,1.023
228.336,1.025
228.366,1.027
228.396,1.023
228.426,1.028
228.456,1.027
228.486,1.026
228.516,1.028
228.546,1.027
228.576,1.026
228.606,1.028
228.636,1.027
228.666,1.027
228.696,1.023
228.726,1.025
228.756,1.032
228.786,1.029
228.816,1.032
228.846,1.027
228.876,1.023
228.906,1.028
228.936,1.020
228.966,1.022
228.996,1.031
229.026,1.040
229.056,1.031
229.086,1.028
229.116,1.025
229.146,1.031
229.176,1.029
229.206,1.028
229.236,1.032
229.266,1.024
229.296,1.031
229.326,1.024
229.356,1.036
229.386,1.028
229.416,1.028
229.446,1.023
229.476,1.023
229.506,1.024
229.536,1.027
229.566,1.033
229.596,1.031
229.626,1.032
229.656,1.032
229.686,1.030
229.716,1.025
229.746,1.030
229.776,1.020
229.806,1.020
229.836,1.028
229.866,1.032
229.896,1.032
229.926,1.028
229.956,1.026
229.986,1.028
230.016,1.029
230.046,1.026
230.076,1.026
230.106,1.027
230.136,1.029
230.166,1.028
230.196,1.027
230.226,1.025
230.256,1.023
230.286,1.029
230.316,1.030
230.346,1.033
230.376,1.033
230.406,1.034
230.436,1.026
230.466,1.021
230.496,1.021
230.526,1.026
230.556,1.022
230.586,1.027
230.616,1.030
230.646,1.037
230.676,1.030
230.706,1.029
230.736,1.023
230.766,1.024
230.796,1.026
230.826,1.027
230.856,1.030
230.886,1.029
230.916,1.024
230.946,1.026
230.976,1.035
231.006,1.033
231.036,1.033
231.066,1.028
231.096,1.022
231.126,1.023
231.156,1.030
231.186,1.032
231.216,1.021
231.246,1.022
231.276,1.027
231.306,1.028
231.336,1.036
231.366,1.037
231.396,1.026
231.426,1.028
231.456,1.033
231.486,1.027
231.516,1.023
231.546,1.022
231.576,1.025
231.606,1.028
231.636,1.031
231.666,1.033
231.696,1.030
231.726,1.032
231.756,1.031
231.786,1.031
231.816,1.037
231.846,1.029
231.876,1.026
231.906,1.031
231.936,1.030
231.966,1.031
231.996,1.027
232.026,1.035
232.056,1.033
232.086,1.027
232.116,1.034
232.146,1.026
232.176,1.025
232.206,1.030
232.236,1.033
232.266,1.030
232.296,1.028
232.326,1.032
232.356,1.036
232.386,1.034
232.416,1.032
232.446,1.033
232.476,1.031
232.506,1.031
232.536,1.029
232.566,1.026
232.596,1.032
232.626,1.022
232.656,1.026
232.686,1.031
232.716,1.030
232.746,1.025
232.776,1.025
232.806,1.022
232.836,1.029
232.866,1.025
232.896,1.019
232.926,1.037
232.956,1.029
232.986,1.035
233.016,1.036
233.046,1.034
233.076,1.035
233.106,1.036
233.136,1.032
233.166,1.038
233.196,1.038
233.226,1.030
233.256,1.029
233.286,1.033
233.316,1.054
233.346,1.065
233.376,1.087
233.406,1.080
233.436,1.071
233.466,1.044
233.496,1.025
233.526,1.023
233.556,1.022
233.586,1.026
233.616,1.036
233.646,1.032
233.676,1.039
233.706,1.043
233.736,1.046
233.766,1.039
233.796,1.037
233.826,1.041
233.856,1.040
233.886,1.043
233.916,1.045
233.946,1.044
233.976,1.036
234.006,1.034
234.036,1.034
234.066,1.039
234.096,1.037
234.126,1.039
234.156,1.036
234.186,1.034
234.216,1.036
234.246,1.048
234.276,1.052
234.306,1.045
234.336,1.040
234.366,1.039
234.396,1.036
234.426,1.039
234.456,1.033
234.486,1.035
234.516,1.043
234.546,1.045
234.576,1.036
234.606,1.039
234.636,1.045
234.666,1.041
234.696,1.042
234.726,1.039
234.756,1.038
234.786,1.039
234.816,1.037
234.846,1.038
234.876,1.033
234.906,1.031
234.936,1.037
234.966,1.043
234.996,1.040
235.026,1.047
235.056,1.042
235.086,1.046
235.116,1.042
235.146,1.037
235.176,1.046
235.206,1.037
235.236,1.039
235.266,1.035
235.296,1.040
235.326,1.034
235.356,1.033
235.386,1.038
235.416,1.044
235.446,1.044
235.476,1.046
235.506,1.040
235.536,1.040
235.566,1.040
235.596,1.037
235.626,1.031
235.656,1.045
235.686,1.047
235.716,1.029
235.746,1.039
235.776,1.050
235.806,1.045
235.836,1.043
235.866,1.044
235.896,1.038
235.926,1.033
235.956,1.032
235.986,1.033
236.016,1.029
236.046,1.039
236.076,1.048
236.106,1.047
236.136,1.043
236.166,1.041
236.196,1.040
236.226,1.036
236.256,1.035
236.286,1.040
236.316,1.040
236.346,1.036
236.376,1.037
236.406,1.040
236.436,1.035
236.466,1.045
236.496,1.047
236.526,1.043
236.556,1.037
236.586,1.038
236.616,1.035
236.646,1.040
236.676,1.037
236.706,1.036
236.736,1.042
236.766,1.046
236.796,1.041
236.826,1.038
236.856,1.039
236.886,1.041
236.916,1.043
236.946,1.040
236.976,1.038
237.006,1.043
237.036,1.042
237.066,1.037
237.096,1.038
237.126,1.036
237.156,1.034
237.186,1.035
237.216,1.040
237.246,1.044
237.276,1.042
237.306,1.043
237.336,1.043
237.366,1.038
237.396,1.041
237.426,1.034
237.456,1.028
237.486,1.040
237.516,1.044
237.546,1.042
237.576,1.039
237.606,1.040
237.636,1.033
237.666,1.039
237.696,1.041
237.726,1.038
237.756,1.041
237.786,1.040
237.816,1.041
237.846,1.038
237.876,1.041
237.906,1.038
237.936,1.037
237.966,1.039
237.996,1.042
238.026,1.039
238.056,1.043
238.086,1.049
238.116,1.042
238.146,1.041
238.176,1.037
238.206,1.036
238.236,1.042
238.266,1.044
238.296,1.035
238.326,1.032
238.356,1.042
238.386,1.043
238.416,1.042
238.446,1.037
238.476,1.040
238.506,1.038
238.536,1.039
238.566,1.038
238.596,1.038
238.626,1.038
238.656,1.040
238.686,1.037
238.716,1.041
238.746,1.038
238.776,1.038
238.806,1.039
238.836,1.041
238.866,1.040
238.896,1.044
238.926,1.045
238.956,1.038
238.986,1.039
239.016,1.036
239.046,1.036
239.076,1.041
239.106,1.039
239.136,1.038
239.166,1.040
239.196,1.041
239.226,1.041
239.256,1.041
239.286,1.040
239.316,1.037
239.346,1.037
239.376,1.037
239.406,1.042
239.436,1.038
239.466,1.041
239.496,1.035
239.526,1.037
239.556,1.037
239.586,1.041
239.616,1.039
239.646,1.039
239.676,1.040
239.706,1.040
239.736,1.037
239.766,1.043
239.796,1.041
239.826,1.036
239.856,1.038
239.886,1.035
239.916,1.040
239.946,1.041
239.976,1.042
240.006,1.036
240.036,1.043
240.066,1.041
240.096,1.040
240.126,1.037
240.156,1.039
240.186,1.039
240.216,1.039
240.246,1.044
240.276,1.042
240.306,1.042
240.336,1.039
240.366,1.036
240.396,1.036
240.426,1.042
240.456,1.039
240.486,1.043
240.516,1.039
240.546,1.037
240.576,1.036
240.606,1.040
240.636,1.040
240.666,1.041
240.696,1.045
240.726,1.042
240.756,1.039
240.786,1.036
240.816,1.034
240.846,1.039
240.876,1.042
240.906,1.043
240.936,1.037
240.966,1.042
240.996,1.040
241.026,1.041
241.056,1.036
241.086,1.039
241.116,1.039
241.146,1.040
241.176,1.042
