df_hash,22ZHK4.8GUL1J
440.679,1.020
440.709,1.018
440.739,1.017
440.769,1.018
440.799,1.018
440.829,1.022
440.859,1.017
440.889,1.020
440.919,1.021
440.949,1.017
440.979,1.018
441.009,1.021
441.039,1.022
441.069,1.021
441.099,1.016
441.129,1.018
441.159,1.021
441.189,1.024
441.219,1.020
441.249,1.016
441.279,1.020
441.309,1.019
441.339,1.014
441.369,1.024
441.399,1.026
441.429,1.021
441.459,1.013
441.489,1.019
441.519,1.021
441.549,1.016
441.579,1.021
441.609,1.018
441.639,1.019
441.669,1.017
441.699,1.021
441.729,1.022
441.759,1.020
441.789,1.018
441.819,1.021
441.849,1.016
441.879,1.019
441.909,1.018
441.939,1.020
441.969,1.018
441.999,1.021
442.029,1.022
442.059,1.025
442.089,1.019
442.119,1.016
442.149,1.019
442.179,1.012
442.209,1.010
442.239,1.027
442.269,1.028
442.299,1.010
442.329,1.026
442.359,1.022
442.389,1.011
442.419,1.008
442.449,1.020
442.479,1.019
442.509,1.016
442.539,1.018
442.569,1.020
442.599,1.021
442.629,1.012
442.659,1.015
442.689,1.016
442.719,1.017
442.749,1.022
442.779,1.020
442.809,1.019
442.839,1.020
442.869,1.015
442.899,1.014
442.929,1.018
442.959,1.019
442.989,1.021
443.019,1.020
443.049,1.018
443.079,1.013
443.109,1.024
443.139,1.017
443.169,1.012
443.199,1.017
443.229,1.021
443.259,1.021
443.289,1.016
443.319,1.017
443.349,1.019
443.379,1.021
443.409,1.020
443.439,1.018
443.469,1.016
443.499,1.021
443.529,1.019
443.559,1.017
443.589,1.021
443.619,1.021
443.649,1.017
443.679,1.014
443.709,1.018
443.739,1.021
443.769,1.019
443.799,1.021
443.829,1.021
443.859,1.013
443.889,1.015
443.919,1.020
443.949,1.017
443.979,1.014
444.009,1.019
444.039,1.019
444.069,1.021
444.099,1.019
444.129,1.021
444.159,1.020
444.189,1.018
444.219,1.017
444.249,1.018
444.279,1.021
444.309,1.013
444.339,1.021
444.369,1.022
444.399,1.022
444.429,1.018
444.459,1.015
444.489,1.019
444.519,1.016
444.549,1.018
444.579,1.023
444.609,1.024
444.639,1.018
444.669,1.017
444.699,1.021
444.729,1.015
444.759,1.018
444.789,1.020
444.819,1.024
444.849,1.019
444.879,1.021
444.909,1.022
444.939,1.019
444.969,1.016
444.999,1.019
445.029,1.022
445.059,1.019
445.089,1.016
445.119,1.018
445.149,1.021
445.179,1.023
445.209,1.021
445.239,1.014
445.269,1.014
445.299,1.021
445.329,1.019
445.359,1.023
445.389,1.021
445.419,1.019
445.449,1.014
445.479,1.021
445.509,1.020
445.539,1.018
445.569,1.021
445.599,1.021
445.629,1.021
445.659,1.017
445.689,1.019
445.719,1.021
445.749,1.019
445.779,1.015
445.809,1.021
445.839,1.020
445.869,1.020
445.899,1.014
445.929,1.016
445.959,1.020
445.989,1.023
446.019,1.020
446.049,1.018
446.079,1.019
446.109,1.018
446.139,1.018
446.169,1.019
446.199,1.019
446.229,1.017
446.259,1.018
446.289,1.023
446.319,1.021
446.349,1.019
446.379,1.021
446.409,1.021
446.439,1.019
446.469,1.019
446.499,1.021
446.529,1.021
446.559,1.019
446.589,1.023
446.619,1.018
446.649,1.022
446.679,1.023
446.709,1.020
446.739,1.017
446.769,1.020
446.799,1.022
446.829,1.021
446.859,1.020
446.889,1.020
446.919,1.018
446.949,1.017
446.979,1.021
447.009,1.023
447.039,1.023
447.069,1.014
447.099,1.021
447.129,1.021
447.159,1.015
447.189,1.013
447.219,1.019
447.249,1.019
447.279,1.021
447.309,1.021
447.339,1.022
447.369,1.021
447.399,1.021
447.429,1.021
447.459,1.017
447.489,1.018
447.519,1.018
447.549,1.024
447.579,1.023
447.609,1.023
447.639,1.019
447.669,1.020
447.699,1.020
447.729,1.020
447.759,1.024
447.789,1.021
447.819,1.022
447.849,1.017
447.879,1.021
447.909,1.022
447.939,1.018
447.969,1.019
447.999,1.021
448.029,1.018
448.059,1.018
448.089,1.021
448.119,1.020
448.149,1.022
448.179,1.021
448.209,1.020
448.239,1.020
448.269,1.018
448.299,1.018
448.329,1.020
448.359,1.015
448.389,1.023
448.419,1.022
448.449,1.023
448.479,1.021
448.509,1.015
448.539,1.021
448.569,1.019
448.599,1.020
448.629,1.024
448.659,1.021
448.689,1.018
448.719,1.021
448.749,1.022
448.779,1.017
448.809,1.021
448.839,1.019
448.869,1.021
448.899,1.019
448.929,1.021
448.959,1.023
448.989,1.020
449.019,1.020
449.049,1.023
449.079,1.021
449.109,1.019
449.139,1.021
449.169,1.024
449.199,1.022
449.229,1.022
449.259,1.020
449.289,1.022
449.319,1.021
449.349,1.019
449.379,1.017
449.409,1.020
449.439,1.019
449.469,1.024
449.499,1.021
449.529,1.020
449.559,1.020
449.589,1.022
449.619,1.020
449.649,1.019
449.679,1.022
449.709,1.021
449.739,1.020
449.769,1.022
449.799,1.024
449.829,1.025
449.859,1.019
449.889,1.017
449.919,1.019
449.949,1.020
449.979,1.019
450.009,1.020
450.039,1.024
450.069,1.018
450.099,1.018
450.129,1.021
450.159,1.021
450.189,1.023
450.219,1.020
450.249,1.017
450.279,1.015
450.309,1.022
450.339,1.023
450.369,1.023
450.399,1.020
450.429,1.018
450.459,1.025
450.489,1.019
450.519,1.016
450.549,1.016
450.579,1.016
450.609,1.019
450.639,1.022
450.669,1.022
450.699,1.021
450.729,1.021
450.759,1.019
450.789,1.018
450.819,1.016
450.849,1.018
450.879,1.017
450.909,1.023
450.939,1.023
450.969,1.021
450.999,1.020
451.029,1.015
451.059,1.018
451.089,1.018
451.119,1.021
451.149,1.023
451.179,1.023
451.209,1.012
451.239,1.024
451.269,1.021
451.299,1.016
451.329,1.019
451.359,1.021
451.389,1.021
451.419,1.018
451.449,1.019
451.479,1.021
451.509,1.021
451.539,1.021
451.569,1.021
451.599,1.019
451.629,1.017
451.659,1.021
451.689,1.021
451.719,1.019
451.749,1.019
451.779,1.023
451.809,1.025
451.839,1.021
451.869,1.017
451.899,1.017
451.929,1.021
451.959,1.021
451.989,1.023
452.019,1.023
452.049,1.021
452.079,1.016
452.109,1.021
452.139,1.019
452.169,1.020
452.199,1.020
452.229,1.021
452.259,1.020
452.289,1.023
452.319,1.021
452.349,1.022
452.379,1.022
452.409,1.017
452.439,1.018
452.469,1.017
452.499,1.024
452.529,1.023
452.559,1.021
452.589,1.015
452.619,1.019
452.649,1.016
452.679,1.020
452.709,1.021
452.739,1.020
452.769,1.020
452.799,1.021
452.829,1.022
452.859,1.026
452.889,1.023
452.919,1.016
452.949,1.019
452.979,1.020
453.009,1.017
453.039,1.020
453.069,1.024
453.099,1.022
453.129,1.022
453.159,1.021
453.189,1.020
453.219,1.021
453.249,1.023
453.279,1.021
453.309,1.021
453.339,1.021
453.369,1.021
453.399,1.019
453.429,1.016
453.459,1.014
453.489,1.021
453.519,1.024
453.549,1.021
453.579,1.016
453.609,1.018
453.639,1.021
453.669,1.021
453.699,1.023
453.729,1.022
453.759,1.015
453.789,1.024
453.819,1.023
453.849,1.016
453.879,1.019
453.909,1.020
453.939,1.019
453.969,1.018
453.999,1.021
454.029,1.018
454.059,1.023
454.089,1.022
454.119,1.021
454.149,1.020
454.179,1.021
454.209,1.019
454.239,1.018
454.269,1.016
454.299,1.021
454.329,1.021
454.359,1.020
454.389,1.022
454.419,1.021
454.449,1.022
454.479,1.020
454.509,1.021
454.539,1.021
454.569,1.019
454.599,1.020
454.629,1.021
454.659,1.023
454.689,1.022
454.719,1.016
454.749,1.022
454.779,1.019
454.809,1.025
454.839,1.021
454.869,1.023
454.899,1.022
454.929,1.021
454.959,1.023
454.989,1.020
455.019,1.019
455.049,1.022
455.079,1.026
455.109,1.022
455.139,1.022
455.169,1.022
455.199,1.023
455.229,1.025
455.259,1.021
455.289,1.018
455.319,1.020
455.349,1.021
455.379,1.019
455.409,1.025
455.439,1.019
455.469,1.021
455.499,1.021
455.529,1.024
455.559,1.020
455.589,1.018
455.619,1.021
455.649,1.021
455.679,1.021
455.709,1.020
455.739,1.023
455.769,1.024
455.799,1.021
455.829,1.019
455.859,1.020
455.889,1.019
455.919,1.019
455.949,1.021
455.979,1.021
456.009,1.023
456.039,1.018
456.069,1.021
456.099,1.023
456.129,1.023
456.159,1.019
456.189,1.018
456.219,1.021
456.249,1.021
456.279,1.023
456.309,1.020
456.339,1.022
456.369,1.017
456.399,1.024
456.429,1.021
456.459,1.021
456.489,1.021
456.519,1.020
456.549,1.021
456.579,1.020
456.609,1.024
456.639,1.022
456.669,1.021
456.699,1.021
456.729,1.021
456.759,1.020
456.789,1.020
456.819,1.020
456.849,1.021
456.879,1.020
456.909,1.021
456.939,1.022
456.969,1.024
456.999,1.026
457.029,1.020
457.059,1.016
457.089,1.017
457.119,1.018
457.149,1.021
457.179,1.023
457.209,1.022
457.239,1.020
457.269,1.021
457.299,1.023
457.329,1.023
457.359,1.016
457.389,1.022
457.419,1.025
457.449,1.020
457.479,1.020
457.509,1.021
457.539,1.024
457.569,1.020
457.599,1.018
457.629,1.021
457.659,1.021
457.689,1.021
457.719,1.022
457.749,1.023
457.779,1.019
457.809,1.019
457.839,1.022
457.869,1.024
457.899,1.023
457.929,1.020
457.959,1.016
457.989,1.020
458.019,1.021
458.049,1.022
458.079,1.026
458.109,1.021
458.139,1.014
458.169,1.021
458.199,1.024
458.229,1.022
458.259,1.018
458.289,1.021
458.319,1.021
458.349,1.022
458.379,1.021
458.409,1.021
458.439,1.021
458.469,1.021
458.499,1.020
458.529,1.019
458.559,1.021
458.589,1.021
458.619,1.024
458.649,1.020
458.679,1.019
458.709,1.019
458.739,1.023
458.769,1.025
458.799,1.023
458.829,1.016
458.859,1.021
458.889,1.021
458.919,1.021
458.949,1.022
458.979,1.025
459.009,1.026
459.039,1.016
459.069,1.024
459.099,1.026
459.129,1.020
459.159,1.022
459.189,1.023
459.219,1.020
459.249,1.020
459.279,1.021
459.309,1.021
459.339,1.020
459.369,1.021
459.399,1.021
459.429,1.020
459.459,1.020
459.489,1.020
459.519,1.021
459.549,1.019
459.579,1.021
459.609,1.019
459.639,1.025
459.669,1.021
459.699,1.020
459.729,1.014
459.759,1.017
459.789,1.018
459.819,1.025
459.849,1.021
459.879,1.022
459.909,1.018
459.939,1.018
459.969,1.022
459.999,1.020
460.029,1.016
460.059,1.022
460.089,1.021
460.119,1.021
460.149,1.021
460.179,1.021
460.209,1.023
460.239,1.021
460.269,1.021
460.299,1.021
460.329,1.019
460.359,1.020
460.389,1.021
460.419,1.020
460.449,1.021
460.479,1.025
460.509,1.022
460.539,1.027
460.569,1.021
460.599,1.018
460.629,1.021
460.659,1.021
460.689,1.021
460.719,1.026
460.749,1.026
460.779,1.022
460.809,1.021
460.839,1.021
460.869,1.021
460.899,1.022
460.929,1.021
460.959,1.022
460.989,1.021
461.019,1.021
461.049,1.023
461.079,1.023
461.109,1.022
461.139,1.020
461.169,1.018
461.199,1.016
461.229,1.021
461.259,1.022
461.289,1.025
461.319,1.021
461.349,1.023
461.379,1.021
461.409,1.025
461.439,1.021
461.469,1.018
461.499,1.018
461.529,1.022
461.559,1.024
461.589,1.022
461.619,1.023
461.649,1.024
461.679,1.020
461.709,1.029
461.739,1.025
461.769,1.021
461.799,1.017
461.829,1.020
461.859,1.024
461.889,1.023
461.919,1.021
461.949,1.020
461.979,1.028
462.009,1.024
462.039,1.021
462.069,1.020
462.099,1.021
462.129,1.020
462.159,1.018
462.189,1.019
462.219,1.022
462.249,1.026
462.279,1.024
462.309,1.016
462.339,1.014
462.369,1.018
462.399,1.021
462.429,1.021
462.459,1.024
462.489,1.031
462.519,1.018
462.549,1.021
462.579,1.021
462.609,1.016
462.639,1.019
462.669,1.025
462.699,1.023
462.729,1.026
462.759,1.024
462.789,1.021
462.819,1.023
462.849,1.021
462.879,1.021
462.909,1.024
462.939,1.021
462.969,1.017
462.999,1.022
463.029,1.019
463.059,1.022
463.089,1.021
463.119,1.021
463.149,1.021
463.179,1.018
463.209,1.023
463.239,1.019
463.269,1.023
463.299,1.025
463.329,1.024
463.359,1.017
463.389,1.025
463.419,1.026
463.449,1.020
463.479,1.021
463.509,1.024
463.539,1.026
463.569,1.021
463.599,1.024
463.629,1.023
463.659,1.024
463.689,1.022
463.719,1.021
463.749,1.023
463.779,1.023
463.809,1.022
463.839,1.021
463.869,1.019
463.899,1.021
463.929,1.021
463.959,1.024
463.989,1.021
464.019,1.020
464.049,1.021
464.079,1.024
464.109,1.024
464.139,1.027
464.169,1.020
464.199,1.016
464.229,1.021
464.259,1.021
464.289,1.023
464.319,1.021
464.349,1.023
464.379,1.022
464.409,1.021
464.439,1.021
464.469,1.026
464.499,1.023
464.529,1.021
464.559,1.022
464.589,1.023
464.619,1.021
464.649,1.019
464.679,1.026
464.709,1.025
464.739,1.020
464.769,1.020
464.799,1.026
464.829,1.026
464.859,1.021
464.889,1.012
464.919,1.021
464.949,1.025
464.979,1.025
465.009,1.023
465.039,1.020
465.069,1.021
465.099,1.021
465.129,1.021
465.159,1.021
465.189,1.015
465.219,1.022
465.249,1.023
465.279,1.022
465.309,1.029
465.339,1.023
465.369,1.025
465.399,1.021
465.429,1.023
465.459,1.023
465.489,1.020
465.519,1.021
465.549,1.021
465.579,1.022
465.609,1.026
465.639,1.023
465.669,1.021
465.699,1.019
465.729,1.022
465.759,1.021
465.789,1.022
465.819,1.021
465.849,1.025
465.879,1.019
465.909,1.024
465.939,1.024
465.969,1.020
465.999,1.022
466.029,1.020
466.059,1.025
466.089,1.022
466.119,1.023
466.149,1.027
466.179,1.024
466.209,1.022
466.239,1.021
466.269,1.022
466.299,1.020
466.329,1.023
466.359,1.027
466.389,1.023
466.419,1.021
466.449,1.025
466.479,1.027
466.509,1.022
466.539,1.020
466.569,1.023
466.599,1.021
466.629,1.023
466.659,1.022
466.689,1.023
466.719,1.023
466.749,1.021
466.779,1.026
466.809,1.027
466.839,1.024
466.869,1.022
466.899,1.028
466.929,1.021
466.959,1.021
466.989,1.021
467.019,1.017
467.049,1.026
467.079,1.022
467.109,1.022
467.139,1.019
467.169,1.022
467.199,1.021
467.229,1.014
467.259,1.018
467.289,1.026
467.319,1.028
467.349,1.022
467.379,1.020
467.409,1.020
467.439,1.020
467.469,1.022
467.499,1.024
467.529,1.018
467.559,1.021
467.589,1.010
467.619,1.022
467.649,1.023
467.679,1.018
467.709,1.019
467.739,1.023
467.769,1.020
467.799,1.017
467.829,1.024
467.859,1.023
467.889,1.021
467.919,1.021
467.949,1.023
467.979,1.021
468.009,1.022
468.039,1.021
468.069,1.021
468.099,1.019
468.129,1.022
468.159,1.023
468.189,1.021
468.219,1.020
468.249,1.023
468.279,1.021
468.309,1.021
468.339,1.020
468.369,1.020
468.399,1.026
468.429,1.025
468.459,1.021
468.489,1.019
468.519,1.021
468.549,1.023
468.579,1.022
468.609,1.022
468.639,1.021
468.669,1.021
468.699,1.021
468.729,1.023
468.759,1.021
468.789,1.020
468.819,1.020
468.849,1.020
468.879,1.021
468.909,1.024
468.939,1.023
468.969,1.021
468.999,1.018
469.029,1.019
469.059,1.022
469.089,1.023
469.119,1.025
469.149,1.025
469.179,1.018
469.209,1.021
469.239,1.022
469.269,1.022
469.299,1.026
469.329,1.021
469.359,1.022
469.389,1.023
469.419,1.018
469.449,1.018
469.479,1.024
469.509,1.021
469.539,1.024
469.569,1.021
469.599,1.023
469.629,1.021
469.659,1.021
469.689,1.022
469.719,1.019
469.749,1.017
469.779,1.019
469.809,1.024
469.839,1.023
469.869,1.021
469.899,1.020
469.929,1.023
469.959,1.021
469.989,1.026
470.019,1.024
470.049,1.021
470.079,1.019
470.109,1.027
470.139,1.026
470.169,1.018
470.199,1.017
470.229,1.021
470.259,1.021
470.289,1.022
470.319,1.024
470.349,1.021
470.379,1.024
470.409,1.021
470.439,1.014
470.469,1.020
470.499,1.021
470.529,1.018
470.559,1.016
470.589,1.023
470.619,1.026
470.649,1.024
470.679,1.021
470.709,1.016
470.739,1.018
470.769,1.023
470.799,1.020
470.829,1.021
470.859,1.024
470.889,1.018
470.919,1.025
470.949,1.023
470.979,1.019
471.009,1.016
471.039,1.019
471.069,1.022
471.099,1.021
471.129,1.025
471.159,1.020
471.189,1.025
471.219,1.021
471.249,1.021
471.279,1.021
471.309,1.019
471.339,1.019
471.369,1.024
471.399,1.023
471.429,1.022
471.459,1.018
471.489,1.023
471.519,1.021
471.549,1.019
471.579,1.021
471.609,1.019
471.639,1.022
471.669,1.022
471.699,1.019
471.729,1.020
471.759,1.019
471.789,1.020
471.819,1.022
471.849,1.021
471.879,1.021
471.909,1.022
471.939,1.021
471.969,1.021
471.999,1.021
472.029,1.023
472.059,1.023
472.089,1.025
472.119,1.019
472.149,1.020
472.179,1.020
472.209,1.024
472.239,1.023
472.269,1.022
472.299,1.022
472.329,1.022
472.359,1.021
472.389,1.018
472.419,1.016
472.449,1.019
472.479,1.021
472.509,1.022
472.539,1.025
472.569,1.022
472.599,1.018
472.629,1.022
472.659,1.021
472.689,1.022
472.719,1.020
472.749,1.021
472.779,1.021
472.809,1.021
472.839,1.018
472.869,1.023
472.899,1.022
472.929,1.024
472.959,1.020
472.989,1.021
473.019,1.020
473.049,1.021
473.079,1.022
473.109,1.020
473.139,1.018
473.169,1.020
473.199,1.023
473.229,1.020
473.259,1.017
473.289,1.018
473.319,1.023
473.349,1.023
473.379,1.026
473.409,1.021
473.439,1.023
473.469,1.015
473.499,1.020
473.529,1.026
473.559,1.021
473.589,1.017
473.619,1.020
473.649,1.025
473.679,1.020
473.709,1.022
473.739,1.022
473.769,1.022
473.799,1.021
473.829,1.021
473.859,1.019
473.889,1.020
473.919,1.021
473.949,1.022
473.979,1.022
474.009,1.023
474.039,1.021
474.069,1.027
474.099,1.022
474.129,1.017
474.159,1.020
474.189,1.018
474.219,1.021
474.249,1.024
474.279,1.023
474.309,1.023
474.339,1.022
474.369,1.022
474.399,1.026
474.429,1.018
474.459,1.019
474.489,1.021
474.519,1.018
474.549,1.021
474.579,1.023
474.609,1.020
474.639,1.021
474.669,1.023
474.699,1.024
474.729,1.019
474.759,1.019
474.789,1.019
474.819,1.017
474.849,1.020
474.879,1.021
474.909,1.021
474.939,1.021
474.969,1.019
474.999,1.019
475.029,1.021
475.059,1.022
475.089,1.028
475.119,1.018
475.149,1.025
475.179,1.023
475.209,1.019
475.239,1.017
475.269,1.021
475.299,1.020
475.329,1.020
475.359,1.022
475.389,1.021
475.419,1.018
475.449,1.022
475.479,1.021
475.509,1.021
475.539,1.021
475.569,1.019
475.599,1.015
475.629,1.022
475.659,1.022
475.689,1.029
475.719,1.020
475.749,1.020
475.779,1.024
475.809,1.023
475.839,1.017
475.869,1.024
475.899,1.022
475.929,1.018
475.959,1.018
475.989,1.021
476.019,1.021
476.049,1.021
476.079,1.020
476.109,1.026
476.139,1.020
476.169,1.021
476.199,1.023
476.229,1.023
476.259,1.023
476.289,1.020
476.319,1.021
476.349,1.019
476.379,1.019
476.409,1.016
476.439,1.009
476.469,1.013
476.499,1.016
476.529,1.018
476.559,1.010
476.589,1.030
476.619,1.017
476.649,1.006
476.679,1.004
476.709,1.028
476.739,1.035
476.769,1.022
476.799,1.032
476.829,1.031
476.859,1.018
476.889,1.021
476.919,1.019
476.949,0.921
476.979,0.970
477.009,1.036
477.039,1.054
477.069,1.052
477.099,1.056
477.129,1.029
477.159,0.990
477.189,0.974
477.219,0.969
477.249,0.987
477.279,1.002
477.309,1.017
477.339,1.026
477.369,1.008
477.399,0.974
477.429,0.975
477.459,0.974
477.489,1.014
477.519,1.034
477.549,1.020
477.579,1.015
477.609,1.056
477.639,1.079
477.669,1.089
477.699,1.046
477.729,1.048
477.759,1.045
477.789,1.027
477.819,1.009
477.849,1.024
477.879,1.025
477.909,1.015
477.939,1.006
477.969,0.976
477.999,1.004
478.029,1.035
478.059,1.045
478.089,1.049
478.119,1.062
478.149,1.047
478.179,1.027
478.209,1.001
478.239,1.025
478.269,1.035
478.299,1.033
478.329,1.032
478.359,1.051
478.389,1.041
478.419,1.019
478.449,1.032
478.479,1.024
478.509,1.015
478.539,1.016
478.569,1.024
478.599,1.041
478.629,1.015
478.659,1.009
478.689,1.046
478.719,1.028
478.749,1.006
478.779,1.005
478.809,1.005
478.839,0.997
478.869,0.992
478.899,1.012
478.929,1.036
478.959,1.014
478.989,1.003
479.019,1.012
479.049,1.015
479.079,1.017
479.109,1.024
479.139,1.038
479.169,1.037
479.199,1.045
479.229,1.041
479.259,1.034
479.289,1.049
479.319,1.105
479.349,1.110
479.379,1.058
479.409,1.022
479.439,0.964
479.469,0.951
479.499,0.980
479.529,0.996
479.559,1.016
479.589,1.011
479.619,1.011
479.649,0.999
479.679,0.979
479.709,0.999
479.739,0.999
479.769,0.973
479.799,1.006
479.829,1.033
479.859,1.015
479.889,0.989
479.919,0.977
479.949,1.022
479.979,1.027
480.009,1.015
480.039,1.003
480.069,1.035
480.099,1.066
480.129,0.999
480.159,1.001
480.189,1.034
480.219,1.036
480.249,1.027
480.279,1.037
480.309,1.026
480.339,1.019
480.369,1.035
480.399,1.022
480.429,1.026
480.459,1.030
480.489,1.034
480.519,1.046
480.549,1.058
480.579,1.021
480.609,1.017
480.639,1.029
480.669,1.028
480.699,1.036
480.729,1.026
480.759,1.031
480.789,1.060
480.819,1.029
480.849,0.997
480.879,0.972
480.909,0.982
480.939,0.981
480.969,1.014
480.999,1.056
481.029,1.062
481.059,1.033
481.089,1.024
481.119,1.028
481.149,1.007
481.179,1.008
481.209,1.103
481.239,1.190
481.269,1.104
481.299,0.896
481.329,0.726
481.359,0.901
481.389,1.056
481.419,1.149
481.449,1.195
481.479,1.148
481.509,0.924
481.539,1.000
481.569,1.062
481.599,1.067
481.629,1.050
481.659,1.034
481.689,0.984
481.719,1.005
481.749,1.104
481.779,1.111
481.809,1.097
481.839,1.064
481.869,1.031
481.899,0.946
481.929,0.990
481.959,0.963
481.989,0.988
482.019,1.021
482.049,1.037
482.079,1.021
482.109,1.038
482.139,1.044
482.169,1.037
482.199,1.025
482.229,1.019
482.259,1.020
482.289,1.030
482.319,1.055
482.349,1.068
482.379,1.068
482.409,1.067
482.439,1.008
482.469,0.998
482.499,0.977
482.529,0.976
482.559,1.004
482.589,1.082
482.619,1.054
482.649,1.020
482.679,1.008
482.709,1.026
482.739,1.007
482.769,1.012
482.799,1.002
482.829,1.013
482.859,1.064
482.889,1.053
482.919,1.036
482.949,1.021
482.979,1.025
483.009,0.989
483.039,0.996
483.069,1.036
483.099,1.035
483.129,1.045
483.159,1.061
483.189,1.028
483.219,1.011
483.249,1.021
483.279,1.031
483.309,1.013
483.339,1.012
483.369,1.014
483.399,1.043
483.429,1.019
483.459,1.008
483.489,1.023
483.519,1.041
483.549,1.033
483.579,1.022
483.609,1.020
483.639,1.010
483.669,1.002
483.699,1.001
483.729,1.022
483.759,1.023
483.789,1.030
483.819,1.031
483.849,1.017
483.879,1.044
483.909,1.031
483.939,1.025
483.969,1.029
483.999,0.998
484.029,0.985
484.059,1.038
484.089,1.021
484.119,0.990
484.149,1.046
484.179,1.068
484.209,1.035
484.239,0.999
484.269,1.045
484.299,1.051
484.329,1.005
484.359,0.989
484.389,0.996
484.419,0.965
484.449,0.989
484.479,1.015
484.509,1.047
484.539,1.021
484.569,0.972
484.599,0.967
484.629,0.962
484.659,0.975
484.689,1.000
