df_hash,22ZHK4.N2SGV4
390.363,1.047
390.393,1.051
390.423,1.046
390.453,1.010
390.483,1.042
390.513,1.045
390.543,1.021
390.573,1.025
390.603,1.049
390.633,1.027
390.663,1.045
390.693,1.034
390.723,1.026
390.753,1.029
390.783,1.029
390.813,1.041
390.843,1.046
390.873,1.027
390.903,1.030
390.933,1.060
390.963,1.054
390.993,0.991
391.023,0.983
391.053,1.027
391.083,1.008
391.113,1.048
391.143,1.084
391.173,1.038
391.203,1.029
391.233,1.053
391.263,1.038
391.293,1.030
391.323,1.042
391.353,1.034
391.383,1.033
391.413,1.070
391.443,1.049
391.473,1.050
391.503,1.065
391.533,1.086
391.563,1.083
391.593,1.062
391.623,1.062
391.653,1.083
391.683,1.094
391.713,1.105
391.743,1.083
391.773,1.084
391.803,1.092
391.833,1.097
391.863,1.087
391.893,1.097
391.923,1.079
391.953,1.087
391.983,1.091
392.013,1.106
392.043,1.110
392.073,1.138
392.103,1.143
392.133,1.120
392.163,1.144
392.193,1.145
392.223,1.094
392.253,1.065
392.283,1.042
392.313,1.009
392.343,1.004
392.373,1.011
392.403,0.993
392.433,1.034
392.463,1.077
392.493,1.042
392.523,0.987
392.553,1.005
392.583,1.008
392.613,1.048
392.643,1.113
392.673,1.034
392.703,1.074
392.733,1.095
392.763,1.015
392.793,1.142
392.823,1.174
392.853,1.138
392.883,1.091
392.913,1.099
392.943,1.101
392.973,1.100
393.003,1.085
393.033,1.030
393.063,1.072
393.093,1.120
393.123,1.066
393.153,1.091
393.183,1.121
393.213,1.060
393.243,1.075
393.273,1.031
393.303,1.070
393.333,1.069
393.363,1.063
393.393,1.070
393.423,1.065
393.453,1.044
393.483,1.019
393.513,0.998
393.543,1.064
393.573,1.005
393.603,1.024
393.633,1.026
393.663,1.034
393.693,1.067
393.723,1.058
393.753,1.041
393.783,1.077
393.813,1.095
393.843,1.125
393.873,1.133
393.903,1.142
393.933,1.141
393.963,1.156
393.993,1.128
394.023,1.122
394.053,1.104
394.083,1.083
394.113,1.085
394.143,1.078
394.173,1.040
394.203,1.050
394.233,1.077
394.263,1.061
394.293,1.033
394.323,1.001
394.353,1.023
394.383,1.083
394.413,1.094
394.443,1.013
394.473,1.027
394.503,1.084
394.533,1.065
394.563,1.020
394.593,1.085
394.623,1.046
394.653,0.962
394.683,1.056
394.713,1.147
394.743,1.107
394.773,1.095
394.803,1.140
394.833,1.137
394.863,1.151
394.893,1.146
394.923,1.109
394.953,1.085
394.983,1.050
395.013,1.062
395.043,1.079
395.073,1.081
395.103,1.106
395.133,1.106
395.163,1.068
395.193,1.064
395.223,1.078
395.253,1.047
395.283,1.051
395.313,1.040
395.343,1.053
395.373,1.085
395.403,1.056
395.433,1.054
395.463,1.062
395.493,1.047
395.523,1.039
395.553,1.046
395.583,1.052
395.613,1.030
395.643,1.042
395.673,1.065
395.703,1.042
395.733,1.043
395.763,1.043
395.793,1.057
395.823,1.058
395.853,1.065
395.883,1.055
395.913,1.068
395.943,1.056
395.973,1.053
396.003,1.045
396.033,1.058
396.063,1.065
396.093,1.043
396.123,1.050
396.153,1.062
396.183,1.053
396.213,1.057
396.243,1.068
396.273,1.053
396.303,1.048
396.333,1.078
396.363,1.046
396.393,1.058
396.423,1.060
396.453,1.057
396.483,1.053
396.513,1.059
396.543,1.056
396.573,1.061
396.603,1.063
396.633,1.058
396.663,1.046
396.693,1.047
396.723,1.056
396.753,1.054
396.783,1.049
396.813,1.063
396.843,1.059
396.873,1.057
396.903,1.050
396.933,1.046
396.963,1.061
396.993,1.049
397.023,1.041
397.053,1.072
397.083,1.070
397.113,1.051
397.143,1.052
397.173,1.069
397.203,1.044
397.233,1.055
397.263,1.058
397.293,1.039
397.323,1.059
397.353,1.059
397.383,1.062
397.413,1.071
397.443,1.067
397.473,1.055
397.503,1.056
397.533,1.061
397.563,1.051
397.593,1.064
397.623,1.076
397.653,1.051
397.683,1.051
397.713,1.057
397.743,1.046
397.773,1.053
397.803,1.063
397.833,1.057
397.863,1.065
397.893,1.073
397.923,1.066
397.953,1.052
397.983,1.046
398.013,1.050
398.043,1.062
398.073,1.054
398.103,1.058
398.133,1.052
398.163,1.054
398.193,1.062
398.223,1.057
398.253,1.058
398.283,1.051
398.313,1.054
398.343,1.058
398.373,1.065
398.403,1.063
398.433,1.043
398.463,1.053
398.493,1.049
398.523,1.057
398.553,1.056
398.583,1.058
398.613,1.058
398.643,1.059
398.673,1.053
398.703,1.056
398.733,1.054
398.763,1.064
398.793,1.060
398.823,1.052
398.853,1.053
398.883,1.057
398.913,1.062
398.943,1.055
398.973,1.062
399.003,1.060
399.033,1.060
399.063,1.062
399.093,1.050
399.123,1.049
399.153,1.078
399.183,1.069
399.213,1.051
399.243,1.037
399.273,1.046
399.303,1.060
399.333,1.082
399.363,1.076
399.393,1.031
399.423,1.045
399.453,1.060
399.483,1.056
399.513,1.064
399.543,1.073
399.573,1.067
399.603,1.040
399.633,1.037
399.663,1.057
399.693,1.048
399.723,1.063
399.753,1.067
399.783,1.057
399.813,1.058
399.843,1.045
399.873,1.052
399.903,1.069
399.933,1.057
399.963,1.064
399.993,1.062
400.023,1.050
400.053,1.057
400.083,1.044
400.113,1.054
400.143,1.053
400.173,1.056
400.203,1.055
400.233,1.032
400.263,1.050
400.293,1.052
400.323,1.056
400.353,1.047
400.383,1.039
400.413,1.041
400.443,1.062
400.473,1.061
400.503,1.041
400.533,1.043
400.563,1.057
400.593,1.048
400.623,1.057
400.653,1.044
400.683,1.053
400.713,1.035
400.743,1.037
400.773,1.043
400.803,1.043
400.833,1.043
400.863,1.049
400.893,1.031
400.923,1.057
400.953,1.068
400.983,1.038
401.013,1.035
401.043,1.054
401.073,1.068
401.103,1.074
401.133,1.061
401.163,1.083
401.193,1.072
401.223,1.069
401.253,1.074
401.283,1.063
401.313,1.067
401.343,1.076
401.373,1.080
401.403,1.078
401.433,1.069
401.463,1.079
401.493,1.083
401.523,1.088
401.553,1.085
401.583,1.064
401.613,1.068
401.643,1.073
401.673,1.070
401.703,1.070
401.733,1.068
401.763,1.070
401.793,1.065
401.823,1.062
401.853,1.073
401.883,1.072
401.913,1.058
401.943,1.069
401.973,1.066
402.003,1.055
402.033,1.066
402.063,1.070
402.093,1.062
402.123,1.069
402.153,1.070
402.183,1.072
402.213,1.069
402.243,1.070
402.273,1.063
402.303,1.077
402.333,1.072
402.363,1.063
402.393,1.066
402.423,1.066
402.453,1.062
402.483,1.066
402.513,1.072
402.543,1.066
402.573,1.063
402.603,1.062
402.633,1.064
402.663,1.067
402.693,1.064
402.723,1.070
402.753,1.067
402.783,1.073
402.813,1.064
402.843,1.068
402.873,1.068
402.903,1.064
402.933,1.066
402.963,1.066
402.993,1.072
403.023,1.067
403.053,1.076
403.083,1.069
403.113,1.061
403.143,1.063
403.173,1.066
403.203,1.065
403.233,1.073
403.263,1.073
403.293,1.063
403.323,1.071
403.353,1.069
403.383,1.070
403.413,1.062
403.443,1.067
403.473,1.062
403.503,1.066
403.533,1.072
403.563,1.062
403.593,1.076
403.623,1.076
403.653,1.055
403.683,1.063
403.713,1.064
403.743,1.073
403.773,1.077
403.803,1.062
403.833,1.062
403.863,1.072
403.893,1.064
403.923,1.072
403.953,1.069
403.983,1.069
404.013,1.068
404.043,1.068
404.073,1.067
404.103,1.066
404.133,1.073
404.163,1.072
404.193,1.069
404.223,1.068
404.253,1.049
404.283,1.064
404.313,1.079
404.343,1.106
404.373,1.111
404.403,1.033
404.433,1.065
404.463,1.059
404.493,1.071
404.523,1.072
404.553,1.054
404.583,1.001
404.613,1.009
404.643,1.014
404.673,1.030
404.703,1.035
404.733,1.060
404.763,1.052
404.793,1.072
404.823,1.080
404.853,1.037
404.883,1.070
404.913,1.035
404.943,1.036
404.973,1.058
405.003,1.044
405.033,1.119
405.063,1.062
405.093,1.066
405.123,1.098
405.153,1.051
405.183,1.090
405.213,1.104
405.243,1.072
405.273,1.077
405.303,1.062
405.333,1.087
405.363,1.070
405.393,1.066
405.423,1.083
405.453,1.060
405.483,1.056
405.513,1.072
405.543,1.067
405.573,1.058
405.603,1.066
405.633,1.062
405.663,1.055
405.693,1.068
405.723,1.074
405.753,1.068
405.783,1.062
405.813,1.066
405.843,1.064
405.873,1.052
405.903,1.068
405.933,1.065
405.963,1.055
405.993,1.068
406.023,1.061
406.053,1.065
406.083,1.064
406.113,1.067
406.143,1.062
406.173,1.058
406.203,1.073
406.233,1.067
406.263,1.064
406.293,1.064
406.323,1.062
406.353,1.064
406.383,1.057
406.413,1.075
406.443,1.071
406.473,1.073
406.503,1.062
406.533,1.062
406.563,1.057
406.593,1.061
406.623,1.071
406.653,1.060
406.683,1.065
406.713,1.069
406.743,1.067
406.773,1.071
406.803,1.061
406.833,1.063
406.863,1.067
406.893,1.062
406.923,1.068
406.953,1.062
406.983,1.067
407.013,1.069
407.043,1.062
407.073,1.070
407.103,1.071
407.133,1.068
407.163,1.066
407.193,1.065
407.223,1.067
407.253,1.066
407.283,1.066
407.313,1.066
407.343,1.079
407.373,1.075
407.403,1.086
407.433,1.089
407.463,1.067
407.493,1.085
407.523,1.102
407.553,1.125
407.583,1.148
407.613,1.091
407.643,1.060
407.673,1.035
407.703,1.037
407.733,1.081
407.763,1.075
407.793,1.060
407.823,1.072
407.853,1.089
407.883,1.087
407.913,1.045
407.943,1.031
407.973,1.010
408.003,1.010
408.033,1.027
408.063,1.026
408.093,1.040
408.123,1.084
408.153,1.110
408.183,1.056
408.213,1.067
408.243,1.119
408.273,1.155
408.303,1.143
408.333,1.173
408.363,1.146
408.393,1.137
408.423,1.114
408.453,1.148
408.483,1.139
408.513,1.083
408.543,1.066
408.573,1.065
408.603,1.066
408.633,1.016
408.663,1.007
408.693,1.033
408.723,0.994
408.753,0.973
408.783,0.965
408.813,0.980
408.843,0.977
408.873,0.959
408.903,0.938
408.933,0.934
408.963,0.978
408.993,0.961
409.023,0.962
409.053,0.991
409.083,1.000
409.113,0.980
409.143,1.037
409.173,1.054
409.203,1.053
409.233,1.096
409.263,1.120
409.293,1.095
409.323,1.093
409.353,1.119
409.383,1.112
409.413,1.078
409.443,1.094
409.473,1.107
409.503,1.092
409.533,1.099
409.563,1.128
409.593,1.126
409.623,1.112
409.653,1.107
409.683,1.103
409.713,1.094
409.743,1.102
409.773,1.103
409.803,1.110
409.833,1.111
409.863,1.115
409.893,1.104
409.923,1.097
409.953,1.096
409.983,1.090
410.013,1.087
410.043,1.077
410.073,1.076
410.103,1.081
410.133,1.076
410.163,1.076
410.193,1.075
410.223,1.078
410.253,1.080
410.283,1.078
410.313,1.093
410.343,1.088
410.373,1.080
410.403,1.083
410.433,1.084
410.463,1.087
410.493,1.084
410.523,1.082
410.553,1.081
410.583,1.087
410.613,1.079
410.643,1.069
410.673,1.075
410.703,1.076
410.733,1.082
410.763,1.090
410.793,1.084
410.823,1.082
410.853,1.089
410.883,1.079
410.913,1.085
410.943,1.084
410.973,1.079
411.003,1.077
411.033,1.082
411.063,1.081
411.093,1.078
411.123,1.080
411.153,1.076
411.183,1.074
411.213,1.082
411.243,1.079
411.273,1.079
411.303,1.080
411.333,1.068
411.363,1.076
411.393,1.077
411.423,1.076
411.453,1.082
411.483,1.083
411.513,1.091
411.543,1.104
411.573,1.110
411.603,1.116
411.633,1.125
411.663,1.110
411.693,1.117
411.723,1.114
411.753,1.111
411.783,1.112
411.813,1.095
411.843,1.079
411.873,1.098
411.903,1.082
411.933,1.066
411.963,1.070
411.993,1.056
412.023,1.053
412.053,1.062
412.083,1.051
412.113,1.047
412.143,1.045
412.173,1.049
412.203,1.051
412.233,1.063
412.263,1.067
412.293,1.080
412.323,1.115
412.353,1.104
412.383,1.071
412.413,1.082
412.443,1.091
412.473,1.087
412.503,1.076
412.533,1.101
412.563,1.104
412.593,1.079
412.623,1.045
412.653,1.029
412.683,1.027
412.713,1.026
412.743,1.040
412.773,1.023
412.803,1.028
412.833,1.050
412.863,1.013
412.893,1.021
412.923,1.077
412.953,1.063
412.983,1.064
413.013,1.061
413.043,1.061
413.073,1.049
413.103,1.039
413.133,1.067
413.163,1.099
413.193,1.054
413.223,1.073
413.253,1.097
413.283,1.073
413.313,1.095
413.343,1.065
413.373,1.067
413.403,1.110
413.433,1.122
413.463,1.104
413.493,1.134
413.523,1.128
413.553,1.104
413.583,1.124
413.613,1.133
413.643,1.067
413.673,1.015
413.703,1.031
413.733,1.077
413.763,1.045
413.793,1.054
413.823,1.072
413.853,1.071
413.883,1.069
413.913,1.061
413.943,1.061
413.973,1.064
414.003,1.052
414.033,1.055
414.063,1.066
414.093,1.063
414.123,1.067
414.153,1.068
414.183,1.061
414.213,1.060
414.243,1.062
414.273,1.060
414.303,1.059
414.333,1.057
414.363,1.063
414.393,1.057
414.423,1.065
414.453,1.058
414.483,1.062
414.513,1.061
414.543,1.065
414.573,1.064
414.603,1.059
414.633,1.060
414.663,1.066
414.693,1.066
414.723,1.066
414.753,1.058
414.783,1.064
414.813,1.057
414.843,1.058
414.873,1.065
414.903,1.060
414.933,1.060
414.963,1.058
414.993,1.058
415.023,1.058
415.053,1.072
415.083,1.046
415.113,1.064
415.143,1.074
415.173,1.060
415.203,1.062
415.233,1.051
415.263,1.057
415.293,1.060
415.323,1.041
415.353,1.040
415.383,1.062
415.413,1.065
415.443,1.045
415.473,1.057
415.503,1.056
415.533,1.040
415.563,1.052
415.593,1.056
415.623,1.050
415.653,1.046
415.683,1.053
415.713,1.051
415.743,1.065
415.773,1.056
415.803,1.058
415.833,1.065
415.863,1.054
415.893,1.054
415.923,1.053
415.953,1.058
415.983,1.053
416.013,1.058
416.043,1.062
416.073,1.051
416.103,1.060
416.133,1.065
416.163,1.059
416.193,1.059
416.223,1.056
416.253,1.059
416.283,1.056
416.313,1.066
416.343,1.050
416.373,1.061
416.403,1.061
416.433,1.055
416.463,1.053
416.493,1.054
416.523,1.058
416.553,1.055
416.583,1.058
416.613,1.054
416.643,1.058
416.673,1.062
416.703,1.062
416.733,1.058
416.763,1.059
416.793,1.055
416.823,1.054
416.853,1.051
416.883,1.055
416.913,1.050
416.943,1.062
416.973,1.066
417.003,1.052
417.033,1.057
417.063,1.058
417.093,1.056
417.123,1.056
417.153,1.064
417.183,1.049
417.213,1.054
417.243,1.057
417.273,1.060
417.303,1.060
417.333,1.060
417.363,1.054
417.393,1.051
417.423,1.061
417.453,1.062
417.483,1.056
417.513,1.059
417.543,1.060
417.573,1.061
417.603,1.055
417.633,1.050
417.663,1.050
417.693,1.056
417.723,1.061
417.753,1.062
417.783,1.068
417.813,1.054
417.843,1.058
417.873,1.060
417.903,1.051
417.933,1.058
417.963,1.063
417.993,1.050
418.023,1.056
418.053,1.059
418.083,1.049
418.113,1.055
418.143,1.056
418.173,1.062
418.203,1.062
418.233,1.065
418.263,1.058
418.293,1.059
418.323,1.055
418.353,1.062
418.383,1.059
418.413,1.050
418.443,1.056
418.473,1.056
418.503,1.063
418.533,1.076
418.563,1.070
418.593,1.070
418.623,1.079
418.653,1.105
418.683,1.088
418.713,1.092
418.743,1.077
418.773,1.040
418.803,1.060
418.833,1.096
418.863,1.115
418.893,1.117
418.923,1.099
418.953,1.070
418.983,1.041
419.013,1.048
419.043,1.041
419.073,1.038
419.103,1.023
419.133,1.027
419.163,0.992
419.193,0.988
419.223,1.004
419.253,1.004
419.283,1.015
419.313,1.042
419.343,1.007
419.373,1.035
419.403,1.028
419.433,1.031
419.463,1.010
419.493,1.025
419.523,1.029
419.553,1.020
419.583,1.032
419.613,1.077
419.643,1.052
419.673,1.040
419.703,1.010
419.733,1.072
419.763,1.077
419.793,1.069
419.823,1.056
419.853,1.060
419.883,1.030
419.913,1.059
419.943,1.030
419.973,1.000
420.003,0.987
420.033,0.995
420.063,1.011
420.093,1.056
420.123,1.081
420.153,1.058
420.183,1.028
420.213,0.936
420.243,0.909
420.273,1.007
420.303,1.035
420.333,1.034
420.363,1.068
420.393,0.979
420.423,1.036
420.453,1.081
420.483,1.021
420.513,1.054
420.543,1.084
420.573,1.111
420.603,1.107
420.633,1.080
420.663,1.088
420.693,1.097
420.723,1.083
420.753,1.090
420.783,1.098
420.813,1.105
420.843,1.084
420.873,1.095
420.903,1.105
420.933,1.094
420.963,1.086
420.993,1.080
421.023,1.078
421.053,1.075
421.083,1.070
421.113,1.064
421.143,1.062
421.173,1.064
421.203,1.062
421.233,1.062
421.263,1.071
421.293,1.058
421.323,1.077
421.353,1.065
421.383,1.062
421.413,1.069
421.443,1.059
421.473,1.055
421.503,1.055
421.533,1.054
421.563,1.057
421.593,1.070
421.623,1.059
421.653,1.062
421.683,1.064
421.713,1.079
421.743,1.062
421.773,1.049
421.803,1.064
421.833,1.064
421.863,1.055
421.893,1.060
421.923,1.071
421.953,1.073
421.983,1.070
422.013,1.067
422.043,1.064
422.073,1.067
422.103,1.058
422.133,1.057
422.163,1.067
422.193,1.064
422.223,1.064
422.253,1.057
422.283,1.054
422.313,1.062
422.343,1.060
422.373,1.057
422.403,1.063
422.433,1.061
422.463,1.063
422.493,1.063
422.523,1.071
422.553,1.071
422.583,1.071
422.613,1.064
422.643,1.064
422.673,1.075
422.703,1.070
422.733,1.064
422.763,1.061
422.793,1.070
422.823,1.068
422.853,1.066
422.883,1.060
422.913,1.053
422.943,1.062
422.973,1.064
423.003,1.057
423.033,1.059
423.063,1.070
423.093,1.065
423.123,1.067
423.153,1.055
423.183,1.062
423.213,1.065
423.243,1.064
423.273,1.061
423.303,1.060
423.333,1.066
423.363,1.062
423.393,1.062
423.423,1.075
423.453,1.060
423.483,1.062
423.513,1.068
423.543,1.065
423.573,1.063
423.603,1.057
423.633,1.062
423.663,1.066
423.693,1.061
423.723,1.062
423.753,1.058
423.783,1.061
423.813,1.074
423.843,1.069
423.873,1.063
423.903,1.065
423.933,1.065
423.963,1.062
423.993,1.072
424.023,1.058
424.053,1.062
424.083,1.070
424.113,1.065
424.143,1.063
424.173,1.062
424.203,1.069
424.233,1.068
424.263,1.061
424.293,1.064
424.323,1.061
424.353,1.057
424.383,1.067
424.413,1.062
424.443,1.072
424.473,1.080
424.503,1.065
424.533,1.069
424.563,1.076
424.593,1.066
424.623,1.067
424.653,1.060
424.683,1.058
424.713,1.067
424.743,1.067
424.773,1.062
424.803,1.065
424.833,1.062
424.863,1.068
424.893,1.059
424.923,1.065
424.953,1.064
424.983,1.062
425.013,1.062
425.043,1.070
425.073,1.069
425.103,1.063
425.133,1.062
425.163,1.062
425.193,1.079
425.223,1.077
425.253,1.064
425.283,1.067
425.313,1.065
425.343,1.074
425.373,1.062
425.403,1.062
425.433,1.056
425.463,1.067
425.493,1.076
425.523,1.085
425.553,1.094
425.583,1.120
425.613,1.114
425.643,1.120
425.673,1.144
425.703,1.122
425.733,1.105
425.763,1.104
425.793,1.104
425.823,1.104
425.853,1.084
425.883,1.065
425.913,1.054
425.943,1.052
425.973,1.018
426.003,1.031
426.033,1.039
426.063,1.008
426.093,0.995
426.123,0.989
426.153,0.968
426.183,0.980
426.213,0.995
426.243,0.997
426.273,1.007
426.303,0.988
426.333,0.958
426.363,0.999
426.393,1.006
426.423,1.002
426.453,1.016
426.483,1.021
426.513,1.018
426.543,1.044
426.573,1.016
426.603,1.011
426.633,1.040
426.663,1.046
426.693,1.005
426.723,1.018
426.753,1.042
426.783,1.029
426.813,1.034
426.843,1.019
426.873,1.027
426.903,1.040
426.933,1.020
426.963,1.023
426.993,1.038
427.023,1.043
427.053,1.040
427.083,1.015
427.113,1.013
427.143,1.064
427.173,1.035
427.203,1.021
427.233,1.022
427.263,1.035
427.293,1.029
427.323,1.033
427.353,1.043
427.383,1.025
427.413,1.028
427.443,1.032
427.473,1.040
427.503,1.037
427.533,1.044
427.563,1.033
427.593,1.030
427.623,1.038
427.653,1.029
427.683,1.047
427.713,1.033
427.743,1.032
427.773,1.027
427.803,1.034
427.833,1.029
427.863,1.047
427.893,1.044
427.923,1.041
427.953,1.036
427.983,1.043
428.013,1.025
428.043,1.021
428.073,1.037
428.103,1.040
428.133,1.037
428.163,1.033
428.193,1.027
428.223,1.031
428.253,1.040
428.283,1.047
428.313,1.042
428.343,1.031
428.373,1.025
428.403,1.038
428.433,1.029
428.463,1.031
428.493,1.021
428.523,1.015
428.553,1.041
428.583,1.047
428.613,1.048
428.643,1.019
428.673,1.037
428.703,1.059
428.733,1.050
428.763,1.038
428.793,1.032
428.823,1.059
428.853,1.021
428.883,1.002
428.913,1.018
428.943,1.028
428.973,1.035
429.003,1.033
429.033,1.045
429.063,1.030
429.093,1.019
429.123,1.018
429.153,1.036
429.183,1.017
429.213,1.026
429.243,1.028
429.273,1.030
429.303,1.012
429.333,1.026
429.363,1.061
429.393,1.049
429.423,1.042
429.453,1.032
429.483,1.023
429.513,1.009
429.543,1.023
429.573,1.006
429.603,1.018
429.633,1.038
429.663,1.029
429.693,1.022
429.723,1.017
429.753,1.010
429.783,1.007
429.813,1.021
429.843,1.011
429.873,1.014
429.903,1.028
429.933,1.010
429.963,1.023
429.993,1.012
430.023,1.003
430.053,1.019
430.083,1.022
430.113,1.032
430.143,1.031
430.173,1.032
430.203,0.987
430.233,1.024
430.263,1.025
430.293,1.027
430.323,1.032
430.353,1.010
430.383,1.002
430.413,1.007
430.443,0.972
430.473,1.021
430.503,1.042
430.533,1.012
430.563,1.011
430.593,1.020
430.623,1.034
430.653,1.028
430.683,1.000
430.713,0.998
430.743,1.021
430.773,1.028
430.803,0.998
430.833,1.009
430.863,1.034
430.893,1.028
430.923,1.014
430.953,1.014
430.983,1.033
431.013,1.031
431.043,1.008
431.073,0.986
431.103,1.005
431.133,1.029
431.163,1.024
431.193,1.021
431.223,0.997
431.253,1.021
431.283,1.046
431.313,1.025
431.343,1.028
431.373,1.056
431.403,1.024
431.433,1.021
431.463,0.997
431.493,0.995
431.523,1.001
431.553,1.025
431.583,0.991
431.613,1.005
431.643,1.027
431.673,0.997
431.703,1.034
431.733,1.017
431.763,1.007
431.793,1.020
431.823,1.044
431.853,1.012
431.883,1.041
431.913,1.021
431.943,0.940
431.973,1.004
432.003,1.044
432.033,1.005
432.063,1.010
432.093,1.003
432.123,0.979
432.153,1.020
432.183,1.016
432.213,1.019
432.243,1.028
432.273,0.985
432.303,0.979
432.333,1.012
432.363,1.062
432.393,1.016
432.423,1.020
432.453,1.079
432.483,0.993
432.513,0.969
432.543,1.050
432.573,1.028
432.603,1.036
432.633,1.023
432.663,1.021
432.693,1.032
432.723,1.021
432.753,1.026
432.783,1.024
432.813,1.012
432.843,1.006
432.873,1.021
432.903,1.022
432.933,1.014
432.963,1.021
432.993,1.002
433.023,1.017
433.053,1.030
433.083,1.021
433.113,1.013
433.143,1.019
433.173,1.011
433.203,0.998
433.233,1.021
433.263,1.003
433.293,1.024
433.323,1.042
433.353,1.032
433.383,1.014
433.413,0.996
433.443,1.020
433.473,1.028
433.503,1.036
433.533,1.022
433.563,1.023
433.593,1.042
433.623,1.023
433.653,1.015
433.683,1.029
433.713,1.018
433.743,1.009
433.773,1.012
433.803,1.057
433.833,1.075
433.863,1.045
433.893,1.023
433.923,1.021
433.953,1.021
433.983,1.023
434.013,1.035
434.043,1.013
434.073,1.069
434.103,1.041
434.133,1.040
434.163,1.015
434.193,0.992
434.223,1.021
434.253,1.035
434.283,1.009
434.313,1.000
434.343,0.998
434.373,1.003
434.403,1.027
434.433,1.032
434.463,0.994
434.493,1.000
434.523,1.013
434.553,1.025
434.583,1.021
434.613,1.012
434.643,1.008
434.673,1.002
434.703,1.009
434.733,1.014
434.763,1.021
434.793,1.021
434.823,1.005
434.853,1.003
434.883,1.000
434.913,1.013
434.943,1.022
434.973,1.015
435.003,1.017
435.033,0.986
435.063,0.996
435.093,0.990
435.123,0.997
435.153,1.027
435.183,1.045
435.213,1.012
435.243,1.022
435.273,1.037
435.303,1.033
435.333,1.011
435.363,1.014
435.393,1.027
435.423,1.051
435.453,1.032
435.483,1.010
435.513,1.033
435.543,1.000
435.573,1.000
435.603,1.011
435.633,1.018
435.663,1.003
435.693,1.013
435.723,1.017
435.753,1.014
435.783,0.987
435.813,1.009
435.843,1.035
435.873,0.989
435.903,1.003
435.933,1.025
435.963,1.018
435.993,0.990
436.023,1.023
436.053,1.028
436.083,1.009
436.113,1.020
436.143,1.021
436.173,1.020
436.203,1.023
436.233,1.012
436.263,1.009
436.293,1.021
436.323,1.014
436.353,1.005
436.383,1.018
436.413,1.017
436.443,1.032
436.473,1.037
436.503,1.025
436.533,1.012
436.563,1.023
436.593,1.040
436.623,1.030
436.653,1.008
436.683,1.016
436.713,1.017
436.743,1.033
436.773,1.018
436.803,1.024
436.833,1.024
436.863,1.014
436.893,0.993
436.923,1.004
436.953,1.009
436.983,1.016
437.013,0.993
437.043,0.993
437.073,0.997
437.103,1.000
437.133,1.002
437.163,0.987
437.193,0.992
437.223,1.029
437.253,1.041
437.283,1.061
437.313,1.040
437.343,1.068
437.373,1.044
437.403,1.003
437.433,0.945
437.463,0.976
437.493,1.030
437.523,1.013
437.553,1.018
437.583,1.021
437.613,1.023
437.643,1.041
437.673,0.986
437.703,0.999
437.733,0.982
437.763,0.972
437.793,0.993
437.823,0.891
437.853,1.028
437.883,1.058
437.913,0.943
437.943,1.012
437.973,1.097
438.003,1.081
438.033,1.024
438.063,0.997
438.093,1.019
438.123,1.022
438.153,1.025
438.183,1.022
438.213,1.021
438.243,1.031
438.273,1.030
438.303,1.010
438.333,1.006
438.363,1.022
438.393,1.028
438.423,1.021
438.453,1.024
438.483,1.032
438.513,1.037
438.543,1.058
438.573,1.043
438.603,1.030
438.633,1.024
438.663,1.006
438.693,1.011
438.723,1.009
438.753,1.005
438.783,1.021
438.813,1.032
438.843,1.032
438.873,1.029
438.903,1.021
438.933,1.023
438.963,1.030
438.993,1.029
439.023,1.026
439.053,1.024
439.083,1.023
439.113,1.022
439.143,1.027
439.173,1.038
439.203,1.031
439.233,1.018
439.263,1.021
439.293,1.025
439.323,1.011
439.353,1.018
439.383,1.029
439.413,1.024
439.443,1.020
439.473,1.015
439.503,1.024
439.533,1.029
439.563,1.028
439.593,1.032
439.623,1.017
439.653,1.022
439.683,1.022
439.713,1.029
439.743,1.039
439.773,1.027
439.803,1.019
439.833,1.016
439.863,1.003
439.893,1.017
439.923,1.023
439.953,1.011
439.983,1.041
440.013,1.029
440.043,1.019
440.073,1.021
440.103,1.011
440.133,1.021
440.163,1.024
440.193,0.999
440.223,0.997
440.253,1.006
440.283,1.014
440.313,1.021
440.343,1.030
440.373,1.033
440.403,1.035
440.433,1.031
440.463,1.054
440.493,1.045
440.523,1.043
440.553,1.062
440.583,1.050
440.613,1.044
440.643,1.035
440.673,1.044
440.703,1.045
440.733,1.045
440.763,1.039
440.793,1.052
440.823,1.047
440.853,1.040
440.883,1.044
440.913,1.054
440.943,1.035
440.973,1.045
441.003,1.052
441.033,1.034
441.063,1.031
441.093,1.039
441.123,1.036
441.153,1.046
441.183,1.043
441.213,1.042
441.243,1.050
441.273,1.047
441.303,1.048
441.333,1.048
441.363,1.040
441.393,1.040
441.423,1.041
441.453,1.037
441.483,1.038
441.513,1.033
441.543,1.032
441.573,1.042
441.603,1.048
441.633,1.052
441.663,1.042
441.693,1.045
441.723,1.038
441.753,1.042
441.783,1.040
441.813,1.040
441.843,1.049
441.873,1.048
441.903,1.050
441.933,1.041
441.963,1.045
441.993,1.042
442.023,1.040
442.053,1.044
442.083,1.045
442.113,1.055
442.143,1.058
442.173,1.054
442.203,1.037
442.233,1.039
442.263,1.045
442.293,1.047
442.323,1.049
442.353,1.044
442.383,1.047
442.413,1.044
442.443,1.033
442.473,1.046
442.503,1.051
442.533,1.038
442.563,1.019
442.593,1.019
442.623,1.034
442.653,1.027
442.683,1.036
442.713,1.039
442.743,1.043
