df_hash,22ZHK4.2N6TLG
448.438,1.052
448.468,1.051
448.498,1.052
448.528,1.051
448.558,1.051
448.588,1.054
448.618,1.047
448.648,1.049
448.678,1.045
448.708,1.053
448.738,1.049
448.768,1.052
448.798,1.049
448.828,1.049
448.858,1.052
448.888,1.047
448.918,1.051
448.948,1.052
448.978,1.051
449.008,1.047
449.038,1.053
449.068,1.048
449.098,1.047
449.128,1.050
449.158,1.052
449.188,1.050
449.218,1.054
449.248,1.052
449.278,1.051
449.308,1.050
449.338,1.050
449.368,1.050
449.398,1.053
449.428,1.051
449.458,1.050
449.488,1.054
449.518,1.051
449.548,1.057
449.578,1.052
449.608,1.046
449.638,1.051
449.668,1.054
449.698,1.046
449.728,1.049
449.758,1.053
449.788,1.053
449.818,1.052
449.848,1.050
449.878,1.050
449.908,1.044
449.938,1.052
449.968,1.051
449.998,1.046
450.028,1.047
450.058,1.052
450.088,1.052
450.118,1.050
450.148,1.053
450.178,1.052
450.208,1.052
450.238,1.051
450.268,1.048
450.298,1.050
450.328,1.051
450.358,1.051
450.388,1.052
450.418,1.050
450.448,1.049
450.478,1.049
450.508,1.053
450.538,1.054
450.568,1.053
450.598,1.051
450.628,1.055
450.658,1.053
450.688,1.050
450.718,1.049
450.748,1.049
450.778,1.049
450.808,1.049
450.838,1.051
450.868,1.053
450.898,1.050
450.928,1.053
450.958,1.049
450.988,1.049
451.018,1.046
451.048,1.052
451.078,1.050
451.108,1.051
451.138,1.052
451.168,1.049
451.198,1.049
451.228,1.051
451.258,1.049
451.288,1.049
451.318,1.050
451.348,1.049
451.378,1.049
451.408,1.048
451.438,1.053
451.468,1.052
451.498,1.045
451.528,1.048
451.558,1.052
451.588,1.054
451.618,1.053
451.648,1.048
451.678,1.048
451.708,1.051
451.738,1.051
451.768,1.049
451.798,1.056
451.828,1.057
451.858,1.047
451.888,1.052
451.918,1.053
451.948,1.046
451.978,1.046
452.008,1.053
452.038,1.048
452.068,1.051
452.098,1.052
452.128,1.051
452.158,1.050
452.188,1.052
452.218,1.051
452.248,1.050
452.278,1.052
452.308,1.050
452.338,1.052
452.368,1.049
452.398,1.051
452.428,1.050
452.458,1.056
452.488,1.050
452.518,1.050
452.548,1.053
452.578,1.052
452.608,1.051
452.638,1.055
452.668,1.058
452.698,1.047
452.728,1.049
452.758,1.051
452.788,1.046
452.818,1.048
452.848,1.051
452.878,1.051
452.908,1.054
452.938,1.056
452.968,1.053
452.998,1.049
453.028,1.051
453.058,1.053
453.088,1.054
453.118,1.051
453.148,1.051
453.178,1.052
453.208,1.050
453.238,1.051
453.268,1.051
453.298,1.044
453.328,1.050
453.358,1.054
453.388,1.052
453.418,1.053
453.448,1.050
453.478,1.050
453.508,1.053
453.538,1.051
453.568,1.052
453.598,1.056
453.628,1.050
453.658,1.053
453.688,1.051
453.718,1.049
453.748,1.046
453.778,1.053
453.808,1.050
453.838,1.054
453.868,1.050
453.898,1.055
453.928,1.055
453.958,1.049
453.988,1.053
454.018,1.052
454.048,1.053
454.078,1.049
454.108,1.050
454.138,1.050
454.168,1.049
454.198,1.050
454.228,1.052
454.258,1.054
454.288,1.050
454.318,1.056
454.348,1.053
454.378,1.052
454.408,1.055
454.438,1.049
454.468,1.050
454.498,1.049
454.528,1.052
454.558,1.052
454.588,1.056
454.618,1.046
454.648,1.051
454.678,1.053
454.708,1.050
454.738,1.051
454.768,1.050
454.798,1.050
454.828,1.053
454.858,1.051
454.888,1.056
454.918,1.051
454.948,1.054
454.978,1.052
455.008,1.050
455.038,1.055
455.068,1.051
455.098,1.051
455.128,1.051
455.158,1.048
455.188,1.052
455.218,1.053
455.248,1.056
455.278,1.053
455.308,1.049
455.338,1.051
455.368,1.057
455.398,1.054
455.428,1.053
455.458,1.050
455.488,1.049
455.518,1.050
455.548,1.049
455.578,1.052
455.608,1.054
455.638,1.049
455.668,1.055
455.698,1.049
455.728,1.049
455.758,1.047
455.788,1.053
455.818,1.052
455.848,1.051
455.878,1.054
455.908,1.050
455.938,1.051
455.968,1.053
455.998,1.055
456.028,1.052
456.058,1.056
456.088,1.053
456.118,1.053
456.148,1.049
456.178,1.047
456.208,1.054
456.238,1.054
456.268,1.053
456.298,1.050
456.328,1.051
456.358,1.048
456.388,1.052
456.418,1.049
456.448,1.054
456.478,1.052
456.508,1.050
456.538,1.047
456.568,1.048
456.598,1.050
456.628,1.056
456.658,1.055
456.688,1.049
456.718,1.051
456.748,1.053
456.778,1.055
456.808,1.052
456.838,1.051
456.868,1.049
456.898,1.047
456.928,1.045
456.958,1.050
456.988,1.052
457.018,1.051
457.048,1.053
457.078,1.049
457.108,1.045
457.138,1.052
457.168,1.054
457.198,1.052
457.228,1.050
457.258,1.049
457.288,1.053
457.318,1.053
457.348,1.052
457.378,1.056
457.408,1.051
457.438,1.052
457.468,1.049
457.498,1.051
457.528,1.048
457.558,1.052
457.588,1.052
457.618,1.052
457.648,1.052
457.678,1.051
457.708,1.047
457.738,1.051
457.768,1.051
457.798,1.051
457.828,1.052
457.858,1.051
457.888,1.052
457.918,1.049
457.948,1.050
457.978,1.050
458.008,1.049
458.038,1.050
458.068,1.049
458.098,1.048
458.128,1.051
458.158,1.051
458.188,1.052
458.218,1.050
458.248,1.050
458.278,1.047
458.308,1.053
458.338,1.054
458.368,1.053
458.398,1.053
458.428,1.047
458.458,1.051
458.488,1.052
458.518,1.049
458.548,1.050
458.578,1.051
458.608,1.052
458.638,1.052
458.668,1.052
458.698,1.055
458.728,1.048
458.758,1.050
458.788,1.050
458.818,1.052
458.848,1.053
458.878,1.050
458.908,1.051
458.938,1.051
458.968,1.046
458.998,1.055
459.028,1.052
459.058,1.049
459.088,1.049
459.118,1.051
459.148,1.055
459.178,1.053
459.208,1.051
459.238,1.049
459.268,1.051
459.298,1.050
459.328,1.051
459.358,1.053
459.388,1.054
459.418,1.050
459.448,1.052
459.478,1.053
459.508,1.051
459.538,1.048
459.568,1.050
459.598,1.051
459.628,1.051
459.658,1.054
459.688,1.051
459.718,1.054
459.748,1.052
459.778,1.054
459.808,1.051
459.838,1.050
459.868,1.051
459.898,1.052
459.928,1.051
459.958,1.045
459.988,1.052
460.018,1.052
460.048,1.052
460.078,1.052
460.108,1.053
460.138,1.052
460.168,1.051
460.198,1.054
460.228,1.049
460.258,1.053
460.288,1.047
460.318,1.054
460.348,1.050
460.378,1.047
460.408,1.051
460.438,1.052
460.468,1.053
460.498,1.052
460.528,1.052
460.558,1.054
460.588,1.052
460.618,1.053
460.648,1.053
460.678,1.054
460.708,1.051
460.738,1.052
460.768,1.051
460.798,1.050
460.828,1.050
460.858,1.052
460.888,1.051
460.918,1.051
460.948,1.050
460.978,1.055
461.008,1.055
461.038,1.055
461.068,1.047
461.098,1.050
461.128,1.053
461.158,1.053
461.188,1.049
461.218,1.056
461.248,1.055
461.278,1.053
461.308,1.053
461.338,1.049
461.368,1.050
461.398,1.050
461.428,1.049
461.458,1.053
461.488,1.052
461.518,1.052
461.548,1.052
461.578,1.048
461.608,1.051
461.638,1.054
461.668,1.053
461.698,1.053
461.728,1.053
461.758,1.055
461.788,1.049
461.818,1.052
461.848,1.052
461.878,1.054
461.908,1.055
461.938,1.054
461.968,1.049
461.998,1.053
462.028,1.056
462.058,1.052
462.088,1.050
462.118,1.050
462.148,1.052
462.178,1.050
462.208,1.050
462.238,1.052
462.268,1.060
462.298,1.049
462.328,1.052
462.358,1.055
462.388,1.047
462.418,1.052
462.448,1.052
462.478,1.051
462.508,1.052
462.538,1.052
462.568,1.052
462.598,1.052
462.628,1.050
462.658,1.050
462.688,1.050
462.718,1.053
462.748,1.050
462.778,1.053
462.808,1.049
462.838,1.052
462.868,1.053
462.898,1.056
462.928,1.049
462.958,1.048
462.988,1.052
463.018,1.055
463.048,1.052
463.078,1.050
463.108,1.049
463.138,1.047
463.168,1.050
463.198,1.055
463.228,1.049
463.258,1.055
463.288,1.052
463.318,1.053
463.348,1.054
463.378,1.048
463.408,1.052
463.438,1.052
463.468,1.053
463.498,1.047
463.528,1.051
463.558,1.055
463.588,1.051
463.618,1.051
463.648,1.051
463.678,1.052
463.708,1.052
463.738,1.049
463.768,1.053
463.798,1.052
463.828,1.050
463.858,1.051
463.888,1.053
463.918,1.055
463.948,1.053
463.978,1.051
464.008,1.051
464.038,1.051
464.068,1.051
464.098,1.050
464.128,1.053
464.158,1.056
464.188,1.048
464.218,1.054
464.248,1.053
464.278,1.049
464.308,1.053
464.338,1.053
464.368,1.053
464.398,1.051
464.428,1.051
464.458,1.056
464.488,1.050
464.518,1.053
464.548,1.051
464.578,1.052
464.608,1.053
464.638,1.051
464.668,1.052
464.698,1.055
464.728,1.051
464.758,1.052
464.788,1.053
464.818,1.055
464.848,1.052
464.878,1.052
464.908,1.053
464.938,1.054
464.968,1.053
464.998,1.048
465.028,1.052
465.058,1.052
465.088,1.050
465.118,1.053
465.148,1.056
465.178,1.051
465.208,1.049
465.238,1.053
465.268,1.050
465.298,1.050
465.328,1.053
465.358,1.051
465.388,1.050
465.418,1.052
465.448,1.051
465.478,1.050
465.508,1.052
465.538,1.054
465.568,1.053
465.598,1.051
465.628,1.052
465.658,1.053
465.688,1.049
465.718,1.051
465.748,1.051
465.778,1.050
465.808,1.053
465.838,1.053
465.868,1.056
465.898,1.052
465.928,1.053
465.958,1.047
465.988,1.050
466.018,1.053
466.048,1.050
466.078,1.054
466.108,1.055
466.138,1.052
466.168,1.052
466.198,1.052
466.228,1.051
466.258,1.047
466.288,1.052
466.318,1.050
466.348,1.053
466.378,1.054
466.408,1.053
466.438,1.052
466.468,1.051
466.498,1.053
466.528,1.051
466.558,1.049
466.588,1.052
466.618,1.055
466.648,1.048
466.678,1.051
466.708,1.051
466.738,1.054
466.768,1.054
466.798,1.050
466.828,1.050
466.858,1.050
466.888,1.054
466.918,1.055
466.948,1.051
466.978,1.051
467.008,1.053
467.038,1.049
467.068,1.050
467.098,1.052
467.128,1.053
467.158,1.052
467.188,1.051
467.218,1.053
467.248,1.053
467.278,1.054
467.308,1.052
467.338,1.052
467.368,1.054
467.398,1.052
467.428,1.053
467.458,1.052
467.488,1.055
467.518,1.051
467.548,1.053
467.578,1.051
467.608,1.054
467.638,1.058
467.668,1.055
467.698,1.052
467.728,1.052
467.758,1.055
467.788,1.053
467.818,1.053
467.848,1.057
467.878,1.047
467.908,1.051
467.938,1.054
467.968,1.053
467.998,1.053
468.028,1.053
468.058,1.052
468.088,1.051
468.118,1.052
468.148,1.053
468.178,1.056
468.208,1.055
468.238,1.052
468.268,1.051
468.298,1.053
468.328,1.050
468.358,1.052
468.388,1.050
468.418,1.053
468.448,1.054
468.478,1.052
468.508,1.055
468.538,1.052
468.568,1.053
468.598,1.051
468.628,1.055
468.658,1.057
468.688,1.052
468.718,1.053
468.748,1.049
468.778,1.051
468.808,1.052
468.838,1.054
468.868,1.059
468.898,1.050
468.928,1.054
468.958,1.051
468.988,1.049
469.018,1.049
469.048,1.053
469.078,1.051
469.108,1.053
469.138,1.055
469.168,1.053
469.198,1.050
469.228,1.052
469.258,1.052
469.288,1.051
469.318,1.052
469.348,1.054
469.378,1.054
469.408,1.052
469.438,1.053
469.468,1.054
469.498,1.051
469.528,1.049
469.558,1.051
469.588,1.055
469.618,1.054
469.648,1.051
469.678,1.053
469.708,1.052
469.738,1.051
469.768,1.053
469.798,1.056
469.828,1.057
469.858,1.051
469.888,1.051
469.918,1.053
469.948,1.046
469.978,1.053
470.008,1.053
470.038,1.051
470.068,1.051
470.098,1.054
470.128,1.054
470.158,1.051
470.188,1.051
470.218,1.053
470.248,1.052
470.278,1.052
470.308,1.052
470.338,1.049
470.368,1.053
470.398,1.051
470.428,1.052
470.458,1.051
470.488,1.054
470.518,1.055
470.548,1.052
470.578,1.051
470.608,1.051
470.638,1.050
470.668,1.050
470.698,1.053
470.728,1.055
470.758,1.053
470.788,1.050
470.818,1.050
470.848,1.056
470.878,1.054
470.908,1.051
470.938,1.055
470.968,1.050
470.998,1.053
471.028,1.051
471.058,1.051
471.088,1.053
471.118,1.050
471.148,1.055
471.178,1.052
471.208,1.053
471.238,1.052
471.268,1.050
471.298,1.051
471.328,1.047
471.358,1.055
471.388,1.055
471.418,1.054
471.448,1.050
471.478,1.054
471.508,1.053
471.538,1.055
471.568,1.053
471.598,1.052
471.628,1.050
471.658,1.054
471.688,1.051
471.718,1.054
471.748,1.056
471.778,1.049
471.808,1.054
471.838,1.053
471.868,1.051
471.898,1.049
471.928,1.053
471.958,1.052
471.988,1.051
472.018,1.055
472.048,1.055
472.078,1.052
472.108,1.051
472.138,1.050
472.168,1.055
472.198,1.054
472.228,1.053
472.258,1.052
472.288,1.053
472.318,1.051
472.348,1.053
472.378,1.056
472.408,1.050
472.438,1.048
472.468,1.054
472.498,1.054
472.528,1.054
472.558,1.050
472.588,1.050
472.618,1.051
472.648,1.053
472.678,1.054
472.708,1.057
472.738,1.060
472.768,1.050
472.798,1.052
472.828,1.055
472.858,1.052
472.888,1.053
472.918,1.053
472.948,1.052
472.978,1.052
473.008,1.053
473.038,1.054
473.068,1.051
473.098,1.051
473.128,1.053
473.158,1.052
473.188,1.051
473.218,1.054
473.248,1.053
473.278,1.052
473.308,1.050
473.338,1.054
473.368,1.053
473.398,1.056
473.428,1.053
473.458,1.048
473.488,1.051
473.518,1.051
473.548,1.053
473.578,1.050
473.608,1.060
473.638,1.052
473.668,1.054
473.698,1.053
473.728,1.050
473.758,1.049
473.788,1.054
473.818,1.054
473.848,1.053
473.878,1.052
473.908,1.053
473.938,1.048
473.968,1.052
473.998,1.052
474.028,1.055
474.058,1.055
474.088,1.051
474.118,1.049
474.148,1.054
474.178,1.050
474.208,1.055
474.238,1.051
474.268,1.049
474.298,1.054
474.328,1.056
474.358,1.053
474.388,1.052
474.418,1.051
474.448,1.052
474.478,1.054
474.508,1.054
474.538,1.056
474.568,1.051
474.598,1.053
474.628,1.053
474.658,1.050
474.688,1.056
474.718,1.050
474.748,1.049
474.778,1.055
474.808,1.053
474.838,1.052
474.868,1.051
474.898,1.053
474.928,1.051
474.958,1.049
474.988,1.051
475.018,1.052
475.048,1.049
475.078,1.048
475.108,1.054
475.138,1.055
475.168,1.050
475.198,1.050
475.228,1.051
475.258,1.054
475.288,1.051
475.318,1.056
475.348,1.057
475.378,1.052
475.408,1.047
475.438,1.051
475.468,1.054
475.498,1.050
475.528,1.054
475.558,1.050
475.588,1.050
475.618,1.055
475.648,1.054
475.678,1.049
475.708,1.052
475.738,1.053
475.768,1.050
475.798,1.056
475.828,1.053
475.858,1.052
475.888,1.052
475.918,1.053
475.948,1.052
475.978,1.050
476.008,1.053
476.038,1.052
476.068,1.053
476.098,1.053
476.128,1.051
476.158,1.052
476.188,1.047
476.218,1.052
476.248,1.053
476.278,1.055
476.308,1.053
476.338,1.049
476.368,1.053
476.398,1.052
476.428,1.055
476.458,1.054
476.488,1.054
476.518,1.051
476.548,1.052
476.578,1.053
476.608,1.049
476.638,1.056
476.668,1.050
476.698,1.051
476.728,1.053
476.758,1.053
476.788,1.053
476.818,1.050
476.848,1.051
476.878,1.052
476.908,1.053
476.938,1.050
476.968,1.051
476.998,1.048
477.028,1.055
477.058,1.051
477.088,1.055
477.118,1.051
477.148,1.056
477.178,1.050
477.208,1.055
477.238,1.053
477.268,1.058
477.298,1.057
477.328,1.050
477.358,1.050
477.388,1.053
477.418,1.048
477.448,1.051
477.478,1.053
477.508,1.050
477.538,1.052
477.568,1.053
477.598,1.056
477.628,1.053
477.658,1.051
477.688,1.053
477.718,1.056
477.748,1.050
477.778,1.052
477.808,1.050
477.838,1.053
477.868,1.052
477.898,1.048
477.928,1.052
477.958,1.053
477.988,1.053
478.018,1.053
478.048,1.055
478.078,1.049
478.108,1.050
478.138,1.053
478.168,1.049
478.198,1.055
478.228,1.055
478.258,1.049
478.288,1.054
478.318,1.052
478.348,1.053
478.378,1.053
478.408,1.047
478.438,1.052
478.468,1.054
478.498,1.053
478.528,1.055
478.558,1.049
478.588,1.049
478.618,1.052
478.648,1.053
478.678,1.053
478.708,1.050
478.738,1.050
478.768,1.048
478.798,1.055
478.828,1.051
478.858,1.052
478.888,1.053
478.918,1.051
478.948,1.053
478.978,1.051
479.008,1.051
479.038,1.056
479.068,1.055
479.098,1.048
479.128,1.049
479.158,1.053
479.188,1.050
479.218,1.052
479.248,1.051
479.278,1.052
479.308,1.051
479.338,1.054
479.368,1.056
479.398,1.050
479.428,1.052
479.458,1.049
479.488,1.049
479.518,1.054
479.548,1.054
479.578,1.051
479.608,1.052
479.638,1.046
479.668,1.053
479.698,1.052
479.728,1.048
479.758,1.051
479.788,1.050
479.818,1.052
479.848,1.053
479.878,1.051
479.908,1.051
479.938,1.054
479.968,1.053
479.998,1.055
480.028,1.054
480.058,1.049
480.088,1.046
480.118,1.054
480.148,1.048
480.178,1.051
480.208,1.055
480.238,1.046
480.268,1.053
480.298,1.055
480.328,1.052
480.358,1.046
480.388,1.044
480.418,1.047
480.448,1.052
480.478,1.052
480.508,1.053
480.538,1.052
480.568,1.053
480.598,1.053
480.628,1.047
480.658,1.049
480.688,1.049
480.718,1.048
480.748,1.048
480.778,1.051
480.808,1.049
480.838,1.044
480.868,1.049
480.898,1.042
480.928,1.053
480.958,1.046
480.988,1.045
481.018,1.054
481.048,1.045
481.078,1.047
481.108,1.051
481.138,1.054
481.168,1.049
481.198,1.049
481.228,1.053
481.258,1.055
481.288,1.054
481.318,1.045
481.348,1.046
481.378,1.053
481.408,1.052
481.438,1.049
481.468,1.040
481.498,1.046
481.528,1.052
481.558,1.051
481.588,1.049
481.618,1.049
481.648,1.051
481.678,1.046
481.708,1.044
481.738,1.050
481.768,1.048
481.798,1.047
481.828,1.056
481.858,1.052
481.888,1.055
481.918,1.051
481.948,1.046
481.978,1.050
482.008,1.046
482.038,1.050
482.068,1.050
482.098,1.044
482.128,1.057
482.158,1.054
482.188,1.049
482.218,1.031
482.248,1.048
482.278,1.048
482.308,1.049
482.338,1.043
482.368,1.047
482.398,1.042
482.428,1.053
482.458,1.053
482.488,1.046
482.518,1.051
482.548,1.046
482.578,1.044
482.608,1.046
482.638,1.045
482.668,1.051
482.698,1.047
482.728,1.048
482.758,1.048
482.788,1.048
482.818,1.047
482.848,1.047
482.878,1.051
482.908,1.045
482.938,1.043
482.968,1.047
482.998,1.052
483.028,1.049
483.058,1.049
483.088,1.037
483.118,1.049
483.148,1.047
483.178,1.045
483.208,1.045
483.238,1.052
483.268,1.048
483.298,1.048
483.328,1.048
483.358,1.048
483.388,1.046
483.418,1.049
483.448,1.045
483.478,1.041
483.508,1.051
483.538,1.045
483.568,1.041
483.598,1.049
483.628,1.051
483.658,1.051
483.688,1.049
483.718,1.048
483.748,1.046
483.778,1.050
483.808,1.052
483.838,1.045
483.868,1.053
483.898,1.046
483.928,1.041
483.958,1.048
483.988,1.048
484.018,1.047
484.048,1.049
484.078,1.048
484.108,1.047
484.138,1.048
484.168,1.050
484.198,1.051
484.228,1.050
484.258,1.052
484.288,1.052
484.318,1.051
484.348,1.047
484.378,1.049
484.408,1.051
484.438,1.046
484.468,1.053
484.498,1.053
484.528,1.049
484.558,1.045
484.588,1.047
484.618,1.048
484.648,1.051
484.678,1.049
484.708,1.049
484.738,1.049
484.768,1.053
484.798,1.050
484.828,1.046
484.858,1.050
484.888,1.051
484.918,1.050
484.948,1.047
484.978,1.048
485.008,1.049
485.038,1.050
485.068,1.051
485.098,1.049
485.128,1.051
485.158,1.053
485.188,1.054
485.218,1.052
485.248,1.050
485.278,1.050
485.308,1.051
485.338,1.050
485.368,1.051
485.398,1.052
485.428,1.050
485.458,1.046
485.488,1.052
485.518,1.052
485.548,1.052
485.578,1.048
485.608,1.051
485.638,1.051
485.668,1.050
485.698,1.047
485.728,1.051
485.758,1.051
485.788,1.050
485.818,1.050
485.848,1.048
485.878,1.049
485.908,1.047
485.938,1.048
485.968,1.049
485.998,1.050
486.028,1.050
486.058,1.051
486.088,1.049
486.118,1.047
486.148,1.045
486.178,1.052
486.208,1.049
486.238,1.051
486.268,1.046
486.298,1.047
486.328,1.052
486.358,1.051
486.388,1.052
486.418,1.054
486.448,1.046
486.478,1.050
486.508,1.054
486.538,1.051
486.568,1.045
486.598,1.050
486.628,1.046
486.658,1.049
486.688,1.047
486.718,1.052
486.748,1.049
486.778,1.050
486.808,1.048
486.838,1.048
486.868,1.051
486.898,1.049
486.928,1.051
486.958,1.052
486.988,1.051
487.018,1.048
487.048,1.049
487.078,1.047
487.108,1.053
487.138,1.052
487.168,1.049
487.198,1.048
487.228,1.048
487.258,1.050
487.288,1.048
487.318,1.052
487.348,1.047
487.378,1.047
487.408,1.048
487.438,1.052
487.468,1.043
487.498,1.051
487.528,1.047
487.558,1.050
487.588,1.048
487.618,1.051
487.648,1.052
487.678,1.050
487.708,1.049
487.738,1.049
487.768,1.050
487.798,1.052
487.828,1.055
487.858,1.050
487.888,1.043
487.918,1.051
487.948,1.051
487.978,1.051
488.008,1.047
488.038,1.048
488.068,1.049
488.098,1.047
488.128,1.051
488.158,1.050
488.188,1.054
488.218,1.053
488.248,1.055
488.278,1.050
488.308,1.045
488.338,1.049
488.368,1.054
488.398,1.051
488.428,1.052
488.458,1.051
488.488,1.049
488.518,1.049
488.548,1.049
488.578,1.054
488.608,1.051
488.638,1.047
488.668,1.050
488.698,1.052
488.728,1.050
488.758,1.052
488.788,1.051
488.818,1.051
488.848,1.055
488.878,1.055
488.908,1.054
488.938,1.046
488.968,1.050
488.998,1.052
489.028,1.046
489.058,1.048
489.088,1.050
489.118,1.050
489.148,1.051
489.178,1.052
489.208,1.052
489.238,1.052
489.268,1.050
489.298,1.051
489.328,1.052
489.358,1.055
489.388,1.055
489.418,1.049
489.448,1.051
489.478,1.051
489.508,1.052
489.538,1.049
489.568,1.048
489.598,1.050
489.628,1.050
489.658,1.052
489.688,1.053
489.718,1.049
489.748,1.048
489.778,1.051
489.808,1.050
489.838,1.048
489.868,1.050
489.898,1.052
489.928,1.052
489.958,1.051
489.988,1.054
490.018,1.053
490.048,1.052
490.078,1.050
490.108,1.046
490.138,1.053
490.168,1.053
490.198,1.051
490.228,1.048
490.258,1.053
490.288,1.051
490.318,1.053
490.348,1.052
490.378,1.054
490.408,1.055
490.438,1.053
490.468,1.051
490.498,1.049
490.528,1.050
490.558,1.051
490.588,1.049
490.618,1.051
490.648,1.050
490.678,1.052
490.708,1.053
490.738,1.053
490.768,1.051
490.798,1.052
490.828,1.053
490.858,1.051
490.888,1.052
490.918,1.053
490.948,1.048
490.978,1.054
491.008,1.054
491.038,1.052
491.068,1.049
491.098,1.048
491.128,1.049
491.158,1.051
491.188,1.052
491.218,1.052
491.248,1.050
491.278,1.049
491.308,1.052
491.338,1.051
491.368,1.055
491.398,1.055
491.428,1.049
491.458,1.049
491.488,1.050
491.518,1.051
491.548,1.053
491.578,1.058
491.608,1.047
491.638,1.051
491.668,1.051
491.698,1.048
491.728,1.052
491.758,1.052
491.788,1.050
491.818,1.050
491.848,1.049
491.878,1.054
491.908,1.050
491.938,1.049
491.968,1.050
491.998,1.049
492.028,1.050
492.058,1.050
492.088,1.053
492.118,1.051
492.148,1.049
492.178,1.049
492.208,1.050
492.238,1.051
492.268,1.053
492.298,1.049
492.328,1.053
492.358,1.051
492.388,1.050
492.418,1.051
492.448,1.053
