df_hash,22ZHK4.KZN26T
356.676,1.035
356.706,1.029
356.736,1.038
356.766,1.041
356.796,1.040
356.826,1.043
356.856,1.044
356.886,1.043
356.916,1.040
356.946,1.042
356.976,1.041
357.006,1.041
357.036,1.042
357.066,1.040
357.096,1.043
357.126,1.036
357.156,1.044
357.186,1.040
357.216,1.037
357.246,1.041
357.276,1.040
357.306,1.035
357.336,1.039
357.366,1.036
357.396,1.030
357.426,1.037
357.456,1.038
357.486,1.032
357.516,1.033
357.546,1.033
357.576,1.039
357.606,1.039
357.636,1.037
357.666,1.040
357.696,1.037
357.726,1.038
357.756,1.036
357.786,1.040
357.816,1.041
357.846,1.042
357.876,1.037
357.906,1.038
357.936,1.038
357.966,1.033
357.996,1.030
358.026,1.031
358.056,1.037
358.086,1.033
358.116,1.035
358.146,1.035
358.176,1.027
358.206,1.038
358.236,1.039
358.266,1.030
358.296,1.035
358.326,1.037
358.356,1.035
358.386,1.035
358.416,1.035
358.446,1.038
358.476,1.031
358.506,1.023
358.536,0.977
358.566,0.944
358.596,1.007
358.626,1.043
358.656,1.085
358.686,1.152
358.716,1.113
358.746,1.069
358.776,1.050
358.806,1.032
358.836,1.021
358.866,1.005
358.896,0.994
358.926,0.998
358.956,1.006
358.986,1.000
359.016,1.003
359.046,1.000
359.076,0.995
359.106,0.990
359.136,0.994
359.166,1.011
359.196,1.028
359.226,1.021
359.256,1.003
359.286,0.991
359.316,1.025
359.346,1.076
359.376,1.062
359.406,1.046
359.436,0.988
359.466,1.001
359.496,1.020
359.526,1.017
359.556,1.035
359.586,0.990
359.616,1.014
359.646,0.995
359.676,0.994
359.706,0.987
359.736,0.997
359.766,1.014
359.796,1.020
359.826,1.028
359.856,1.027
359.886,1.025
359.916,1.027
359.946,1.025
359.976,1.022
360.006,1.027
360.036,1.021
360.066,1.015
360.096,1.010
360.126,1.014
360.156,1.020
360.186,1.017
360.216,1.016
360.246,1.016
360.276,1.019
360.306,1.023
360.336,1.025
360.366,1.020
360.396,1.024
360.426,1.026
360.456,1.027
360.486,1.015
360.516,1.019
360.546,1.033
360.576,1.032
360.606,1.025
360.636,1.022
360.666,1.026
360.696,1.023
360.726,1.007
360.756,1.004
360.786,1.013
360.816,1.020
360.846,1.021
360.876,1.027
360.906,1.028
360.936,1.022
360.966,1.021
360.996,1.025
361.026,1.032
361.056,1.032
361.086,1.030
361.116,1.029
361.146,1.025
361.176,1.036
361.206,1.026
361.236,1.021
361.266,1.027
361.296,1.028
361.326,1.030
361.356,1.031
361.386,1.030
361.416,1.028
361.446,1.029
361.476,1.028
361.506,1.025
361.536,1.026
361.566,1.025
361.596,1.028
361.626,1.029
361.656,1.021
361.686,1.023
361.716,1.024
361.746,1.025
361.776,1.028
361.806,1.028
361.836,1.022
361.866,1.034
361.896,1.029
361.926,1.021
361.956,1.025
361.986,1.028
362.016,1.028
362.046,1.030
362.076,1.028
362.106,1.028
362.136,1.025
362.166,1.024
362.196,1.027
362.226,1.023
362.256,1.030
362.286,1.026
362.316,1.028
362.346,1.040
362.376,1.028
362.406,1.026
362.436,1.030
362.466,1.031
362.496,1.028
362.526,1.029
362.556,1.031
362.586,1.024
362.616,1.041
362.646,1.031
362.676,1.020
362.706,1.021
362.736,1.027
362.766,1.027
362.796,1.034
362.826,1.035
362.856,1.043
362.886,1.035
362.916,1.029
362.946,1.022
362.976,1.022
363.006,1.024
363.036,1.033
363.066,1.026
363.096,1.033
363.126,1.028
363.156,1.039
363.186,1.037
363.216,1.029
363.246,1.006
363.276,0.999
363.306,0.999
363.336,1.004
363.366,1.025
363.396,1.029
363.426,1.026
363.456,1.046
363.486,1.060
363.516,1.035
363.546,1.034
363.576,1.043
363.606,1.039
363.636,1.031
363.666,1.033
363.696,1.033
363.726,1.035
363.756,1.026
363.786,0.997
363.816,0.994
363.846,1.009
363.876,1.008
363.906,1.016
363.936,1.021
363.966,1.035
363.996,1.029
364.026,1.019
364.056,1.014
364.086,1.013
364.116,1.030
364.146,1.064
364.176,1.078
364.206,1.060
364.236,1.030
364.266,1.011
364.296,1.007
364.326,1.017
364.356,1.015
364.386,1.008
364.416,1.008
364.446,1.039
364.476,1.065
364.506,1.049
364.536,1.027
364.566,1.014
364.596,0.951
364.626,0.988
364.656,1.006
364.686,1.008
364.716,1.045
364.746,1.073
364.776,1.069
364.806,1.081
364.836,1.061
364.866,1.058
364.896,1.032
364.926,0.947
364.956,0.984
364.986,0.983
365.016,1.000
365.046,1.004
365.076,1.011
365.106,0.998
365.136,1.029
365.166,1.026
365.196,1.028
365.226,1.008
365.256,0.968
365.286,0.977
365.316,1.016
365.346,1.066
365.376,1.065
365.406,1.089
365.436,1.002
365.466,1.014
365.496,0.994
365.526,0.978
365.556,0.991
365.586,0.997
365.616,1.017
365.646,1.043
365.676,1.040
365.706,1.091
365.736,1.045
365.766,1.019
365.796,0.990
365.826,1.003
365.856,1.027
365.886,1.016
365.916,1.006
365.946,1.015
365.976,1.013
366.006,1.014
366.036,1.025
366.066,1.022
366.096,0.983
366.126,0.936
366.156,0.965
366.186,1.061
366.216,1.034
366.246,1.023
366.276,1.006
366.306,1.026
366.336,1.040
366.366,1.060
366.396,1.036
366.426,1.015
366.456,1.024
366.486,1.039
366.516,1.009
366.546,0.983
366.576,0.868
366.606,0.966
366.636,1.100
366.666,1.170
366.696,1.109
366.726,1.031
366.756,1.001
366.786,0.967
366.816,0.953
366.846,1.052
366.876,1.053
366.906,1.025
366.936,1.008
366.966,0.979
366.996,0.959
367.026,0.972
367.056,0.968
367.086,1.000
367.116,1.032
367.146,1.042
367.176,1.030
367.206,1.003
367.236,0.976
367.266,0.972
367.296,1.003
367.326,1.025
367.356,1.036
367.386,1.050
367.416,1.049
367.446,1.034
367.476,1.012
367.506,0.992
367.536,1.000
367.566,1.007
367.596,1.007
367.626,1.013
367.656,1.016
367.686,1.005
367.716,1.004
367.746,0.999
367.776,0.995
367.806,1.011
367.836,1.021
367.866,1.018
367.896,1.016
367.926,1.017
367.956,1.011
367.986,1.004
368.016,1.009
368.046,1.011
368.076,1.006
368.106,1.007
368.136,1.009
368.166,1.009
368.196,1.011
368.226,1.012
368.256,1.012
368.286,1.023
368.316,1.023
368.346,1.013
368.376,1.017
368.406,1.007
368.436,1.006
368.466,1.010
368.496,1.011
368.526,1.010
368.556,1.016
368.586,1.017
368.616,1.008
368.646,1.009
368.676,1.018
368.706,1.016
368.736,1.014
368.766,1.014
368.796,1.010
368.826,1.014
368.856,1.014
368.886,1.015
368.916,1.008
368.946,1.011
368.976,1.012
369.006,1.012
369.036,1.015
369.066,1.009
369.096,1.012
369.126,1.015
369.156,1.012
369.186,1.019
369.216,1.017
369.246,1.016
369.276,1.010
369.306,1.015
369.336,1.016
369.366,1.009
369.396,1.009
369.426,1.017
369.456,1.015
369.486,1.017
369.516,1.019
369.546,1.018
369.576,1.014
369.606,1.013
369.636,1.013
369.666,1.015
369.696,1.013
369.726,1.015
369.756,1.018
369.786,1.012
369.816,1.016
369.846,1.021
369.876,1.016
369.906,1.010
369.936,1.012
369.966,1.013
369.996,1.014
370.026,1.027
370.056,1.020
370.086,1.012
370.116,1.010
370.146,1.010
370.176,1.012
370.206,1.009
370.236,1.016
370.266,1.019
370.296,1.019
370.326,1.020
370.356,1.018
370.386,1.021
370.416,1.028
370.446,1.021
370.476,1.019
370.506,1.032
370.536,1.024
370.566,1.006
370.596,1.007
370.626,1.009
370.656,1.009
370.686,1.012
370.716,1.005
370.746,1.006
370.776,1.012
370.806,1.033
370.836,1.033
370.866,1.021
370.896,1.017
370.926,1.018
370.956,1.014
370.986,1.016
371.016,1.020
371.046,1.022
371.076,1.012
371.106,1.009
371.136,1.015
371.166,1.022
371.196,1.013
371.226,1.020
371.256,1.019
371.286,1.021
371.316,1.024
371.346,1.014
371.376,1.009
371.406,1.019
371.436,1.018
371.466,1.016
371.496,1.021
371.526,1.020
371.556,1.014
371.586,1.017
371.616,1.017
371.646,1.011
371.676,1.015
371.706,1.020
371.736,1.019
371.766,1.012
371.796,1.015
371.826,1.019
371.856,1.017
371.886,1.016
371.916,1.019
371.946,1.025
371.976,1.024
372.006,1.021
372.036,1.012
372.066,1.017
372.096,1.032
372.126,1.033
372.156,1.030
372.186,1.028
372.216,1.019
372.246,1.009
372.276,1.021
372.306,1.026
372.336,1.023
372.366,1.025
372.396,1.017
372.426,1.016
372.456,1.020
372.486,1.040
372.516,1.043
372.546,1.036
372.576,1.019
372.606,1.006
372.636,1.024
372.666,1.027
372.696,1.040
372.726,1.047
372.756,1.049
372.786,1.044
372.816,1.042
372.846,1.038
372.876,1.044
372.906,1.024
372.936,1.021
372.966,1.034
372.996,1.035
373.026,1.027
373.056,1.019
373.086,1.023
373.116,1.039
373.146,1.036
373.176,1.033
373.206,1.032
373.236,1.038
373.266,1.034
373.296,1.047
373.326,1.049
373.356,1.038
373.386,1.038
373.416,1.044
373.446,1.031
373.476,1.033
373.506,1.033
373.536,1.055
373.566,1.069
373.596,1.062
373.626,1.048
373.656,1.028
373.686,1.033
373.716,1.032
373.746,1.025
373.776,1.020
373.806,1.024
373.836,1.032
373.866,1.037
373.896,1.021
373.926,1.019
373.956,1.003
373.986,1.000
374.016,1.038
374.046,1.044
374.076,1.017
374.106,1.006
374.136,1.017
374.166,1.030
374.196,1.035
374.226,1.041
374.256,1.048
374.286,1.036
374.316,1.027
374.346,1.025
374.376,1.025
374.406,1.037
374.436,1.038
374.466,1.023
374.496,1.021
374.526,1.028
374.556,1.022
374.586,1.026
374.616,1.021
374.646,1.022
374.676,1.034
374.706,1.049
374.736,1.042
374.766,1.027
374.796,1.022
374.826,1.030
374.856,1.029
374.886,1.029
374.916,1.032
374.946,1.044
374.976,1.035
375.006,1.025
375.036,1.021
375.066,1.024
375.096,1.026
375.126,1.034
375.156,1.028
375.186,1.029
375.216,1.042
375.246,1.026
375.276,1.023
375.306,1.030
375.336,1.044
375.366,1.030
375.396,1.021
375.426,1.032
375.456,1.023
375.486,1.022
375.516,1.024
375.546,1.030
375.576,1.043
375.606,1.040
375.636,1.023
375.666,1.026
375.696,1.029
375.726,1.022
375.756,1.023
375.786,1.033
375.816,1.043
375.846,1.036
375.876,1.032
375.906,1.033
375.936,1.017
375.966,1.029
375.996,1.040
376.026,1.031
376.056,1.022
376.086,1.022
376.116,1.022
376.146,1.021
376.176,1.026
376.206,1.036
376.236,1.040
376.266,1.031
376.296,1.039
376.326,1.031
376.356,1.027
376.386,1.030
376.416,1.033
376.446,1.037
376.476,1.036
376.506,1.030
376.536,1.017
376.566,1.033
376.596,1.031
376.626,1.021
376.656,1.026
376.686,1.039
376.716,1.030
376.746,1.038
376.776,1.060
376.806,1.016
376.836,1.018
376.866,1.031
376.896,1.033
376.926,1.033
376.956,1.032
376.986,1.035
377.016,1.030
377.046,1.019
377.076,1.023
377.106,1.035
377.136,1.035
377.166,1.034
377.196,1.031
377.226,1.026
377.256,1.032
377.286,1.035
377.316,1.038
377.346,1.028
377.376,1.017
377.406,1.022
377.436,1.033
377.466,1.033
377.496,1.028
377.526,1.033
377.556,1.024
377.586,1.032
377.616,1.026
377.646,1.034
377.676,1.037
377.706,1.022
377.736,1.043
377.766,1.025
377.796,1.006
377.826,1.021
377.856,1.036
377.886,1.043
377.916,1.039
377.946,1.024
377.976,1.028
378.006,1.047
378.036,1.022
378.066,1.024
378.096,1.040
378.126,1.030
378.156,1.024
378.186,1.035
378.216,1.032
378.246,1.035
378.276,1.043
378.306,0.989
378.336,1.006
378.366,1.017
378.396,1.023
378.426,1.045
378.456,1.048
378.486,1.032
378.516,1.023
378.546,1.027
378.576,1.030
378.606,1.033
378.636,1.037
378.666,1.030
378.696,1.018
378.726,1.033
378.756,1.031
378.786,1.015
378.816,1.011
378.846,1.022
378.876,1.021
378.906,1.029
378.936,1.032
378.966,1.026
378.996,1.034
379.026,1.037
379.056,1.016
379.086,1.021
379.116,1.031
379.146,1.036
379.176,1.031
379.206,1.019
379.236,1.010
379.266,1.011
379.296,1.029
379.326,1.037
379.356,1.036
379.386,1.023
379.416,1.021
379.446,1.014
379.476,1.022
379.506,1.032
379.536,1.037
379.566,1.045
379.596,1.030
379.626,1.015
379.656,1.008
379.686,1.026
379.716,1.020
379.746,1.018
379.776,1.040
379.806,1.038
379.836,1.024
379.866,1.024
379.896,1.023
379.926,1.024
379.956,1.028
379.986,1.027
380.016,1.030
380.046,1.024
380.076,1.023
380.106,1.034
380.136,1.031
380.166,1.026
380.196,1.027
380.226,1.028
380.256,1.022
380.286,1.033
380.316,1.031
380.346,1.024
380.376,1.032
380.406,1.023
380.436,1.020
380.466,1.025
380.496,1.031
380.526,1.028
380.556,1.021
380.586,1.024
380.616,1.028
380.646,1.027
380.676,1.025
380.706,1.027
380.736,1.024
380.766,1.029
380.796,1.031
380.826,1.024
380.856,1.029
380.886,1.030
380.916,1.025
380.946,1.029
380.976,1.031
381.006,1.023
381.036,1.028
381.066,1.030
381.096,1.024
381.126,1.025
381.156,1.033
381.186,1.030
381.216,1.027
381.246,1.029
381.276,1.024
381.306,1.026
381.336,1.025
381.366,1.026
381.396,1.027
381.426,1.025
381.456,1.032
381.486,1.032
381.516,1.023
381.546,1.024
381.576,1.029
381.606,1.026
381.636,1.031
381.666,1.028
381.696,1.023
381.726,1.028
381.756,1.029
381.786,1.026
381.816,1.025
381.846,1.025
381.876,1.026
381.906,1.026
381.936,1.029
381.966,1.024
381.996,1.024
382.026,1.024
382.056,1.026
382.086,1.029
382.116,1.029
382.146,1.027
382.176,1.026
382.206,1.029
382.236,1.039
382.266,1.026
382.296,1.021
382.326,1.026
382.356,1.027
382.386,1.035
382.416,1.037
382.446,1.030
382.476,1.024
382.506,1.018
382.536,1.021
382.566,1.023
382.596,1.028
382.626,1.030
382.656,1.033
382.686,1.031
382.716,1.027
382.746,1.026
382.776,1.025
382.806,1.026
382.836,1.021
382.866,1.023
382.896,1.026
382.926,1.021
382.956,1.030
382.986,1.033
383.016,1.034
383.046,1.019
383.076,1.031
383.106,1.023
383.136,1.024
383.166,1.033
383.196,1.028
383.226,1.022
383.256,1.030
383.286,1.023
383.316,1.024
383.346,1.026
383.376,1.028
383.406,1.027
383.436,1.024
383.466,1.024
383.496,1.030
383.526,1.028
383.556,1.026
383.586,1.025
383.616,1.029
383.646,1.028
383.676,1.021
383.706,1.031
383.736,1.033
383.766,1.029
383.796,1.027
383.826,1.025
383.856,1.023
383.886,1.021
383.916,1.027
383.946,1.021
383.976,1.027
384.006,1.034
384.036,1.024
384.066,1.024
384.096,1.023
384.126,1.023
384.156,1.026
384.186,1.025
384.216,1.025
384.246,1.031
384.276,1.026
384.306,1.023
384.336,1.027
384.366,1.025
384.396,1.021
384.426,1.026
384.456,1.025
384.486,1.027
384.516,1.031
384.546,1.023
384.576,1.027
384.606,1.024
384.636,1.025
384.666,1.021
384.696,1.025
384.726,1.024
384.756,1.020
384.786,1.031
384.816,1.025
384.846,1.024
384.876,1.030
384.906,1.031
384.936,1.027
384.966,1.022
384.996,1.021
385.026,1.024
385.056,1.025
385.086,1.026
385.116,1.024
385.146,1.022
385.176,1.029
385.206,1.030
385.236,1.021
385.266,1.030
385.296,1.024
385.326,1.028
385.356,1.035
385.386,1.025
385.416,1.020
385.446,1.024
385.476,1.027
385.506,1.028
385.536,1.031
385.566,1.021
385.596,1.019
385.626,1.028
385.656,1.022
385.686,1.021
385.716,1.028
385.746,1.029
385.776,1.026
385.806,1.028
385.836,1.027
385.866,1.026
385.896,1.027
385.926,1.027
385.956,1.024
385.986,1.025
386.016,1.028
386.046,1.026
386.076,1.020
386.106,1.026
386.136,1.027
386.166,1.022
386.196,1.023
386.226,1.030
386.256,1.028
386.286,1.030
386.316,1.029
386.346,1.023
386.376,1.021
386.406,1.028
386.436,1.021
386.466,1.021
386.496,1.032
386.526,1.027
386.556,1.027
386.586,1.026
386.616,1.026
386.646,1.024
386.676,1.022
386.706,1.024
386.736,1.027
386.766,1.029
386.796,1.030
386.826,1.029
386.856,1.020
386.886,1.021
386.916,1.032
386.946,1.027
386.976,1.023
387.006,1.026
387.036,1.026
387.066,1.022
387.096,1.026
387.126,1.031
387.156,1.020
387.186,1.024
387.216,1.031
387.246,1.023
387.276,1.024
387.306,1.030
387.336,1.029
387.366,1.026
387.396,1.027
387.426,1.025
387.456,1.027
387.486,1.026
387.516,1.027
387.546,1.024
387.576,1.025
387.606,1.027
387.636,1.021
387.666,1.023
387.696,1.024
387.726,1.028
387.756,1.031
387.786,1.020
387.816,1.021
387.846,1.027
387.876,1.024
387.906,1.024
387.936,1.035
387.966,1.026
387.996,1.009
388.026,1.035
388.056,1.027
388.086,1.024
388.116,1.029
388.146,1.027
388.176,1.027
388.206,1.028
388.236,1.027
388.266,1.025
388.296,1.021
388.326,1.024
388.356,1.025
388.386,1.030
388.416,1.030
388.446,1.027
388.476,1.026
388.506,1.026
388.536,1.032
388.566,1.024
388.596,1.021
388.626,1.023
388.656,1.029
388.686,1.021
388.716,1.028
388.746,1.025
388.776,1.025
388.806,1.030
388.836,1.034
388.866,1.026
388.896,1.022
388.926,1.024
388.956,1.025
388.986,1.023
389.016,1.022
389.046,1.024
389.076,1.028
389.106,1.024
389.136,1.028
389.166,1.027
389.196,1.024
389.226,1.025
389.256,1.029
389.286,1.028
389.316,1.023
389.346,1.022
389.376,1.022
389.406,1.027
389.436,1.030
389.466,1.030
389.496,1.021
389.526,1.027
389.556,1.027
389.586,1.021
389.616,1.025
389.646,1.026
389.676,1.025
389.706,1.027
389.736,1.023
389.766,1.025
389.796,1.022
389.826,1.027
389.856,1.028
389.886,1.026
389.916,1.021
389.946,1.019
389.976,1.030
390.006,1.030
390.036,1.022
390.066,1.022
390.096,1.026
390.126,1.029
390.156,1.032
390.186,1.021
390.216,1.025
390.246,1.023
390.276,1.025
390.306,1.020
390.336,1.021
390.366,1.026
390.396,1.031
390.426,1.028
390.456,1.025
390.486,1.027
390.516,1.025
390.546,1.029
390.576,1.024
390.606,1.022
390.636,1.023
390.666,1.022
390.696,1.033
390.726,1.023
390.756,1.020
390.786,1.025
390.816,1.027
390.846,1.029
390.876,1.030
390.906,1.026
390.936,1.023
390.966,1.026
390.996,1.030
391.026,1.023
391.056,1.020
391.086,1.028
391.116,1.027
391.146,1.029
391.176,1.029
391.206,1.026
391.236,1.026
391.266,1.024
391.296,1.028
391.326,1.026
391.356,1.025
391.386,1.024
391.416,1.025
391.446,1.034
391.476,1.023
391.506,1.025
391.536,1.024
391.566,1.027
391.596,1.027
391.626,1.027
391.656,1.030
391.686,1.017
391.716,1.030
391.746,1.029
391.776,1.022
391.806,1.025
391.836,1.026
391.866,1.027
391.896,1.023
391.926,1.027
391.956,1.026
391.986,1.024
392.016,1.024
392.046,1.027
392.076,1.028
392.106,1.030
392.136,1.028
392.166,1.029
392.196,1.022
392.226,1.021
392.256,1.032
392.286,1.029
392.316,1.024
392.346,1.026
392.376,1.024
392.406,1.024
392.436,1.028
392.466,1.026
392.496,1.022
392.526,1.021
392.556,1.026
392.586,1.026
392.616,1.024
392.646,1.026
392.676,1.030
392.706,1.029
392.736,1.023
392.766,1.023
392.796,1.023
392.826,1.026
392.856,1.023
392.886,1.026
392.916,1.025
392.946,1.025
392.976,1.024
393.006,1.028
393.036,1.028
393.066,1.031
393.096,1.025
393.126,1.021
393.156,1.029
393.186,1.034
393.216,1.022
393.246,1.026
393.276,1.025
393.306,1.027
393.336,1.027
393.366,1.033
393.396,1.026
393.426,1.021
393.456,1.028
393.486,1.028
393.516,1.022
393.546,1.029
393.576,1.029
393.606,1.027
393.636,1.027
393.666,1.027
393.696,1.022
393.726,1.025
393.756,1.024
393.786,1.031
393.816,1.031
393.846,1.023
393.876,1.026
393.906,1.026
393.936,1.026
393.966,1.025
393.996,1.028
394.026,1.025
394.056,1.032
394.086,1.031
394.116,1.021
394.146,1.025
394.176,1.027
394.206,1.022
394.236,1.030
394.266,1.030
394.296,1.027
394.326,1.017
394.356,1.026
394.386,1.029
394.416,1.027
394.446,1.024
394.476,1.026
394.506,1.028
394.536,1.026
394.566,1.025
394.596,1.030
394.626,1.026
394.656,1.028
394.686,1.026
394.716,1.024
394.746,1.025
394.776,1.022
394.806,1.025
394.836,1.031
394.866,1.036
394.896,1.026
394.926,1.023
394.956,1.025
394.986,1.021
395.016,1.020
395.046,1.031
395.076,1.033
395.106,1.024
395.136,1.030
395.166,1.030
395.196,1.023
395.226,1.027
395.256,1.029
395.286,1.026
395.316,1.026
395.346,1.027
395.376,1.024
395.406,1.021
395.436,1.024
395.466,1.024
395.496,1.025
395.526,1.027
395.556,1.026
395.586,1.032
395.616,1.028
395.646,1.027
395.676,1.037
395.706,1.026
395.736,1.021
395.766,1.024
395.796,1.024
395.826,1.021
395.856,1.026
395.886,1.029
395.916,1.025
395.946,1.027
395.976,1.030
396.006,1.025
396.036,1.022
396.066,1.029
396.096,1.031
396.126,1.026
396.156,1.024
396.186,1.024
396.216,1.023
396.246,1.024
396.276,1.030
396.306,1.034
396.336,1.024
396.366,1.023
396.396,1.022
396.426,1.028
396.456,1.022
396.486,1.028
396.516,1.033
396.546,1.021
396.576,1.023
396.606,1.032
396.636,1.026
396.666,1.023
396.696,1.021
396.726,1.023
396.756,1.021
396.786,1.033
396.816,1.029
396.846,1.029
396.876,1.023
396.906,1.026
396.936,1.034
396.966,1.027
396.996,1.018
397.026,1.022
397.056,1.035
397.086,1.035
397.116,1.034
397.146,1.026
397.176,1.025
397.206,1.023
397.236,1.024
397.266,1.026
397.296,1.029
397.326,1.038
397.356,1.033
397.386,1.022
397.416,1.027
397.446,1.032
397.476,1.031
397.506,1.020
397.536,1.016
397.566,1.020
397.596,1.026
397.626,1.042
397.656,1.029
397.686,1.028
397.716,1.024
397.746,1.027
397.776,1.026
397.806,1.032
397.836,1.028
397.866,1.024
397.896,1.025
397.926,1.023
397.956,1.021
397.986,1.024
398.016,1.029
398.046,1.032
398.076,1.033
398.106,1.031
398.136,1.030
398.166,1.027
398.196,1.025
398.226,1.023
398.256,1.028
398.286,1.028
398.316,1.022
398.346,1.029
398.376,1.039
398.406,1.025
398.436,1.024
398.466,1.025
398.496,1.022
398.526,1.025
398.556,1.024
398.586,1.023
398.616,1.029
398.646,1.027
398.676,1.031
398.706,1.027
398.736,1.025
398.766,1.024
398.796,1.023
398.826,1.033
398.856,1.028
398.886,1.021
398.916,1.018
398.946,1.026
398.976,1.026
399.006,1.025
399.036,1.014
399.066,1.007
399.096,1.016
399.126,1.028
399.156,1.027
399.186,1.031
399.216,1.029
399.246,1.025
399.276,1.020
399.306,1.024
399.336,1.023
399.366,1.029
399.396,1.025
399.426,1.028
399.456,1.027
399.486,1.023
399.516,1.026
399.546,1.022
399.576,1.025
399.606,1.027
399.636,1.018
399.666,1.019
399.696,1.021
399.726,1.018
399.756,1.021
399.786,1.026
399.816,1.021
399.846,1.012
399.876,1.023
399.906,1.021
399.936,1.016
399.966,1.028
399.996,1.046
400.026,1.037
400.056,1.014
400.086,1.002
400.116,1.002
400.146,1.004
400.176,1.017
400.206,1.019
400.236,1.022
400.266,1.017
400.296,1.028
400.326,1.028
400.356,1.023
400.386,1.012
400.416,1.009
400.446,1.016
400.476,1.032
400.506,1.046
400.536,1.022
400.566,1.033
400.596,1.020
400.626,0.993
400.656,0.995
400.686,0.999
