df_hash,22ZHK4.8FYAMK
392.332,1.037
392.362,1.034
392.392,1.029
392.422,1.030
392.452,1.036
392.482,1.036
392.512,1.029
392.542,1.040
392.572,1.033
392.602,1.034
392.632,1.043
392.662,1.037
392.692,1.028
392.721,1.033
392.752,1.031
392.782,1.025
392.812,1.028
392.842,1.030
392.872,1.033
392.902,1.029
392.932,1.023
392.962,1.023
392.992,1.034
393.022,1.035
393.052,1.031
393.082,1.027
393.112,1.027
393.142,1.030
393.172,1.025
393.202,1.030
393.232,1.034
393.262,1.032
393.292,1.032
393.322,1.033
393.352,1.025
393.382,1.029
393.412,1.033
393.442,1.037
393.471,1.036
393.502,1.029
393.532,1.029
393.562,1.029
393.592,1.029
393.622,1.033
393.652,1.040
393.682,1.028
393.712,1.029
393.742,1.027
393.772,1.031
393.802,1.041
393.832,1.028
393.862,1.028
393.892,1.030
393.922,1.026
393.952,1.028
393.982,1.028
394.012,1.028
394.042,1.038
394.072,1.033
394.102,1.030
394.132,1.030
394.162,1.025
394.192,1.027
394.221,1.037
394.252,1.032
394.282,1.029
394.312,1.031
394.342,1.036
394.372,1.033
394.402,1.033
394.432,1.031
394.462,1.030
394.492,1.038
394.522,1.032
394.552,1.030
394.582,1.026
394.612,1.029
394.642,1.029
394.672,1.024
394.702,1.037
394.732,1.041
394.762,1.037
394.792,1.025
394.822,1.033
394.852,1.034
394.882,1.030
394.912,1.028
394.942,1.031
394.971,1.035
395.002,1.043
395.032,1.036
395.062,1.027
395.092,1.030
395.122,1.033
395.152,1.036
395.182,1.032
395.212,1.028
395.242,1.037
395.272,1.037
395.302,1.028
395.332,1.024
395.362,1.035
395.392,1.037
395.422,1.037
395.452,1.032
395.482,1.037
395.512,1.031
395.542,1.031
395.572,1.032
395.602,1.028
395.632,1.038
395.662,1.036
395.692,1.032
395.721,1.035
395.752,1.032
395.782,1.036
395.812,1.028
395.842,1.040
395.872,1.038
395.902,1.034
395.932,1.028
395.962,1.031
395.992,1.033
396.022,1.030
396.052,1.030
396.082,1.034
396.112,1.033
396.142,1.024
396.172,1.035
396.202,1.039
396.232,1.033
396.262,1.024
396.292,1.035
396.322,1.039
396.352,1.034
396.382,1.031
396.412,1.035
396.442,1.033
396.471,1.031
396.502,1.039
396.532,1.041
396.562,1.033
396.592,1.037
396.622,1.035
396.652,1.026
396.682,1.036
396.712,1.028
396.742,1.036
396.772,1.039
396.802,1.035
396.832,1.033
396.862,1.027
396.892,1.034
396.922,1.039
396.952,1.034
396.982,1.030
397.012,1.038
397.042,1.043
397.072,1.043
397.102,1.040
397.132,1.043
397.162,1.039
397.192,1.039
397.221,1.035
397.252,1.036
397.282,1.040
397.312,1.045
397.342,1.040
397.372,1.037
397.402,1.044
397.432,1.069
397.462,1.072
397.492,1.055
397.522,1.067
397.552,1.082
397.582,1.038
397.612,1.035
397.642,1.075
397.672,1.041
397.702,1.015
397.732,1.042
397.762,1.018
397.792,1.010
397.822,1.029
397.852,1.041
397.882,1.033
397.912,1.037
397.942,1.064
397.971,1.031
398.002,1.019
398.032,1.039
398.062,1.048
398.092,1.045
398.122,1.061
398.152,1.068
398.182,1.069
398.212,1.068
398.242,1.047
398.272,1.057
398.302,1.047
398.332,1.062
398.362,1.063
398.392,1.053
398.422,1.056
398.452,1.043
398.482,1.051
398.512,1.035
398.542,1.023
398.572,1.051
398.602,1.051
398.632,0.995
398.662,0.994
398.692,0.995
398.721,1.037
398.752,1.018
398.782,0.957
398.812,1.097
398.842,0.986
398.872,1.044
398.902,1.011
398.932,1.021
398.962,1.146
398.992,1.131
399.022,1.192
399.052,1.103
399.082,1.114
399.112,1.080
399.142,1.080
399.172,1.093
399.202,1.040
399.232,1.091
399.262,1.064
399.292,1.069
399.322,1.100
399.352,1.063
399.382,1.062
399.412,1.070
399.442,1.062
399.471,1.066
399.502,1.075
399.532,1.073
399.562,1.061
399.592,1.052
399.622,1.049
399.652,1.066
399.682,1.062
399.712,1.045
399.742,1.064
399.772,1.071
399.802,1.060
399.832,1.053
399.862,1.053
399.892,1.058
399.922,1.061
399.952,1.049
399.982,1.057
400.012,1.076
400.042,1.064
400.072,1.058
400.102,1.069
400.132,1.054
400.162,1.043
400.192,1.053
400.221,1.066
400.252,1.062
400.282,1.062
400.312,1.067
400.342,1.057
400.372,1.061
400.402,1.067
400.432,1.060
400.462,1.050
400.492,1.059
400.522,1.062
400.552,1.058
400.582,1.051
400.612,1.060
400.642,1.060
400.672,1.059
400.702,1.059
400.732,1.058
400.762,1.059
400.792,1.054
400.822,1.059
400.852,1.062
400.882,1.058
400.912,1.060
400.942,1.060
400.971,1.062
401.002,1.057
401.032,1.059
401.062,1.058
401.092,1.058
401.122,1.060
401.152,1.058
401.182,1.054
401.212,1.061
401.242,1.065
401.272,1.069
401.302,1.061
401.332,1.061
401.362,1.062
401.392,1.066
401.422,1.073
401.452,1.058
401.482,1.071
401.512,1.084
401.542,1.086
401.572,1.075
401.602,1.079
401.632,1.072
401.662,1.088
401.692,1.086
401.721,1.077
401.752,1.090
401.782,1.044
401.812,1.055
401.842,1.093
401.872,1.073
401.902,1.048
401.932,1.068
401.962,1.118
401.992,1.066
402.022,1.105
402.052,1.102
402.082,1.021
402.112,1.050
402.142,0.942
402.172,0.990
402.202,1.074
402.232,1.057
402.262,1.050
402.292,1.050
402.322,1.037
402.352,1.069
402.382,1.068
402.412,1.055
402.442,1.065
402.471,1.046
402.502,1.050
402.532,1.051
402.562,1.049
402.592,1.066
402.622,1.061
402.652,1.031
402.682,1.049
402.712,1.062
402.742,1.073
402.772,1.043
402.802,1.031
402.832,1.036
402.862,1.050
402.892,1.052
402.922,1.060
402.952,1.049
402.982,1.071
403.012,1.087
403.042,1.078
403.072,1.068
403.102,1.068
403.132,1.065
403.162,1.068
403.192,1.077
403.221,1.062
403.252,1.071
403.282,1.082
403.312,1.073
403.342,1.079
403.372,1.074
403.402,1.054
403.432,1.054
403.462,1.055
403.492,1.056
403.522,1.052
403.552,1.051
403.582,1.058
403.612,1.053
403.642,1.062
403.672,1.078
403.702,1.090
403.732,1.070
403.762,1.080
403.792,1.076
403.822,1.075
403.852,1.074
403.882,1.058
403.912,1.061
403.942,1.089
403.971,1.079
404.002,1.077
404.032,1.081
404.062,1.084
404.092,1.098
404.122,1.095
404.152,1.081
404.182,1.087
404.212,1.084
404.242,1.070
404.272,1.084
404.302,1.068
404.332,1.079
404.362,1.072
404.392,1.065
404.422,1.062
404.452,1.069
404.482,1.065
404.512,1.045
404.542,1.063
404.572,1.042
404.602,1.024
404.632,1.057
404.662,1.051
404.692,1.036
404.721,1.030
404.752,1.023
404.782,1.032
404.812,1.043
404.842,1.054
404.872,1.046
404.902,1.014
404.932,1.023
404.962,1.057
404.992,1.040
405.022,1.040
405.052,1.045
405.082,1.041
405.112,1.057
405.142,1.036
405.172,1.023
405.202,1.034
405.232,1.036
405.262,1.022
405.292,1.045
405.322,1.034
405.352,1.023
405.382,1.025
405.412,1.036
405.442,1.031
405.471,1.050
405.502,1.035
405.532,1.019
405.562,1.031
405.592,1.000
405.622,1.017
405.652,1.035
405.682,1.017
405.712,1.008
405.742,1.021
405.772,1.033
405.802,1.044
405.832,1.053
405.862,1.026
405.892,1.029
405.922,1.054
405.952,1.033
405.982,1.029
406.012,1.028
406.042,1.042
406.072,1.011
406.102,1.008
406.132,1.003
406.162,1.034
406.192,1.027
406.221,1.023
406.252,1.019
406.282,1.023
406.312,1.022
406.342,1.058
406.372,1.018
406.402,1.019
406.432,1.015
406.462,1.014
406.492,1.012
406.522,1.016
406.552,1.025
406.582,1.019
406.612,1.006
406.642,1.006
406.672,1.016
406.702,1.031
406.732,1.019
406.762,1.018
406.792,1.039
406.822,1.044
406.852,1.034
406.882,1.039
406.912,1.040
406.942,1.031
406.971,1.012
407.002,1.014
407.032,1.016
407.062,1.023
407.092,1.018
407.122,1.019
407.152,1.034
407.182,1.046
407.212,1.047
407.242,1.031
407.272,1.035
407.302,1.031
407.332,1.021
407.362,1.027
407.392,1.054
407.422,1.032
407.452,1.026
407.482,1.026
407.512,1.023
407.542,1.021
407.572,1.023
407.602,1.048
407.632,1.042
407.662,1.040
407.692,1.036
407.721,1.039
407.752,1.046
407.782,1.035
407.812,1.031
407.842,1.028
407.872,1.031
407.902,1.034
407.932,1.031
407.962,1.044
407.992,1.030
408.022,1.024
408.052,1.029
408.082,1.027
408.112,1.032
408.142,1.024
408.172,1.020
408.202,1.026
408.232,1.023
408.262,1.012
408.292,1.023
408.322,1.016
408.352,1.029
408.382,1.055
408.412,1.070
408.442,1.074
408.471,1.047
408.502,1.031
408.532,1.002
408.562,0.991
408.592,0.979
408.622,0.980
408.652,1.026
408.682,1.042
408.712,1.038
408.742,1.070
408.772,1.076
408.802,1.056
408.832,1.037
408.862,1.031
408.892,1.020
408.922,1.018
408.952,1.017
408.982,1.016
409.012,1.036
409.042,1.032
409.072,1.031
409.102,1.043
409.132,1.049
409.162,1.044
409.192,1.036
409.221,0.978
409.252,0.933
409.282,0.980
409.312,1.034
409.342,1.047
409.372,1.071
409.402,1.066
409.432,1.057
409.462,1.044
409.492,1.045
409.522,1.025
409.552,0.994
409.582,0.979
409.612,0.993
409.642,1.023
409.672,1.048
409.702,1.066
409.732,1.081
409.762,1.057
409.792,1.057
409.822,1.042
409.852,1.034
409.882,1.020
409.912,1.098
409.942,1.085
409.971,1.024
410.002,1.026
410.032,0.993
410.062,0.963
410.092,0.938
410.122,0.977
410.152,1.013
410.182,0.991
410.212,1.013
410.242,1.064
410.272,1.065
410.302,1.010
410.332,1.008
410.362,1.020
410.392,1.005
410.422,1.019
410.452,1.018
410.482,1.007
410.512,1.088
410.542,1.137
410.572,1.131
410.602,1.136
410.632,1.132
410.662,1.058
410.692,0.979
410.721,0.981
410.752,0.971
410.782,0.917
410.812,1.030
410.842,1.075
410.872,1.050
410.902,1.060
410.932,1.097
410.962,1.084
410.992,1.011
411.022,0.997
411.052,0.995
411.082,1.018
411.112,1.010
411.142,1.009
411.172,1.037
411.202,1.040
411.232,1.042
411.262,1.027
411.292,1.051
411.322,1.026
411.352,1.063
411.382,1.048
411.412,1.008
411.442,1.005
411.471,1.016
411.502,1.031
411.532,1.044
411.562,1.058
411.592,1.044
411.622,1.061
411.652,1.042
411.682,1.018
411.712,1.026
411.742,1.024
411.772,1.021
411.802,1.029
411.832,1.027
411.862,1.033
411.892,1.039
411.922,1.039
411.952,1.045
411.982,1.053
412.012,1.043
412.042,1.035
412.072,1.041
412.102,1.037
412.132,1.055
412.162,1.074
412.192,1.052
412.221,1.037
412.252,1.016
412.282,1.014
412.312,1.026
412.342,1.019
412.372,1.014
412.402,1.037
412.432,1.049
412.462,1.020
412.492,1.019
412.522,1.021
412.552,1.025
412.582,1.023
412.612,1.018
412.642,1.038
412.672,1.018
412.702,1.021
412.732,1.047
412.762,1.064
412.792,1.045
412.822,1.045
412.852,1.064
412.882,1.067
412.912,1.035
412.942,1.020
412.971,1.002
413.002,1.046
413.032,1.042
413.062,1.007
413.092,1.013
413.122,1.046
413.152,1.028
413.182,0.993
413.212,0.961
413.242,0.964
413.272,1.025
413.302,1.044
413.332,1.008
413.362,1.020
413.392,1.040
413.422,1.033
413.452,1.020
413.482,1.025
413.512,1.027
413.542,1.028
413.572,1.039
413.602,1.055
413.632,1.044
413.662,1.033
413.692,1.033
413.721,1.029
413.752,1.024
413.782,1.027
413.812,1.031
413.842,1.033
413.872,1.028
413.902,1.039
413.932,1.038
413.962,1.033
413.992,1.026
414.022,1.023
414.052,1.031
414.082,1.034
414.112,1.033
414.142,1.028
414.172,1.031
414.202,1.042
414.232,1.038
414.262,1.040
414.292,1.041
414.322,1.043
414.352,1.035
414.382,1.026
414.412,1.026
414.442,1.032
414.471,1.035
414.502,1.037
414.532,1.031
414.562,1.045
414.592,1.029
414.622,1.034
414.652,1.032
414.682,1.040
414.712,1.042
414.742,1.038
414.772,1.038
414.802,1.041
414.832,1.036
414.862,1.041
414.892,1.057
414.922,1.074
414.952,1.025
414.982,1.009
415.012,1.032
415.042,1.031
415.072,1.039
415.102,1.041
415.132,1.065
415.162,1.046
415.192,1.041
415.221,1.043
415.252,1.042
415.282,1.033
415.312,1.032
415.342,1.042
415.372,1.052
415.402,1.048
415.432,1.041
415.462,1.046
415.492,1.046
415.522,1.050
415.552,1.051
415.582,1.048
415.612,1.057
415.642,1.062
415.672,1.044
415.702,1.028
415.732,1.042
415.762,1.046
415.792,1.040
415.822,1.043
415.852,1.042
415.882,1.044
415.912,1.048
415.942,1.046
415.971,1.056
416.002,1.057
416.032,1.048
416.062,1.040
416.092,1.035
416.122,1.036
416.152,1.048
416.182,1.059
416.212,1.062
416.242,1.050
416.272,1.033
416.302,1.036
416.332,1.040
416.362,1.038
416.392,1.047
416.422,1.049
416.452,1.043
416.482,1.040
416.512,1.048
416.542,1.042
416.572,1.049
416.602,1.045
416.632,1.047
416.662,1.039
416.692,1.039
416.721,1.045
416.752,1.047
416.782,1.045
416.812,1.044
416.842,1.041
416.872,1.049
416.902,1.052
416.932,1.033
416.962,1.040
416.992,1.050
417.022,1.044
417.052,1.045
417.082,1.047
417.112,1.044
417.142,1.043
417.172,1.040
417.202,1.042
417.232,1.046
417.262,1.050
417.292,1.041
417.322,1.044
417.352,1.048
417.382,1.040
417.412,1.041
417.442,1.045
417.471,1.047
417.502,1.045
417.532,1.039
417.562,1.041
417.592,1.047
417.622,1.048
417.652,1.046
417.682,1.042
417.712,1.038
417.742,1.044
417.772,1.043
417.802,1.046
417.832,1.048
417.862,1.046
417.892,1.040
417.922,1.044
417.952,1.045
417.982,1.048
418.012,1.041
418.042,1.048
418.072,1.047
418.102,1.044
418.132,1.043
418.162,1.044
418.192,1.044
418.221,1.044
418.252,1.043
418.282,1.045
418.312,1.044
418.342,1.040
418.372,1.038
418.402,1.049
418.432,1.047
418.462,1.044
418.492,1.044
418.522,1.046
418.552,1.049
418.582,1.049
418.612,1.045
418.642,1.043
418.672,1.044
418.702,1.046
418.732,1.044
418.762,1.041
418.792,1.048
418.822,1.048
418.852,1.046
418.882,1.044
418.912,1.047
418.942,1.046
418.971,1.036
419.002,1.040
419.032,1.046
419.062,1.043
419.092,1.047
419.122,1.046
419.152,1.048
419.182,1.041
419.212,1.039
419.242,1.042
419.272,1.048
419.302,1.049
419.332,1.050
419.362,1.042
419.392,1.046
419.422,1.048
419.452,1.045
419.482,1.048
419.512,1.046
419.542,1.042
419.572,1.046
419.602,1.051
419.632,1.045
419.662,1.042
419.692,1.037
419.721,1.047
419.752,1.052
419.782,1.041
419.812,1.039
419.842,1.048
419.872,1.049
419.902,1.040
419.932,1.045
419.962,1.045
419.992,1.048
420.022,1.045
420.052,1.046
420.082,1.043
420.112,1.045
420.142,1.041
420.172,1.046
420.202,1.045
420.232,1.042
420.262,1.044
420.292,1.052
420.322,1.041
420.352,1.039
420.382,1.043
420.412,1.042
420.442,1.043
420.471,1.043
420.502,1.040
420.532,1.048
420.562,1.046
420.592,1.042
420.622,1.044
420.652,1.047
420.682,1.045
420.712,1.047
420.742,1.042
420.772,1.039
420.802,1.040
420.832,1.050
420.862,1.044
420.892,1.040
420.922,1.045
420.952,1.044
420.982,1.045
421.012,1.038
421.042,1.040
421.072,1.044
421.102,1.055
421.132,1.045
421.162,1.044
421.192,1.046
421.221,1.046
421.252,1.049
421.282,1.045
421.312,1.044
421.342,1.039
421.372,1.042
421.402,1.055
421.432,1.043
421.462,1.041
421.492,1.045
421.522,1.046
421.552,1.045
421.582,1.045
421.612,1.039
421.642,1.041
421.672,1.049
421.702,1.044
421.732,1.047
421.762,1.048
421.792,1.043
421.822,1.040
421.852,1.045
421.882,1.044
421.912,1.046
421.942,1.044
421.971,1.048
422.002,1.046
422.032,1.042
422.062,1.042
422.092,1.048
422.122,1.048
422.152,1.047
422.182,1.048
422.212,1.042
422.242,1.050
422.272,1.047
422.302,1.042
422.332,1.043
422.362,1.046
422.392,1.047
422.422,1.047
422.452,1.045
422.482,1.045
422.512,1.047
422.542,1.048
422.572,1.046
422.602,1.040
422.632,1.039
422.662,1.049
422.692,1.052
422.721,1.049
422.752,1.049
422.782,1.048
422.812,1.049
422.842,1.045
422.872,1.045
422.902,1.044
422.932,1.045
422.962,1.049
422.992,1.044
423.022,1.046
423.052,1.049
423.082,1.044
423.112,1.045
423.142,1.045
423.172,1.042
423.202,1.044
423.232,1.046
423.262,1.040
423.292,1.047
423.322,1.048
423.352,1.048
423.382,1.047
423.412,1.044
423.442,1.048
423.471,1.045
423.502,1.051
423.532,1.052
423.562,1.045
423.592,1.042
423.622,1.049
423.652,1.044
423.682,1.043
423.712,1.046
423.742,1.050
423.772,1.042
423.802,1.047
423.832,1.047
423.862,1.047
423.892,1.048
423.922,1.044
423.952,1.047
423.982,1.044
424.012,1.045
424.042,1.047
424.072,1.046
424.102,1.046
424.132,1.046
424.162,1.039
424.192,1.048
424.221,1.054
424.252,1.046
424.282,1.042
424.312,1.045
424.342,1.044
424.372,1.042
424.402,1.046
424.432,1.042
424.462,1.043
424.492,1.050
424.522,1.041
424.552,1.045
424.582,1.046
424.612,1.049
424.642,1.050
424.672,1.050
424.702,1.045
424.732,1.045
424.762,1.046
424.792,1.050
424.822,1.048
424.852,1.045
424.882,1.046
424.912,1.050
424.942,1.040
424.971,1.044
425.002,1.049
425.032,1.045
425.062,1.042
425.092,1.046
425.122,1.047
425.152,1.046
425.182,1.052
425.212,1.043
425.242,1.042
425.272,1.042
425.302,1.045
425.332,1.044
425.362,1.047
425.392,1.051
425.422,1.044
425.452,1.045
425.482,1.042
425.512,1.038
425.542,1.045
425.572,1.050
425.602,1.047
425.632,1.044
425.662,1.043
425.692,1.048
425.721,1.044
425.752,1.049
425.782,1.040
425.812,1.046
425.842,1.051
425.872,1.048
425.902,1.042
425.932,1.040
425.962,1.045
425.992,1.047
426.022,1.042
426.052,1.046
426.082,1.049
426.112,1.043
426.142,1.039
426.172,1.050
426.202,1.050
426.232,1.041
426.262,1.037
426.292,1.047
426.322,1.049
426.352,1.043
426.382,1.046
426.412,1.046
426.442,1.044
426.471,1.049
426.502,1.047
426.532,1.042
426.562,1.039
426.592,1.043
426.622,1.047
426.652,1.045
426.682,1.049
426.712,1.048
426.742,1.047
426.772,1.041
426.802,1.047
426.832,1.052
426.862,1.046
426.892,1.041
426.922,1.044
426.952,1.045
426.982,1.046
427.012,1.044
427.042,1.044
427.072,1.046
427.102,1.052
427.132,1.046
427.162,1.042
427.192,1.046
427.221,1.048
427.252,1.045
427.282,1.046
427.312,1.041
427.342,1.044
427.372,1.047
427.402,1.043
427.432,1.042
427.462,1.051
427.492,1.046
427.522,1.048
427.552,1.045
427.582,1.046
427.612,1.048
427.642,1.048
427.672,1.043
427.702,1.049
427.732,1.043
427.762,1.050
427.792,1.044
427.822,1.044
427.852,1.042
427.882,1.047
427.912,1.044
427.942,1.044
427.971,1.045
428.002,1.047
428.032,1.048
428.062,1.048
428.092,1.045
428.122,1.044
428.152,1.044
428.182,1.045
428.212,1.046
428.242,1.047
428.272,1.041
428.302,1.046
428.332,1.046
428.362,1.045
428.392,1.045
428.422,1.050
428.452,1.041
428.482,1.046
428.512,1.047
428.542,1.041
428.572,1.048
428.602,1.048
428.632,1.045
428.662,1.047
428.692,1.046
428.721,1.044
428.752,1.043
428.782,1.047
428.812,1.046
428.842,1.048
428.872,1.049
428.902,1.041
428.932,1.047
428.962,1.053
428.992,1.050
429.022,1.046
429.052,1.046
429.082,1.045
429.112,1.047
429.142,1.046
429.172,1.046
429.202,1.048
429.232,1.047
429.262,1.045
429.292,1.042
429.322,1.047
429.352,1.044
429.382,1.044
429.412,1.044
429.442,1.042
429.471,1.048
429.502,1.049
429.532,1.045
429.562,1.045
429.592,1.041
429.622,1.053
429.652,1.047
429.682,1.046
429.712,1.041
429.742,1.048
429.772,1.045
429.802,1.044
429.832,1.048
429.862,1.038
429.892,1.047
429.922,1.049
429.952,1.047
429.982,1.039
430.012,1.044
430.042,1.049
430.072,1.043
430.102,1.044
430.132,1.048
430.162,1.042
430.192,1.041
430.221,1.042
430.252,1.047
430.282,1.047
430.312,1.042
430.342,1.044
430.372,1.046
430.402,1.047
430.432,1.046
430.462,1.047
430.492,1.044
430.522,1.047
430.552,1.044
430.582,1.043
430.612,1.044
430.642,1.045
430.672,1.040
430.702,1.047
430.732,1.048
430.762,1.043
430.792,1.044
430.822,1.039
430.852,1.049
430.882,1.046
430.912,1.045
430.942,1.038
430.971,1.047
431.002,1.045
431.032,1.043
431.062,1.044
431.092,1.043
431.122,1.049
431.152,1.045
431.182,1.042
431.212,1.044
431.242,1.044
431.272,1.047
431.302,1.040
431.332,1.046
431.362,1.048
431.392,1.049
431.422,1.042
431.452,1.046
431.482,1.053
431.512,1.045
431.542,1.041
431.572,1.049
431.602,1.044
431.632,1.049
431.662,1.048
431.692,1.048
431.721,1.045
431.752,1.048
431.782,1.046
431.812,1.040
431.842,1.045
431.872,1.047
431.902,1.049
431.932,1.046
431.962,1.045
431.992,1.047
432.022,1.045
432.052,1.049
432.082,1.039
432.112,1.043
432.142,1.049
432.172,1.049
432.202,1.046
432.232,1.050
432.262,1.043
432.292,1.046
432.322,1.049
432.352,1.043
432.382,1.050
432.412,1.046
432.442,1.049
432.471,1.044
432.502,1.046
432.532,1.044
432.562,1.050
432.592,1.043
432.622,1.047
432.652,1.048
432.682,1.046
432.712,1.049
432.742,1.038
432.772,1.044
432.802,1.050
432.832,1.047
432.862,1.043
432.892,1.047
432.922,1.044
432.952,1.043
432.982,1.044
433.012,1.045
433.042,1.048
433.072,1.050
433.102,1.046
433.132,1.042
433.162,1.046
433.192,1.049
433.221,1.045
433.252,1.046
433.282,1.043
433.312,1.045
433.342,1.050
433.372,1.045
433.402,1.043
433.432,1.046
433.462,1.046
433.492,1.050
433.522,1.047
433.552,1.044
433.582,1.045
433.612,1.045
433.642,1.047
433.672,1.047
433.702,1.049
433.732,1.041
433.762,1.044
433.792,1.048
433.822,1.041
433.852,1.041
433.882,1.046
433.912,1.044
433.942,1.044
433.971,1.041
434.002,1.046
434.032,1.050
434.062,1.044
434.092,1.048
434.122,1.042
434.152,1.046
434.182,1.050
434.212,1.044
434.242,1.042
434.272,1.044
434.302,1.050
434.332,1.046
434.362,1.046
434.392,1.050
434.422,1.044
434.452,1.053
434.482,1.046
434.512,1.041
434.542,1.047
434.572,1.047
434.602,1.041
434.632,1.044
434.662,1.048
434.692,1.049
434.721,1.048
434.752,1.043
434.782,1.040
434.812,1.050
434.842,1.050
434.872,1.047
434.902,1.041
434.932,1.049
434.962,1.046
434.992,1.044
435.022,1.043
435.052,1.044
435.082,1.047
435.112,1.049
435.142,1.046
435.172,1.040
435.202,1.045
435.232,1.049
435.262,1.045
435.292,1.047
435.322,1.044
435.352,1.047
435.382,1.046
435.412,1.042
435.442,1.049
435.471,1.047
435.502,1.046
435.532,1.043
435.562,1.046
435.592,1.045
435.622,1.042
435.652,1.050
435.682,1.048
435.712,1.045
435.742,1.050
435.772,1.049
435.802,1.045
435.832,1.046
435.862,1.043
435.892,1.047
435.922,1.049
435.952,1.044
435.982,1.050
436.012,1.053
436.042,1.048
436.072,1.062
436.102,1.040
436.132,1.033
436.162,1.043
436.192,1.046
436.221,1.045
436.252,1.042
436.282,1.051
436.312,1.046
436.342,1.043
436.372,1.041
436.402,1.038
436.432,1.045
436.462,1.049
436.492,1.045
436.522,1.048
436.552,1.046
436.582,1.042
436.612,1.045
436.642,1.045
436.672,1.043
436.702,1.044
436.732,1.046
436.762,1.046
436.792,1.047
436.822,1.049
436.852,1.046
436.882,1.046
436.912,1.048
436.942,1.044
436.971,1.049
437.002,1.046
437.032,1.040
437.062,1.047
437.092,1.044
437.122,1.044
437.152,1.048
437.182,1.043
437.212,1.049
437.242,1.051
437.272,1.042
437.302,1.044
437.332,1.045
437.362,1.044
437.392,1.045
437.422,1.046
437.452,1.044
437.482,1.046
437.512,1.043
437.542,1.042
437.572,1.050
437.602,1.050
437.632,1.046
437.662,1.047
437.692,1.043
437.721,1.042
437.752,1.053
437.782,1.046
437.812,1.046
437.842,1.047
437.872,1.045
437.902,1.045
437.932,1.045
437.962,1.043
437.992,1.048
438.022,1.050
438.052,1.046
438.082,1.042
438.112,1.046
438.142,1.045
438.172,1.043
438.202,1.045
438.232,1.050
438.262,1.046
438.292,1.044
438.322,1.046
438.352,1.050
438.382,1.043
438.412,1.041
438.442,1.041
438.471,1.049
438.502,1.052
438.532,1.046
438.562,1.042
438.592,1.046
438.622,1.045
438.652,1.047
438.682,1.043
438.712,1.043
438.742,1.042
438.772,1.051
438.802,1.049
438.832,1.042
438.862,1.043
438.892,1.047
438.922,1.048
438.952,1.042
438.982,1.047
439.012,1.048
439.042,1.049
439.072,1.044
439.102,1.043
439.132,1.044
439.162,1.047
439.192,1.046
439.221,1.047
439.252,1.042
439.282,1.046
439.312,1.046
439.342,1.046
439.372,1.046
439.402,1.043
439.432,1.048
439.462,1.050
439.492,1.045
439.522,1.044
439.552,1.047
439.582,1.048
439.612,1.046
439.642,1.047
439.672,1.046
439.702,1.046
439.732,1.041
439.762,1.043
439.792,1.046
439.822,1.053
439.852,1.044
439.882,1.042
439.912,1.044
439.942,1.046
439.971,1.046
440.002,1.049
440.032,1.040
440.062,1.049
440.092,1.045
440.122,1.043
440.152,1.045
440.182,1.046
440.212,1.049
440.242,1.044
440.272,1.046
440.302,1.049
440.332,1.047
440.362,1.041
440.392,1.047
440.422,1.050
440.452,1.044
440.482,1.043
440.512,1.047
440.542,1.046
440.572,1.044
440.602,1.046
440.632,1.047
440.662,1.049
440.692,1.049
440.721,1.048
440.752,1.046
440.782,1.048
440.812,1.050
440.842,1.045
440.872,1.045
440.902,1.043
440.932,1.045
440.962,1.049
440.992,1.045
441.022,1.047
441.052,1.038
441.082,1.047
441.112,1.052
441.142,1.045
441.172,1.044
441.202,1.048
441.232,1.047
441.262,1.047
441.292,1.042
441.322,1.039
441.352,1.048
441.382,1.052
441.412,1.049
441.442,1.046
441.471,1.044
441.502,1.044
441.532,1.046
441.562,1.049
441.592,1.047
441.622,1.046
441.652,1.045
441.682,1.046
441.712,1.049
441.742,1.043
441.772,1.044
441.802,1.034
441.832,1.037
441.862,1.050
441.892,1.057
441.922,1.055
441.952,1.046
441.982,1.042
442.012,1.047
442.042,1.046
442.072,1.045
442.102,1.051
442.132,1.045
442.162,1.049
442.192,1.044
442.221,1.043
442.252,1.045
442.282,1.050
442.312,1.050
442.342,1.047
442.372,1.046
442.402,1.048
442.432,1.049
442.462,1.046
442.492,1.046
442.522,1.049
442.552,1.051
442.582,1.044
442.612,1.044
442.642,1.040
442.672,1.049
442.702,1.046
442.732,1.046
442.762,1.050
442.792,1.048
442.822,1.044
442.852,1.049
442.882,1.047
442.912,1.051
442.942,1.048
442.971,1.051
443.002,1.048
443.032,1.042
443.062,1.047
443.092,1.045
443.122,1.045
443.152,1.049
443.182,1.049
443.212,1.051
443.242,1.047
443.272,1.049
443.302,1.047
443.332,1.048
443.362,1.049
443.392,1.046
443.422,1.047
443.452,1.055
443.482,1.052
443.512,1.043
443.542,1.045
443.572,1.046
443.602,1.048
443.632,1.045
443.662,1.046
443.692,1.045
443.721,1.046
443.752,1.041
443.782,1.046
443.812,1.045
443.842,1.042
443.872,1.046
443.902,1.050
443.932,1.045
443.962,1.044
443.992,1.048
444.022,1.044
444.052,1.045
444.082,1.048
444.112,1.051
444.142,1.048
444.172,1.043
444.202,1.043
444.232,1.047
444.262,1.051
444.292,1.052
444.322,1.049
444.352,1.045
444.382,1.049
444.412,1.046
444.442,1.042
444.471,1.040
444.502,1.048
444.532,1.049
444.562,1.045
444.592,1.047
444.622,1.051
444.652,1.048
444.682,1.043
444.712,1.043
