df_hash,22ZHK4.UNGTKH
device,HZ2X61
project_hash,29R7
project_name,istanbul_aydin_university
person_hash,29R7.7KWE
person_label,V152
date_time_start,2026-06-08_18-35-23.944000_+03
date_time_start_unix,1780925723.944
date_time_end,2026-06-08_18-48-41.887000_+03
length_difference_noticed,no

time,acc_mag
454.013,1.074
454.043,1.092
454.073,1.071
454.103,1.041
454.133,1.010
454.163,0.986
454.193,0.987
454.223,0.991
454.253,1.045
454.283,1.065
454.313,1.066
454.343,1.069
454.373,1.064
454.403,1.047
454.433,1.027
454.463,1.024
454.493,1.037
454.523,1.034
454.553,1.053
454.583,1.046
454.613,1.062
454.643,1.060
454.673,1.062
454.703,1.071
454.733,1.044
454.763,1.071
454.793,1.067
454.823,1.040
454.853,1.048
454.883,1.047
454.913,1.039
454.943,1.042
454.973,1.053
455.003,1.042
455.033,1.064
455.063,1.062
455.093,1.063
455.123,1.067
455.153,1.033
455.183,1.026
455.213,1.025
455.243,1.039
455.273,1.042
455.303,1.069
455.333,1.072
455.363,1.063
455.393,1.055
455.423,1.056
455.453,1.043
455.483,1.033
455.513,1.034
455.543,1.046
455.573,1.053
455.603,1.063
455.633,1.050
455.663,1.055
455.693,1.057
455.723,1.053
455.753,1.040
455.783,1.037
455.813,1.042
455.843,1.047
455.873,1.044
455.903,1.052
455.933,1.066
455.963,1.044
455.993,1.050
456.023,1.041
456.053,1.030
456.083,1.030
456.113,1.040
456.143,1.076
456.173,1.065
456.203,1.047
456.233,1.044
456.263,1.056
456.293,1.062
456.323,1.046
456.353,1.051
456.383,1.062
456.413,1.045
456.443,1.036
456.473,1.043
456.503,1.049
456.533,1.052
456.563,1.049
456.593,1.050
456.623,1.059
456.653,1.058
456.683,1.055
456.713,1.053
456.743,1.062
456.773,1.048
456.803,1.039
456.833,1.035
456.863,1.027
456.893,1.024
456.923,1.053
456.953,1.047
456.983,1.042
457.013,1.067
457.043,1.080
457.073,1.056
457.103,1.056
457.133,1.043
457.163,1.047
457.193,1.035
457.223,1.039
457.253,1.062
457.283,1.049
457.313,1.032
457.343,1.033
457.373,1.033
457.403,1.055
457.433,1.048
457.463,1.043
457.493,1.032
457.523,1.030
457.553,1.035
457.583,1.047
457.613,1.050
457.643,1.048
457.673,1.056
457.703,1.026
457.733,1.035
457.763,1.043
457.793,1.038
457.823,1.045
457.853,1.047
457.883,1.044
457.913,1.055
457.943,1.046
457.973,1.040
458.003,1.044
458.033,1.049
458.063,1.043
458.093,1.039
458.123,1.040
458.153,1.044
458.183,1.046
458.213,1.034
458.243,1.042
458.273,1.049
458.303,1.044
458.333,1.048
458.363,1.054
458.393,1.045
458.423,1.038
458.453,1.046
458.483,1.045
458.513,1.048
458.543,1.043
458.573,1.039
458.603,1.040
458.633,1.049
458.663,1.052
458.693,1.047
458.723,1.040
458.753,1.039
458.783,1.047
458.813,1.050
458.843,1.034
458.873,1.032
458.903,1.037
458.933,1.049
458.963,1.055
458.993,1.046
459.023,1.045
459.053,1.034
459.083,1.032
459.113,1.041
459.143,1.048
459.173,1.043
459.203,1.036
459.233,1.048
459.263,1.062
459.293,1.061
459.323,1.068
459.353,1.046
459.383,0.988
459.413,1.017
459.443,1.044
459.473,1.031
459.503,1.022
459.533,1.055
459.563,1.071
459.593,1.054
459.623,1.046
459.653,1.065
459.683,1.074
459.713,1.037
459.743,1.042
459.773,1.060
459.803,1.058
459.833,1.053
459.863,1.046
459.893,1.052
459.923,1.051
459.953,1.055
459.983,1.047
460.013,1.040
460.043,1.038
460.073,1.045
460.103,1.054
460.133,1.047
460.163,1.045
460.193,1.056
460.223,1.056
460.253,1.049
460.283,1.045
460.313,1.045
460.343,1.043
460.373,1.048
460.403,1.041
460.433,1.051
460.463,1.054
460.493,1.046
460.523,1.047
460.553,1.046
460.583,1.043
460.613,1.057
460.643,1.052
460.673,1.045
460.703,1.045
460.733,1.046
460.763,1.046
460.793,1.048
460.823,1.052
460.853,1.049
460.883,1.049
460.913,1.048
460.943,1.046
460.973,1.047
461.003,1.048
461.033,1.047
461.063,1.053
461.093,1.052
461.123,1.053
461.153,1.045
461.183,1.045
461.213,1.052
461.243,1.056
461.273,1.049
461.303,1.047
461.333,1.047
461.363,1.055
461.393,1.053
461.423,1.051
461.453,1.052
461.483,1.051
461.513,1.045
461.543,1.044
461.573,1.044
461.603,1.046
461.633,1.050
461.663,1.048
461.693,1.049
461.723,1.052
461.753,1.053
461.783,1.050
461.813,1.043
461.843,1.047
461.873,1.051
461.903,1.047
461.933,1.050
461.963,1.052
461.993,1.053
462.023,1.041
462.053,1.046
462.083,1.050
462.113,1.062
462.143,1.054
462.173,1.045
462.203,1.046
462.233,1.044
462.263,1.052
462.293,1.050
462.323,1.041
462.353,1.046
462.383,1.059
462.413,1.057
462.443,1.052
462.473,1.045
462.503,1.048
462.533,1.047
462.563,1.047
462.593,1.048
462.623,1.047
462.653,1.052
462.683,1.054
462.713,1.057
462.743,1.043
462.773,1.046
462.803,1.048
462.833,1.061
462.863,1.051
462.893,1.042
462.923,1.042
462.953,1.047
462.983,1.052
463.013,1.055
463.043,1.048
463.073,1.050
463.103,1.053
463.133,1.052
463.163,1.050
463.193,1.052
463.223,1.056
463.253,1.053
463.283,1.053
463.313,1.042
463.343,1.039
463.373,1.047
463.403,1.056
463.433,1.067
463.463,1.052
463.493,1.056
463.523,1.060
463.553,1.069
463.583,1.060
463.613,1.049
463.643,1.062
463.673,1.078
463.703,1.081
463.733,1.066
463.763,1.047
463.793,1.032
463.823,1.010
463.853,1.000
463.883,0.973
463.913,0.986
463.943,0.994
463.973,1.004
464.003,1.011
464.033,1.015
464.063,1.022
464.093,1.037
464.123,1.117
464.153,1.107
464.183,1.096
464.213,1.077
464.243,1.051
464.273,1.026
464.303,1.033
464.333,1.046
464.363,1.059
464.393,1.086
464.423,1.097
464.453,1.088
464.483,1.067
464.513,1.061
464.543,1.054
464.573,1.046
464.603,1.060
464.633,1.056
464.663,1.052
464.693,1.044
464.723,1.035
464.753,1.031
464.783,1.032
464.813,1.040
464.843,1.059
464.873,1.060
464.903,1.048
464.933,1.051
464.963,1.037
464.993,1.025
465.023,1.035
465.053,1.047
465.083,1.070
465.113,1.065
465.143,1.059
465.173,1.052
465.203,1.062
465.233,1.109
465.263,1.055
465.293,1.024
465.323,0.998
465.353,0.985
465.383,1.001
465.413,1.026
465.443,1.053
465.473,1.076
465.503,1.079
465.533,1.070
465.563,1.075
465.593,1.058
465.623,0.992
465.653,1.006
465.683,1.053
465.713,1.057
465.743,1.031
465.773,1.046
465.803,1.054
465.833,1.064
465.863,1.043
465.893,1.055
465.923,1.062
465.953,1.054
465.983,1.054
466.013,1.059
466.043,1.062
466.073,1.030
466.103,1.036
466.133,1.050
466.163,1.050
466.193,1.043
466.223,1.043
466.253,1.047
466.283,1.051
466.313,1.047
466.343,1.044
466.373,1.051
466.403,1.056
466.433,1.048
466.463,1.043
466.493,1.039
466.523,1.045
466.553,1.041
466.583,1.040
466.613,1.053
466.643,1.066
466.673,1.061
466.703,1.061
466.733,1.052
466.763,1.046
466.793,1.038
466.823,1.040
466.853,1.032
466.883,1.038
466.913,1.041
466.943,1.042
466.973,1.052
467.003,1.058
467.033,1.050
467.063,1.048
467.093,1.049
467.123,1.047
467.153,1.046
467.183,1.052
467.213,1.045
467.243,1.057
467.273,1.057
467.303,1.054
467.333,1.050
467.363,1.048
467.393,1.048
467.423,1.047
467.453,1.047
467.483,1.045
467.513,1.040
467.543,1.049
467.573,1.047
467.603,1.058
467.633,1.053
467.663,1.046
467.693,1.040
467.723,1.040
467.753,1.043
467.783,1.051
467.813,1.054
467.843,1.043
467.873,1.051
467.903,1.051
467.933,1.050
467.963,1.050
467.993,1.051
468.023,1.051
468.053,1.050
468.083,1.051
468.113,1.049
468.143,1.053
468.173,1.052
468.203,1.047
468.233,1.052
468.263,1.059
468.293,1.051
468.323,1.049
468.353,1.047
468.383,1.045
468.413,1.041
468.443,1.048
468.473,1.040
468.503,1.046
468.533,1.059
468.563,1.053
468.593,1.049
468.623,1.048
468.653,1.049
468.683,1.050
468.713,1.050
468.743,1.053
468.773,1.051
468.803,1.047
468.833,1.041
468.863,1.047
468.893,1.062
468.923,1.059
468.953,1.048
468.983,1.048
469.013,1.044
469.043,1.046
469.073,1.050
469.103,1.048
469.133,1.051
469.163,1.058
469.193,1.053
469.223,1.052
469.253,1.050
469.283,1.046
469.313,1.048
469.343,1.048
469.373,1.046
469.403,1.050
469.433,1.054
469.463,1.053
469.493,1.049
469.523,1.045
469.553,1.053
469.583,1.053
469.613,1.048
469.643,1.043
469.673,1.045
469.703,1.053
469.733,1.048
469.763,1.045
469.793,1.047
469.823,1.053
469.853,1.060
469.883,1.055
469.913,1.051
469.943,1.051
469.973,1.053
470.003,1.044
470.033,1.041
470.063,1.042
470.093,1.050
470.123,1.055
470.153,1.057
470.183,1.050
470.213,1.043
470.243,1.055
470.273,1.058
470.303,1.052
470.333,1.049
470.363,1.046
470.393,1.049
470.423,1.052
470.453,1.049
470.483,1.042
470.513,1.054
470.543,1.057
470.573,1.053
470.603,1.054
470.633,1.051
470.663,1.050
470.693,1.050
470.723,1.049
470.753,1.049
470.783,1.046
470.813,1.053
470.843,1.050
470.873,1.057
470.903,1.050
470.933,1.043
470.963,1.049
470.993,1.063
471.023,1.050
471.053,1.048
471.083,1.042
471.113,1.047
471.143,1.049
471.173,1.049
471.203,1.044
471.233,1.049
471.263,1.059
471.293,1.048
471.323,1.051
471.353,1.051
471.383,1.052
471.413,1.053
471.443,1.040
471.473,1.047
471.503,1.046
471.533,1.057
471.563,1.062
471.593,1.053
471.623,1.042
471.653,1.039
471.683,1.050
471.713,1.058
471.743,1.055
471.773,1.043
471.803,1.044
471.833,1.050
471.863,1.054
471.893,1.053
471.923,1.050
471.953,1.045
471.983,1.058
472.013,1.053
472.043,1.050
472.073,1.050
472.103,1.045
472.133,1.049
472.163,1.048
472.193,1.056
472.223,1.053
472.253,1.055
472.283,1.053
472.313,1.056
472.343,1.039
472.373,1.040
472.403,1.055
472.433,1.060
472.463,1.046
472.493,1.046
472.523,1.052
472.553,1.049
472.583,1.051
472.613,1.053
472.643,1.040
472.673,1.052
472.703,1.050
472.733,1.056
472.763,1.051
472.793,1.052
472.823,1.051
472.853,1.051
472.883,1.047
472.913,1.046
472.943,1.054
472.973,1.059
473.003,1.052
473.033,1.050
473.063,1.045
473.093,1.044
473.123,1.050
473.153,1.062
473.183,1.051
473.213,1.049
473.243,1.047
473.273,1.049
473.303,1.052
473.333,1.053
473.363,1.043
473.393,1.049
473.423,1.053
473.453,1.054
473.483,1.050
473.513,1.051
473.543,1.048
473.573,1.052
473.603,1.049
473.633,1.049
473.663,1.053
473.693,1.057
473.723,1.055
473.753,1.050
473.783,1.044
473.813,1.047
473.843,1.053
473.873,1.056
473.903,1.051
473.933,1.041
473.963,1.048
473.993,1.048
474.023,1.050
474.053,1.047
474.083,1.043
474.113,1.046
474.143,1.059
474.173,1.058
474.203,1.049
474.233,1.045
474.263,1.054
474.293,1.052
474.323,1.054
474.353,1.049
474.383,1.050
474.413,1.054
474.443,1.049
474.473,1.052
474.503,1.048
474.533,1.044
474.563,1.047
474.593,1.060
474.623,1.057
474.653,1.046
474.683,1.050
474.713,1.048
474.743,1.046
474.773,1.047
474.803,1.044
474.833,1.046
474.863,1.056
474.893,1.059
474.923,1.054
474.953,1.045
474.983,1.048
475.013,1.051
475.043,1.047
475.073,1.048
475.103,1.046
475.133,1.052
475.163,1.056
475.193,1.057
475.223,1.056
475.253,1.046
475.283,1.046
475.313,1.049
475.343,1.056
475.373,1.051
475.403,1.047
475.433,1.050
475.463,1.056
475.493,1.051
475.523,1.052
475.553,1.041
475.583,1.056
475.613,1.055
475.643,1.053
475.673,1.050
475.703,1.048
475.733,1.054
475.763,1.052
475.793,1.048
475.823,1.049
475.853,1.054
475.883,1.050
475.913,1.053
475.943,1.054
475.973,1.055
476.003,1.044
476.033,1.045
476.063,1.052
476.093,1.055
476.123,1.050
476.153,1.049
476.183,1.048
476.213,1.053
476.243,1.051
476.273,1.050
476.303,1.044
476.333,1.049
476.363,1.056
476.393,1.057
476.423,1.049
476.453,1.051
476.483,1.047
476.513,1.048
476.543,1.053
476.573,1.047
476.603,1.051
476.633,1.047
476.663,1.052
476.693,1.059
476.723,1.051
476.753,1.046
476.783,1.046
476.813,1.058
476.843,1.053
476.873,1.052
476.903,1.050
476.933,1.049
476.963,1.056
476.993,1.052
477.023,1.053
477.053,1.045
477.083,1.052
477.113,1.058
477.143,1.051
477.173,1.052
477.203,1.054
477.233,1.052
477.263,1.049
477.293,1.051
477.323,1.047
477.353,1.048
477.383,1.051
477.413,1.055
477.443,1.048
477.473,1.049
477.503,1.048
477.533,1.059
477.563,1.049
477.593,1.047
477.623,1.051
477.653,1.049
477.683,1.055
477.713,1.058
477.743,1.049
477.773,1.041
477.803,1.052
477.833,1.054
477.863,1.056
477.893,1.055
477.923,1.050
477.953,1.052
477.983,1.052
478.013,1.053
478.043,1.055
478.073,1.053
478.103,1.051
478.133,1.047
478.163,1.047
478.193,1.052
478.223,1.057
478.253,1.055
478.283,1.050
478.313,1.048
478.343,1.048
478.373,1.051
478.403,1.049
478.433,1.047
478.463,1.047
478.493,1.055
478.523,1.056
478.553,1.050
478.583,1.052
478.613,1.056
478.643,1.050
478.673,1.048
478.703,1.054
478.733,1.055
478.763,1.051
478.793,1.049
478.823,1.047
478.853,1.044
478.883,1.048
478.913,1.063
478.943,1.056
478.973,1.053
479.003,1.050
479.033,1.053
479.063,1.050
479.093,1.051
479.123,1.047
479.153,1.050
479.183,1.058
479.213,1.056
479.243,1.050
479.273,1.050
479.303,1.050
479.333,1.050
479.363,1.052
479.393,1.051
479.423,1.054
479.453,1.051
479.483,1.051
479.513,1.049
479.543,1.049
479.573,1.046
479.603,1.056
479.633,1.048
479.663,1.049
479.693,1.058
479.723,1.054
479.753,1.049
479.783,1.048
479.813,1.039
479.843,1.049
479.873,1.059
479.903,1.060
479.933,1.050
479.963,1.054
479.993,1.049
480.023,1.048
480.053,1.052
480.083,1.052
480.113,1.051
480.143,1.056
480.173,1.051
480.203,1.047
480.233,1.051
480.263,1.058
480.293,1.053
480.323,1.047
480.353,1.052
480.383,1.051
480.413,1.051
480.443,1.051
480.473,1.047
480.503,1.047
480.533,1.054
480.563,1.057
480.593,1.051
480.623,1.046
480.653,1.049
480.683,1.049
480.713,1.047
480.743,1.051
480.773,1.053
480.803,1.051
480.833,1.051
480.863,1.047
480.893,1.048
480.923,1.056
480.953,1.056
480.983,1.051
481.013,1.048
481.043,1.050
481.073,1.045
481.103,1.054
481.133,1.051
481.163,1.045
481.193,1.055
481.223,1.059
481.253,1.054
481.283,1.049
481.313,1.051
481.343,1.051
481.373,1.046
481.403,1.049
481.433,1.055
481.463,1.055
481.493,1.050
481.523,1.053
481.553,1.048
481.583,1.053
481.613,1.056
481.643,1.047
481.673,1.049
481.703,1.048
481.733,1.047
481.763,1.054
481.793,1.055
481.823,1.047
481.853,1.059
481.883,1.051
481.913,1.052
481.943,1.051
481.973,1.049
482.003,1.050
482.033,1.051
482.063,1.049
482.093,1.052
482.123,1.053
482.153,1.051
482.183,1.045
482.213,1.043
482.243,1.050
482.273,1.057
482.303,1.056
482.333,1.048
482.363,1.050
482.393,1.053
482.423,1.051
482.453,1.052
482.483,1.048
482.513,1.043
482.543,1.054
482.573,1.055
482.603,1.050
482.633,1.050
482.663,1.051
482.693,1.055
482.723,1.052
482.753,1.051
482.783,1.052
482.813,1.053
482.843,1.054
482.873,1.051
482.903,1.049
482.933,1.064
482.963,1.093
482.993,1.129
483.023,1.128
483.053,1.110
483.083,1.077
483.113,1.080
483.143,1.062
483.173,1.038
483.203,1.002
483.233,1.015
483.263,1.052
483.293,1.071
483.323,1.052
483.353,1.034
483.383,1.023
483.413,0.993
483.443,0.998
483.473,1.012
483.503,1.049
483.533,1.066
483.563,1.084
483.593,1.060
483.623,1.053
483.653,1.028
483.683,1.026
483.713,1.043
483.743,1.019
483.773,1.046
483.803,1.076
483.833,1.065
483.863,1.058
483.893,1.012
483.923,0.990
483.953,1.023
483.983,1.050
484.013,1.085
484.043,1.081
484.073,1.117
484.103,1.163
484.133,1.133
484.163,1.047
484.193,1.027
484.223,1.035
484.253,1.042
484.283,1.049
484.313,1.061
484.343,1.058
484.373,1.081
484.403,1.058
484.433,1.038
484.463,1.045
484.493,1.039
484.523,1.057
484.553,1.085
484.583,1.111
484.613,1.175
484.643,1.048
484.673,0.972
484.703,0.947
484.733,0.998
484.763,1.001
484.793,0.972
484.823,1.042
484.853,1.045
484.883,1.082
484.913,1.088
484.943,1.093
484.973,1.100
485.003,1.125
485.033,1.117
485.063,1.123
485.093,1.113
485.123,1.083
485.153,1.064
485.183,1.016
485.213,1.009
485.243,1.022
485.273,1.021
485.303,1.023
485.333,1.029
485.363,1.039
485.393,1.032
485.423,1.021
485.453,1.021
485.483,1.046
485.513,1.061
485.543,1.077
485.573,1.071
485.603,1.057
485.633,1.045
485.663,1.037
485.693,1.048
485.723,1.053
485.753,1.045
485.783,1.044
485.813,1.051
485.843,1.048
485.873,1.042
485.903,1.050
485.933,1.047
485.963,1.048
485.993,1.046
486.023,1.052
486.053,1.057
486.083,1.053
486.113,1.044
486.143,1.048
486.173,1.051
486.203,1.053
486.233,1.045
486.263,1.041
486.293,1.045
486.323,1.056
486.353,1.048
486.383,1.040
486.413,1.049
486.443,1.047
486.473,1.051
486.503,1.053
486.533,1.048
486.563,1.051
486.593,1.053
486.623,1.051
486.653,1.052
486.683,1.043
486.713,1.056
486.743,1.056
486.773,1.054
486.803,1.048
486.833,1.043
486.863,1.042
486.893,1.045
486.923,1.049
486.953,1.050
486.983,1.040
487.013,1.053
487.043,1.054
487.073,1.054
487.103,1.049
487.133,1.045
487.163,1.049
487.193,1.050
487.223,1.052
487.253,1.045
487.283,1.047
487.313,1.049
487.343,1.042
487.373,1.045
487.403,1.057
487.433,1.056
487.463,1.051
487.493,1.050
487.523,1.046
487.553,1.042
487.583,1.046
487.613,1.049
487.643,1.044
487.673,1.044
487.703,1.047
487.733,1.052
487.763,1.049
487.793,1.045
487.823,1.048
487.853,1.046
487.883,1.054
487.913,1.052
487.943,1.054
487.973,1.046
488.003,1.041
488.033,1.044
488.063,1.052
488.093,1.057
488.123,1.052
488.153,1.049
488.183,1.049
488.213,1.054
488.243,1.064
488.273,1.059
488.303,1.042
488.333,1.036
488.363,1.040
488.393,1.045
488.423,1.042
488.453,1.048
488.483,1.059
488.513,1.048
488.543,1.053
488.573,1.046
488.603,1.046
488.633,1.044
488.663,1.031
488.693,1.058
488.723,1.054
488.753,1.052
488.783,1.058
488.813,1.059
488.843,1.057
488.873,1.050
488.903,1.050
488.933,1.041
488.963,1.048
488.993,1.059
489.023,1.051
489.053,1.049
489.083,1.052
489.113,1.053
489.143,1.050
489.173,1.049
489.203,1.050
489.233,1.045
489.263,1.043
489.293,1.049
489.323,1.056
489.353,1.056
489.383,1.050
489.413,1.049
489.443,1.043
489.473,1.047
489.503,1.050
489.533,1.047
489.563,1.046
489.593,1.058
489.623,1.058
489.653,1.049
489.683,1.050
489.713,1.048
489.743,1.051
489.773,1.051
489.803,1.046
489.833,1.049
489.863,1.053
489.893,1.044
489.923,1.042
489.953,1.049
489.983,1.059
490.013,1.052
490.043,1.047
490.073,1.050
490.103,1.046
490.133,1.046
490.163,1.052
490.193,1.040
490.223,1.048
490.253,1.057
490.283,1.054
490.313,1.051
490.343,1.054
490.373,1.054
490.403,1.049
490.433,1.048
490.463,1.046
490.493,1.054
490.523,1.055
490.553,1.057
490.583,1.047
490.613,1.039
490.643,1.048
490.673,1.061
490.703,1.053
490.733,1.048
490.763,1.051
490.793,1.052
490.823,1.048
490.853,1.051
490.883,1.047
490.913,1.046
490.943,1.049
490.973,1.050
491.003,1.054
491.033,1.050
491.063,1.052
491.093,1.053
491.123,1.052
491.153,1.051
491.183,1.050
491.213,1.047
491.243,1.051
491.273,1.055
491.303,1.053
491.333,1.055
491.363,1.052
491.393,1.045
491.423,1.044
491.453,1.056
491.483,1.053
491.513,1.053
491.543,1.048
491.573,1.057
491.603,1.052
491.633,1.048
491.663,1.039
491.693,1.043
491.723,1.051
491.753,1.057
491.783,1.052
491.813,1.046
491.843,1.053
491.873,1.051
491.903,1.052
491.933,1.049
491.963,1.057
491.993,1.050
492.023,1.043
492.053,1.047
492.083,1.054
492.113,1.055
492.143,1.050
492.173,1.043
492.203,1.044
492.233,1.053
492.263,1.059
492.293,1.050
492.323,1.043
492.353,1.050
492.383,1.056
492.413,1.057
492.443,1.048
492.473,1.042
492.503,1.052
492.533,1.050
492.563,1.049
492.593,1.046
492.623,1.047
492.653,1.044
492.683,1.049
492.713,1.055
492.743,1.053
492.773,1.051
492.803,1.049
492.833,1.054
492.863,1.054
492.893,1.049
492.923,1.051
492.953,1.048
492.983,1.044
493.013,1.055
493.043,1.062
493.073,1.046
493.103,1.047
493.133,1.045
493.163,1.045
493.193,1.050
493.223,1.054
493.253,1.046
493.283,1.053
493.313,1.054
493.343,1.050
493.373,1.055
493.403,1.056
493.433,1.047
493.463,1.044
493.493,1.046
493.523,1.051
493.553,1.050
493.583,1.052
493.613,1.059
493.643,1.052
493.673,1.042
493.703,1.047
493.733,1.050
493.763,1.052
493.793,1.055
493.823,1.045
493.853,1.046
493.883,1.048
493.913,1.051
493.943,1.059
493.973,1.054
494.003,1.054
494.033,1.058
494.063,1.053
494.093,1.051
494.123,1.050
494.153,1.054
494.183,1.053
494.213,1.050
494.243,1.050
494.273,1.050
494.303,1.057
494.333,1.054
494.363,1.050
494.393,1.044
494.423,1.049
494.453,1.055
494.483,1.054
494.513,1.047
494.543,1.050
494.573,1.053
494.603,1.050
494.633,1.050
494.663,1.044
494.693,1.048
494.723,1.058
494.753,1.059
494.783,1.051
494.813,1.054
494.843,1.051
494.873,1.050
494.903,1.049
494.933,1.052
494.963,1.052
494.993,1.054
495.023,1.045
495.053,1.043
495.083,1.050
495.113,1.065
495.143,1.059
495.173,1.047
495.203,1.047
495.233,1.048
495.263,1.051
495.293,1.051
495.323,1.049
495.353,1.045
495.383,1.058
495.413,1.057
495.443,1.057
495.473,1.052
495.503,1.046
495.533,1.047
495.563,1.048
495.593,1.053
495.623,1.054
495.653,1.056
495.683,1.044
495.713,1.047
495.743,1.052
495.773,1.061
495.803,1.055
495.833,1.046
495.863,1.051
495.893,1.050
495.923,1.053
495.953,1.052
495.983,1.050
496.013,1.044
496.043,1.047
496.073,1.058
496.103,1.055
496.133,1.055
496.163,1.050
496.193,1.049
496.223,1.047
496.253,1.053
496.283,1.050
496.313,1.052
496.343,1.049
496.373,1.046
496.403,1.049
496.433,1.060
496.463,1.056
496.493,1.051
496.523,1.048
496.553,1.048
496.583,1.049
496.613,1.050
496.643,1.045
496.673,1.052
496.703,1.051
496.733,1.057
496.763,1.054
496.793,1.046
496.823,1.051
496.853,1.050
496.883,1.046
496.913,1.044
496.943,1.056
496.973,1.062
497.003,1.062
497.033,1.051
497.063,1.044
497.093,1.048
497.123,1.054
497.153,1.054
497.183,1.047
497.213,1.042
497.243,1.047
497.273,1.049
497.303,1.052
497.333,1.052
497.363,1.045
497.393,1.056
497.423,1.053
497.453,1.054
497.483,1.049
497.513,1.051
497.543,1.052
497.573,1.050
497.603,1.046
497.633,1.051
497.663,1.052
497.693,1.055
497.723,1.058
497.753,1.049
497.783,1.046
497.813,1.055
497.843,1.060
497.873,1.048
497.903,1.049
497.933,1.049
497.963,1.052
497.993,1.052
498.023,1.053
498.053,1.047
498.083,1.054
498.113,1.057
498.143,1.050
498.173,1.055
498.203,1.050
498.233,1.049
498.263,1.050
498.293,1.051
498.323,1.053
498.353,1.055
498.383,1.057
498.413,1.042
498.443,1.044
498.473,1.049
498.503,1.058
498.533,1.056
498.563,1.047
498.593,1.047
498.623,1.051
498.653,1.048
498.683,1.051
498.713,1.046
498.743,1.048
498.773,1.058
498.803,1.058
498.833,1.052
498.863,1.051
498.893,1.049
498.923,1.048
498.953,1.048
498.983,1.043
499.013,1.050
499.043,1.060
499.073,1.053
499.103,1.052
499.133,1.049
499.163,1.052
499.193,1.061
499.223,1.055
499.253,1.047
499.283,1.049
499.313,1.046
499.343,1.046
499.373,1.053
499.403,1.047
499.433,1.055
499.463,1.056
499.493,1.053
499.523,1.053
499.553,1.050
499.583,1.051
499.613,1.048
499.643,1.047
499.673,1.051
499.703,1.053
499.733,1.061
499.763,1.047
499.793,1.046
499.823,1.051
499.853,1.059
499.883,1.057
499.913,1.048
499.943,1.050
499.973,1.050
500.003,1.051
500.033,1.053
500.063,1.047
500.093,1.047
500.123,1.057
500.153,1.050
500.183,1.049
500.213,1.055
500.243,1.051
500.273,1.050
500.303,1.052
500.333,1.051
500.363,1.051
500.393,1.052
500.423,1.054
500.453,1.045
500.483,1.045
500.513,1.051
500.543,1.061
500.573,1.056
500.603,1.053
500.633,1.048
500.663,1.054
500.693,1.054
500.723,1.054
500.753,1.042
500.783,1.050
500.813,1.057
500.843,1.053
500.873,1.053
500.903,1.056
500.933,1.052
500.963,1.051
500.993,1.052
501.023,1.052
501.053,1.049
501.083,1.050
501.113,1.052
501.143,1.053
501.173,1.054
501.203,1.048
501.233,1.051
501.263,1.053
501.293,1.056
501.323,1.054
501.353,1.052
501.383,1.054
501.413,1.052
501.443,1.051
501.473,1.052
501.503,1.042
501.533,1.047
501.563,1.055
501.593,1.053
501.623,1.051
501.653,1.056
501.683,1.050
501.713,1.049
501.743,1.050
501.773,1.050
501.803,1.053
501.833,1.050
501.863,1.048
501.893,1.054
501.923,1.057
501.953,1.056
501.983,1.047
502.013,1.042
502.043,1.052
502.073,1.061
502.103,1.056
502.133,1.049
502.163,1.047
502.193,1.049
502.223,1.051
502.253,1.050
502.283,1.048
502.313,1.050
502.343,1.056
502.373,1.054
502.403,1.049
502.433,1.056
502.463,1.051
502.493,1.049
502.523,1.054
502.553,1.051
502.583,1.053
502.613,1.054
502.643,1.053
502.673,1.059
502.703,1.054
502.733,1.052
502.763,1.042
502.793,1.049
502.823,1.054
502.853,1.059
502.883,1.053
502.913,1.051
502.943,1.054
502.973,1.049
503.003,1.055
503.033,1.047
503.063,1.048
503.093,1.056
503.123,1.056
503.153,1.052
503.183,1.053
503.213,1.051
503.243,1.045
503.273,1.047
503.303,1.053
503.333,1.049
503.363,1.051
503.393,1.055
503.423,1.053
503.453,1.051
503.483,1.046
503.513,1.047
503.543,1.057
503.573,1.062
503.603,1.053
503.633,1.049
503.663,1.049
503.693,1.050
503.723,1.051
503.753,1.053
503.783,1.049
503.813,1.055
503.843,1.054
503.873,1.051
503.903,1.049
503.933,1.048
503.963,1.052
503.993,1.054
504.023,1.051
504.053,1.052
504.083,1.049
504.113,1.057
504.143,1.054
504.173,1.050
504.203,1.049
504.233,1.054
504.263,1.052
504.293,1.054
504.323,1.049
504.353,1.052
504.383,1.055
504.413,1.054
504.443,1.051
504.473,1.043
504.503,1.050
504.533,1.059
504.563,1.055
504.593,1.047
504.623,1.050
504.653,1.051
504.683,1.048
504.713,1.052
504.743,1.056
504.773,1.059
504.803,1.054
504.833,1.045
504.863,1.048
504.893,1.051
504.923,1.056
504.953,1.053
504.983,1.049
505.013,1.045
505.043,1.048
505.073,1.055
505.103,1.057
505.133,1.046
505.163,1.054
505.193,1.053
505.223,1.056
505.253,1.055
505.283,1.050
505.313,1.053
505.343,1.050
505.373,1.050
505.403,1.052
505.433,1.056
505.463,1.041
505.493,1.045
505.523,1.051
505.553,1.066
505.583,1.052
505.613,1.047
505.643,1.051
505.673,1.047
505.703,1.052
505.733,1.054
505.763,1.048
505.793,1.051
505.823,1.062
505.853,1.053
505.883,1.051
