df_hash,22ZHK4.2MRVKE
57.011,1.022
57.041,1.011
57.071,1.013
57.101,1.008
57.131,1.002
57.161,1.008
57.191,1.033
57.221,1.029
57.251,1.012
57.281,1.040
57.311,1.043
57.341,1.031
57.371,1.026
57.401,1.018
57.431,1.030
57.461,1.027
57.491,1.025
57.521,1.022
57.551,1.024
57.581,1.018
57.611,1.010
57.641,1.001
57.671,0.992
57.701,1.000
57.731,1.013
57.761,1.021
57.791,1.022
57.821,1.041
57.851,1.023
57.881,1.034
57.911,1.038
57.941,1.000
57.971,1.020
58.001,1.032
58.031,1.038
58.061,1.046
58.091,1.004
58.121,0.964
58.151,0.981
58.181,1.018
58.211,1.010
58.241,1.012
58.271,1.030
58.301,1.045
58.331,1.040
58.361,1.008
58.391,1.030
58.421,1.029
58.451,1.021
58.481,1.019
58.511,1.021
58.541,1.025
58.571,1.031
58.601,1.048
58.631,1.038
58.661,1.022
58.691,1.025
58.721,1.007
58.751,0.999
58.781,1.005
58.811,1.006
58.841,1.015
58.871,1.046
58.901,1.058
58.931,1.043
58.961,1.018
58.991,1.017
59.021,1.009
59.051,1.004
59.081,1.021
59.111,1.032
59.141,1.021
59.171,1.064
59.201,0.943
59.231,1.029
59.261,1.045
59.291,1.033
59.321,1.025
59.351,1.019
59.381,1.011
59.411,1.009
59.441,1.011
59.471,1.010
59.501,1.022
59.531,1.024
59.561,1.025
59.591,1.017
59.621,1.016
59.651,1.012
59.681,1.013
59.711,1.004
59.741,1.022
59.771,1.032
59.801,1.021
59.831,1.016
59.861,1.013
59.891,1.014
59.921,1.021
59.951,1.020
59.981,1.024
60.011,1.036
60.041,1.034
60.071,1.024
60.101,1.023
60.131,1.029
60.161,1.021
60.191,1.021
60.221,1.014
60.251,1.023
60.281,1.022
60.311,1.028
60.341,1.022
60.371,1.027
60.401,1.033
60.431,1.037
60.461,1.070
60.491,1.048
60.521,1.027
60.551,1.023
60.581,1.007
60.611,0.996
60.641,1.008
60.671,1.010
60.701,1.002
60.731,0.999
60.761,1.014
60.791,1.013
60.821,1.011
60.851,1.013
60.881,1.017
60.911,1.009
60.941,1.020
60.971,1.005
61.001,1.006
61.031,1.016
61.061,1.024
61.091,1.037
61.121,1.011
61.151,1.015
61.181,1.007
61.211,1.023
61.241,1.013
61.271,1.000
61.301,1.005
61.331,0.982
61.361,1.017
61.391,1.010
61.421,1.000
61.451,1.009
61.481,1.021
61.511,1.007
61.541,1.000
61.571,1.000
61.601,1.004
61.631,1.017
61.661,1.010
61.691,1.004
61.721,1.011
61.751,1.005
61.781,1.001
61.811,1.004
61.841,1.016
61.871,1.019
61.901,1.006
61.931,1.017
61.961,1.014
61.991,1.008
62.021,0.998
62.051,1.004
62.081,1.012
62.111,0.998
62.141,1.002
62.171,1.017
62.201,1.015
62.231,1.007
62.261,1.009
62.291,1.013
62.321,1.009
62.351,1.016
62.381,1.013
62.411,1.005
62.441,1.008
62.471,1.004
62.501,0.997
62.531,0.978
62.561,1.001
62.591,1.032
62.621,1.029
62.651,1.020
62.681,0.960
62.711,0.968
62.741,1.021
62.771,1.026
62.801,1.008
62.831,1.014
62.861,1.011
62.891,1.029
62.921,1.046
62.951,1.000
62.981,0.969
63.011,0.983
63.041,1.038
63.071,1.003
63.101,0.945
63.131,1.014
63.161,1.018
63.191,1.019
63.221,1.021
63.251,1.011
63.281,1.005
63.311,1.013
63.341,0.997
63.371,0.992
63.401,1.000
63.431,1.007
63.461,1.026
63.491,0.991
63.521,1.011
63.551,1.021
63.581,0.991
63.611,0.982
63.641,1.010
63.671,1.028
63.701,1.000
63.731,0.991
63.761,0.981
63.791,0.985
63.821,1.010
63.851,1.066
63.881,1.028
63.911,0.965
63.941,0.985
63.971,0.994
64.001,0.967
64.031,1.027
64.061,1.074
64.091,1.034
64.121,0.977
64.151,0.985
64.181,0.987
64.211,0.980
64.241,1.021
64.271,1.021
64.301,1.000
64.331,1.011
64.361,1.016
64.391,1.017
64.421,1.012
64.451,1.012
64.481,1.011
64.511,1.016
64.541,1.022
64.571,0.972
64.601,1.018
64.631,1.012
64.661,0.981
64.691,1.000
64.721,1.041
64.751,1.020
64.781,1.012
64.811,1.009
64.841,0.958
64.871,0.999
64.901,1.011
64.931,0.987
64.961,1.018
64.991,1.016
65.021,1.031
65.051,1.034
65.081,1.025
65.111,1.030
65.141,0.998
65.171,0.975
65.201,0.999
65.231,1.024
65.261,1.030
65.291,1.024
65.321,1.042
65.351,1.032
65.381,1.035
65.411,1.010
65.441,0.970
65.471,0.969
65.501,0.964
65.531,1.015
65.561,1.033
65.591,1.009
65.621,1.007
65.651,1.024
65.681,1.062
65.711,1.045
65.741,1.026
65.771,1.011
65.801,1.011
65.831,1.012
65.861,1.017
65.891,1.017
65.921,1.021
65.951,1.028
65.981,1.011
66.011,1.010
66.041,1.020
66.071,1.001
66.101,1.015
66.131,1.000
66.161,1.000
66.191,1.021
66.221,1.024
66.251,1.026
66.281,1.030
66.311,1.040
66.341,1.033
66.371,1.010
66.401,1.000
66.431,1.020
66.461,1.016
66.491,1.009
66.521,1.006
66.551,1.016
66.581,1.006
66.611,1.014
66.641,1.022
66.671,1.014
66.701,1.016
66.731,1.019
66.761,1.006
66.791,0.994
66.821,1.000
66.851,1.005
66.881,1.016
66.911,1.022
66.941,1.019
66.971,1.021
67.001,1.013
67.031,1.012
67.061,1.019
67.091,1.011
67.121,1.011
67.151,1.023
67.181,1.016
67.211,1.005
67.241,1.016
67.271,1.021
67.301,1.017
67.331,1.020
67.361,1.011
67.391,1.011
67.421,1.007
67.451,1.015
67.481,1.017
67.511,1.020
67.541,1.015
67.571,1.016
67.601,1.021
67.631,1.021
67.661,1.015
67.691,1.016
67.721,1.008
67.751,1.011
67.781,1.035
67.811,1.001
67.841,1.004
67.871,0.999
67.901,1.016
67.931,1.021
67.961,1.018
67.991,1.023
68.021,1.012
68.051,1.007
68.081,1.013
68.111,1.012
68.141,1.020
68.171,1.012
68.201,1.013
68.231,1.020
68.261,1.010
68.291,1.009
68.321,1.020
68.351,1.024
68.381,1.021
68.411,1.022
68.441,1.025
68.471,1.004
68.501,1.013
68.531,1.012
68.561,1.012
68.591,1.020
68.621,1.013
68.651,1.013
68.681,1.017
68.711,1.010
68.741,1.009
68.771,1.010
68.801,1.018
68.831,1.014
68.861,1.018
68.891,1.029
68.921,1.024
68.951,1.020
68.981,1.010
69.011,1.014
69.041,1.013
69.071,1.013
69.101,1.007
69.131,1.013
69.161,1.018
69.191,1.013
69.221,1.013
69.251,1.014
69.281,1.004
69.311,1.009
69.341,1.009
69.371,1.021
69.401,1.017
69.431,1.020
69.461,1.021
69.491,1.016
69.521,1.010
69.551,1.017
69.581,1.018
69.611,1.012
69.641,1.013
69.671,1.019
69.701,1.011
69.731,1.010
69.761,1.013
69.791,1.014
69.821,1.011
69.851,1.008
69.881,1.014
69.911,1.014
69.941,1.013
69.971,1.014
70.001,1.022
70.031,1.020
70.061,1.019
70.091,1.012
70.121,1.010
70.151,1.004
70.181,1.011
70.211,1.015
70.241,1.018
70.271,1.015
70.301,1.019
70.331,1.015
70.361,1.009
70.391,1.015
70.421,1.018
70.451,1.009
70.481,1.015
70.511,1.019
70.541,1.007
70.571,1.021
70.601,1.022
70.631,1.017
70.661,1.033
70.691,1.033
70.721,1.036
70.751,1.021
70.781,1.010
70.811,1.017
70.841,1.026
70.871,1.021
70.901,0.997
70.931,1.006
70.961,1.026
70.991,1.013
71.021,1.013
71.051,1.016
71.081,1.013
71.111,1.010
71.141,1.020
71.171,1.016
71.201,1.006
71.231,1.008
71.261,0.998
71.291,1.015
71.321,1.042
71.351,1.024
71.381,1.009
71.411,1.007
71.441,1.005
71.471,1.019
71.501,1.021
71.531,1.020
71.561,1.029
71.591,1.007
71.621,1.010
71.651,1.018
71.681,1.025
71.711,1.022
71.741,1.017
71.771,1.013
71.801,1.021
71.831,1.024
71.861,1.021
71.891,1.022
71.921,1.022
71.951,1.027
71.981,1.016
72.011,1.019
72.041,1.016
72.071,1.017
72.101,1.019
72.131,1.029
72.161,1.022
72.191,1.003
72.221,1.018
72.251,1.021
72.281,1.016
72.311,1.021
72.341,1.021
72.371,1.016
72.401,0.996
72.431,1.016
72.461,1.013
72.491,1.022
72.521,1.012
72.551,1.018
72.581,1.031
72.611,1.031
72.641,1.026
72.671,1.033
72.701,1.009
72.731,1.010
72.761,1.019
72.791,1.015
72.821,1.008
72.851,1.020
72.881,1.019
72.911,1.009
72.941,1.021
72.971,1.033
73.001,1.032
73.031,1.030
73.061,1.029
73.091,1.023
73.121,1.022
73.151,1.025
73.181,1.023
73.211,1.027
73.241,1.024
73.271,1.021
73.301,1.021
73.331,1.017
73.361,1.017
73.391,1.026
73.421,1.021
73.451,1.025
73.481,1.026
73.511,1.031
73.541,1.022
73.571,1.017
73.601,1.013
73.631,1.020
73.661,1.025
73.691,1.015
73.721,1.026
73.751,1.027
73.781,1.021
73.811,1.017
73.841,1.035
73.871,1.030
73.901,1.014
73.931,1.025
73.961,1.023
73.991,1.014
74.021,1.019
74.051,1.028
74.081,1.027
74.111,1.025
74.141,1.021
74.171,1.019
74.201,1.026
74.231,1.025
74.261,1.025
74.291,1.022
74.321,1.023
74.351,1.021
74.381,1.030
74.411,1.021
74.441,1.021
74.471,1.017
74.501,1.021
74.531,1.024
74.561,1.020
74.591,1.028
74.621,1.022
74.651,1.021
74.681,1.019
74.711,1.023
74.741,1.021
74.771,1.016
74.801,1.033
74.831,1.032
74.861,1.027
74.891,1.027
74.921,1.033
74.951,1.029
74.981,1.026
75.011,1.025
75.041,1.030
75.071,1.030
75.101,1.014
75.131,1.013
75.161,1.011
75.191,1.017
75.221,1.024
75.251,1.036
75.281,1.019
75.311,1.014
75.341,1.012
75.371,1.004
75.401,1.006
75.431,1.017
75.461,1.020
75.491,1.018
75.521,1.021
75.551,1.019
75.581,1.021
75.611,1.021
75.641,1.021
75.671,1.027
75.701,1.018
75.731,1.015
75.761,1.016
75.791,1.021
75.821,1.029
75.851,1.028
75.881,1.028
75.911,1.017
75.941,1.023
75.971,1.031
76.001,1.029
76.031,1.020
76.061,1.007
76.091,1.020
76.121,1.022
76.151,1.023
76.181,1.022
76.211,1.026
76.241,1.025
76.271,1.018
76.301,1.023
76.331,1.019
76.361,1.017
76.391,1.026
76.421,1.027
76.451,1.023
76.481,1.025
76.511,1.018
76.541,1.035
76.571,1.040
76.601,1.018
76.631,1.007
76.661,1.029
76.691,1.021
76.721,1.004
76.751,1.025
76.781,1.013
76.811,0.991
76.841,0.993
76.871,1.019
76.901,1.023
76.931,1.020
76.961,1.013
76.991,1.003
77.021,0.998
77.051,1.006
77.081,1.016
77.111,1.017
77.141,1.013
77.171,1.007
77.201,1.012
77.231,1.011
77.261,1.010
77.291,1.015
77.321,1.021
77.351,1.016
77.381,1.012
77.411,1.009
77.441,1.008
77.471,1.013
77.501,1.019
77.531,1.020
77.561,1.012
77.591,1.026
77.621,1.026
77.651,1.018
77.681,1.000
77.711,0.984
77.741,1.015
77.771,1.020
77.801,1.025
77.831,1.029
77.861,1.026
77.891,1.012
77.921,1.003
77.951,1.018
77.981,1.015
78.011,1.016
78.041,1.017
78.071,1.027
78.101,1.019
78.131,1.006
78.161,1.021
78.191,1.021
78.221,1.015
78.251,1.017
78.281,1.019
78.311,1.010
78.341,1.017
78.371,1.018
78.401,1.016
78.431,1.017
78.461,1.028
78.491,1.016
78.521,1.011
78.551,1.018
78.581,1.011
78.611,1.015
78.641,1.021
78.671,1.017
78.701,1.016
78.731,1.018
78.761,1.028
78.791,1.018
78.821,1.012
78.851,1.019
78.881,1.021
78.911,1.016
78.941,1.014
78.971,1.021
79.001,1.016
79.031,1.012
79.061,1.021
79.091,1.021
79.121,1.013
79.151,1.016
79.181,1.018
79.211,1.020
79.241,1.013
79.271,1.011
79.301,1.024
79.331,1.017
79.361,1.018
79.391,1.015
79.421,1.012
79.451,1.009
79.481,1.009
79.511,0.997
79.541,1.019
79.571,1.024
79.601,1.025
79.631,1.025
79.661,1.026
79.691,1.021
79.721,1.015
79.751,1.013
79.781,1.013
79.811,1.019
79.841,1.017
79.871,1.023
79.901,1.020
79.931,1.016
79.961,1.016
79.991,1.014
80.021,1.017
80.051,1.023
80.081,1.010
80.111,1.015
80.141,1.022
80.171,1.012
80.201,1.019
80.231,1.020
80.261,1.016
80.291,1.018
80.321,1.015
80.351,1.020
80.381,1.018
80.411,1.019
80.441,1.022
80.471,1.018
80.501,1.018
80.531,1.015
80.561,1.019
80.591,1.017
80.621,1.017
80.651,1.020
80.681,1.016
80.711,1.014
80.741,1.017
80.771,1.019
80.801,1.012
80.831,1.012
80.861,1.014
80.891,1.019
80.921,1.023
80.951,1.021
80.981,1.019
81.011,1.020
81.041,1.022
81.071,1.012
81.101,1.014
81.131,1.017
81.161,1.021
81.191,1.016
81.221,1.021
81.251,1.016
81.281,1.018
81.311,1.020
81.341,1.020
81.371,1.013
81.401,1.014
81.431,1.017
81.461,1.021
81.491,1.012
81.521,1.016
81.551,1.021
81.581,1.024
81.611,1.021
81.641,1.010
81.671,1.020
81.701,1.018
81.731,1.020
81.761,1.017
81.791,1.021
81.821,1.019
81.851,1.012
81.881,1.015
81.911,1.020
81.941,1.020
81.971,1.010
82.001,1.020
82.031,1.019
82.061,1.012
82.091,1.013
82.121,1.023
82.151,1.025
82.181,1.008
82.211,1.015
82.241,1.021
82.271,1.018
82.301,1.011
82.331,1.019
82.361,1.018
82.391,1.015
82.421,1.017
82.451,1.016
82.481,1.017
82.511,1.022
82.541,1.017
82.571,1.016
82.601,1.018
82.631,1.012
82.661,1.023
82.691,1.025
82.721,1.013
82.751,1.008
82.781,1.022
82.811,1.021
82.841,1.012
82.871,1.019
82.901,1.021
82.931,1.021
82.961,1.017
82.991,1.016
83.021,1.013
83.051,1.019
83.081,1.016
83.111,1.021
83.141,1.016
83.171,1.016
83.201,1.016
83.231,1.018
83.261,1.020
83.291,1.007
83.321,1.019
83.351,1.020
83.381,1.015
83.411,1.013
83.441,1.021
83.471,1.019
83.501,1.018
83.531,1.017
83.561,1.015
83.591,1.017
83.621,1.013
83.651,1.021
83.681,1.014
83.711,1.010
83.741,1.016
83.771,1.023
83.801,1.017
83.831,1.014
83.861,1.017
83.891,1.017
83.921,1.019
83.951,1.011
83.981,1.021
84.011,1.017
84.041,1.015
84.071,1.018
84.101,1.019
84.131,1.013
84.161,1.018
84.191,1.020
84.221,1.016
84.251,1.018
84.281,1.017
84.311,1.025
84.341,1.017
84.371,1.012
84.401,1.013
84.431,1.022
84.461,1.021
84.491,1.011
84.521,1.022
84.551,1.020
84.581,1.015
84.611,1.020
84.641,1.019
84.671,1.018
84.701,1.016
84.731,1.013
84.761,1.020
84.791,1.019
84.821,1.013
84.851,1.026
84.881,1.026
84.911,1.012
84.941,1.008
84.971,1.023
85.001,1.017
85.031,1.013
85.061,1.018
85.091,1.021
85.121,1.018
85.151,1.019
85.181,1.018
85.211,1.015
85.241,1.018
85.271,1.015
85.301,1.015
85.331,1.012
85.361,1.018
85.391,1.018
85.421,1.026
85.451,1.020
85.481,1.011
85.511,1.018
85.541,1.021
85.571,1.019
85.601,1.011
85.631,1.021
85.661,1.017
85.691,1.017
85.721,1.012
85.751,1.017
85.781,1.016
85.811,1.016
85.841,1.019
85.871,1.018
85.901,1.017
85.931,1.014
85.961,1.025
85.991,1.021
86.021,1.015
86.051,1.017
86.081,1.018
86.111,1.021
86.141,1.011
86.171,1.022
86.201,1.023
86.231,1.017
86.261,1.017
86.291,1.020
86.321,1.019
86.351,1.015
86.381,1.016
86.411,1.018
86.441,1.011
86.471,1.019
86.501,1.020
86.531,1.021
86.561,1.020
86.591,1.013
86.621,1.016
86.651,1.015
86.681,1.017
86.711,1.012
86.741,1.019
86.771,1.020
86.801,1.018
86.831,1.012
86.861,1.019
86.891,1.018
86.921,1.014
86.951,1.018
86.981,1.021
87.011,1.019
87.041,1.015
87.071,1.024
87.101,1.019
87.131,1.014
87.161,1.016
87.191,1.022
87.221,1.013
87.251,1.020
87.281,1.021
87.311,1.016
87.341,1.018
87.371,1.019
87.401,1.015
87.431,1.020
87.461,1.016
87.491,1.014
87.521,1.020
87.551,1.018
87.581,1.013
87.611,1.016
87.641,1.029
87.671,1.019
87.701,1.007
87.731,1.011
87.761,1.017
87.791,1.020
87.821,1.015
87.851,1.018
87.881,1.021
87.911,1.020
87.941,1.014
87.971,1.015
88.001,1.017
88.031,1.021
88.061,1.014
88.091,1.020
88.121,1.021
88.151,1.017
88.181,1.017
88.211,1.025
88.241,1.021
88.271,1.011
88.301,1.014
88.331,1.019
88.361,1.016
88.391,1.021
88.421,1.023
88.451,1.019
88.481,1.016
88.511,1.018
88.541,1.018
88.571,1.013
88.601,1.015
88.631,1.018
88.661,1.016
88.691,1.021
88.721,1.014
88.751,1.017
88.781,1.020
88.811,1.025
88.841,1.018
88.871,1.011
88.901,1.015
88.931,1.021
88.961,1.021
88.991,1.010
89.021,1.021
89.051,1.021
89.081,1.018
89.111,1.017
89.141,1.016
89.171,1.021
89.201,1.018
89.231,1.012
89.261,1.021
89.291,1.022
89.321,1.017
89.351,1.014
89.381,1.028
89.411,1.021
89.441,1.010
89.471,1.013
89.501,1.021
89.531,1.019
89.561,1.019
89.591,1.015
89.621,1.021
89.651,1.022
89.681,1.015
89.711,1.017
89.741,1.019
89.771,1.021
89.801,1.021
89.831,1.017
89.861,1.026
89.891,1.022
89.921,1.019
89.951,1.019
89.981,1.024
90.011,1.022
90.041,1.015
90.071,1.026
90.101,1.024
90.131,1.020
90.161,1.008
90.191,1.008
90.221,1.008
90.251,1.018
90.281,1.016
90.311,1.009
90.341,1.019
90.371,1.022
90.401,1.011
90.431,1.021
90.461,1.013
90.491,1.012
90.521,1.027
90.551,1.030
90.581,1.027
90.611,1.018
90.641,1.019
90.671,1.034
90.701,1.025
90.731,1.034
90.761,1.012
90.791,1.000
90.821,1.060
90.851,0.995
90.881,1.072
90.911,1.015
90.941,1.147
90.971,1.031
91.001,0.979
91.031,1.003
91.061,1.046
91.091,1.022
91.121,0.984
91.151,1.034
91.181,1.017
91.211,1.073
91.241,0.994
91.271,1.027
91.301,1.011
91.331,1.006
91.361,1.020
91.391,1.061
91.421,1.023
91.451,1.010
91.481,1.025
91.511,1.006
91.541,1.011
91.571,1.021
91.601,1.025
91.631,1.072
91.661,0.952
91.691,1.004
91.721,1.036
91.751,1.031
91.781,1.043
91.811,1.060
91.841,0.989
91.871,0.993
91.901,1.009
91.931,1.041
91.961,1.025
91.991,1.008
92.021,1.024
92.051,1.005
92.081,1.007
92.111,0.997
92.141,1.023
92.171,1.018
92.201,1.015
92.231,1.003
92.261,1.008
92.291,0.980
92.321,1.020
92.351,1.004
92.381,1.026
92.411,1.026
92.441,1.001
92.471,1.007
92.501,1.014
92.531,0.996
92.561,0.994
92.591,1.040
92.621,1.003
92.651,1.004
92.681,1.007
92.711,0.987
92.741,1.023
92.771,1.046
92.801,1.019
92.831,1.000
92.861,1.009
92.891,1.034
92.921,1.015
92.951,1.009
92.981,0.984
93.011,1.062
93.041,1.066
93.071,0.986
93.101,1.024
93.131,0.996
93.161,1.025
93.191,1.019
93.221,0.958
93.251,0.991
93.281,1.117
93.311,1.044
93.341,1.018
93.371,1.035
93.401,1.060
93.431,1.039
93.461,0.992
93.491,1.025
93.521,1.014
93.551,1.095
93.581,1.303
93.611,1.006
93.641,1.006
93.671,0.938
93.701,1.047
93.731,1.053
93.761,0.944
93.791,1.073
93.821,0.697
93.851,1.085
93.881,0.978
93.911,1.031
93.941,1.029
93.971,0.976
94.001,0.803
94.031,1.048
94.061,1.073
94.091,1.049
94.121,0.935
94.151,0.958
94.181,1.009
94.211,1.053
94.241,1.080
94.271,0.991
94.301,0.947
94.331,1.021
94.361,0.988
94.391,1.079
94.421,1.057
94.451,1.009
94.481,1.024
94.511,0.996
94.541,1.021
94.571,0.858
94.601,1.071
94.631,1.017
94.661,0.999
94.691,1.009
94.721,1.010
94.751,0.969
94.781,1.033
94.811,1.066
94.841,1.039
94.871,0.993
94.901,1.000
94.931,0.890
94.961,1.036
94.991,1.033
95.021,1.021
95.051,1.021
95.081,1.023
95.111,1.019
95.141,1.024
95.171,1.017
95.201,1.012
95.231,1.020
95.261,1.024
95.291,1.020
95.321,1.024
95.351,1.019
95.381,1.022
95.411,1.020
95.441,1.022
95.471,1.017
95.501,1.021
95.531,1.021
95.561,1.017
95.591,1.021
95.621,1.018
95.651,1.022
95.681,1.021
95.711,1.026
95.741,1.021
95.771,1.019
95.801,1.020
95.831,1.027
95.861,1.023
95.891,1.020
95.921,1.025
95.951,1.021
95.981,1.012
96.011,1.023
96.041,1.015
96.071,1.014
96.101,1.021
96.131,1.020
96.161,1.007
96.191,1.021
96.221,1.027
96.251,1.022
96.281,1.022
96.311,1.030
96.341,1.032
96.371,1.017
96.401,1.012
96.431,1.031
96.461,1.036
96.491,1.026
96.521,1.025
96.551,1.022
96.581,1.024
96.611,1.014
96.641,1.016
96.671,1.018
96.701,1.021
96.731,1.021
96.761,1.026
96.791,1.029
96.821,1.022
96.851,1.024
96.881,1.026
96.911,1.013
96.941,1.026
96.971,1.024
97.001,1.028
97.031,1.030
97.061,1.019
97.091,1.025
97.121,1.028
97.151,1.024
97.181,1.015
97.211,1.026
97.241,1.025
97.271,1.026
97.301,1.020
97.331,1.023
97.361,1.024
97.391,1.021
97.421,1.020
97.451,1.021
97.481,1.023
97.511,1.021
97.541,1.030
97.571,1.028
97.601,1.021
97.631,1.021
97.661,1.024
97.691,1.017
97.721,1.020
97.751,1.022
97.781,1.031
97.811,1.021
97.841,1.021
97.871,1.021
97.901,1.023
97.931,1.020
97.961,1.022
97.991,1.025
98.021,1.017
98.051,1.017
98.081,1.030
98.111,1.033
98.141,1.024
98.171,1.020
98.201,1.021
98.231,1.022
98.261,1.028
98.291,1.021
98.321,1.027
98.351,1.022
98.381,1.024
98.411,1.024
98.441,1.023
98.471,1.021
98.501,1.022
98.531,1.021
98.561,1.025
98.591,1.018
98.621,1.018
98.651,1.029
98.681,1.032
98.711,1.028
98.741,1.015
98.771,1.024
98.801,1.023
98.831,1.031
98.861,1.021
98.891,1.028
98.921,1.032
98.951,1.021
98.981,1.023
99.011,1.015
99.041,1.021
99.071,1.021
99.101,1.021
99.131,1.027
99.161,1.023
99.191,1.021
99.221,1.021
99.251,1.033
99.281,1.026
99.311,1.018
99.341,1.015
99.371,1.024
99.401,1.022
99.431,1.023
99.461,1.019
99.491,1.027
99.521,1.026
99.551,1.024
99.581,1.021
99.611,1.021
99.641,1.021
99.671,1.027
99.701,1.024
99.731,1.020
99.761,1.024
99.791,1.022
99.821,1.026
99.851,1.029
99.881,1.019
99.911,1.016
99.941,1.021
99.971,1.025
100.001,1.032
100.031,1.021
100.061,1.027
100.091,1.025
100.121,1.024
100.151,1.022
100.181,1.019
100.211,1.023
100.241,1.024
100.271,1.020
100.301,1.012
100.331,1.022
100.361,1.020
100.391,1.025
100.421,1.029
100.451,1.030
100.481,1.022
100.511,1.020
100.541,1.015
100.571,1.021
100.601,1.029
100.631,1.021
100.661,1.019
100.691,1.030
100.721,1.021
100.751,1.021
100.781,1.021
100.811,1.022
100.841,1.023
100.871,1.023
100.901,1.026
100.931,1.026
100.961,1.023
100.991,1.022
101.021,1.029
101.051,1.029
101.081,1.021
101.111,1.021
101.141,1.021
101.171,1.026
101.201,1.026
101.231,1.019
101.261,1.024
101.291,1.021
101.321,1.023
101.351,1.020
101.381,1.023
101.411,1.024
101.441,1.023
101.471,1.016
101.501,1.031
101.531,1.015
101.561,1.021
101.591,1.025
101.621,1.024
101.651,1.027
101.681,1.021
101.711,1.023
101.741,1.027
101.771,1.026
101.801,1.021
101.831,1.027
101.861,1.024
101.891,1.023
101.921,1.021
101.951,1.025
101.981,1.021
102.011,1.027
102.041,1.025
102.071,1.029
102.101,1.020
102.131,1.023
102.161,1.022
102.191,1.028
102.221,1.028
102.251,1.017
102.281,1.019
102.311,1.025
102.341,1.035
102.371,1.021
102.401,1.025
102.431,1.027
102.461,1.021
102.491,1.021
102.521,1.021
102.551,1.021
102.581,1.025
102.611,1.027
102.641,1.027
102.671,1.021
102.701,1.021
102.731,1.023
102.761,1.029
102.791,1.029
102.821,1.022
102.851,1.022
102.881,1.026
102.911,1.027
102.941,1.025
102.971,1.025
103.001,1.021
103.031,1.025
103.061,1.026
103.091,1.026
103.121,1.023
103.151,1.019
103.181,1.021
103.211,1.028
103.241,1.023
103.271,1.021
103.301,1.018
103.331,1.019
103.361,1.028
103.391,1.011
103.421,1.009
103.451,1.045
103.481,1.032
103.511,1.012
103.541,1.015
103.571,1.027
103.601,1.026
103.631,1.009
103.661,1.018
103.691,1.048
103.721,1.011
103.751,1.018
103.781,1.029
103.811,1.030
103.841,1.012
103.871,1.021
103.901,1.024
103.931,1.021
103.961,1.021
103.991,1.021
104.021,1.022
104.051,1.025
104.081,1.023
104.111,1.020
104.141,1.021
104.171,1.021
104.201,1.021
104.231,1.022
104.261,1.022
104.291,1.023
104.321,1.028
104.351,1.029
104.381,1.022
104.411,1.021
104.441,1.020
104.471,1.018
104.501,1.028
104.531,1.028
104.561,1.020
104.591,1.019
104.621,1.026
104.651,1.024
104.681,1.016
104.711,1.027
104.741,1.025
104.771,1.027
104.801,1.027
104.831,1.022
104.861,1.021
104.891,1.023
104.921,1.027
104.951,1.019
104.981,1.025
105.011,1.029
105.041,1.018
105.071,1.029
105.101,1.029
105.131,1.020
105.161,1.019
105.191,1.021
105.221,1.020
105.251,1.027
105.281,1.021
105.311,1.022
105.341,1.023
105.371,1.025
105.401,1.024
105.431,1.026
105.461,1.021
105.491,1.022
105.521,1.024
105.551,1.025
105.581,1.022
105.611,1.017
105.641,1.029
105.671,1.026
105.701,1.024
105.731,1.021
105.761,1.029
105.791,1.022
105.821,1.017
105.851,1.022
105.881,1.024
105.911,1.017
105.941,1.017
105.971,1.024
106.001,1.023
106.031,1.022
106.061,1.023
106.091,1.030
106.121,1.019
106.151,1.022
106.181,1.024
106.211,1.032
106.241,1.022
106.271,1.016
106.301,1.025
106.331,1.030
106.361,1.026
106.391,1.016
106.421,1.027
106.451,1.026
106.481,1.023
106.511,1.022
106.541,1.021
106.571,1.024
106.601,1.021
106.631,1.022
106.661,1.023
106.691,1.024
106.721,1.022
106.751,1.030
106.781,1.027
106.811,1.021
106.841,1.025
106.871,1.022
106.901,1.019
106.931,1.021
106.961,1.023
106.991,1.025
107.021,1.021
107.051,1.022
107.081,1.025
107.111,1.023
107.141,1.021
107.171,1.017
107.201,1.026
107.231,1.020
107.261,1.020
107.291,1.024
107.321,1.030
107.351,1.030
107.381,1.022
107.411,1.021
107.441,1.024
107.471,1.022
107.501,1.021
107.531,1.021
107.561,1.023
107.591,1.024
107.621,1.023
107.651,1.024
107.681,1.025
107.711,1.025
107.741,1.021
107.771,1.026
107.801,1.020
107.831,1.023
107.861,1.024
107.891,1.031
107.921,1.027
107.951,1.021
107.981,1.021
108.011,1.020
108.041,1.023
108.071,1.023
