df_hash,22ZHK4.HTY8RN
56.488,1.008
56.518,1.004
56.548,0.999
56.578,1.003
56.608,1.003
56.638,1.000
56.668,1.001
56.698,1.001
56.728,1.004
56.758,1.006
56.788,1.002
56.818,1.005
56.848,1.002
56.878,1.003
56.908,1.004
56.938,1.006
56.968,1.000
56.998,1.007
57.028,0.999
57.058,0.996
57.088,1.009
57.118,1.008
57.148,1.003
57.178,1.007
57.208,1.002
57.238,0.999
57.268,1.000
57.298,1.004
57.328,1.007
57.358,1.001
57.388,1.000
57.418,0.999
57.448,1.003
57.478,1.002
57.508,1.000
57.538,1.002
57.568,1.003
57.598,1.001
57.628,1.000
57.658,1.007
57.688,1.005
57.718,1.001
57.748,1.002
57.778,1.003
57.808,1.001
57.838,0.999
57.868,1.008
57.898,1.008
57.928,1.006
57.958,1.003
57.988,0.999
58.018,1.004
58.048,1.003
58.078,1.002
58.108,1.007
58.138,1.001
58.168,1.002
58.198,1.002
58.228,1.004
58.258,0.999
58.288,1.002
58.318,1.003
58.348,1.000
58.378,1.005
58.408,1.003
58.438,1.001
58.468,1.005
58.498,1.006
58.528,1.004
58.558,1.001
58.588,0.999
58.618,0.999
58.648,1.001
58.678,1.008
58.708,1.005
58.738,1.003
58.768,0.995
58.798,0.999
58.828,1.010
58.858,1.010
58.888,1.004
58.918,1.000
58.948,1.001
58.978,0.996
59.008,1.007
59.038,1.002
59.068,0.997
59.098,1.007
59.128,1.008
59.158,1.001
59.188,1.008
59.218,1.003
59.248,1.001
59.278,1.002
59.308,0.999
59.338,0.996
59.368,1.000
59.398,1.000
59.428,1.003
59.458,1.007
59.488,1.004
59.518,1.006
59.548,1.003
59.578,0.998
59.608,1.007
59.638,1.008
59.668,1.006
59.698,1.001
59.728,1.003
59.758,1.005
59.788,1.003
59.818,1.003
59.848,1.005
59.878,1.001
59.908,1.003
59.938,1.008
59.968,1.004
59.998,1.002
60.028,1.000
60.058,1.002
60.088,1.007
60.118,1.005
60.148,1.001
60.178,1.006
60.208,1.003
60.238,1.002
60.268,1.004
60.298,1.002
60.328,0.998
60.358,1.002
60.388,1.005
60.418,0.999
60.448,1.003
60.478,1.003
60.508,1.002
60.538,1.003
60.568,0.995
60.598,1.001
60.628,1.000
60.658,1.007
60.688,1.004
60.718,1.002
60.748,1.002
60.778,1.004
60.808,1.001
60.838,1.003
60.868,1.000
60.898,1.000
60.928,1.003
60.958,1.004
60.988,1.000
61.018,1.001
61.048,1.006
61.078,0.999
61.108,1.004
61.138,1.003
61.168,1.001
61.198,1.002
61.228,1.003
61.258,1.000
61.288,0.998
61.318,1.003
61.348,0.998
61.378,1.000
61.408,1.000
61.438,1.004
61.468,1.004
61.498,0.999
61.528,1.000
61.558,1.003
61.588,1.000
61.618,1.006
61.648,0.999
61.678,0.996
61.708,1.002
61.738,1.001
61.768,1.005
61.798,1.008
61.828,1.005
61.858,0.995
61.888,1.005
61.918,1.002
61.948,0.997
61.978,1.000
62.008,1.001
62.038,1.003
62.068,1.000
62.098,1.002
62.128,1.003
62.158,1.001
62.188,1.002
62.218,1.003
62.248,1.004
62.278,1.001
62.308,0.999
62.338,1.003
62.368,1.005
62.398,1.006
62.428,0.997
62.458,1.000
62.488,1.004
62.518,1.004
62.548,1.006
62.578,0.994
62.608,0.998
62.638,1.003
62.668,0.998
62.698,1.002
62.728,1.010
62.758,1.001
62.788,1.000
62.818,1.002
62.848,1.006
62.878,1.001
62.908,1.000
62.938,0.999
62.968,1.001
62.998,1.001
63.028,1.003
63.058,1.006
63.088,1.004
63.118,1.000
63.148,1.007
63.178,1.003
63.208,0.999
63.238,0.998
63.268,1.002
63.298,0.998
63.328,1.005
63.358,1.002
63.388,1.002
63.418,1.002
63.448,0.999
63.478,1.001
63.508,1.004
63.538,1.007
63.568,1.003
63.598,1.001
63.628,1.008
63.658,0.999
63.688,1.000
63.718,1.000
63.748,1.001
63.778,1.005
63.808,1.002
63.838,1.005
63.868,1.005
63.898,1.006
63.928,1.004
63.958,1.004
63.988,1.000
64.018,0.999
64.048,1.000
64.078,1.006
64.108,1.002
64.138,1.000
64.168,0.999
64.198,1.000
64.228,1.005
64.258,1.005
64.288,1.005
64.318,1.003
64.348,0.993
64.378,1.007
64.408,1.005
64.438,0.998
64.468,1.002
64.498,1.007
64.528,1.003
64.558,1.004
64.588,1.010
64.618,1.000
64.648,1.001
64.678,1.005
64.708,1.006
64.738,0.999
64.768,0.994
64.798,0.995
64.828,1.007
64.858,1.008
64.888,1.002
64.918,1.000
64.948,1.002
64.978,0.998
65.008,1.007
65.038,1.006
65.068,1.003
65.098,1.004
65.128,0.994
65.158,1.008
65.188,1.003
65.218,0.994
65.248,1.001
65.278,1.006
65.308,1.005
65.338,1.002
65.368,1.005
65.398,1.001
65.428,1.001
65.458,1.001
65.488,1.006
65.518,1.000
65.548,1.002
65.578,1.005
65.608,1.003
65.638,1.001
65.668,1.003
65.698,1.005
65.728,1.002
65.758,1.009
65.788,0.998
65.818,0.997
65.848,1.004
65.878,1.004
65.908,1.005
65.938,1.004
65.968,0.995
65.998,0.996
66.028,1.006
66.058,1.002
66.088,1.000
66.118,1.004
66.148,1.001
66.178,1.004
66.208,1.003
66.238,0.999
66.268,1.001
66.298,1.001
66.328,1.005
66.358,1.000
66.388,1.000
66.418,1.003
66.448,1.003
66.478,1.004
66.508,1.001
66.538,1.003
66.568,1.004
66.598,1.005
66.628,1.000
66.658,1.004
66.688,1.007
66.718,1.000
66.748,1.000
66.778,1.000
66.808,1.000
66.838,1.001
66.868,1.002
66.898,1.004
66.928,1.008
66.958,0.999
66.988,0.999
67.018,1.002
67.048,1.003
67.078,0.996
67.108,0.998
67.138,1.002
67.168,1.001
67.198,1.005
67.228,1.005
67.258,1.002
67.288,1.002
67.318,1.001
67.348,1.000
67.378,1.006
67.408,1.000
67.438,1.001
67.468,1.000
67.498,1.003
67.528,1.006
67.558,1.001
67.588,1.004
67.618,1.000
67.648,0.999
67.678,0.997
67.708,1.005
67.738,1.003
67.768,0.999
67.798,0.996
67.828,1.001
67.858,1.002
67.888,1.004
67.918,1.003
67.948,0.999
67.978,1.000
68.008,1.000
68.038,1.003
68.068,0.998
68.098,1.000
68.128,1.003
68.158,1.003
68.188,1.007
68.218,1.005
68.248,1.007
68.278,1.002
68.308,1.005
68.338,1.001
68.368,1.003
68.398,1.004
68.428,1.004
68.458,1.004
68.488,1.008
68.518,1.006
68.548,1.003
68.578,1.001
68.608,0.995
68.638,0.991
68.668,0.999
68.698,1.017
68.728,1.003
68.758,1.000
68.788,1.004
68.818,1.023
68.848,1.017
68.878,1.004
68.908,1.012
68.938,1.013
68.968,1.008
68.998,1.010
69.028,1.010
69.058,1.015
69.088,1.018
69.118,1.018
69.148,1.008
69.178,1.011
69.208,1.009
69.238,1.010
69.268,1.016
69.298,1.008
69.328,0.990
69.358,1.018
69.388,1.013
69.418,1.007
69.448,1.014
69.478,1.016
69.508,1.010
69.538,1.010
69.568,1.001
69.598,1.007
69.628,1.017
69.658,1.012
69.688,1.015
69.718,1.016
69.748,1.019
69.778,1.013
69.808,1.008
69.838,1.016
69.868,1.019
69.898,1.014
69.928,1.010
69.958,1.011
69.988,1.013
70.018,1.007
70.048,1.003
70.078,1.003
70.108,1.007
70.138,1.014
70.168,1.014
70.198,1.010
70.228,1.017
70.258,1.013
70.288,1.010
70.318,1.015
70.348,1.010
70.378,1.014
70.408,1.007
70.438,1.008
70.468,1.016
70.498,1.004
70.528,1.011
70.558,1.012
70.588,1.014
70.618,1.006
70.648,1.009
70.678,1.010
70.708,1.010
70.738,1.002
70.768,1.012
70.798,1.013
70.828,1.013
70.858,1.012
70.888,1.014
70.918,1.012
70.948,1.013
70.978,1.004
71.008,1.008
71.038,1.016
71.068,1.012
71.098,1.009
71.128,1.006
71.158,1.012
71.188,1.016
71.218,1.013
71.248,1.006
71.278,1.008
71.308,1.006
71.338,1.008
71.368,1.003
71.398,1.007
71.428,1.012
71.458,1.018
71.488,1.028
71.518,1.009
71.548,0.991
71.578,1.006
71.608,1.008
71.638,1.017
71.668,1.003
71.698,1.005
71.728,1.012
71.758,1.007
71.788,1.007
71.818,1.014
71.848,1.016
71.878,1.021
71.908,1.019
71.938,1.005
71.968,1.002
71.998,1.009
72.028,1.007
72.058,1.001
72.088,1.010
72.118,1.020
72.148,1.013
72.178,1.009
72.208,1.010
72.238,1.015
72.268,1.007
72.298,1.010
72.328,1.014
72.358,1.006
72.388,1.004
72.418,1.012
72.448,1.008
72.478,1.006
72.508,1.007
72.538,1.010
72.568,1.008
72.598,1.012
72.628,1.008
72.658,1.011
72.688,1.016
72.718,1.015
72.748,1.008
72.778,1.010
72.808,1.003
72.838,1.006
72.868,1.007
72.898,1.012
72.928,1.008
72.958,1.007
72.988,1.006
73.018,1.008
73.048,1.008
73.078,1.009
73.108,1.010
73.138,1.008
73.168,1.001
73.198,1.012
73.228,1.015
73.258,1.005
73.288,1.005
73.318,1.008
73.348,1.010
73.378,1.008
73.408,1.012
73.438,1.010
73.468,1.011
73.498,1.008
73.528,1.007
73.558,1.009
73.588,1.008
73.618,1.008
73.648,1.007
73.678,1.009
73.708,1.007
73.738,1.006
73.768,1.002
73.798,1.014
73.828,1.009
73.858,1.007
73.888,1.004
73.918,1.006
73.948,1.012
73.978,1.014
74.008,1.005
74.038,1.007
74.068,1.007
74.098,1.008
74.128,1.012
74.158,1.005
74.188,1.001
74.218,1.011
74.248,1.009
74.278,1.010
74.308,1.011
74.338,1.008
74.368,1.007
74.398,1.010
74.428,1.012
74.458,1.009
74.488,1.006
74.518,1.007
74.548,1.010
74.578,1.010
74.608,1.005
74.638,1.003
74.668,1.006
74.698,1.011
74.728,1.012
74.758,1.010
74.788,1.003
74.818,1.003
74.848,1.010
74.878,1.013
74.908,1.010
74.938,1.006
74.968,1.007
74.998,1.009
75.028,1.012
75.058,1.006
75.088,1.003
75.118,1.011
75.148,1.008
75.178,1.010
75.208,1.009
75.238,1.008
75.268,1.010
75.298,1.009
75.328,1.006
75.358,1.007
75.388,1.002
75.418,1.006
75.448,1.006
75.478,1.013
75.508,1.009
75.538,1.002
75.568,1.005
75.598,1.004
75.628,1.010
75.658,1.010
75.688,1.013
75.718,1.009
75.748,0.999
75.778,1.012
75.808,1.008
75.838,1.002
75.868,1.008
75.898,1.011
75.928,1.008
75.958,1.011
75.988,1.007
76.018,1.016
76.048,1.010
76.078,1.005
76.108,1.007
76.138,1.005
76.168,0.999
76.198,1.009
76.228,1.010
76.258,1.009
76.288,1.004
76.318,1.009
76.348,1.012
76.378,1.015
76.408,1.013
76.438,1.001
76.468,1.006
76.498,1.015
76.528,1.008
76.558,1.001
76.588,1.005
76.618,1.009
76.648,1.005
76.678,1.006
76.708,1.010
76.738,1.010
76.768,1.007
76.798,1.005
76.828,1.007
76.858,1.003
76.888,1.012
76.918,1.010
76.948,1.006
76.978,1.006
77.008,1.008
77.038,1.007
77.068,1.009
77.098,1.014
77.128,1.001
77.158,1.001
77.188,1.012
77.218,1.008
77.248,1.004
77.278,1.006
77.308,1.007
77.338,1.007
77.368,1.009
77.398,1.012
77.428,1.010
77.458,1.007
77.488,1.008
77.518,1.005
77.548,1.007
77.578,1.009
77.608,1.014
77.638,1.008
77.668,1.004
77.698,1.007
77.728,1.011
77.758,1.012
77.788,1.011
77.818,1.013
77.848,1.009
77.878,1.006
77.908,1.013
77.938,1.011
77.968,1.002
77.998,1.005
78.028,1.007
78.058,1.008
78.088,1.010
78.118,1.010
78.148,1.005
78.178,1.009
78.208,1.009
78.238,1.006
78.268,1.011
78.298,1.011
78.328,1.006
78.358,1.002
78.388,1.006
78.418,1.017
78.448,1.013
78.478,1.007
78.508,0.998
78.538,1.006
78.568,1.011
78.598,1.009
78.628,1.009
78.658,1.012
78.688,1.008
78.718,1.003
78.748,1.006
78.778,1.011
78.808,1.006
78.838,1.007
78.868,1.009
78.898,1.007
78.928,1.009
78.958,1.009
78.988,1.008
79.018,1.009
79.048,1.009
79.078,1.010
79.108,1.004
79.138,1.007
79.168,1.005
79.198,1.003
79.228,1.011
79.258,1.010
79.288,1.009
79.318,1.009
79.348,1.008
79.378,1.009
79.408,1.009
79.438,1.015
79.468,1.006
79.498,1.008
79.528,1.011
79.558,1.008
79.588,1.011
79.618,1.007
79.648,1.008
79.678,1.007
79.708,1.013
79.738,1.007
79.768,1.004
79.798,1.005
79.828,1.012
79.858,1.008
79.888,1.008
79.918,1.013
79.948,1.005
79.978,1.009
80.008,1.009
80.038,1.007
80.068,1.011
80.098,1.009
80.128,1.005
80.158,1.009
80.188,1.008
80.218,1.010
80.248,1.011
80.278,1.009
80.308,1.004
80.338,1.006
80.368,1.015
80.398,1.009
80.428,1.015
80.458,1.001
80.488,1.000
80.518,1.010
80.548,1.012
80.578,1.011
80.608,1.005
80.638,1.005
80.668,1.003
80.698,1.006
80.728,1.007
80.758,1.005
80.788,1.005
80.818,1.008
80.848,1.009
80.878,1.010
80.908,1.009
80.938,1.005
80.968,1.010
80.998,1.007
81.028,1.009
81.058,1.006
81.088,1.006
81.118,1.008
81.148,1.002
81.178,1.008
81.208,1.011
81.238,1.007
81.268,1.002
81.298,1.008
81.328,1.001
81.358,1.013
81.388,1.010
81.418,1.007
81.448,1.003
81.478,1.006
81.508,1.008
81.538,1.013
81.568,1.014
81.598,1.008
81.628,1.003
81.658,1.006
81.688,1.009
81.718,1.002
81.748,1.010
81.778,1.010
81.808,1.007
81.838,1.010
81.868,1.010
81.898,1.004
81.928,1.009
81.958,1.010
81.988,1.006
82.018,1.011
82.048,1.010
82.078,1.005
82.108,1.007
82.138,1.007
82.168,1.005
82.198,1.011
82.228,1.006
82.258,1.004
82.288,1.012
82.318,1.011
82.348,1.004
82.378,1.006
82.408,1.005
82.438,1.005
82.468,1.013
82.498,1.007
82.528,1.004
82.558,1.007
82.588,1.004
82.618,1.009
82.648,1.004
82.678,1.007
82.708,1.013
82.738,1.007
82.768,1.011
82.798,1.008
82.828,1.005
82.858,1.008
82.888,1.006
82.918,1.009
82.948,1.007
82.978,1.008
83.008,1.008
83.038,1.011
83.068,1.006
83.098,1.002
83.128,1.007
83.158,1.009
83.188,1.010
83.218,1.008
83.248,1.003
83.278,1.004
83.308,1.009
83.338,1.007
83.368,1.010
83.398,1.001
83.428,1.006
83.458,1.002
83.488,1.006
83.518,1.004
83.548,1.004
83.578,1.006
83.608,1.004
83.638,1.006
83.668,1.009
83.698,1.007
83.728,1.008
83.758,1.008
83.788,1.006
83.818,1.010
83.848,1.008
83.878,1.004
83.908,1.005
83.938,1.014
83.968,1.011
83.998,1.006
84.028,1.005
84.058,1.009
84.088,1.010
84.118,1.008
84.148,1.010
84.178,1.007
84.208,1.004
84.238,1.009
84.268,1.006
84.298,1.002
84.328,1.002
84.358,1.009
84.388,1.006
84.418,1.007
84.448,1.011
84.478,1.010
84.508,1.004
84.538,1.007
84.568,1.009
84.598,1.009
84.628,1.006
84.658,1.006
84.688,1.002
84.718,1.012
84.748,1.009
84.778,1.010
84.808,1.004
84.838,1.006
84.868,1.007
84.898,1.007
84.928,1.009
84.958,1.008
84.988,1.002
85.018,1.000
85.048,1.008
85.078,1.006
85.108,1.002
85.138,1.008
85.168,1.007
85.198,1.006
85.228,1.007
85.258,1.007
85.288,1.006
85.318,1.004
85.348,1.005
85.378,1.009
85.408,1.007
85.438,1.006
85.468,1.006
85.498,1.008
85.528,1.009
85.558,1.006
85.588,1.005
85.618,1.005
85.648,1.007
85.678,1.008
85.708,1.005
85.738,1.002
85.768,1.008
85.798,1.003
85.828,1.010
85.858,1.009
85.888,1.001
85.918,1.003
85.948,1.009
85.978,1.011
86.008,1.001
86.038,1.004
86.068,1.007
86.098,1.009
86.128,1.007
86.158,1.013
86.188,1.006
86.218,1.005
86.248,1.005
86.278,1.005
86.308,1.006
86.338,1.004
86.368,1.008
86.398,1.003
86.428,1.006
86.458,1.010
86.488,1.008
86.518,1.009
86.548,1.007
86.578,1.004
86.608,1.011
86.638,1.011
86.668,1.014
86.698,1.005
86.728,1.001
86.758,1.004
86.788,1.011
86.818,1.008
86.848,1.008
86.878,1.006
86.908,1.002
86.938,1.005
86.968,1.006
86.998,1.004
87.028,1.005
87.058,1.002
87.088,1.008
87.118,1.011
87.148,1.003
87.178,1.003
87.208,1.007
87.238,1.004
87.268,1.008
87.298,1.007
87.328,1.009
87.358,1.006
87.388,1.005
87.418,1.005
87.448,1.006
87.478,1.004
87.508,1.009
87.538,1.006
87.568,1.000
87.598,1.015
87.628,1.006
87.658,1.009
87.688,1.003
87.718,1.002
87.748,1.007
87.778,1.006
87.808,1.008
87.838,1.007
87.868,1.008
87.898,1.003
87.928,1.005
87.958,1.003
87.988,1.001
88.018,1.006
88.048,1.005
88.078,1.010
88.108,1.006
88.138,1.008
88.168,1.007
88.198,1.005
88.228,1.008
88.258,1.009
88.288,1.007
88.318,1.006
88.348,1.005
88.378,1.007
88.408,1.006
88.438,1.006
88.468,1.003
88.498,1.004
88.528,1.005
88.558,1.011
88.588,1.009
88.618,1.008
88.648,1.001
88.678,1.002
88.708,1.006
88.738,1.010
88.768,1.010
88.798,1.004
88.828,1.004
88.858,1.008
88.888,1.006
88.918,1.003
88.948,1.003
88.978,1.007
89.008,1.008
89.038,1.006
89.068,1.008
89.098,1.007
89.128,1.004
89.158,1.010
89.188,1.006
89.218,1.007
89.248,1.003
89.278,1.001
89.308,1.009
89.338,1.010
89.368,1.007
89.398,1.002
89.428,0.999
89.458,1.009
89.488,1.008
89.518,1.013
89.548,1.013
89.578,1.004
89.608,1.002
89.638,1.004
89.668,1.011
89.698,0.997
89.728,0.995
89.758,1.006
89.788,1.014
89.818,1.016
89.848,1.017
89.878,1.013
89.908,1.010
89.938,1.004
89.968,1.005
89.998,1.000
90.028,1.007
90.058,1.004
90.088,1.012
90.118,1.011
90.148,1.003
90.178,1.003
90.208,1.005
90.238,1.007
90.268,1.012
90.298,1.011
90.328,1.006
90.358,1.004
90.388,1.006
90.418,1.005
90.448,0.996
90.478,1.007
90.508,1.013
90.538,1.011
90.568,1.009
90.598,1.004
90.628,1.003
90.658,1.004
90.688,1.004
90.718,1.004
90.748,1.009
90.778,1.008
90.808,1.009
90.838,1.004
90.868,1.002
90.898,1.009
90.928,1.009
90.958,1.007
90.988,1.010
91.018,1.005
91.048,1.001
91.078,1.007
91.108,1.009
91.138,1.002
91.168,1.004
91.198,1.008
91.228,1.007
91.258,1.007
91.288,1.004
91.318,1.007
91.348,1.006
91.378,1.005
91.408,1.009
91.438,1.002
91.468,1.006
91.498,1.009
91.528,1.010
91.558,1.006
91.588,1.004
91.618,1.008
91.648,1.006
91.678,1.007
91.708,1.014
91.738,1.012
91.768,1.001
91.798,0.998
91.828,1.011
91.858,1.010
91.888,1.001
91.918,1.003
91.948,1.009
91.978,1.009
92.008,1.008
92.038,1.007
92.068,1.006
92.098,1.004
92.128,1.006
92.158,1.006
92.188,1.006
92.218,1.004
92.248,1.005
92.278,1.005
92.308,1.003
92.338,1.006
92.368,1.009
92.398,1.004
92.428,1.003
92.458,1.003
92.488,1.005
92.518,1.013
92.548,1.006
92.578,1.001
92.608,1.006
92.638,1.009
92.668,1.010
92.698,1.008
92.728,1.006
92.758,1.004
92.788,1.004
92.818,1.010
92.848,1.004
92.878,1.004
92.908,1.007
92.938,1.004
92.968,1.005
92.998,1.010
93.028,1.007
93.058,1.006
93.088,1.010
93.118,1.006
93.148,1.002
93.178,1.005
93.208,1.010
93.238,1.007
93.268,1.001
93.298,1.006
93.328,1.003
93.358,1.005
93.388,1.006
93.418,1.007
93.448,1.006
93.478,1.004
93.508,1.002
93.538,1.009
93.568,1.004
93.598,1.013
93.628,1.006
93.658,1.008
93.688,1.007
93.718,1.010
93.748,1.011
93.778,1.010
93.808,1.000
93.838,1.002
93.868,1.006
93.898,1.009
93.928,1.004
93.958,1.006
93.988,1.003
94.018,1.005
94.048,1.006
94.078,1.009
94.108,1.006
94.138,1.004
94.168,1.005
94.198,1.006
94.228,1.003
94.258,1.003
94.288,1.002
94.318,1.008
94.348,1.007
94.378,1.008
94.408,1.002
94.438,1.008
94.468,1.009
94.498,1.008
94.528,1.005
94.558,1.005
94.588,1.008
94.618,1.009
94.648,1.011
94.678,1.005
94.708,1.004
94.738,1.010
94.768,1.008
94.798,1.006
94.828,1.008
94.858,1.006
94.888,1.004
94.918,1.007
94.948,1.007
94.978,1.004
95.008,1.004
95.038,1.005
95.068,1.006
95.098,1.007
95.128,1.007
95.158,1.005
95.188,1.007
95.218,1.007
95.248,1.002
95.278,1.008
95.308,1.006
95.338,1.005
95.368,1.006
95.398,1.006
95.428,1.006
95.458,1.005
95.488,1.005
95.518,1.003
95.548,1.011
95.578,1.009
95.608,1.010
95.638,1.001
95.668,1.002
95.698,1.004
95.728,1.006
95.758,1.011
95.788,1.010
95.818,1.001
95.848,1.006
95.878,1.011
95.908,1.003
95.938,1.000
95.968,1.003
95.998,1.010
96.028,1.009
96.058,1.005
96.088,1.007
96.118,1.007
96.148,1.008
96.178,1.007
96.208,1.008
96.238,1.004
96.268,1.004
96.298,1.003
96.328,1.001
96.358,1.004
96.388,1.014
96.418,1.006
96.448,1.001
96.478,1.003
96.508,1.006
96.538,1.007
96.568,1.012
96.598,1.011
96.628,1.008
96.658,1.004
96.688,1.008
96.718,1.006
96.748,1.003
96.778,1.004
96.808,1.004
96.838,1.003
96.868,1.011
96.898,1.008
96.928,1.011
96.958,1.011
96.988,1.008
97.018,1.001
97.048,0.999
97.078,0.998
97.108,1.000
97.138,1.009
97.168,1.007
97.198,1.007
97.228,1.003
97.258,1.003
97.288,1.007
97.318,1.009
97.348,1.009
97.378,0.999
97.408,1.000
97.438,1.004
97.468,1.008
97.498,1.004
97.528,1.000
97.558,1.009
97.588,1.006
97.618,1.004
97.648,1.007
97.678,1.006
97.708,1.007
97.738,1.006
97.768,1.003
97.798,0.997
97.828,1.005
97.858,1.004
97.888,1.009
97.918,1.008
97.948,1.002
97.978,1.003
98.008,1.009
98.038,1.008
98.068,1.008
98.098,1.008
98.128,1.001
98.158,0.993
98.188,1.005
98.218,1.007
98.248,1.002
98.278,1.005
98.308,1.008
98.338,1.002
98.368,1.007
98.398,1.006
98.428,1.003
98.458,1.007
98.488,1.006
98.518,1.006
98.548,1.002
98.578,1.001
98.608,1.005
98.638,1.009
98.668,1.008
98.698,1.006
98.728,1.004
98.758,1.002
98.788,1.005
98.818,1.007
98.848,1.006
98.878,1.010
98.908,1.004
98.938,1.002
98.968,1.011
98.998,1.008
99.028,1.002
99.058,1.007
99.088,1.006
99.118,1.009
99.148,1.008
99.178,1.004
99.208,1.009
99.238,1.005
99.268,1.008
99.298,1.008
99.328,1.004
99.358,1.005
99.388,1.004
99.418,1.003
99.448,1.005
99.478,1.009
99.508,1.006
99.538,1.004
99.568,1.000
99.598,1.008
99.628,1.010
99.658,1.006
99.688,0.999
99.718,1.001
99.748,1.005
99.778,1.008
99.808,1.009
99.838,1.008
99.868,1.003
99.898,1.004
99.928,1.010
99.958,1.006
99.988,1.003
100.018,1.007
100.048,1.005
100.078,1.004
100.108,1.007
100.138,1.006
100.168,1.009
100.198,1.005
100.228,1.005
100.258,1.005
100.288,1.007
100.318,1.007
100.348,1.003
100.378,1.005
100.408,1.009
100.438,1.007
100.468,1.005
100.498,1.009
100.528,1.009
100.558,1.004
100.588,1.006
100.618,1.005
100.648,1.001
100.678,1.007
100.708,1.009
100.738,1.008
100.768,1.004
100.798,1.007
100.828,1.006
100.858,1.002
100.888,1.007
100.918,1.006
100.948,1.007
100.978,1.007
101.008,1.006
101.038,1.003
101.068,1.002
101.098,1.002
101.128,1.010
101.158,1.008
101.188,1.007
101.218,1.010
101.248,1.007
101.278,1.007
101.308,1.009
101.338,1.007
101.368,1.007
101.398,1.008
101.428,1.003
101.458,1.006
101.488,1.004
101.518,1.004
101.548,1.009
101.578,1.006
101.608,1.009
101.638,1.006
101.668,1.000
101.698,1.012
101.728,1.009
101.758,1.008
101.788,1.004
101.818,1.003
101.848,1.008
101.878,1.009
101.908,1.011
101.938,1.007
101.968,1.008
101.998,1.006
102.028,1.011
102.058,1.007
102.088,1.005
102.118,1.006
102.148,1.009
102.178,1.011
102.208,1.006
102.238,1.006
102.268,1.008
102.298,1.004
102.328,1.000
102.358,1.005
102.388,1.007
102.418,1.005
102.448,1.007
102.478,1.005
102.508,1.009
102.538,1.014
102.568,1.013
102.598,1.009
102.628,1.008
102.658,1.000
102.688,1.005
102.718,1.006
102.748,1.001
102.778,1.000
102.808,1.004
102.838,1.006
102.868,1.010
102.898,1.015
102.928,1.009
102.958,1.007
102.988,1.005
103.018,1.009
103.048,1.004
103.078,1.002
103.108,1.003
103.138,1.010
103.168,1.007
103.198,1.001
103.228,1.003
103.258,1.003
103.288,1.009
103.318,1.000
103.348,1.009
103.378,1.012
103.408,1.006
103.438,1.005
103.468,1.000
103.498,1.008
103.528,1.002
103.558,1.012
103.588,1.006
103.618,0.997
103.648,0.997
103.678,1.003
103.708,1.005
103.738,1.010
103.768,1.007
103.798,1.001
103.828,1.000
103.858,1.007
103.888,1.002
103.918,0.998
103.948,1.000
103.978,1.008
104.008,1.005
104.038,1.001
104.068,1.011
104.098,1.008
104.128,1.006
104.158,1.002
104.188,1.005
104.218,1.006
104.248,1.002
104.278,1.003
104.308,1.003
104.338,1.005
104.368,1.006
104.398,0.999
104.428,1.002
104.458,1.006
104.488,1.006
104.518,1.011
104.548,1.006
104.578,1.005
104.608,1.002
104.638,1.005
104.668,1.001
104.698,1.001
104.728,1.005
104.758,1.003
104.788,1.005
104.818,1.006
104.848,1.007
104.878,1.007
104.908,1.005
104.938,1.002
104.968,1.004
104.998,1.003
105.028,1.002
105.058,1.001
105.088,1.013
105.118,1.007
105.148,1.001
105.178,1.000
105.208,1.009
105.238,1.007
105.268,1.004
105.298,1.004
105.328,1.002
105.358,0.998
105.388,1.009
105.418,1.007
105.448,0.999
105.478,1.006
105.508,1.003
105.538,1.005
105.568,1.006
105.598,1.007
105.628,1.004
105.658,1.005
105.688,1.005
105.718,1.006
105.748,1.000
105.778,1.000
105.808,0.997
105.838,1.010
105.868,1.010
105.898,1.007
105.928,0.997
105.958,1.003
105.988,1.002
106.018,1.007
106.048,1.007
106.078,1.008
106.108,1.004
106.138,1.002
106.168,1.009
106.198,1.009
106.228,0.999
106.258,1.000
106.288,1.006
106.318,1.004
106.348,1.004
106.378,1.007
106.408,1.004
106.438,1.006
106.468,1.004
106.498,1.005
106.528,1.005
106.558,1.006
106.588,1.005
106.618,1.001
106.648,1.004
106.678,1.000
106.708,1.006
106.738,1.016
106.768,1.001
106.798,0.999
106.828,1.004
106.858,1.003
106.888,1.009
106.918,1.007
106.948,1.002
106.978,1.003
107.008,1.009
107.038,1.006
107.068,0.999
107.098,1.003
107.128,1.002
107.158,1.008
107.188,1.009
107.218,1.007
107.248,1.005
107.278,1.003
107.308,1.004
107.338,1.002
107.368,1.003
107.398,1.005
107.428,1.001
107.458,1.006
107.488,1.003
107.518,1.006
107.548,1.006
107.578,1.005
107.608,1.003
107.638,0.998
