df_hash,22ZHK4.K5E5X0
51.151,1.029
51.181,1.028
51.211,1.024
51.241,1.027
51.271,1.029
51.301,1.029
51.331,1.025
51.361,1.026
51.391,1.031
51.421,1.027
51.451,1.028
51.481,1.032
51.511,1.030
51.541,1.021
51.571,1.023
51.601,1.028
51.631,1.032
51.661,1.022
51.691,1.026
51.721,1.026
51.751,1.029
51.781,1.025
51.811,1.026
51.841,1.027
51.871,1.030
51.901,1.033
51.931,1.030
51.961,1.028
51.991,1.028
52.021,1.031
52.051,1.026
52.081,1.030
52.111,1.027
52.141,1.031
52.171,1.031
52.201,1.029
52.231,1.024
52.261,1.024
52.291,1.026
52.321,1.029
52.351,1.021
52.381,1.027
52.411,1.027
52.441,1.027
52.471,1.029
52.501,1.024
52.531,1.028
52.561,1.028
52.591,1.030
52.621,1.029
52.651,1.028
52.681,1.026
52.711,1.026
52.741,1.029
52.771,1.029
52.801,1.025
52.831,1.028
52.861,1.029
52.891,1.027
52.921,1.024
52.951,1.022
52.981,1.028
53.011,1.027
53.041,1.031
53.071,1.030
53.101,1.022
53.131,1.024
53.161,1.028
53.191,1.023
53.221,1.024
53.251,1.027
53.281,1.029
53.311,1.026
53.341,1.027
53.371,1.025
53.401,1.025
53.431,1.029
53.461,1.025
53.491,1.027
53.521,1.021
53.551,1.021
53.581,1.029
53.611,1.030
53.641,1.028
53.671,1.027
53.701,1.022
53.731,1.024
53.761,1.025
53.791,1.026
53.821,1.024
53.851,1.023
53.881,1.029
53.911,1.026
53.941,1.024
53.971,1.026
54.001,1.025
54.031,1.026
54.061,1.029
54.091,1.026
54.121,1.022
54.151,1.025
54.181,1.026
54.211,1.032
54.241,1.026
54.271,1.026
54.301,1.024
54.331,1.030
54.361,1.025
54.391,1.029
54.421,1.025
54.451,1.022
54.481,1.028
54.511,1.029
54.541,1.024
54.571,1.025
54.601,1.026
54.631,1.026
54.661,1.025
54.691,1.027
54.721,1.029
54.751,1.027
54.781,1.029
54.811,1.028
54.841,1.023
54.871,1.022
54.901,1.026
54.931,1.026
54.961,1.028
54.991,1.025
55.021,1.024
55.051,1.029
55.081,1.032
55.111,1.025
55.141,1.026
55.171,1.023
55.201,1.025
55.231,1.030
55.261,1.030
55.291,1.023
55.321,1.025
55.351,1.030
55.381,1.023
55.411,1.025
55.441,1.026
55.471,1.026
55.501,1.027
55.531,1.027
55.561,1.031
55.591,1.024
55.621,1.032
55.651,1.027
55.681,1.022
55.711,1.029
55.741,1.029
55.771,1.027
55.801,1.025
55.831,1.032
55.861,1.025
55.891,1.022
55.921,1.024
55.951,1.025
55.981,1.032
56.011,1.032
56.041,1.021
56.071,1.029
56.101,1.023
56.131,1.023
56.161,1.025
56.191,1.026
56.221,1.028
56.251,1.029
56.281,1.025
56.311,1.025
56.341,1.029
56.371,1.023
56.401,1.028
56.431,1.025
56.461,1.027
56.491,1.030
56.521,1.029
56.551,1.028
56.581,1.027
56.611,1.034
56.641,1.030
56.671,1.021
56.701,1.027
56.731,1.024
56.761,1.029
56.791,1.034
56.821,1.023
56.851,1.026
56.881,1.029
56.911,1.024
56.941,1.026
56.971,1.029
57.001,1.028
57.031,1.030
57.061,1.028
57.091,1.028
57.121,1.025
57.151,1.028
57.181,1.029
57.211,1.024
57.241,1.026
57.271,1.029
57.301,1.028
57.331,1.029
57.361,1.035
57.391,1.030
57.421,1.024
57.451,1.021
57.481,1.027
57.511,1.029
57.541,1.023
57.571,1.024
57.601,1.030
57.631,1.026
57.661,1.026
57.691,1.024
57.721,1.028
57.751,1.024
57.781,1.029
57.811,1.028
57.841,1.025
57.871,1.025
57.901,1.030
57.931,1.028
57.961,1.028
57.991,1.028
58.021,1.025
58.051,1.031
58.081,1.031
58.111,1.035
58.141,1.022
58.171,1.022
58.201,1.030
58.231,1.029
58.261,1.023
58.291,1.023
58.321,1.024
58.351,1.032
58.381,1.028
58.411,1.026
58.441,1.028
58.471,1.028
58.501,1.028
58.531,1.029
58.561,1.025
58.591,1.025
58.621,1.027
58.651,1.028
58.681,1.030
58.711,1.024
58.741,1.023
58.771,1.029
58.801,1.029
58.831,1.026
58.861,1.025
58.891,1.026
58.921,1.029
58.951,1.030
58.981,1.027
59.011,1.022
59.041,1.031
59.071,1.028
59.101,1.024
59.131,1.028
59.161,1.030
59.191,1.026
59.221,1.028
59.251,1.028
59.281,1.026
59.311,1.024
59.341,1.030
59.371,1.032
59.401,1.030
59.431,1.023
59.461,1.031
59.491,1.028
59.521,1.028
59.551,1.025
59.581,1.024
59.611,1.030
59.641,1.031
59.671,1.029
59.701,1.025
59.731,1.029
59.761,1.028
59.791,1.022
59.821,1.027
59.851,1.030
59.881,1.028
59.911,1.027
59.941,1.027
59.971,1.027
60.001,1.024
60.031,1.025
60.061,1.029
60.091,1.026
60.121,1.021
60.151,1.029
60.181,1.029
60.211,1.026
60.241,1.028
60.271,1.023
60.301,1.026
60.331,1.029
60.361,1.026
60.391,1.026
60.421,1.028
60.451,1.026
60.481,1.028
60.511,1.027
60.541,1.025
60.571,1.026
60.601,1.028
60.631,1.027
60.661,1.027
60.691,1.025
60.721,1.027
60.751,1.024
60.781,1.028
60.811,1.032
60.841,1.025
60.871,1.022
60.901,1.032
60.931,1.028
60.961,1.023
60.991,1.027
61.021,1.024
61.051,1.029
61.081,1.030
61.111,1.025
61.141,1.026
61.171,1.028
61.201,1.029
61.231,1.024
61.261,1.028
61.291,1.026
61.321,1.028
61.351,1.028
61.381,1.029
61.411,1.029
61.441,1.024
61.471,1.026
61.501,1.029
61.531,1.024
61.561,1.028
61.591,1.027
61.621,1.032
61.651,1.032
61.681,1.031
61.711,1.024
61.741,1.022
61.771,1.026
61.801,1.029
61.831,1.027
61.861,1.033
61.891,1.023
61.921,1.029
61.951,1.032
61.981,1.025
62.011,1.026
62.041,1.030
62.071,1.029
62.101,1.028
62.131,1.029
62.161,1.029
62.191,1.024
62.221,1.028
62.251,1.027
62.281,1.026
62.311,1.025
62.341,1.024
62.371,1.027
62.401,1.033
62.431,1.030
62.461,1.021
62.491,1.024
62.521,1.027
62.551,1.029
62.581,1.025
62.611,1.024
62.641,1.027
62.671,1.029
62.701,1.030
62.731,1.025
62.761,1.025
62.791,1.029
62.821,1.030
62.851,1.029
62.881,1.025
62.911,1.030
62.941,1.027
62.971,1.027
63.001,1.031
63.031,1.029
63.061,1.025
63.091,1.027
63.121,1.032
63.151,1.025
63.181,1.023
63.211,1.025
63.241,1.030
63.271,1.030
63.301,1.023
63.331,1.021
63.361,1.025
63.391,1.031
63.421,1.028
63.451,1.027
63.481,1.029
63.511,1.027
63.541,1.030
63.571,1.029
63.601,1.026
63.631,1.023
63.661,1.025
63.691,1.027
63.721,1.029
63.751,1.022
63.781,1.021
63.811,1.030
63.841,1.032
63.871,1.028
63.901,1.023
63.931,1.026
63.961,1.031
63.991,1.028
64.021,1.027
64.051,1.023
64.081,1.021
64.111,1.028
64.141,1.025
64.171,1.026
64.201,1.025
64.231,1.029
64.261,1.029
64.291,1.026
64.321,1.029
64.351,1.028
64.381,1.028
64.411,1.028
64.441,1.028
64.471,1.030
64.501,1.025
64.531,1.026
64.561,1.030
64.591,1.035
64.621,1.023
64.651,1.025
64.681,1.023
64.711,1.030
64.741,1.032
64.771,1.030
64.801,1.032
64.831,1.027
64.861,1.025
64.891,1.032
64.921,1.023
64.951,1.024
64.981,1.026
65.011,1.028
65.041,1.030
65.071,1.027
65.101,1.027
65.131,1.026
65.161,1.028
65.191,1.031
65.221,1.028
65.251,1.028
65.281,1.029
65.311,1.031
65.341,1.024
65.371,1.032
65.401,1.029
65.431,1.025
65.461,1.025
65.491,1.027
65.521,1.027
65.551,1.030
65.581,1.033
65.611,1.025
65.641,1.025
65.671,1.027
65.701,1.030
65.731,1.021
65.761,1.026
65.791,1.028
65.821,1.030
65.851,1.027
65.881,1.024
65.911,1.025
65.941,1.029
65.971,1.028
66.001,1.025
66.031,1.026
66.061,1.032
66.091,1.032
66.121,1.026
66.151,1.020
66.181,1.030
66.211,1.027
66.241,1.025
66.271,1.025
66.301,1.025
66.331,1.031
66.361,1.033
66.391,1.027
66.421,1.023
66.451,1.027
66.481,1.030
66.511,1.026
66.541,1.026
66.571,1.027
66.601,1.026
66.631,1.029
66.661,1.031
66.691,1.025
66.721,1.029
66.751,1.025
66.781,1.028
66.811,1.030
66.841,1.026
66.871,1.028
66.901,1.034
66.931,1.026
66.961,1.021
66.991,1.032
67.021,1.030
67.051,1.021
67.081,1.023
67.111,1.027
67.141,1.031
67.171,1.029
67.201,1.027
67.231,1.026
67.261,1.029
67.291,1.027
67.321,1.028
67.351,1.028
67.381,1.024
67.411,1.027
67.441,1.030
67.471,1.026
67.501,1.027
67.531,1.028
67.561,1.030
67.591,1.026
67.621,1.028
67.651,1.029
67.681,1.029
67.711,1.022
67.741,1.028
67.771,1.032
67.801,1.030
67.831,1.024
67.861,1.024
67.891,1.025
67.921,1.032
67.951,1.021
67.981,1.026
68.011,1.028
68.041,1.030
68.071,1.026
68.101,1.027
68.131,1.026
68.161,1.026
68.191,1.028
68.221,1.027
68.251,1.028
68.281,1.026
68.311,1.027
68.341,1.031
68.371,1.025
68.401,1.030
68.431,1.026
68.461,1.028
68.491,1.029
68.521,1.031
68.551,1.025
68.581,1.022
68.611,1.029
68.641,1.031
68.671,1.026
68.701,1.023
68.731,1.025
68.761,1.029
68.791,1.025
68.821,1.023
68.851,1.028
68.881,1.029
68.911,1.029
68.941,1.028
68.971,1.026
69.001,1.028
69.031,1.024
69.061,1.024
69.091,1.029
69.121,1.021
69.151,1.027
69.181,1.033
69.211,1.033
69.241,1.029
69.271,1.026
69.301,1.026
69.331,1.024
69.361,1.031
69.391,1.030
69.421,1.024
69.451,1.027
69.481,1.032
69.511,1.024
69.541,1.024
69.571,1.030
69.601,1.031
69.631,1.028
69.661,1.031
69.691,1.028
69.721,1.023
69.751,1.026
69.781,1.035
69.811,1.029
69.841,1.026
69.871,1.023
69.901,1.030
69.931,1.029
69.961,1.031
69.991,1.025
70.021,1.024
70.051,1.028
70.081,1.033
70.111,1.028
70.141,1.023
70.171,1.030
70.201,1.026
70.231,1.026
70.261,1.024
70.291,1.029
70.321,1.031
70.351,1.031
70.381,1.028
70.411,1.028
70.441,1.025
70.471,1.025
70.501,1.028
70.531,1.023
70.561,1.021
70.591,1.030
70.621,1.031
70.651,1.029
70.681,1.026
70.711,1.022
70.741,1.029
70.771,1.032
70.801,1.032
70.831,1.021
70.861,1.022
70.891,1.029
70.921,1.028
70.951,1.025
70.981,1.025
71.011,1.029
71.041,1.031
71.071,1.027
71.101,1.026
71.131,1.024
71.161,1.026
71.191,1.028
71.221,1.026
71.251,1.028
71.281,1.026
71.311,1.028
71.341,1.030
71.371,1.031
71.401,1.025
71.431,1.022
71.461,1.025
71.491,1.029
71.521,1.033
71.551,1.031
71.581,1.024
71.611,1.028
71.641,1.027
71.671,1.026
71.701,1.027
71.731,1.024
71.761,1.027
71.791,1.031
71.821,1.028
71.851,1.026
71.881,1.026
71.911,1.028
71.941,1.029
71.971,1.029
72.001,1.034
72.031,1.031
72.061,1.027
72.091,1.024
72.121,1.033
72.151,1.028
72.181,1.024
72.211,1.024
72.241,1.025
72.271,1.032
72.301,1.026
72.331,1.024
72.361,1.026
72.391,1.029
72.421,1.028
72.451,1.028
72.481,1.028
72.511,1.026
72.541,1.030
72.571,1.025
72.601,1.028
72.631,1.026
72.661,1.026
72.691,1.026
72.721,1.028
72.751,1.023
72.781,1.026
72.811,1.029
72.841,1.026
72.871,1.028
72.901,1.034
72.931,1.029
72.961,1.022
72.991,1.023
73.021,1.032
73.051,1.032
73.081,1.022
73.111,1.026
73.141,1.022
73.171,1.029
73.201,1.028
73.231,1.025
73.261,1.025
73.291,1.031
73.321,1.028
73.351,1.027
73.381,1.030
73.411,1.024
73.441,1.026
73.471,1.027
73.501,1.028
73.531,1.026
73.561,1.022
73.591,1.032
73.621,1.031
73.651,1.033
73.681,1.024
73.711,1.024
73.741,1.025
73.771,1.025
73.801,1.029
73.831,1.027
73.861,1.026
73.891,1.028
73.921,1.029
73.951,1.024
73.981,1.025
74.011,1.028
74.041,1.027
74.071,1.030
74.101,1.027
74.131,1.027
74.161,1.029
74.191,1.030
74.221,1.030
74.251,1.030
74.281,1.021
74.311,1.026
74.341,1.032
74.371,1.029
74.401,1.024
74.431,1.023
74.461,1.027
74.491,1.030
74.521,1.029
74.551,1.031
74.581,1.022
74.611,1.030
74.641,1.033
74.671,1.022
74.701,1.023
74.731,1.028
74.761,1.028
74.791,1.028
74.821,1.030
74.851,1.025
74.881,1.025
74.911,1.026
74.941,1.027
74.971,1.030
75.001,1.019
75.031,1.025
75.061,1.033
75.091,1.033
75.121,1.027
75.151,1.023
75.181,1.023
75.211,1.029
75.241,1.031
75.271,1.023
75.301,1.023
75.331,1.027
75.361,1.030
75.391,1.028
75.421,1.022
75.451,1.025
75.481,1.029
75.511,1.030
75.541,1.029
75.571,1.028
75.601,1.024
75.631,1.026
75.661,1.027
75.691,1.027
75.721,1.027
75.751,1.031
75.781,1.026
75.811,1.023
75.841,1.033
75.871,1.029
75.901,1.024
75.931,1.025
75.961,1.024
75.991,1.029
76.021,1.031
76.051,1.026
76.081,1.022
76.111,1.027
76.141,1.030
76.171,1.031
76.201,1.026
76.231,1.025
76.261,1.026
76.291,1.028
76.321,1.030
76.351,1.027
76.381,1.027
76.411,1.026
76.441,1.030
76.471,1.028
76.501,1.026
76.531,1.029
76.561,1.031
76.591,1.030
76.621,1.026
76.651,1.032
76.681,1.025
76.711,1.024
76.741,1.025
76.771,1.025
76.801,1.028
76.831,1.033
76.861,1.030
76.891,1.024
76.921,1.025
76.951,1.030
76.981,1.026
77.011,1.023
77.041,1.023
77.071,1.027
77.101,1.027
77.131,1.030
77.161,1.027
77.191,1.025
77.221,1.028
77.251,1.030
77.281,1.024
77.311,1.023
77.341,1.029
77.371,1.022
77.401,1.022
77.431,1.031
77.461,1.031
77.491,1.026
77.521,1.025
77.551,1.023
77.581,1.028
77.611,1.035
77.641,1.024
77.671,1.021
77.701,1.029
77.731,1.031
77.761,1.028
77.791,1.023
77.821,1.027
77.851,1.025
77.881,1.027
77.911,1.024
77.941,1.029
77.971,1.027
78.001,1.024
78.031,1.025
78.061,1.028
78.091,1.028
78.121,1.025
78.151,1.027
78.181,1.029
78.211,1.032
78.241,1.026
78.271,1.023
78.301,1.023
78.331,1.028
78.361,1.030
78.391,1.025
78.421,1.023
78.451,1.025
78.481,1.031
78.511,1.028
78.541,1.022
78.571,1.027
78.601,1.030
78.631,1.029
78.661,1.026
78.691,1.025
78.721,1.027
78.751,1.028
78.781,1.028
78.811,1.026
78.841,1.024
78.871,1.025
78.901,1.031
78.931,1.030
78.961,1.031
78.991,1.024
79.021,1.022
79.051,1.026
79.081,1.030
79.111,1.028
79.141,1.026
79.171,1.025
79.201,1.027
79.231,1.027
79.261,1.027
79.291,1.025
79.321,1.026
79.351,1.027
79.381,1.028
79.411,1.026
79.441,1.024
79.471,1.028
79.501,1.026
79.531,1.032
79.561,1.021
79.591,1.028
79.621,1.031
79.651,1.029
79.681,1.021
79.711,1.023
79.741,1.028
79.771,1.031
79.801,1.025
79.831,1.028
79.861,1.027
79.891,1.031
79.921,1.027
79.951,1.023
79.981,1.024
80.011,1.028
80.041,1.030
80.071,1.031
80.101,1.026
80.131,1.022
80.161,1.025
80.191,1.028
80.221,1.025
80.251,1.025
80.281,1.028
80.311,1.030
80.341,1.030
80.371,1.025
80.401,1.025
80.431,1.028
80.461,1.025
80.491,1.028
80.521,1.021
80.551,1.023
80.581,1.029
80.611,1.031
80.641,1.021
80.671,1.026
80.701,1.028
80.731,1.027
80.761,1.029
80.791,1.028
80.821,1.027
80.851,1.021
80.881,1.028
80.911,1.032
80.941,1.022
80.971,1.020
81.001,1.033
81.031,1.029
81.061,1.027
81.091,1.024
81.121,1.021
81.151,1.025
81.181,1.031
81.211,1.024
81.241,1.027
81.271,1.021
81.301,1.029
81.331,1.029
81.361,1.024
81.391,1.023
81.421,1.026
81.451,1.028
81.481,1.025
81.511,1.026
81.541,1.028
81.571,1.027
81.601,1.029
81.631,1.024
81.661,1.023
81.691,1.025
81.721,1.026
81.751,1.024
81.781,1.023
81.811,1.026
81.841,1.028
81.871,1.025
81.901,1.023
81.931,1.028
81.961,1.028
81.991,1.028
82.021,1.029
82.051,1.023
82.081,1.027
82.111,1.030
82.141,1.023
82.171,1.023
82.201,1.026
82.231,1.030
82.261,1.027
82.291,1.027
82.321,1.027
82.351,1.024
82.381,1.027
82.411,1.028
82.441,1.023
82.471,1.023
82.501,1.027
82.531,1.026
82.561,1.028
82.591,1.025
82.621,1.027
82.651,1.028
82.681,1.027
82.711,1.024
82.741,1.023
82.771,1.030
82.801,1.032
82.831,1.024
82.861,1.021
82.891,1.024
82.921,1.029
82.951,1.028
82.981,1.024
83.011,1.025
83.041,1.029
83.071,1.027
83.101,1.029
83.131,1.031
83.161,1.027
83.191,1.028
83.221,1.027
83.251,1.028
83.281,1.022
83.311,1.024
83.341,1.029
83.371,1.025
83.401,1.028
83.431,1.029
83.461,1.030
83.491,1.024
83.521,1.023
83.551,1.030
83.581,1.029
83.611,1.032
83.641,1.021
83.671,1.022
83.701,1.024
83.731,1.031
83.761,1.027
83.791,1.023
83.821,1.029
83.851,1.029
83.881,1.027
83.911,1.028
83.941,1.025
83.971,1.024
84.001,1.026
84.031,1.025
84.061,1.030
84.091,1.029
84.121,1.024
84.151,1.028
84.181,1.030
84.211,1.034
84.241,1.024
84.271,1.026
84.301,1.027
84.331,1.027
84.361,1.029
84.391,1.021
84.421,1.020
84.451,1.025
84.481,1.035
84.511,1.024
84.541,1.022
84.571,1.022
84.601,1.027
84.631,1.025
84.661,1.026
84.691,1.026
84.721,1.024
84.751,1.024
84.781,1.027
84.811,1.024
84.841,1.026
84.871,1.018
84.901,1.023
84.931,1.031
84.961,1.034
84.991,1.028
85.021,1.024
85.051,1.026
85.081,1.026
85.111,1.030
85.141,1.027
85.171,1.025
85.201,1.021
85.231,1.029
85.261,1.031
85.291,1.021
85.321,1.024
85.351,1.029
85.381,1.029
85.411,1.027
85.441,1.025
85.471,1.024
85.501,1.023
85.531,1.023
85.561,1.025
85.591,1.026
85.621,1.025
85.651,1.025
85.681,1.022
85.711,1.023
85.741,1.030
85.771,1.027
85.801,1.025
85.831,1.026
85.861,1.021
85.891,1.024
85.921,1.032
85.951,1.032
85.981,1.032
86.011,1.025
86.041,1.026
86.071,1.026
86.101,1.027
86.131,1.022
86.161,1.025
86.191,1.029
86.221,1.027
86.251,1.028
86.281,1.026
86.311,1.021
86.341,1.022
86.371,1.031
86.401,1.029
86.431,1.024
86.461,1.025
86.491,1.031
86.521,1.025
86.551,1.028
86.581,1.022
86.611,1.027
86.641,1.027
86.671,1.026
86.701,1.026
86.731,1.028
86.761,1.024
86.791,1.027
86.821,1.026
86.851,1.022
86.881,1.025
86.911,1.031
86.941,1.026
86.971,1.022
87.001,1.024
87.031,1.030
87.061,1.028
87.091,1.026
87.121,1.023
87.151,1.024
87.181,1.026
87.211,1.025
87.241,1.026
87.271,1.025
87.301,1.027
87.331,1.027
87.361,1.030
87.391,1.029
87.421,1.027
87.451,1.021
87.481,1.029
87.511,1.030
87.541,1.027
87.571,1.022
87.601,1.024
87.631,1.030
87.661,1.032
87.691,1.025
87.721,1.019
87.751,1.027
87.781,1.027
87.811,1.025
87.841,1.023
87.871,1.026
87.901,1.025
87.931,1.030
87.961,1.028
87.991,1.027
88.021,1.026
88.051,1.028
88.081,1.028
88.111,1.025
88.141,1.024
88.171,1.024
88.201,1.026
88.231,1.032
88.261,1.029
88.291,1.026
88.321,1.030
88.351,1.033
88.381,1.023
88.411,1.021
88.441,1.024
88.471,1.029
88.501,1.028
88.531,1.021
88.561,1.026
88.591,1.027
88.621,1.028
88.651,1.029
88.681,1.024
88.711,1.023
88.741,1.027
88.771,1.030
88.801,1.029
88.831,1.021
88.861,1.027
88.891,1.027
88.921,1.028
88.951,1.026
88.981,1.026
89.011,1.026
89.041,1.027
89.071,1.032
89.101,1.031
89.131,1.026
89.161,1.024
89.191,1.028
89.221,1.026
89.251,1.029
89.281,1.030
89.311,1.024
89.341,1.026
89.371,1.031
89.401,1.024
89.431,1.021
89.461,1.025
89.491,1.028
89.521,1.025
89.551,1.029
89.581,1.029
89.611,1.024
89.641,1.025
89.671,1.032
89.701,1.023
89.731,1.025
89.761,1.027
89.791,1.027
89.821,1.024
89.851,1.024
89.881,1.026
89.911,1.026
89.941,1.028
89.971,1.021
90.001,1.022
90.031,1.021
90.061,1.032
90.091,1.026
90.121,1.023
90.151,1.026
90.181,1.030
90.211,1.025
90.241,1.025
90.271,1.029
90.301,1.021
90.331,1.023
90.361,1.033
90.391,1.032
90.421,1.027
90.451,1.020
90.481,1.028
90.511,1.029
90.541,1.023
90.571,1.024
90.601,1.024
90.631,1.024
90.661,1.029
90.691,1.023
90.721,1.021
90.751,1.026
90.781,1.029
90.811,1.026
90.841,1.024
90.871,1.026
90.901,1.029
90.931,1.026
90.961,1.023
90.991,1.026
91.021,1.022
91.051,1.029
91.081,1.033
91.111,1.030
91.141,1.022
91.171,1.023
91.201,1.031
91.231,1.028
91.261,1.027
91.291,1.022
91.321,1.022
91.351,1.027
91.381,1.034
91.411,1.026
91.441,1.021
91.471,1.024
91.501,1.030
91.531,1.026
91.561,1.022
91.591,1.023
91.621,1.027
91.651,1.028
91.681,1.024
91.711,1.027
91.741,1.025
91.771,1.022
91.801,1.027
91.831,1.032
91.861,1.030
91.891,1.028
91.921,1.021
91.951,1.032
91.981,1.027
92.011,1.026
92.041,1.023
92.071,1.021
92.101,1.026
92.131,1.029
92.161,1.028
92.191,1.023
92.221,1.023
92.251,1.028
92.281,1.026
92.311,1.022
92.341,1.026
92.371,1.026
92.401,1.026
92.431,1.025
92.461,1.025
92.491,1.024
92.521,1.024
92.551,1.026
92.581,1.026
92.611,1.031
92.641,1.028
92.671,1.026
92.701,1.023
92.731,1.029
92.761,1.025
92.791,1.023
92.821,1.024
92.851,1.026
92.881,1.030
92.911,1.027
92.941,1.028
92.971,1.022
93.001,1.026
93.031,1.030
93.061,1.029
93.091,1.022
93.121,1.025
93.151,1.027
93.181,1.028
93.211,1.030
93.241,1.024
93.271,1.028
93.301,1.026
93.331,1.028
93.361,1.025
93.391,1.023
93.421,1.024
93.451,1.021
93.481,1.025
93.511,1.027
93.541,1.031
93.571,1.025
93.601,1.023
93.631,1.026
93.661,1.027
93.691,1.028
93.721,1.028
93.751,1.020
93.781,1.029
93.811,1.029
93.841,1.024
93.871,1.023
93.901,1.031
93.931,1.026
93.961,1.026
93.991,1.027
94.021,1.025
94.051,1.024
94.081,1.026
94.111,1.026
94.141,1.026
94.171,1.026
94.201,1.028
94.231,1.025
94.261,1.026
94.291,1.031
94.321,1.024
94.351,1.022
94.381,1.022
94.411,1.029
94.441,1.030
94.471,1.032
94.501,1.020
94.531,1.027
94.561,1.029
94.591,1.025
94.621,1.023
94.651,1.025
94.681,1.024
94.711,1.028
94.741,1.030
94.771,1.023
94.801,1.026
94.831,1.023
94.861,1.027
94.891,1.030
94.921,1.021
94.951,1.028
94.981,1.032
95.011,1.022
95.041,1.021
95.071,1.030
95.101,1.029
95.131,1.021
95.161,1.024
95.191,1.026
95.221,1.029
95.251,1.033
95.281,1.027
95.311,1.021
95.341,1.026
95.371,1.028
95.401,1.025
95.431,1.022
95.461,1.024
95.491,1.027
95.521,1.026
95.551,1.027
95.581,1.025
95.611,1.025
95.641,1.026
95.671,1.026
95.701,1.026
95.731,1.023
95.761,1.026
95.791,1.028
95.821,1.024
95.851,1.024
95.881,1.028
95.911,1.026
95.941,1.024
95.971,1.021
96.001,1.026
96.031,1.027
96.061,1.028
96.091,1.025
96.121,1.023
96.151,1.030
96.181,1.028
96.211,1.024
96.241,1.022
96.271,1.026
96.301,1.026
96.331,1.027
96.361,1.025
96.391,1.028
96.421,1.024
96.451,1.026
96.481,1.024
96.511,1.026
96.541,1.026
96.571,1.027
96.601,1.026
96.631,1.025
96.661,1.024
96.691,1.030
96.721,1.027
96.751,1.022
96.781,1.022
96.811,1.028
96.841,1.029
96.871,1.029
96.901,1.026
96.931,1.023
96.961,1.030
96.991,1.027
97.021,1.023
97.051,1.024
97.081,1.028
97.111,1.025
97.141,1.028
97.171,1.028
97.201,1.025
97.231,1.023
97.261,1.026
97.291,1.024
97.321,1.025
97.351,1.023
97.381,1.022
97.411,1.030
97.441,1.033
97.471,1.030
97.501,1.021
97.531,1.022
97.561,1.027
97.591,1.028
97.621,1.027
97.651,1.025
97.681,1.026
97.711,1.026
97.741,1.029
97.771,1.023
97.801,1.025
97.831,1.025
97.861,1.030
97.891,1.027
97.921,1.027
97.951,1.024
97.981,1.024
98.011,1.027
98.041,1.025
98.071,1.023
98.101,1.019
98.131,1.029
98.161,1.029
98.191,1.030
98.221,1.023
98.251,1.023
98.281,1.027
98.311,1.028
98.341,1.028
98.371,1.030
98.401,1.020
98.431,1.027
98.461,1.028
98.491,1.021
98.521,1.025
98.551,1.027
98.581,1.026
98.611,1.028
98.641,1.024
98.671,1.025
98.701,1.025
98.731,1.024
98.761,1.026
98.791,1.026
98.821,1.022
98.851,1.021
98.881,1.030
98.911,1.030
98.941,1.027
98.971,1.025
99.001,1.025
99.031,1.022
99.061,1.029
99.091,1.031
99.121,1.028
99.151,1.025
99.181,1.026
99.211,1.032
99.241,1.025
99.271,1.027
99.301,1.031
99.331,1.029
99.361,1.023
99.391,1.025
99.421,1.022
99.451,1.023
99.481,1.025
99.511,1.026
99.541,1.030
99.571,1.029
99.601,1.026
99.631,1.024
99.661,1.029
99.691,1.027
99.721,1.025
99.751,1.024
99.781,1.021
99.811,1.027
99.841,1.026
99.871,1.021
99.901,1.024
99.931,1.025
99.961,1.029
99.991,1.029
100.021,1.022
100.051,1.023
100.081,1.028
100.111,1.027
100.141,1.024
100.171,1.028
100.201,1.026
100.231,1.028
100.261,1.029
100.291,1.025
100.321,1.026
100.351,1.029
100.381,1.028
100.411,1.027
100.441,1.022
100.471,1.030
100.501,1.021
100.531,1.022
100.561,1.026
100.591,1.025
100.621,1.027
100.651,1.032
100.681,1.032
100.711,1.022
100.741,1.028
100.771,1.027
100.801,1.023
100.831,1.025
100.861,1.025
100.891,1.029
100.921,1.031
100.951,1.029
100.981,1.024
101.011,1.023
101.041,1.028
101.071,1.026
101.101,1.026
101.131,1.022
101.161,1.025
101.191,1.028
101.221,1.025
101.251,1.025
101.281,1.031
101.311,1.028
101.341,1.025
101.371,1.023
101.401,1.021
101.431,1.027
101.461,1.033
101.491,1.026
101.521,1.021
101.551,1.030
101.581,1.029
101.611,1.025
101.641,1.023
101.671,1.028
101.701,1.027
101.731,1.029
101.761,1.024
101.791,1.028
101.821,1.025
101.851,1.024
101.881,1.026
101.911,1.027
101.941,1.027
101.971,1.024
102.001,1.029
102.031,1.032
102.061,1.027
102.091,1.025
102.121,1.031
102.151,1.024
102.181,1.022
102.211,1.026
102.241,1.027
102.271,1.029
102.301,1.023
102.331,1.021
102.361,1.028
102.391,1.026
102.421,1.022
102.451,1.025
102.481,1.024
102.511,1.028
102.541,1.029
102.571,1.027
102.601,1.025
102.631,1.022
102.661,1.028
102.691,1.024
102.721,1.029
102.751,1.023
102.781,1.025
102.811,1.019
102.841,1.029
102.871,1.028
102.901,1.028
102.931,1.023
102.961,1.023
102.991,1.026
103.021,1.028
103.051,1.027
103.081,1.026
