df_hash,22ZHK4.SWSTG1
404.316,1.038
404.346,1.033
404.376,1.033
404.406,1.034
404.436,1.033
404.466,1.038
404.496,1.036
404.526,1.035
404.556,1.037
404.586,1.035
404.616,1.033
404.646,1.036
404.676,1.038
404.706,1.029
404.736,1.034
404.766,1.033
404.796,1.034
404.826,1.035
404.856,1.034
404.886,1.032
404.916,1.032
404.946,1.032
404.976,1.034
405.006,1.034
405.036,1.028
405.066,1.034
405.096,1.037
405.126,1.032
405.156,1.032
405.186,1.034
405.216,1.032
405.246,1.032
405.276,1.036
405.306,1.034
405.336,1.038
405.366,1.034
405.396,1.033
405.426,1.034
405.456,1.035
405.486,1.037
405.516,1.026
405.546,1.038
405.576,1.029
405.606,1.035
405.636,1.036
405.666,1.034
405.696,1.031
405.726,1.034
405.756,1.032
405.786,1.037
405.816,1.041
405.846,1.032
405.876,1.040
405.906,1.038
405.936,1.031
405.966,1.037
405.996,1.035
406.026,1.032
406.056,1.035
406.086,1.034
406.116,1.032
406.146,1.035
406.176,1.037
406.206,1.036
406.236,1.038
406.266,1.028
406.296,1.028
406.326,1.036
406.356,1.032
406.386,1.033
406.416,1.029
406.446,1.032
406.476,1.034
406.506,1.030
406.536,1.033
406.566,1.033
406.596,1.033
406.626,1.031
406.656,1.037
406.686,1.032
406.716,1.031
406.746,1.030
406.776,1.033
406.806,1.034
406.836,1.037
406.866,1.036
406.896,1.033
406.926,1.035
406.956,1.039
406.986,1.029
407.016,1.035
407.046,1.030
407.076,1.031
407.106,1.038
407.136,1.034
407.166,1.033
407.196,1.037
407.226,1.034
407.256,1.034
407.286,1.037
407.316,1.025
407.346,1.035
407.376,1.037
407.406,1.030
407.436,1.034
407.466,1.034
407.496,1.032
407.526,1.034
407.556,1.036
407.586,1.036
407.616,1.036
407.646,1.034
407.676,1.031
407.706,1.035
407.736,1.031
407.766,1.030
407.796,1.036
407.826,1.032
407.856,1.037
407.886,1.035
407.916,1.032
407.946,1.036
407.976,1.034
408.006,1.034
408.036,1.030
408.066,1.034
408.096,1.029
408.126,1.036
408.156,1.036
408.186,1.033
408.216,1.031
408.246,1.033
408.276,1.037
408.306,1.033
408.336,1.033
408.366,1.032
408.396,1.032
408.426,1.030
408.456,1.036
408.486,1.032
408.516,1.034
408.546,1.027
408.576,1.040
408.606,1.027
408.636,1.034
408.666,1.036
408.696,1.033
408.726,1.030
408.756,1.034
408.786,1.028
408.816,1.034
408.846,1.038
408.876,1.026
408.906,1.032
408.936,1.034
408.966,1.030
408.996,1.033
409.026,1.036
409.056,1.032
409.086,1.037
409.116,1.036
409.146,1.035
409.176,1.035
409.206,1.035
409.236,1.034
409.266,1.034
409.296,1.036
409.326,1.034
409.356,1.029
409.386,1.037
409.416,1.033
409.446,1.031
409.476,1.033
409.506,1.031
409.536,1.030
409.566,1.032
409.596,1.032
409.626,1.034
409.656,1.037
409.686,1.029
409.716,1.034
409.746,1.037
409.776,1.028
409.806,1.033
409.836,1.034
409.866,1.033
409.896,1.033
409.926,1.036
409.956,1.033
409.986,1.033
410.016,1.039
410.046,1.036
410.076,1.032
410.106,1.033
410.136,1.037
410.166,1.029
410.196,1.031
410.226,1.033
410.256,1.033
410.286,1.031
410.316,1.034
410.346,1.030
410.376,1.035
410.406,1.039
410.436,1.028
410.466,1.034
410.496,1.036
410.526,1.034
410.556,1.029
410.586,1.036
410.616,1.037
410.646,1.034
410.676,1.035
410.706,1.033
410.736,1.031
410.766,1.034
410.796,1.038
410.826,1.026
410.856,1.033
410.886,1.030
410.916,1.035
410.946,1.035
410.976,1.036
411.006,1.030
411.036,1.036
411.066,1.032
411.096,1.034
411.126,1.031
411.156,1.027
411.186,1.030
411.216,1.037
411.246,1.034
411.276,1.030
411.306,1.034
411.336,1.033
411.366,1.030
411.396,1.033
411.426,1.035
411.456,1.034
411.486,1.032
411.516,1.032
411.546,1.034
411.576,1.033
411.606,1.034
411.636,1.034
411.666,1.030
411.696,1.035
411.726,1.030
411.756,1.036
411.786,1.035
411.816,1.032
411.846,1.031
411.876,1.033
411.906,1.031
411.936,1.038
411.966,1.036
411.996,1.024
412.026,1.032
412.056,1.036
412.086,1.031
412.116,1.032
412.146,1.032
412.176,1.031
412.206,1.034
412.236,1.033
412.266,1.032
412.296,1.032
412.326,1.034
412.356,1.032
412.386,1.032
412.416,1.034
412.446,1.033
412.476,1.032
412.506,1.035
412.536,1.029
412.566,1.035
412.596,1.033
412.626,1.033
412.656,1.035
412.686,1.033
412.716,1.030
412.746,1.031
412.776,1.030
412.806,1.032
412.836,1.027
412.866,1.032
412.896,1.032
412.926,1.034
412.956,1.028
412.986,1.027
413.016,1.031
413.046,1.030
413.076,1.032
413.106,1.033
413.136,1.034
413.166,1.030
413.196,1.036
413.226,1.032
413.256,1.033
413.286,1.030
413.316,1.031
413.346,1.032
413.376,1.036
413.406,1.030
413.436,1.031
413.466,1.035
413.496,1.030
413.526,1.029
413.556,1.033
413.586,1.031
413.616,1.032
413.646,1.039
413.676,1.030
413.706,1.031
413.736,1.039
413.766,1.028
413.796,1.028
413.826,1.035
413.856,1.037
413.886,1.032
413.916,1.036
413.946,1.033
413.976,1.030
414.006,1.034
414.036,1.036
414.066,1.028
414.096,1.032
414.126,1.031
414.156,1.029
414.186,1.033
414.216,1.034
414.246,1.031
414.276,1.031
414.306,1.034
414.336,1.031
414.366,1.029
414.396,1.032
414.426,1.032
414.456,1.037
414.486,1.036
414.516,1.029
414.546,1.034
414.576,1.034
414.606,1.031
414.636,1.036
414.666,1.035
414.696,1.033
414.726,1.034
414.756,1.032
414.786,1.035
414.816,1.034
414.846,1.039
414.876,1.027
414.906,1.037
414.936,1.030
414.966,1.034
414.996,1.034
415.026,1.032
415.056,1.029
415.086,1.033
415.116,1.032
415.146,1.035
415.176,1.031
415.206,1.028
415.236,1.034
415.266,1.037
415.296,1.032
415.326,1.033
415.356,1.031
415.386,1.030
415.416,1.035
415.446,1.034
415.476,1.034
415.506,1.034
415.536,1.030
415.566,1.034
415.596,1.030
415.626,1.032
415.656,1.031
415.686,1.032
415.716,1.035
415.746,1.034
415.776,1.026
415.806,1.032
415.836,1.031
415.866,1.036
415.896,1.033
415.926,1.032
415.956,1.029
415.986,1.035
416.016,1.030
416.046,1.036
416.076,1.038
416.106,1.027
416.136,1.036
416.166,1.036
416.196,1.030
416.226,1.032
416.256,1.031
416.286,1.032
416.316,1.034
416.346,1.037
416.376,1.031
416.406,1.032
416.436,1.033
416.466,1.034
416.496,1.031
416.526,1.032
416.556,1.033
416.586,1.035
416.616,1.035
416.646,1.032
416.676,1.038
416.706,1.032
416.736,1.031
416.766,1.032
416.796,1.035
416.826,1.031
416.856,1.035
416.886,1.034
416.916,1.031
416.946,1.026
416.976,1.034
417.006,1.032
417.036,1.032
417.066,1.032
417.096,1.028
417.126,1.034
417.156,1.034
417.186,1.034
417.216,1.034
417.246,1.036
417.276,1.033
417.306,1.034
417.336,1.033
417.366,1.032
417.396,1.032
417.426,1.030
417.456,1.026
417.486,1.036
417.516,1.032
417.546,1.038
417.576,1.028
417.606,1.028
417.636,1.030
417.666,1.033
417.696,1.032
417.726,1.029
417.756,1.035
417.786,1.032
417.816,1.034
417.846,1.033
417.876,1.032
417.906,1.031
417.936,1.032
417.966,1.032
417.996,1.036
418.026,1.034
418.056,1.034
418.086,1.030
418.116,1.034
418.146,1.030
418.176,1.034
418.206,1.027
418.236,1.032
418.266,1.032
418.296,1.030
418.326,1.032
418.356,1.028
418.386,1.032
418.416,1.036
418.446,1.038
418.476,1.027
418.506,1.033
418.536,1.036
418.566,1.029
418.596,1.030
418.626,1.032
418.656,1.031
418.686,1.032
418.716,1.032
418.746,1.030
418.776,1.034
418.806,1.032
418.836,1.027
418.866,1.034
418.896,1.027
418.926,1.032
418.956,1.035
418.986,1.028
419.016,1.030
419.046,1.032
419.076,1.030
419.106,1.032
419.136,1.032
419.166,1.030
419.196,1.034
419.226,1.030
419.256,1.027
419.286,1.031
419.316,1.035
419.346,1.032
419.376,1.032
419.406,1.034
419.436,1.033
419.466,1.029
419.496,1.035
419.526,1.034
419.556,1.032
419.586,1.028
419.616,1.039
419.646,1.031
419.676,1.032
419.706,1.035
419.736,1.032
419.766,1.029
419.796,1.032
419.826,1.033
419.856,1.032
419.886,1.038
419.916,1.027
419.946,1.031
419.976,1.034
420.006,1.028
420.036,1.028
420.066,1.034
420.096,1.034
420.126,1.036
420.156,1.033
420.186,1.037
420.216,1.035
420.246,1.032
420.276,1.032
420.306,1.034
420.336,1.036
420.366,1.026
420.396,1.035
420.426,1.032
420.456,1.032
420.486,1.031
420.516,1.035
420.546,1.031
420.576,1.032
420.606,1.032
420.636,1.033
420.666,1.031
420.696,1.025
420.726,1.033
420.756,1.035
420.786,1.032
420.816,1.026
420.846,1.033
420.876,1.031
420.906,1.028
420.936,1.033
420.966,1.030
420.996,1.030
421.026,1.034
421.056,1.031
421.086,1.027
421.116,1.028
421.146,1.037
421.176,1.031
421.206,1.032
421.236,1.033
421.266,1.031
421.296,1.028
421.326,1.029
421.356,1.033
421.386,1.031
421.416,1.038
421.446,1.029
421.476,1.034
421.506,1.035
421.536,1.031
421.566,1.029
421.596,1.034
421.626,1.034
421.656,1.034
421.686,1.036
421.716,1.032
421.746,1.029
421.776,1.035
421.806,1.036
421.836,1.029
421.866,1.034
421.896,1.027
421.926,1.030
421.956,1.034
421.986,1.031
422.016,1.031
422.046,1.034
422.076,1.029
422.106,1.031
422.136,1.029
422.166,1.022
422.196,1.032
422.226,1.034
422.256,1.032
422.286,1.029
422.316,1.030
422.346,1.032
422.376,1.034
422.406,1.033
422.436,1.034
422.466,1.031
422.496,1.031
422.526,1.027
422.556,1.031
422.586,1.029
422.616,1.034
422.646,1.031
422.676,1.032
422.706,1.025
422.736,1.037
422.766,1.032
422.796,1.033
422.826,1.032
422.856,1.031
422.886,1.034
422.916,1.033
422.946,1.031
422.976,1.037
423.006,1.033
423.036,1.026
423.066,1.034
423.096,1.043
423.126,1.030
423.156,1.032
423.186,1.031
423.216,1.029
423.246,1.051
423.276,1.033
423.306,1.024
423.336,1.030
423.366,1.032
423.396,1.035
423.426,1.032
423.456,1.031
423.486,1.033
423.516,1.033
423.546,1.025
423.576,1.027
423.606,1.035
423.636,1.032
423.666,1.029
423.696,1.031
423.726,1.031
423.756,1.031
423.786,1.030
423.816,1.034
423.846,1.030
423.876,1.036
423.906,1.031
423.936,1.036
423.966,1.033
423.996,1.029
424.026,1.030
424.056,1.034
424.086,1.031
424.116,1.032
424.146,1.032
424.176,1.028
424.206,1.036
424.236,1.036
424.266,1.032
424.296,1.030
424.326,1.039
424.356,1.029
424.386,1.030
424.416,1.032
424.446,1.030
424.476,1.032
424.506,1.031
424.536,1.031
424.566,1.031
424.596,1.041
424.626,1.025
424.656,1.030
424.686,1.031
424.716,1.028
424.746,1.032
424.776,1.033
424.806,1.030
424.836,1.034
424.866,1.033
424.896,1.030
424.926,1.031
424.956,1.035
424.986,1.030
425.016,1.031
425.046,1.032
425.076,1.030
425.106,1.033
425.136,1.034
425.166,1.029
425.196,1.035
425.226,1.033
425.256,1.032
425.286,1.028
425.316,1.031
425.346,1.029
425.376,1.034
425.406,1.033
425.436,1.031
425.466,1.030
425.496,1.030
425.526,1.031
425.556,1.034
425.586,1.031
425.616,1.031
425.646,1.030
425.676,1.028
425.706,1.032
425.736,1.033
425.766,1.025
425.796,1.037
425.826,1.027
425.856,1.034
425.886,1.031
425.916,1.032
425.946,1.030
425.976,1.032
426.006,1.032
426.036,1.034
426.066,1.040
426.096,1.025
426.126,1.031
426.156,1.035
426.186,1.031
426.216,1.030
426.246,1.036
426.276,1.032
426.306,1.035
426.336,1.033
426.366,1.033
426.396,1.031
426.426,1.032
426.456,1.029
426.486,1.030
426.516,1.033
426.546,1.030
426.576,1.033
426.606,1.031
426.636,1.029
426.666,1.032
426.696,1.034
426.726,1.034
426.756,1.035
426.786,1.027
426.816,1.041
426.846,1.074
426.876,1.058
426.906,1.030
426.936,1.020
426.966,1.007
426.996,1.021
427.026,1.024
427.056,1.009
427.086,1.034
427.116,1.028
427.146,1.036
427.176,1.036
427.206,1.037
427.236,1.037
427.266,1.029
427.296,1.026
427.326,1.041
427.356,1.033
427.386,1.026
427.416,1.021
427.446,1.020
427.476,1.038
427.506,1.034
427.536,1.036
427.566,1.036
427.596,1.038
427.626,1.024
427.656,1.029
427.686,1.029
427.716,1.032
427.746,1.037
427.776,1.028
427.806,1.033
427.836,1.032
427.866,1.028
427.896,1.028
427.926,1.029
427.956,1.032
427.986,1.038
428.016,1.031
428.046,1.033
428.076,1.040
428.106,1.031
428.136,1.023
428.166,1.026
428.196,1.032
428.226,1.034
428.256,1.036
428.286,1.034
428.316,1.029
428.346,1.027
428.376,1.031
428.406,1.034
428.436,1.029
428.466,1.029
428.496,1.028
428.526,1.032
428.556,1.028
428.586,1.031
428.616,1.031
428.646,1.032
428.676,1.033
428.706,1.033
428.736,1.033
428.766,1.033
428.796,1.033
428.826,1.032
428.856,1.024
428.886,1.032
428.916,1.030
428.946,1.036
428.976,1.039
429.006,1.026
429.036,1.029
429.066,1.032
429.096,1.029
429.126,1.032
429.156,1.031
429.186,1.027
429.216,1.033
429.246,1.033
429.276,1.026
429.306,1.030
429.336,1.034
429.366,1.031
429.396,1.034
429.426,1.033
429.456,1.031
429.486,1.031
429.516,1.031
429.546,1.031
429.576,1.031
429.606,1.029
429.636,1.033
429.666,1.031
429.696,1.034
429.726,1.035
429.756,1.031
429.786,1.026
429.816,1.030
429.846,1.030
429.876,1.036
429.906,1.033
429.936,1.026
429.966,1.034
429.996,1.032
430.026,1.031
430.056,1.032
430.086,1.031
430.116,1.031
430.146,1.036
430.176,1.034
430.206,1.033
430.236,1.031
430.266,1.032
430.296,1.029
430.326,1.030
430.356,1.034
430.386,1.036
430.416,1.034
430.446,1.028
430.476,1.036
430.506,1.031
430.536,1.034
430.566,1.034
430.596,1.033
430.626,1.030
430.656,1.033
430.686,1.032
430.716,1.031
430.746,1.037
430.776,1.026
430.806,1.033
430.836,1.036
430.866,1.033
430.896,1.031
430.926,1.032
430.956,1.031
430.986,1.036
431.016,1.035
431.046,1.034
431.076,1.031
431.106,1.034
431.136,1.036
431.166,1.033
431.196,1.031
431.226,1.034
431.256,1.031
431.286,1.034
431.316,1.031
431.346,1.030
431.376,1.034
431.406,1.031
431.436,1.035
431.466,1.034
431.496,1.033
431.526,1.031
431.556,1.032
431.586,1.037
431.616,1.033
431.646,1.035
431.676,1.030
431.706,1.037
431.736,1.036
431.766,1.031
431.796,1.032
431.826,1.032
431.856,1.033
431.886,1.031
431.916,1.034
431.946,1.034
431.976,1.033
432.006,1.037
432.036,1.035
432.066,1.030
432.096,1.030
432.126,1.028
432.156,1.033
432.186,1.035
432.216,1.035
432.246,1.033
432.276,1.027
432.306,1.030
432.336,1.034
432.366,1.035
432.396,1.035
432.426,1.038
432.456,1.031
432.486,1.032
432.516,1.034
432.546,1.033
432.576,1.030
432.606,1.030
432.636,1.036
432.666,1.033
432.696,1.033
432.726,1.033
432.756,1.033
432.786,1.034
432.816,1.032
432.846,1.030
432.876,1.036
432.906,1.032
432.936,1.036
432.966,1.035
432.996,1.030
433.026,1.027
433.056,1.029
433.086,1.032
433.116,1.036
433.146,1.034
433.176,1.027
433.206,1.033
433.236,1.030
433.266,1.027
433.296,1.031
433.326,1.035
433.356,1.034
433.386,1.032
433.416,1.034
433.446,1.031
433.476,1.035
433.506,1.030
433.536,1.034
433.566,1.030
433.596,1.032
433.626,1.035
433.656,1.034
433.686,1.031
433.716,1.033
433.746,1.033
433.776,1.029
433.806,1.036
433.836,1.029
433.866,1.029
433.896,1.028
433.926,1.026
433.956,1.028
433.986,1.036
434.016,1.039
434.046,1.033
434.076,1.034
434.106,1.033
434.136,1.032
434.166,1.032
434.196,1.033
434.226,1.036
434.256,1.022
434.286,1.028
434.316,1.028
434.346,1.035
434.376,1.035
434.406,1.031
434.436,1.032
434.466,1.035
434.496,1.030
434.526,1.025
434.556,1.025
434.586,1.035
434.616,1.037
434.646,1.036
434.676,1.033
434.706,1.031
434.736,1.032
434.766,1.029
434.796,1.031
434.826,1.032
434.856,1.034
434.886,1.028
434.916,1.036
434.946,1.034
434.976,1.031
435.006,1.028
435.036,1.035
435.066,1.032
435.096,1.036
435.126,1.027
435.156,1.025
435.186,1.027
435.216,1.033
435.246,1.033
435.276,1.038
435.306,1.038
435.336,1.027
435.366,1.032
435.396,1.029
435.426,1.026
435.456,1.025
435.486,1.031
435.516,1.030
435.546,1.031
435.576,1.036
435.606,1.032
435.636,1.021
435.666,1.026
435.696,1.026
435.726,1.025
435.756,1.030
435.786,1.032
435.816,1.030
435.846,1.027
435.876,1.028
435.906,1.030
435.936,1.032
435.966,1.038
435.996,1.028
436.026,1.027
436.056,1.031
436.086,1.027
436.116,1.035
436.146,1.024
436.176,1.027
436.206,1.029
436.236,1.029
436.266,1.031
436.296,1.032
436.326,1.028
436.356,1.028
436.386,1.027
436.416,1.035
436.446,1.028
436.476,1.027
436.506,1.024
436.536,1.029
436.566,1.022
436.596,1.033
436.626,1.028
436.656,1.024
436.686,1.032
436.716,1.033
436.746,1.025
436.776,1.026
436.806,1.029
436.836,1.031
436.866,1.027
436.896,1.032
436.926,1.032
436.956,1.027
436.986,1.031
437.016,1.026
437.046,1.027
437.076,1.030
437.106,1.036
437.136,1.033
437.166,1.022
437.196,1.026
437.226,1.028
437.256,1.030
437.286,1.030
437.316,1.024
437.346,1.035
437.376,1.029
437.406,1.027
437.436,1.031
437.466,1.030
437.496,1.032
437.526,1.029
437.556,1.033
437.586,1.033
437.616,1.031
437.646,1.029
437.676,1.032
437.706,1.029
437.736,1.026
437.766,1.029
437.796,1.026
437.826,1.036
437.856,1.032
437.886,1.027
437.916,1.024
437.946,1.031
437.976,1.030
438.006,1.033
438.036,1.030
438.066,1.028
438.096,1.031
438.126,1.032
438.156,1.029
438.186,1.030
438.216,1.031
438.246,1.030
438.276,1.031
438.306,1.031
438.336,1.033
438.366,1.025
438.396,1.029
438.426,1.028
438.456,1.031
438.486,1.033
438.516,1.030
438.546,1.029
438.576,1.025
438.606,1.028
438.636,1.035
438.666,1.033
438.696,1.031
438.726,1.027
438.756,1.028
438.786,1.026
438.816,1.033
438.846,1.029
438.876,1.020
438.906,1.033
438.936,1.033
438.966,1.028
438.996,1.028
439.026,1.028
439.056,1.028
439.086,1.030
439.116,1.033
439.146,1.035
439.176,1.030
439.206,1.026
439.236,1.028
439.266,1.029
439.296,1.031
439.326,1.029
439.356,1.029
439.386,1.025
439.416,1.025
439.446,1.024
439.476,1.033
439.506,1.032
439.536,1.027
439.566,1.025
439.596,1.029
439.626,1.030
439.656,1.036
439.686,1.035
439.716,1.022
439.746,1.031
439.776,1.032
439.806,1.025
439.836,1.026
439.866,1.031
439.896,1.028
439.926,1.032
439.956,1.030
439.986,1.029
440.016,1.027
440.046,1.026
440.076,1.026
440.106,1.030
440.136,1.030
440.166,1.031
440.196,1.031
440.226,1.035
440.256,1.028
440.286,1.034
440.316,1.035
440.346,1.028
440.376,1.027
440.406,1.030
440.436,1.029
440.466,1.030
440.496,1.031
440.526,1.031
440.556,1.031
440.586,1.028
440.616,1.031
440.646,1.029
440.676,1.032
440.706,1.032
440.736,1.029
440.766,1.029
440.796,1.027
440.826,1.030
440.856,1.031
440.886,1.030
440.916,1.033
440.946,1.030
440.976,1.027
441.006,1.029
441.036,1.028
441.066,1.035
441.096,1.035
441.126,1.023
441.156,1.024
441.186,1.030
441.216,1.033
441.246,1.031
441.276,1.034
441.306,1.026
441.336,1.032
441.366,1.028
441.396,1.024
441.426,1.030
441.456,1.033
441.486,1.031
441.516,1.034
441.546,1.029
441.576,1.026
441.606,1.030
441.636,1.028
441.666,1.031
441.696,1.030
441.726,1.030
441.756,1.029
441.786,1.031
441.816,1.030
441.846,1.033
441.876,1.033
441.906,1.027
441.936,1.026
441.966,1.031
441.996,1.031
442.026,1.034
442.056,1.030
442.086,1.030
442.116,1.032
442.146,1.032
442.176,1.030
442.206,1.030
442.236,1.029
442.266,1.030
442.296,1.030
442.326,1.030
442.356,1.030
442.386,1.028
442.416,1.029
442.446,1.027
442.476,1.029
442.506,1.031
442.536,1.026
442.566,1.028
442.596,1.027
442.626,1.030
442.656,1.035
442.686,1.026
442.716,1.025
442.746,1.034
442.776,1.031
442.806,1.032
442.836,1.033
442.866,1.029
442.896,1.029
442.926,1.032
442.956,1.025
442.986,1.027
443.016,1.030
443.046,1.027
443.076,1.030
443.106,1.031
443.136,1.029
443.166,1.027
443.196,1.027
443.226,1.029
443.256,1.031
443.286,1.026
443.316,1.028
443.346,1.026
443.376,1.024
443.406,1.031
443.436,1.033
443.466,1.029
443.496,1.023
443.526,1.026
443.556,1.029
443.586,1.028
443.616,1.033
443.646,1.025
443.676,1.031
443.706,1.032
443.736,1.024
443.766,1.026
443.796,1.031
443.826,1.033
443.856,1.033
443.886,1.029
443.916,1.031
443.946,1.030
443.976,1.031
444.006,1.031
444.036,1.027
444.066,1.029
444.096,1.026
444.126,1.026
444.156,1.029
444.186,1.033
444.216,1.028
444.246,1.021
444.276,1.024
444.306,1.032
444.336,1.035
444.366,1.036
444.396,1.022
444.426,1.031
444.456,1.034
444.486,1.032
444.516,1.024
444.546,1.029
444.576,1.031
444.606,1.035
444.636,1.036
444.666,1.030
444.696,1.033
444.726,1.028
444.756,1.028
444.786,1.031
444.816,1.029
444.846,1.034
444.876,1.026
444.906,1.028
444.936,1.028
444.966,1.033
444.996,1.026
445.026,1.029
445.056,1.028
445.086,1.025
445.116,1.030
445.146,1.032
445.176,1.038
445.206,1.029
445.236,1.027
445.266,1.028
445.296,1.030
445.326,1.034
445.356,1.029
445.386,1.033
445.416,1.034
445.446,1.030
445.476,1.035
445.506,1.027
445.536,1.031
445.566,1.027
445.596,1.031
445.626,1.034
445.656,1.029
445.686,1.030
445.716,1.031
445.746,1.030
445.776,1.033
445.806,1.022
445.836,1.028
445.866,1.030
445.896,1.030
445.926,1.027
445.956,1.025
445.986,1.029
446.016,1.031
446.046,1.034
446.076,1.032
446.106,1.030
446.136,1.033
446.166,1.023
446.196,1.033
446.226,1.027
446.256,1.033
446.286,1.032
446.316,1.030
446.346,1.032
446.376,1.030
446.406,1.035
446.436,1.039
446.466,1.023
446.496,1.033
446.526,1.035
446.556,1.025
446.586,1.027
446.616,1.034
446.646,1.030
446.676,1.029
446.706,1.032
446.736,1.029
446.766,1.026
446.796,1.029
446.826,1.030
446.856,1.031
446.886,1.029
446.916,1.028
446.946,1.028
446.976,1.032
447.006,1.029
447.036,1.034
447.066,1.036
447.096,1.028
447.126,1.034
447.156,1.029
447.186,1.026
447.216,1.029
447.246,1.029
447.276,1.030
447.306,1.032
447.336,1.031
447.366,1.028
447.396,1.027
447.426,1.033
447.456,1.033
447.486,1.028
447.516,1.032
447.546,1.030
447.576,1.032
447.606,1.032
447.636,1.033
447.666,1.026
447.696,1.023
447.726,1.033
447.756,1.032
447.786,1.027
447.816,1.037
447.846,1.030
447.876,1.029
447.906,1.038
447.936,1.035
447.966,1.038
447.996,1.026
448.026,1.019
448.056,1.021
448.086,1.012
448.116,1.023
448.146,1.021
448.176,1.033
448.206,1.033
448.236,1.025
448.266,1.020
448.296,1.027
448.326,1.033
