df_hash,22ZHK4.BZ66S1
415.119,0.992
415.149,0.988
415.179,0.994
415.209,0.991
415.239,0.992
415.269,0.997
415.299,0.998
415.329,0.999
415.359,0.994
415.389,0.996
415.419,0.997
415.449,0.997
415.479,1.001
415.509,0.992
415.539,0.997
415.569,0.996
415.599,0.997
415.629,0.994
415.659,0.998
415.689,1.000
415.719,0.999
415.749,0.997
415.779,0.997
415.809,0.999
415.839,0.993
415.869,0.995
415.899,0.994
415.929,0.999
415.959,0.998
415.989,0.998
416.019,1.000
416.049,0.998
416.079,0.996
416.109,0.991
416.139,0.992
416.169,0.999
416.199,0.998
416.229,0.998
416.259,0.994
416.289,0.994
416.319,0.996
416.349,0.998
416.379,1.000
416.409,0.998
416.439,1.002
416.469,0.996
416.499,0.996
416.529,0.995
416.559,0.998
416.589,0.997
416.619,0.994
416.649,0.997
416.679,1.000
416.709,0.997
416.739,0.998
416.769,0.997
416.799,1.001
416.829,0.993
416.859,0.997
416.889,1.000
416.919,0.999
416.949,0.997
416.979,0.994
417.009,0.998
417.039,1.003
417.069,1.000
417.099,0.994
417.129,0.998
417.159,0.998
417.189,1.002
417.219,1.004
417.249,0.997
417.279,0.997
417.309,0.998
417.339,0.999
417.369,0.995
417.399,0.996
417.429,1.003
417.459,0.998
417.489,0.993
417.519,0.998
417.549,0.994
417.579,0.996
417.609,0.995
417.639,0.997
417.669,0.999
417.699,1.000
417.729,0.994
417.759,1.000
417.789,0.997
417.819,0.991
417.849,0.993
417.879,0.999
417.909,0.999
417.939,0.996
417.969,0.997
417.999,0.996
418.029,1.001
418.059,1.000
418.089,0.997
418.119,0.994
418.149,0.999
418.179,0.998
418.209,0.996
418.239,1.000
418.269,1.001
418.299,0.996
418.329,1.000
418.359,1.000
418.389,0.999
418.419,0.995
418.449,0.997
418.479,0.998
418.509,1.003
418.539,1.004
418.569,1.004
418.599,0.998
418.629,0.994
418.659,0.996
418.689,0.997
418.719,0.990
418.749,0.991
418.779,0.993
418.809,1.000
418.839,1.001
418.869,1.007
418.899,1.006
418.929,0.996
418.959,0.993
418.989,0.997
419.019,0.996
419.049,0.996
419.079,0.994
419.109,1.000
419.139,1.000
419.169,1.003
419.199,0.997
419.229,1.002
419.259,0.997
419.289,0.993
419.319,1.002
419.349,1.001
419.379,1.000
419.409,0.996
419.439,0.993
419.469,0.998
419.499,1.010
419.529,1.002
419.559,1.001
419.589,0.999
419.619,0.998
419.649,0.995
419.679,0.999
419.709,0.999
419.739,1.002
419.769,1.000
419.799,0.996
419.829,1.003
419.859,0.995
419.889,0.995
419.919,1.001
419.949,1.003
419.979,0.995
420.009,0.995
420.039,0.999
420.069,1.002
420.099,1.001
420.129,1.001
420.159,0.998
420.189,0.996
420.219,0.996
420.249,0.998
420.279,1.000
420.309,1.002
420.339,0.996
420.369,0.998
420.399,0.998
420.429,1.001
420.459,1.001
420.489,0.994
420.519,1.003
420.549,1.001
420.579,0.993
420.609,1.003
420.639,0.996
420.669,0.995
420.699,1.000
420.729,1.004
420.759,1.002
420.789,1.000
420.819,0.994
420.849,1.000
420.879,1.002
420.909,1.000
420.939,1.000
420.969,1.001
420.999,0.998
421.029,0.996
421.059,0.998
421.089,0.998
421.119,1.000
421.149,1.001
421.179,0.997
421.209,0.997
421.239,0.996
421.269,0.996
421.299,0.993
421.329,0.999
421.359,1.006
421.389,1.005
421.419,0.996
421.449,0.993
421.479,0.999
421.509,1.003
421.539,1.001
421.569,1.000
421.599,1.001
421.629,1.001
421.659,0.997
421.689,0.995
421.719,1.000
421.749,0.998
421.779,1.005
421.809,1.005
421.839,1.000
421.869,0.995
421.899,0.999
421.929,1.004
421.959,0.998
421.989,0.995
422.019,0.997
422.049,1.002
422.079,0.999
422.109,0.995
422.139,0.999
422.169,1.000
422.199,1.000
422.229,1.000
422.259,0.997
422.289,0.998
422.319,0.999
422.349,1.000
422.379,0.999
422.409,0.997
422.439,1.000
422.469,1.000
422.499,0.995
422.529,0.997
422.559,1.002
422.589,0.996
422.619,1.001
422.649,0.998
422.679,1.000
422.709,0.999
422.739,0.999
422.769,0.999
422.799,0.997
422.829,1.001
422.859,0.998
422.889,0.999
422.919,0.997
422.949,1.000
422.979,1.005
423.009,1.001
423.039,0.995
423.069,1.000
423.099,1.001
423.129,0.993
423.159,0.998
423.189,0.997
423.219,1.000
423.249,1.001
423.279,0.995
423.309,1.001
423.339,1.001
423.369,0.999
423.399,1.001
423.429,0.993
423.459,1.000
423.489,1.002
423.519,1.003
423.549,1.003
423.579,1.000
423.609,0.999
423.639,1.002
423.669,1.000
423.699,1.000
423.729,1.001
423.759,0.999
423.789,0.998
423.819,0.998
423.849,1.002
423.879,1.001
423.909,0.998
423.939,1.001
423.969,1.002
423.999,0.998
424.029,0.994
424.059,0.998
424.089,1.000
424.119,1.002
424.149,0.999
424.179,1.003
424.209,1.000
424.239,0.995
424.269,0.999
424.299,0.999
424.329,1.003
424.359,1.002
424.389,1.000
424.419,0.997
424.449,0.998
424.479,1.000
424.509,1.000
424.539,0.999
424.569,1.003
424.599,1.000
424.629,1.002
424.659,1.002
424.689,0.997
424.719,0.997
424.749,1.000
424.779,1.000
424.809,0.999
424.839,1.000
424.869,1.007
424.899,0.998
424.929,0.996
424.959,1.003
424.989,1.002
425.019,0.998
425.049,1.001
425.079,0.999
425.109,1.000
425.139,1.004
425.169,1.002
425.199,0.997
425.229,0.996
425.259,1.000
425.289,0.998
425.319,1.000
425.349,1.002
425.379,1.001
425.409,1.001
425.439,1.000
425.469,0.997
425.499,1.001
425.529,1.000
425.559,1.001
425.589,1.002
425.619,0.998
425.649,1.000
425.679,0.997
425.709,1.000
425.739,1.003
425.769,0.999
425.799,0.999
425.829,1.001
425.859,0.996
425.889,0.998
425.919,1.001
425.949,1.002
425.979,1.003
426.009,1.002
426.039,0.998
426.069,1.003
426.099,1.005
426.129,1.001
426.159,1.000
426.189,1.000
426.219,0.998
426.249,1.001
426.279,1.001
426.309,1.000
426.339,0.999
426.369,1.004
426.399,0.998
426.429,1.002
426.459,0.996
426.489,0.994
426.519,1.000
426.549,1.002
426.579,1.003
426.609,0.997
426.639,0.998
426.669,1.002
426.699,1.004
426.729,1.000
426.759,0.998
426.789,1.006
426.819,1.000
426.849,0.998
426.879,0.998
426.909,1.001
426.939,1.003
426.969,1.005
426.999,1.000
427.029,1.000
427.059,0.999
427.089,0.997
427.119,1.000
427.149,1.000
427.179,1.001
427.209,0.998
427.239,0.998
427.269,1.002
427.299,0.997
427.329,1.001
427.359,0.995
427.389,1.006
427.419,0.999
427.449,1.000
427.479,0.998
427.509,1.003
427.539,1.001
427.569,1.007
427.599,1.000
427.629,1.002
427.659,1.000
427.689,0.998
427.719,0.999
427.749,1.000
427.779,1.002
427.809,1.002
427.839,0.999
427.869,1.005
427.899,0.995
427.929,1.002
427.959,1.004
427.989,1.000
428.019,1.000
428.049,0.999
428.079,1.002
428.109,1.001
428.139,0.999
428.169,1.003
428.199,0.997
428.229,1.001
428.259,1.001
428.289,0.996
428.319,0.999
428.349,1.000
428.379,0.999
428.409,0.999
428.439,0.999
428.469,1.001
428.499,0.997
428.529,1.002
428.559,1.001
428.589,1.004
428.619,1.003
428.649,0.999
428.679,0.998
428.709,0.996
428.739,1.001
428.769,1.003
428.799,0.995
428.829,1.001
428.859,1.001
428.889,0.998
428.919,0.998
428.949,1.003
428.979,1.000
429.009,1.000
429.039,1.002
429.069,1.002
429.099,0.993
429.129,1.004
429.159,1.000
429.189,0.999
429.219,1.001
429.249,0.996
429.279,0.997
429.309,0.998
429.339,0.998
429.369,1.004
429.399,1.000
429.429,1.000
429.459,1.003
429.489,0.998
429.519,0.999
429.549,1.000
429.579,1.000
429.609,1.000
429.639,1.002
429.669,1.001
429.699,0.999
429.729,1.005
429.759,1.003
429.789,0.999
429.819,1.006
429.849,1.001
429.879,0.997
429.909,0.999
429.939,0.999
429.969,1.000
429.999,1.004
430.029,1.000
430.059,1.001
430.089,1.001
430.119,0.998
430.149,1.001
430.179,0.998
430.209,1.002
430.239,1.000
430.269,1.000
430.299,1.000
430.329,0.995
430.359,1.002
430.389,0.997
430.419,1.002
430.449,1.004
430.479,0.999
430.509,0.995
430.539,0.999
430.569,1.001
430.599,1.004
430.629,0.999
430.659,1.001
430.689,1.000
430.719,0.998
430.749,1.001
430.779,1.000
430.809,1.003
430.839,1.001
430.869,1.003
430.899,0.999
430.929,1.000
430.959,1.006
430.989,1.002
431.019,0.996
431.049,1.006
431.079,1.003
431.109,0.996
431.139,1.001
431.169,1.002
431.199,1.003
431.229,1.006
431.259,1.001
431.289,0.999
431.319,1.000
431.349,0.998
431.379,0.999
431.409,1.001
431.439,0.999
431.469,1.002
431.499,0.998
431.529,0.994
431.559,1.006
431.589,1.008
431.619,1.021
431.649,0.998
431.679,0.993
431.709,1.002
431.739,1.000
431.769,1.003
431.799,1.000
431.829,1.000
431.859,0.998
431.889,0.989
431.919,0.996
431.949,1.004
431.979,1.000
432.009,0.999
432.039,0.999
432.069,1.002
432.099,1.006
432.129,1.001
432.159,1.002
432.189,0.998
432.219,0.999
432.249,1.001
432.279,0.999
432.309,0.998
432.339,1.002
432.369,1.000
432.399,0.996
432.429,0.985
432.459,1.002
432.489,1.009
432.519,1.002
432.549,0.995
432.579,0.994
432.609,0.995
432.639,1.000
432.669,1.003
432.699,1.005
432.729,1.004
432.759,0.999
432.789,0.998
432.819,0.996
432.849,1.000
432.879,1.005
432.909,1.001
432.939,1.000
432.969,1.000
432.999,0.998
433.029,1.002
433.059,1.003
433.089,1.002
433.119,1.006
433.149,1.000
433.179,1.005
433.209,1.004
433.239,0.999
433.269,0.999
433.299,1.000
433.329,0.999
433.359,1.006
433.389,0.999
433.419,0.999
433.449,0.997
433.479,1.007
433.509,1.002
433.539,0.996
433.569,1.000
433.599,1.001
433.629,0.998
433.659,0.998
433.689,1.001
433.719,1.001
433.749,1.004
433.779,1.000
433.809,0.997
433.839,1.003
433.869,0.999
433.899,1.000
433.929,1.005
433.959,1.002
433.989,1.003
434.019,1.002
434.049,0.999
434.079,1.001
434.109,1.005
434.139,1.003
434.169,0.998
434.199,1.003
434.229,0.999
434.259,0.998
434.289,0.996
434.319,1.003
434.349,1.006
434.379,1.009
434.409,0.998
434.439,1.002
434.469,1.004
434.499,1.000
434.529,1.001
434.559,1.001
434.589,1.003
434.619,1.002
434.649,1.001
434.679,1.004
434.709,1.001
434.739,1.004
434.769,1.000
434.799,1.003
434.829,1.002
434.859,1.002
434.889,0.999
434.919,0.999
434.949,1.000
434.979,1.002
435.009,1.000
435.039,1.006
435.069,1.004
435.099,0.999
435.129,1.000
435.159,1.000
435.189,1.005
435.219,1.004
435.249,1.006
435.279,1.000
435.309,0.991
435.339,0.976
435.369,0.977
435.399,0.947
435.429,0.954
435.459,0.985
435.489,1.024
435.519,1.022
435.549,1.034
435.579,1.042
435.609,1.047
435.639,1.029
435.669,1.019
435.699,1.016
435.729,1.000
435.759,0.999
435.789,0.991
435.819,0.981
435.849,0.987
435.879,0.992
435.909,0.987
435.939,0.990
435.969,0.996
435.999,0.999
436.029,1.000
436.059,0.992
436.089,0.989
436.119,0.993
436.149,0.996
436.179,1.001
436.209,1.004
436.239,1.004
436.269,1.012
436.299,1.005
436.329,1.015
436.359,1.000
436.389,1.001
436.419,1.008
436.449,1.008
436.479,0.999
436.509,0.988
436.539,0.994
436.569,1.003
436.599,0.994
436.629,0.983
436.659,0.977
436.689,0.988
436.719,0.996
436.749,0.996
436.779,0.998
436.809,0.996
436.839,0.996
436.869,1.002
436.899,1.000
436.929,1.003
436.959,1.001
436.989,1.004
437.019,1.004
437.049,0.999
437.079,1.004
437.109,1.004
437.139,0.997
437.169,0.999
437.199,1.019
437.229,1.000
437.259,0.989
437.289,0.998
437.319,0.997
437.349,1.005
437.379,1.001
437.409,1.003
437.439,1.002
437.469,1.012
437.499,0.994
437.529,0.994
437.559,0.997
437.589,1.000
437.619,1.001
437.649,1.000
437.679,0.999
437.709,0.990
437.739,0.993
437.769,0.989
437.799,0.997
437.829,1.002
437.859,1.003
437.889,1.000
437.919,0.996
437.949,0.990
437.979,1.001
438.009,1.004
438.039,1.023
438.069,1.006
438.099,0.987
438.129,0.994
438.159,1.001
438.189,0.990
438.219,0.988
438.249,0.984
438.279,0.990
438.309,0.993
438.339,1.004
438.369,0.994
438.399,0.991
438.429,0.989
438.459,0.991
438.489,1.002
438.519,0.995
438.549,1.000
438.579,1.004
438.609,1.009
438.639,0.996
438.669,1.002
438.699,0.999
438.729,0.997
438.759,1.000
438.789,0.997
438.819,0.998
438.849,0.986
438.879,0.984
438.909,0.979
438.939,0.979
438.969,0.990
438.999,0.993
439.029,1.010
439.059,1.005
439.089,1.024
439.119,1.009
439.149,0.999
439.179,1.000
439.209,1.011
439.239,1.029
439.269,1.005
439.299,1.014
439.329,0.997
439.359,1.003
439.389,1.008
439.419,1.003
439.449,0.998
439.479,1.001
439.509,1.017
439.539,1.016
439.569,1.004
439.599,1.006
439.629,1.010
439.659,1.016
439.689,1.008
439.719,1.002
439.749,1.001
439.779,1.004
439.809,1.012
439.839,1.008
439.869,1.004
439.899,1.009
439.929,1.010
439.959,1.000
439.989,1.000
440.019,1.008
440.049,1.012
440.079,1.004
440.109,1.011
440.139,1.021
440.169,1.019
440.199,0.997
440.229,0.990
440.259,1.002
440.289,1.018
440.319,1.039
440.349,1.032
440.379,1.028
440.409,1.020
440.439,1.010
440.469,1.023
440.499,1.012
440.529,0.998
440.559,0.994
440.589,0.993
440.619,0.993
440.649,0.972
440.679,0.989
440.709,0.981
440.739,0.988
440.769,1.004
440.799,0.996
440.829,0.986
440.859,0.956
440.889,0.956
440.919,1.005
440.949,1.052
440.979,1.045
441.009,1.000
441.039,1.007
441.069,1.020
441.099,1.021
441.129,1.008
441.159,1.014
441.189,1.002
441.219,1.008
441.249,0.993
441.279,1.004
441.309,1.007
441.339,1.008
441.369,1.024
441.399,1.028
441.429,1.019
441.459,0.997
441.489,0.997
441.519,1.006
441.549,0.989
441.579,0.993
441.609,1.004
441.639,1.002
441.669,1.005
441.699,1.001
441.729,1.014
441.759,1.023
441.789,1.003
441.819,1.032
441.849,1.027
441.879,1.016
441.909,1.003
441.939,1.007
441.969,1.016
441.999,1.001
442.029,1.002
442.059,0.998
442.089,1.015
442.119,1.019
442.149,1.010
442.179,1.007
442.209,1.024
442.239,1.023
442.269,1.008
442.299,1.006
442.329,1.005
442.359,1.011
442.389,1.012
442.419,1.012
442.449,1.003
442.479,1.010
442.509,1.016
442.539,1.012
442.569,1.012
442.599,1.015
442.629,1.009
442.659,1.020
442.689,1.014
442.719,1.014
442.749,1.015
442.779,1.013
442.809,1.016
442.839,1.017
442.869,1.012
442.899,1.013
442.929,1.011
442.959,1.010
442.989,1.015
443.019,1.013
443.049,1.016
443.079,1.015
443.109,1.011
443.139,1.013
443.169,1.017
443.199,1.016
443.229,1.013
443.259,1.019
443.289,1.014
443.319,1.015
443.349,1.015
443.379,1.014
443.409,1.014
443.439,1.010
443.469,1.020
443.499,1.018
443.529,1.011
443.559,1.009
443.589,1.009
443.619,1.014
443.649,1.013
443.679,1.015
443.709,1.012
443.739,1.010
443.769,1.014
443.799,1.016
443.829,1.015
443.859,1.011
443.889,1.014
443.919,1.012
443.949,1.016
443.979,1.016
444.009,1.011
444.039,1.011
444.069,1.013
444.099,1.016
444.129,1.012
444.159,1.012
444.189,1.016
444.219,1.012
444.249,1.016
444.279,1.016
444.309,1.013
444.339,1.014
444.369,1.010
444.399,1.012
444.429,1.016
444.459,1.014
444.489,1.012
444.519,1.014
444.549,1.012
444.579,1.012
444.609,1.012
444.639,1.016
444.669,1.010
444.699,1.017
444.729,1.016
444.759,1.014
444.789,1.008
444.819,1.010
444.849,1.014
444.879,1.013
444.909,1.015
444.939,1.018
444.969,1.013
444.999,1.011
445.029,1.013
445.059,1.013
445.089,1.012
445.119,1.016
445.149,1.013
445.179,1.013
445.209,1.015
445.239,1.012
445.269,1.015
445.299,1.016
445.329,1.012
445.359,1.014
445.389,1.018
445.419,1.010
445.449,1.013
445.479,1.010
445.509,1.014
445.539,1.013
445.569,1.014
445.599,1.017
445.629,1.013
445.659,1.014
445.689,1.017
445.719,1.017
445.749,1.014
445.779,1.014
445.809,1.016
445.839,1.015
445.869,1.018
445.899,1.010
445.929,1.014
445.959,1.015
445.989,1.017
446.019,1.015
446.049,1.016
446.079,1.016
446.109,1.012
446.139,1.008
446.169,1.014
446.199,1.012
446.229,1.015
446.259,1.015
446.289,1.012
446.319,1.015
446.349,1.013
446.379,1.010
446.409,1.016
446.439,1.012
446.469,1.011
446.499,1.017
446.529,1.016
446.559,1.016
446.589,1.015
446.619,1.014
446.649,1.013
446.679,1.007
446.709,1.011
446.739,1.014
446.769,1.016
446.799,1.012
446.829,1.014
446.859,1.015
446.889,1.013
446.919,1.015
446.949,1.016
446.979,1.017
447.009,1.015
447.039,1.013
447.069,1.012
447.099,1.011
447.129,1.018
447.159,1.018
447.189,1.012
447.219,1.013
447.249,1.011
447.279,1.014
447.309,1.012
447.339,1.013
447.369,1.014
447.399,1.014
447.429,1.014
447.459,1.014
447.489,1.011
447.519,1.014
447.549,1.018
447.579,1.016
447.609,1.014
447.639,1.016
447.669,1.013
447.699,1.014
447.729,1.015
447.759,1.015
447.789,1.015
447.819,1.016
447.849,1.012
447.879,1.015
447.909,1.014
447.939,1.014
447.969,1.014
447.999,1.011
448.029,1.016
448.059,1.013
448.089,1.014
448.119,1.011
448.149,1.015
448.179,1.013
448.209,1.016
448.239,1.016
448.269,1.014
448.299,1.015
448.329,1.017
448.359,1.014
448.389,1.011
448.419,1.014
448.449,1.009
448.479,1.017
448.509,1.018
448.539,1.013
448.569,1.013
448.599,1.013
448.629,1.019
448.659,1.019
448.689,1.011
448.719,1.012
448.749,1.016
448.779,1.014
448.809,1.014
448.839,1.017
448.869,1.015
448.899,1.016
448.929,1.016
448.959,1.013
448.989,1.018
449.019,1.023
449.049,1.016
449.079,1.002
449.109,0.991
449.139,1.004
449.169,1.013
449.199,1.022
449.229,1.029
449.259,1.020
449.289,1.027
449.319,1.030
449.349,1.028
449.379,1.028
449.409,1.016
449.439,1.006
449.469,1.000
449.499,0.996
449.529,1.008
449.559,1.019
449.589,1.021
449.619,1.016
449.649,1.010
449.679,1.017
449.709,1.018
449.739,1.013
449.769,1.015
449.799,1.016
449.829,1.008
449.859,1.014
449.889,1.018
449.919,1.015
449.949,1.018
449.979,1.010
450.009,1.018
450.039,1.021
450.069,1.015
450.099,1.009
450.129,1.017
450.159,1.013
450.189,1.017
450.219,1.017
450.249,1.016
450.279,1.017
450.309,1.022
450.339,1.013
450.369,1.010
450.399,1.016
450.429,1.015
450.459,1.016
450.489,1.015
450.519,1.014
450.549,1.014
450.579,1.018
450.609,1.014
450.639,1.016
450.669,1.017
450.699,1.011
450.729,1.011
450.759,1.014
450.789,1.012
450.819,1.014
450.849,1.016
450.879,1.012
450.909,1.017
450.939,1.021
450.969,1.011
450.999,1.011
451.029,1.018
451.059,1.016
451.089,1.012
451.119,1.014
451.149,1.013
451.179,1.016
451.209,1.020
451.239,1.016
451.269,1.017
451.299,1.016
451.329,1.012
451.359,1.016
451.389,1.016
451.419,1.013
451.449,1.013
451.479,1.022
451.509,1.019
451.539,1.015
451.569,1.016
451.599,1.012
451.629,1.014
451.659,1.016
451.689,1.017
451.719,1.019
451.749,1.013
451.779,1.012
451.809,1.015
451.839,1.019
451.869,1.011
451.899,1.020
451.929,1.021
451.959,1.008
451.989,1.010
452.019,1.014
452.049,1.017
452.079,1.012
452.109,1.012
452.139,1.014
452.169,1.011
452.199,1.015
452.229,1.019
452.259,1.013
452.289,1.015
452.319,1.019
452.349,1.018
452.379,1.013
452.409,1.014
452.439,1.013
452.469,1.018
452.499,1.015
452.529,1.014
452.559,1.015
452.589,1.021
452.619,1.013
452.649,1.010
452.679,1.016
452.709,1.016
452.739,1.017
452.769,1.013
452.799,1.017
452.829,1.009
452.859,1.015
452.889,1.011
452.919,1.014
452.949,1.016
452.979,1.021
453.009,1.015
453.039,1.014
453.069,1.014
453.099,1.011
453.129,1.015
453.159,1.011
453.189,1.014
453.219,1.013
453.249,1.017
453.279,1.012
453.309,1.014
453.339,1.014
453.369,1.015
453.399,1.016
453.429,1.016
453.459,1.016
453.489,1.017
453.519,1.014
453.549,1.017
453.579,1.018
453.609,1.015
453.639,1.016
453.669,1.020
453.699,1.016
453.729,1.012
453.759,1.012
453.789,1.015
453.819,1.015
453.849,1.017
453.879,1.012
453.909,1.016
453.939,1.017
453.969,1.010
453.999,1.014
454.029,1.013
454.059,1.015
454.089,1.017
454.119,1.016
454.149,1.013
454.179,1.011
454.209,1.015
454.239,1.012
454.269,1.009
454.299,1.017
454.329,1.013
454.359,1.016
454.389,1.015
454.419,1.016
454.449,1.011
454.479,1.013
454.509,1.013
454.539,1.013
454.569,1.013
454.599,1.015
454.629,1.015
454.659,1.013
454.689,1.014
454.719,1.012
454.749,1.013
454.779,1.014
454.809,1.017
454.839,1.013
454.869,1.018
454.899,1.012
454.929,1.013
454.959,1.018
454.989,1.014
455.019,1.015
455.049,1.014
455.079,1.017
455.109,1.016
455.139,1.016
455.169,1.014
455.199,1.015
455.229,1.015
455.259,1.012
455.289,1.013
455.319,1.011
455.349,1.017
455.379,1.015
455.409,1.014
455.439,1.016
455.469,1.012
455.499,1.017
455.529,1.018
455.559,1.013
455.589,1.011
455.619,1.016
455.649,1.013
455.679,1.014
455.709,1.014
455.739,1.015
455.769,1.011
455.799,1.019
455.829,1.012
455.859,1.010
455.889,1.013
455.919,1.014
455.949,1.015
455.979,1.017
456.009,1.016
456.039,1.017
456.069,1.017
456.099,1.013
456.129,1.014
456.159,1.017
456.189,1.017
456.219,1.014
456.249,1.018
456.279,1.015
456.309,1.015
456.339,1.017
456.369,1.018
456.399,1.016
456.429,1.018
456.459,1.017
456.489,1.016
456.519,1.016
456.549,1.011
456.579,1.013
456.609,1.013
456.639,1.012
456.669,1.013
456.699,1.013
456.729,1.014
456.759,1.019
456.789,1.014
456.819,1.014
456.849,1.013
456.879,1.018
456.909,1.014
456.939,1.012
456.969,1.012
456.999,1.013
457.029,1.015
457.059,1.014
457.089,1.019
457.119,1.016
457.149,1.015
457.179,1.018
457.209,1.016
457.239,1.014
457.269,1.014
457.299,1.018
457.329,1.014
457.359,1.018
457.389,1.014
457.419,1.018
457.449,1.015
457.479,1.013
457.509,1.010
457.539,1.015
457.569,1.011
457.599,1.015
457.629,1.014
457.659,1.013
457.689,1.018
457.719,1.014
457.749,1.012
457.779,1.014
457.809,1.014
457.839,1.014
457.869,1.017
457.899,1.016
457.929,1.014
457.959,1.013
457.989,1.016
458.019,1.013
458.049,1.021
458.079,1.016
458.109,1.015
458.139,1.016
458.169,1.013
458.199,1.016
458.229,1.016
458.259,1.015
458.289,1.012
458.319,1.020
458.349,1.015
458.379,1.016
458.409,1.014
458.439,1.014
458.469,1.014
458.499,1.014
458.529,1.019
458.559,1.018
458.589,1.016
458.619,1.013
458.649,1.016
458.679,1.013
458.709,1.013
458.739,1.018
458.769,1.014
458.799,1.020
458.829,1.015
458.859,1.012
458.889,1.012
458.919,1.017
458.949,1.015
458.979,1.018
459.009,1.016
459.039,1.013
459.069,1.018
459.099,1.016
459.129,1.017
