df_hash,22ZHK4.CSFR2S
56.273,0.959
56.303,0.959
56.333,0.954
56.363,0.952
56.393,0.948
56.423,0.951
56.453,0.956
56.483,0.950
56.513,0.956
56.543,0.954
56.573,0.951
56.603,0.959
56.633,0.952
56.663,0.955
56.693,0.952
56.723,0.962
56.753,0.949
56.783,0.946
56.813,0.968
56.843,0.953
56.873,0.918
56.903,0.906
56.933,0.898
56.963,0.920
56.993,0.903
57.023,0.893
57.053,0.868
57.083,0.853
57.113,0.872
57.143,0.864
57.173,0.881
57.203,0.909
57.233,0.914
57.263,0.942
57.293,1.038
57.323,1.073
57.353,1.043
57.383,1.061
57.413,1.082
57.443,1.070
57.473,1.042
57.503,0.992
57.533,0.968
57.563,0.963
57.593,0.956
57.623,0.930
57.653,0.937
57.683,0.951
57.713,0.970
57.743,0.986
57.773,0.998
57.803,0.989
57.833,0.969
57.863,0.964
57.893,0.949
57.923,0.958
57.953,0.957
57.983,0.952
58.013,0.943
58.043,0.958
58.073,0.958
58.103,0.949
58.133,0.955
58.163,0.951
58.193,0.948
58.223,0.958
58.253,0.945
58.283,0.941
58.313,0.942
58.343,0.956
58.373,0.955
58.403,0.943
58.433,0.928
58.463,0.944
58.493,0.936
58.523,0.932
58.553,0.955
58.583,0.960
58.613,0.957
58.643,0.985
58.673,0.985
58.703,0.990
58.733,0.994
58.763,0.986
58.793,0.982
58.823,0.988
58.853,0.993
58.883,0.983
58.913,0.956
58.943,0.949
58.973,0.953
59.003,0.957
59.033,0.954
59.063,0.974
59.093,0.981
59.123,0.987
59.153,0.971
59.183,0.955
59.213,0.965
59.243,0.959
59.273,0.958
59.303,0.959
59.333,0.985
59.363,0.975
59.393,0.987
59.423,0.994
59.453,0.997
59.483,0.984
59.513,0.966
59.543,0.980
59.573,0.984
59.603,0.943
59.633,0.965
59.663,0.942
59.693,0.943
59.723,0.953
59.753,0.949
59.783,0.983
59.813,0.990
59.843,0.987
59.873,0.980
59.903,0.979
59.933,0.970
59.963,0.970
59.993,0.969
60.023,0.969
60.053,0.966
60.083,0.955
60.113,0.937
60.143,0.946
60.173,0.958
60.203,0.965
60.233,0.966
60.263,0.959
60.293,0.962
60.323,0.974
60.353,0.963
60.383,0.972
60.413,0.962
60.443,0.970
60.473,0.961
60.503,0.954
60.533,0.976
60.563,0.971
60.593,0.972
60.623,0.963
60.653,0.961
60.683,0.968
60.713,0.967
60.743,0.960
60.773,0.961
60.803,0.968
60.833,0.972
60.863,0.969
60.893,0.961
60.923,0.961
60.953,0.955
60.983,0.964
61.013,0.966
61.043,0.972
61.073,0.973
61.103,0.973
61.133,0.972
61.163,0.986
61.193,0.972
61.223,0.976
61.253,0.977
61.283,0.967
61.313,0.973
61.343,0.947
61.373,0.951
61.403,0.957
61.433,0.956
61.463,0.962
61.493,0.969
61.523,0.971
61.553,0.979
61.583,0.969
61.613,0.964
61.643,0.966
61.673,0.945
61.703,0.963
61.733,0.954
61.763,0.933
61.793,0.926
61.823,0.942
61.853,0.951
61.883,0.954
61.913,0.957
61.943,0.973
61.973,0.983
62.003,0.967
62.033,0.971
62.063,0.958
62.093,0.937
62.123,0.921
62.153,0.923
62.183,0.928
62.213,0.948
62.243,0.963
62.273,0.955
62.303,0.950
62.333,0.949
62.363,0.967
62.393,0.971
62.423,0.983
62.453,0.951
62.483,0.937
62.513,0.955
62.543,0.958
62.573,0.939
62.603,0.948
62.633,0.955
62.663,0.952
62.693,0.964
62.723,0.954
62.753,0.935
62.783,0.940
62.813,0.931
62.843,0.929
62.873,0.933
62.903,0.941
62.933,0.958
62.963,0.960
62.993,0.971
63.023,0.987
63.053,0.958
63.083,0.975
63.113,0.953
63.143,0.998
63.173,0.932
63.203,0.928
63.233,0.932
63.263,0.925
63.293,0.970
63.323,0.968
63.353,1.017
63.383,1.021
63.413,0.970
63.443,0.950
63.473,0.949
63.503,0.949
63.533,0.955
63.563,0.986
63.593,0.976
63.623,0.963
63.653,0.974
63.683,0.945
63.713,0.942
63.743,0.958
63.773,0.963
63.803,0.956
63.833,0.968
63.863,0.970
63.893,0.974
63.923,0.967
63.953,0.956
63.983,0.961
64.013,0.989
64.043,0.958
64.073,0.952
64.103,0.959
64.133,0.959
64.163,0.966
64.193,0.962
64.223,0.974
64.253,0.970
64.283,0.969
64.313,0.957
64.343,0.951
64.373,0.971
64.403,0.977
64.433,0.957
64.463,0.963
64.493,0.967
64.523,0.970
64.553,0.957
64.583,0.955
64.613,0.956
64.643,0.968
64.673,0.970
64.703,0.956
64.733,0.953
64.763,0.961
64.793,0.967
64.823,0.971
64.853,0.973
64.883,0.981
64.913,0.974
64.943,0.976
64.973,0.962
65.003,0.976
65.033,0.971
65.063,0.972
65.093,0.964
65.123,0.965
65.153,0.970
65.183,0.972
65.213,0.965
65.243,0.963
65.273,0.968
65.303,0.965
65.333,0.965
65.363,0.959
65.393,0.964
65.423,0.967
65.453,0.967
65.483,0.975
65.513,0.976
65.543,0.971
65.573,0.974
65.603,0.960
65.633,0.970
65.663,0.973
65.693,0.965
65.723,0.962
65.753,0.970
65.783,0.976
65.813,0.970
65.843,0.969
65.873,0.968
65.903,0.967
65.933,0.970
65.963,0.968
65.993,0.967
66.023,0.969
66.053,0.968
66.083,0.965
66.113,0.971
66.143,0.974
66.173,0.968
66.203,0.964
66.233,0.958
66.263,0.966
66.293,0.968
66.323,0.966
66.353,0.963
66.383,0.967
66.413,0.975
66.443,0.973
66.473,0.971
66.503,0.970
66.533,0.968
66.563,0.973
66.593,0.970
66.623,0.965
66.653,0.967
66.683,0.969
66.713,0.966
66.743,0.973
66.773,0.977
66.803,0.996
66.833,1.032
66.863,1.021
66.893,1.006
66.923,0.958
66.953,0.946
66.983,0.935
67.013,0.920
67.043,0.920
67.073,0.930
67.103,0.938
67.133,0.940
67.163,0.951
67.193,0.951
67.223,0.947
67.253,0.967
67.283,0.975
67.313,0.971
67.343,0.959
67.373,0.956
67.403,0.958
67.433,0.941
67.463,0.943
67.493,0.941
67.523,0.948
67.553,0.947
67.583,0.942
67.613,0.945
67.643,0.952
67.673,0.966
67.703,0.974
67.733,0.970
67.763,0.966
67.793,0.974
67.823,0.959
67.853,0.943
67.883,0.950
67.913,0.960
67.943,0.947
67.973,0.949
68.003,0.958
68.033,0.964
68.063,0.956
68.093,0.959
68.123,0.954
68.153,0.957
68.183,0.962
68.213,0.948
68.243,0.957
68.273,0.958
68.303,0.952
68.333,0.959
68.363,0.968
68.393,0.965
68.423,0.972
68.453,0.958
68.483,0.961
68.513,0.957
68.543,0.955
68.573,0.962
68.603,0.953
68.633,0.949
68.663,0.944
68.693,0.944
68.723,0.960
68.753,0.963
68.783,0.965
68.813,0.967
68.843,0.954
68.873,0.958
68.903,0.953
68.933,0.960
68.963,0.956
68.993,0.948
69.023,0.948
69.053,0.953
69.083,0.950
69.113,0.917
69.143,0.941
69.173,0.947
69.203,0.939
69.233,0.958
69.263,0.952
69.293,0.957
69.323,0.956
69.353,0.946
69.383,0.958
69.413,0.949
69.443,0.960
69.473,0.967
69.503,0.959
69.533,0.948
69.563,0.941
69.593,0.917
69.623,0.958
69.653,0.961
69.683,0.958
69.713,0.943
69.743,0.963
69.773,0.963
69.803,0.951
69.833,0.948
69.863,0.972
69.893,0.945
69.923,0.950
69.953,0.955
69.983,0.936
70.013,0.937
70.043,0.944
70.073,0.926
70.103,0.905
70.133,0.920
70.163,0.949
70.193,0.928
70.223,0.922
70.253,0.930
70.283,0.958
70.313,0.969
70.343,0.946
70.373,0.985
70.403,0.984
70.433,0.986
70.463,0.965
70.493,0.949
70.523,0.921
70.553,0.961
70.583,0.970
70.613,0.981
70.643,0.980
70.673,0.976
70.703,0.959
70.733,0.968
70.763,0.962
70.793,0.971
70.823,0.965
70.853,1.002
70.883,0.946
70.913,0.949
70.943,0.955
70.973,0.963
71.003,0.958
71.033,0.958
71.063,0.966
71.093,0.969
71.123,0.969
71.153,0.959
71.183,0.949
71.213,0.942
71.243,0.926
71.273,0.931
71.303,0.950
71.333,0.949
71.363,0.943
71.393,0.951
71.423,1.005
71.453,0.918
71.483,0.931
71.513,0.968
71.543,0.974
71.573,0.952
71.603,0.960
71.633,0.965
71.663,0.957
71.693,0.958
71.723,0.958
71.753,0.959
71.783,0.962
71.813,0.962
71.843,0.959
71.873,0.947
71.903,0.962
71.933,0.951
71.963,0.952
71.993,0.944
72.023,0.949
72.053,0.935
72.083,1.004
72.113,0.969
72.143,0.949
72.173,0.940
72.203,0.947
72.233,0.945
72.263,0.964
72.293,0.967
72.323,0.960
72.353,0.963
72.383,0.951
72.413,0.949
72.443,0.957
72.473,0.960
72.503,0.959
72.533,0.958
72.563,0.959
72.593,0.957
72.623,0.961
72.653,0.943
72.683,0.946
72.713,0.986
72.743,0.962
72.773,0.949
72.803,0.952
72.833,0.952
72.863,0.946
72.893,0.953
72.923,0.968
72.953,0.961
72.983,0.962
73.013,0.960
73.043,0.954
73.073,0.969
73.103,0.949
73.133,0.956
73.163,0.955
73.193,0.953
73.223,0.948
73.253,0.962
73.283,0.953
73.313,0.962
73.343,0.961
73.373,0.963
73.403,0.944
73.433,0.960
73.463,0.954
73.493,0.958
73.523,0.951
73.553,0.949
73.583,0.964
73.613,0.966
73.643,0.962
73.673,0.957
73.703,0.952
73.733,0.951
73.763,0.956
73.793,0.961
73.823,0.963
73.853,0.961
73.883,0.954
73.913,0.949
73.943,0.958
73.973,0.958
74.003,0.957
74.033,0.961
74.063,0.956
74.093,0.958
74.123,0.959
74.153,0.957
74.183,0.992
74.213,1.042
74.243,0.979
74.273,0.973
74.303,0.944
74.333,0.943
74.363,0.944
74.393,0.922
74.423,0.927
74.453,0.902
74.483,0.920
74.513,0.930
74.543,0.942
74.573,0.934
74.603,0.936
74.633,0.924
74.663,0.907
74.693,0.921
74.723,0.924
74.753,0.926
74.783,0.933
74.813,0.912
74.843,0.914
74.873,0.918
74.903,0.916
74.933,0.930
74.963,0.938
74.993,0.935
75.023,0.946
75.053,0.941
75.083,0.934
75.113,0.951
75.143,0.939
75.173,0.932
75.203,0.939
75.233,0.932
75.263,0.933
75.293,0.933
75.323,0.922
75.353,0.922
75.383,0.925
75.413,0.931
75.443,0.933
75.473,0.958
75.503,0.950
75.533,0.939
75.563,0.940
75.593,0.938
75.623,0.927
75.653,0.920
75.683,0.907
75.713,0.917
75.743,0.922
75.773,0.927
75.803,0.918
75.833,0.911
75.863,0.916
75.893,0.923
75.923,0.928
75.953,0.936
75.983,0.943
76.013,0.932
76.043,0.935
76.073,0.937
76.103,0.926
76.133,0.932
76.163,0.935
76.193,0.949
76.223,0.954
76.253,0.955
76.283,0.944
76.313,0.892
76.343,0.928
76.373,0.922
76.403,0.925
76.433,0.919
76.463,0.925
76.493,0.938
76.523,0.941
76.553,0.940
76.583,0.935
76.613,0.932
76.643,0.926
76.673,0.933
76.703,0.937
76.733,0.932
76.763,0.929
76.793,0.914
76.823,0.927
76.853,0.940
76.883,0.938
76.913,0.933
76.943,0.938
76.973,0.938
77.003,0.936
77.033,0.930
77.063,0.928
77.093,0.931
77.123,0.928
77.153,0.930
77.183,0.931
77.213,0.929
77.243,0.932
77.273,0.933
77.303,0.938
77.333,0.932
77.363,0.925
77.393,0.929
77.423,0.926
77.453,0.924
77.483,0.935
77.513,0.935
77.543,0.933
77.573,0.929
77.603,0.929
77.633,0.923
77.663,0.918
77.693,0.902
77.723,0.904
77.753,0.899
77.783,0.906
77.813,0.918
77.843,0.932
77.873,0.934
77.903,0.944
77.933,0.956
77.963,0.959
77.993,0.951
78.023,0.943
78.053,0.938
78.083,0.937
78.113,0.939
78.143,0.942
78.173,0.944
78.203,0.951
78.233,0.952
78.263,0.946
78.293,0.944
78.323,0.926
78.353,0.924
78.383,0.941
78.413,0.954
78.443,0.955
78.473,0.958
78.503,0.956
78.533,0.945
78.563,0.937
78.593,0.938
78.623,0.936
78.653,0.937
78.683,0.936
78.713,0.943
78.743,0.942
78.773,0.937
78.803,0.944
78.833,0.948
78.863,0.952
78.893,0.953
78.923,0.939
78.953,0.918
78.983,0.932
79.013,0.946
79.043,0.939
79.073,0.927
79.103,0.928
79.133,0.941
79.163,0.938
79.193,0.935
79.223,0.940
79.253,0.947
79.283,0.943
79.313,0.930
79.343,0.917
79.373,0.926
79.403,0.936
79.433,0.941
79.463,0.951
79.493,0.952
79.523,0.950
79.553,0.941
79.583,0.936
79.613,0.922
79.643,0.938
79.673,0.941
79.703,0.938
79.733,0.936
79.763,0.931
79.793,0.935
79.823,0.931
79.853,0.925
79.883,0.915
79.913,0.918
79.943,0.918
79.973,0.924
80.003,0.923
80.033,0.937
80.063,0.945
80.093,0.928
80.123,0.940
80.153,0.933
80.183,0.933
80.213,0.935
80.243,0.937
80.273,0.939
80.303,0.943
80.333,0.943
80.363,0.943
80.393,0.939
80.423,0.935
80.453,0.938
80.483,0.935
80.513,0.933
80.543,0.933
80.573,0.933
80.603,0.937
80.633,0.954
80.663,0.955
80.693,0.953
80.723,0.959
80.753,0.953
80.783,0.956
80.813,0.956
80.843,0.933
80.873,0.920
80.903,0.923
80.933,0.921
80.963,0.944
80.993,0.927
81.023,0.946
81.053,0.945
81.083,0.936
81.113,0.942
81.143,0.958
81.173,0.960
81.203,0.963
81.233,0.949
81.263,0.958
81.293,0.954
81.323,0.958
81.353,0.946
81.383,0.941
81.413,0.937
81.443,0.939
81.473,0.928
81.503,0.909
81.533,0.917
81.563,0.938
81.593,0.955
81.623,0.960
81.653,0.963
81.683,0.981
81.713,0.980
81.743,0.965
81.773,0.970
81.803,0.967
81.833,0.969
81.863,0.963
81.893,0.954
81.923,0.947
81.953,0.961
81.983,0.970
82.013,0.969
82.043,0.966
82.073,0.964
82.103,0.958
82.133,0.953
82.163,0.945
82.193,0.951
82.223,0.959
82.253,0.951
82.283,0.950
82.313,0.951
82.343,0.949
82.373,0.953
82.403,0.957
82.433,0.956
82.463,0.961
82.493,0.965
82.523,0.963
82.553,0.958
82.583,0.958
82.613,0.960
82.643,0.957
82.673,0.955
82.703,0.948
82.733,0.946
82.763,0.949
82.793,0.956
82.823,0.954
82.853,0.947
82.883,0.958
82.913,0.960
82.943,0.955
82.973,0.959
83.003,0.952
83.033,0.947
83.063,0.951
83.093,0.948
83.123,0.945
83.153,0.959
83.183,0.954
83.213,0.939
83.243,0.938
83.273,0.933
83.303,0.941
83.333,0.951
83.363,0.954
83.393,0.949
83.423,0.954
83.453,0.947
83.483,0.942
83.513,0.942
83.543,0.940
83.573,0.945
83.603,0.948
83.633,0.937
83.663,0.947
83.693,0.949
83.723,0.938
83.753,0.935
83.783,0.928
83.813,0.922
83.843,0.931
83.873,0.895
83.903,0.925
83.933,0.952
83.963,0.957
83.993,0.995
84.023,1.009
84.053,1.012
84.083,1.022
84.113,1.009
84.143,0.985
84.173,0.971
84.203,0.963
84.233,0.960
84.263,0.972
84.293,0.970
84.323,0.971
84.353,0.960
84.383,0.965
84.413,0.975
84.443,0.958
84.473,0.958
84.503,0.958
84.533,0.951
84.563,0.950
84.593,0.936
84.623,0.934
84.653,0.942
84.683,0.949
84.713,0.957
84.743,0.962
84.773,0.966
84.803,0.985
84.833,0.958
84.863,0.962
84.893,0.949
84.923,0.939
84.953,0.946
84.983,0.944
85.013,0.947
85.043,0.961
85.073,0.964
85.103,0.958
85.133,0.970
85.163,0.954
85.193,0.947
85.223,0.943
85.253,0.949
85.283,0.920
85.313,0.924
85.343,0.929
85.373,0.924
85.403,0.964
85.433,0.948
85.463,0.961
85.493,0.968
85.523,0.963
85.553,0.949
85.583,0.930
85.613,0.953
85.643,0.965
85.673,1.000
85.703,1.009
85.733,1.023
85.763,1.000
85.793,0.998
85.823,1.015
85.853,0.965
85.883,0.952
85.913,0.942
85.943,0.927
85.973,0.901
86.003,0.914
86.033,0.944
86.063,1.012
86.093,0.938
86.123,0.923
86.153,0.904
86.183,0.886
86.213,0.948
86.243,0.938
86.273,0.930
86.303,0.945
86.333,0.937
86.363,0.946
86.393,0.959
86.423,0.929
86.453,0.939
86.483,0.943
86.513,0.969
86.543,0.986
86.573,0.985
86.603,0.974
86.633,0.967
86.663,0.956
86.693,0.966
86.723,0.962
86.753,0.946
86.783,0.955
86.813,0.966
86.843,0.962
86.873,0.962
86.903,0.958
86.933,0.966
86.963,0.967
86.993,0.968
87.023,0.962
87.053,0.962
87.083,0.959
87.113,0.958
87.143,0.953
87.173,0.950
87.203,0.959
87.233,0.971
87.263,0.976
87.293,0.970
87.323,0.981
87.353,0.966
87.383,0.951
87.413,0.957
87.443,0.965
87.473,0.953
87.503,0.961
87.533,0.973
87.563,0.966
87.593,0.966
87.623,0.956
87.653,0.960
87.683,0.960
87.713,0.953
87.743,0.962
87.773,0.961
87.803,0.951
87.833,0.946
87.863,0.962
87.893,0.970
87.923,0.939
87.953,0.934
87.983,0.945
88.013,0.922
88.043,0.917
88.073,0.939
88.103,0.951
88.133,0.957
88.163,0.937
88.193,0.960
88.223,0.963
88.253,0.966
88.283,0.957
88.313,0.989
88.343,0.971
88.373,0.965
88.403,0.966
88.433,0.976
88.463,0.970
88.493,0.943
88.523,0.940
88.553,0.953
88.583,0.957
88.613,0.953
88.643,0.954
88.673,0.962
88.703,0.956
88.733,0.952
88.763,0.944
88.793,0.934
88.823,0.941
88.853,0.951
88.883,0.939
88.913,0.955
88.943,0.948
88.973,0.946
89.003,0.944
89.033,0.943
89.063,0.946
89.093,0.950
89.123,0.944
89.153,0.963
89.183,0.957
89.213,0.948
89.243,0.955
89.273,0.937
89.303,0.928
89.333,0.914
89.363,0.928
89.393,0.954
89.423,0.955
89.453,0.951
89.483,0.958
89.513,0.953
89.543,0.943
89.573,0.929
89.603,0.939
89.633,0.946
89.663,0.949
89.693,0.950
89.723,0.967
89.753,0.945
89.783,0.950
89.813,0.947
89.843,0.944
89.873,0.928
89.903,0.925
89.933,0.930
89.963,0.945
89.993,0.942
90.023,0.943
90.053,0.946
90.083,0.953
90.113,0.964
90.143,0.942
90.173,0.948
90.203,0.954
90.233,0.955
90.263,0.956
90.293,0.942
90.323,0.980
90.353,0.978
90.383,0.978
90.413,0.944
90.443,0.967
90.473,0.980
90.503,0.942
90.533,0.924
90.563,0.905
90.593,0.919
90.623,0.885
90.653,0.896
90.683,0.903
90.713,0.949
90.743,0.948
90.773,0.942
90.803,0.928
90.833,0.966
90.863,0.939
90.893,0.957
90.923,1.001
90.953,0.949
90.983,0.938
91.013,0.929
91.043,0.953
91.073,0.945
91.103,0.968
91.133,0.967
91.163,0.950
91.193,0.953
91.223,0.968
91.253,0.948
91.283,0.953
91.313,0.925
91.343,0.930
91.373,0.946
91.403,0.953
91.433,0.943
91.463,0.949
91.493,0.959
91.523,0.953
91.553,0.941
91.583,0.941
91.613,0.946
91.643,0.946
91.673,0.946
91.703,0.946
91.733,0.955
91.763,0.945
91.793,0.943
91.823,0.942
91.853,0.955
91.883,0.950
91.913,0.948
91.943,0.974
91.973,0.951
92.003,0.942
92.033,0.954
92.063,0.954
92.093,0.948
92.123,0.958
92.153,0.952
92.183,0.944
92.213,0.952
92.243,0.945
92.273,0.943
92.303,0.956
92.333,0.952
92.363,0.950
92.393,0.956
92.423,0.959
92.453,0.952
92.483,0.955
92.513,0.960
92.543,0.946
92.573,0.949
92.603,0.945
92.633,0.945
92.663,0.950
92.693,0.952
92.723,0.956
92.753,0.956
92.783,0.960
92.813,0.944
92.843,0.949
92.873,0.949
92.903,0.950
92.933,0.956
92.963,0.958
92.993,0.952
93.023,0.960
93.053,0.947
93.083,0.953
93.113,0.942
93.143,0.950
93.173,0.959
93.203,0.955
93.233,0.951
93.263,0.947
93.293,0.953
93.323,0.955
93.353,0.947
93.383,0.950
93.413,0.953
93.443,0.958
93.473,0.953
93.503,0.941
93.533,0.950
93.563,0.955
93.593,0.959
93.623,0.953
93.653,0.949
93.683,0.948
93.713,0.954
93.743,0.958
93.773,0.948
93.803,0.952
93.833,0.955
93.863,0.953
93.893,0.954
93.923,0.950
93.953,0.959
93.983,0.957
94.013,0.957
94.043,0.943
94.073,0.948
94.103,0.954
94.133,0.963
94.163,0.950
94.193,0.945
94.223,0.944
94.253,0.967
94.283,0.966
94.313,0.950
94.343,0.951
94.373,0.955
94.403,0.957
94.433,0.949
94.463,0.952
94.493,0.954
94.523,0.953
94.553,0.953
94.583,0.955
94.613,0.952
94.643,0.947
94.673,0.949
94.703,0.948
94.733,0.955
94.763,0.958
94.793,0.961
94.823,0.950
94.853,0.942
94.883,0.949
94.913,0.961
94.943,0.956
94.973,0.953
95.003,0.958
95.033,0.950
95.063,0.954
95.093,0.954
95.123,0.952
95.153,0.949
95.183,0.956
95.213,0.946
95.243,0.949
95.273,0.957
95.303,0.960
95.333,0.962
95.363,0.958
95.393,0.955
95.423,0.953
95.453,0.960
95.483,0.952
95.513,0.948
95.543,0.949
95.573,0.951
95.603,0.949
95.633,0.951
95.663,0.959
95.693,0.945
95.723,0.958
95.753,0.953
95.783,0.953
95.813,0.948
95.843,0.954
95.873,0.947
95.903,0.954
95.933,0.954
95.963,0.953
95.993,0.962
96.023,0.959
96.053,0.953
96.083,0.947
96.113,0.951
96.143,0.957
96.173,0.947
96.203,0.947
96.233,0.956
96.263,0.965
96.293,0.950
96.323,0.949
96.353,0.958
96.383,0.954
96.413,0.946
96.443,0.951
96.473,0.952
96.503,0.954
96.533,0.957
96.563,0.964
96.593,0.962
96.623,0.952
96.653,0.947
96.683,0.955
96.713,0.954
96.743,0.955
96.773,0.948
96.803,0.953
96.833,0.959
96.863,0.954
96.893,0.947
96.923,0.949
96.953,0.956
96.983,0.955
97.013,0.958
97.043,0.954
97.073,0.948
97.103,0.960
97.133,0.954
97.163,0.950
97.193,0.955
97.223,0.947
97.253,0.950
97.283,0.943
97.313,0.969
97.343,0.937
97.373,0.964
97.403,0.955
97.433,0.938
97.463,0.949
97.493,0.963
97.523,0.955
97.553,0.940
97.583,0.955
97.613,0.962
97.643,0.959
97.673,0.957
97.703,0.951
97.733,0.955
97.763,0.953
97.793,0.953
97.823,0.948
97.853,0.967
97.883,0.947
97.913,0.940
97.943,0.956
97.973,0.952
98.003,0.956
98.033,0.954
98.063,0.970
98.093,0.948
98.123,0.957
98.153,0.935
98.183,0.956
98.213,0.939
98.243,0.958
98.273,0.956
98.303,0.964
98.333,0.955
98.363,0.950
98.393,0.952
98.423,0.952
98.453,0.960
98.483,0.945
98.513,0.945
98.543,0.959
98.573,0.954
98.603,0.956
98.633,0.951
98.663,0.953
98.693,0.953
98.723,0.965
98.753,0.952
98.783,0.955
98.813,0.971
98.843,0.948
98.873,0.956
98.903,0.958
98.933,0.960
98.963,0.957
98.993,0.955
99.023,0.963
99.053,0.960
99.083,0.954
99.113,0.960
99.143,0.950
99.173,0.950
99.203,0.954
99.233,0.954
99.263,0.960
99.293,0.959
99.323,0.955
99.353,0.951
99.383,0.959
99.413,0.955
99.443,0.951
99.473,0.949
99.503,0.951
99.533,0.950
99.563,0.958
99.593,0.957
99.623,0.955
99.653,0.949
99.683,0.958
99.713,0.952
99.743,0.962
99.773,0.965
99.803,0.954
99.833,0.945
99.863,0.949
99.893,0.957
99.923,0.959
99.953,0.941
99.983,0.947
100.013,0.954
100.043,0.964
100.073,0.949
100.103,0.953
100.133,0.951
100.163,0.956
100.193,0.960
100.223,0.957
100.253,0.953
100.283,0.944
100.313,0.956
100.343,0.956
100.373,0.957
100.403,0.955
100.433,0.956
100.463,0.952
100.493,0.949
100.523,0.963
100.553,0.957
100.583,0.950
100.613,0.952
100.643,0.956
100.673,0.955
100.703,0.957
100.733,0.949
100.763,0.953
100.793,0.956
100.823,0.955
100.853,0.952
100.883,0.966
100.913,0.950
100.943,0.952
100.973,0.959
101.003,0.951
101.033,0.964
101.063,0.953
101.093,0.958
101.123,0.950
101.153,0.954
101.183,0.949
101.213,0.954
101.243,0.958
101.273,0.957
101.303,0.954
101.333,0.957
101.363,0.951
101.393,0.961
101.423,0.951
101.453,0.946
101.483,0.953
101.513,0.959
101.543,0.958
101.573,0.956
101.603,0.959
101.633,0.951
101.663,0.952
101.693,0.956
101.723,0.945
101.753,0.941
101.783,0.930
101.813,0.906
101.843,0.888
101.873,0.908
101.903,0.927
101.933,0.899
101.963,0.862
101.993,0.906
102.023,0.923
102.053,0.907
102.083,0.945
102.113,0.976
102.143,0.981
102.173,0.978
102.203,0.975
102.233,0.965
102.263,0.961
102.293,0.961
102.323,0.981
102.353,0.985
102.383,0.978
102.413,0.973
102.443,0.964
102.473,0.969
102.503,0.971
102.533,0.955
102.563,0.939
102.593,0.937
102.623,0.923
102.653,0.927
102.683,0.935
102.713,0.956
102.743,0.945
102.773,0.958
102.803,0.973
102.833,0.973
102.863,0.961
102.893,0.951
102.923,0.934
102.953,0.922
102.983,0.917
103.013,0.912
103.043,0.946
103.073,0.941
103.103,0.959
103.133,0.949
103.163,0.941
103.193,0.941
103.223,0.925
103.253,0.917
103.283,0.930
103.313,0.917
103.343,0.928
103.373,0.937
103.403,0.925
103.433,0.911
103.463,0.928
103.493,0.935
103.523,0.938
103.553,0.934
103.583,0.948
103.613,0.934
103.643,0.936
103.673,0.932
103.703,0.937
103.733,0.939
103.763,0.935
103.793,0.931
103.823,0.920
103.853,0.917
103.883,0.923
103.913,0.917
103.943,0.929
103.973,0.931
104.003,0.936
104.033,0.940
104.063,0.940
104.093,0.925
104.123,0.927
104.153,0.940
104.183,0.938
104.213,0.931
104.243,0.930
104.273,0.925
104.303,0.929
104.333,0.920
104.363,0.923
104.393,0.933
104.423,0.932
104.453,0.924
104.483,0.922
104.513,0.941
104.543,0.935
104.573,0.933
104.603,0.935
104.633,0.930
104.663,0.923
104.693,0.930
104.723,0.926
104.753,0.923
104.783,0.930
104.813,0.923
104.843,0.935
104.873,0.938
104.903,0.940
104.933,0.937
104.963,0.928
104.993,0.928
105.023,0.920
105.053,0.920
105.083,0.926
105.113,0.931
105.143,0.929
105.173,0.940
105.203,0.939
105.233,0.938
105.263,0.938
105.293,0.940
105.323,0.932
105.353,0.943
105.383,0.953
105.413,0.936
105.443,0.928
105.473,0.938
105.503,0.930
105.533,0.924
105.563,0.936
105.593,0.937
105.623,0.926
105.653,0.923
105.683,0.928
105.713,0.934
105.743,0.924
105.773,0.938
105.803,0.937
105.833,0.935
105.863,0.933
105.893,0.936
105.923,0.944
105.953,0.915
105.983,0.923
106.013,0.930
106.043,0.912
106.073,0.922
106.103,0.927
106.133,0.927
106.163,0.925
106.193,0.932
106.223,0.931
106.253,0.934
106.283,0.934
106.313,0.930
106.343,0.937
106.373,0.934
106.403,0.925
106.433,0.930
106.463,0.930
106.493,0.930
106.523,0.934
106.553,0.932
106.583,0.924
106.613,0.937
106.643,0.942
106.673,0.927
106.703,0.934
106.733,0.929
106.763,0.922
106.793,0.940
106.823,0.929
106.853,0.931
106.883,0.936
106.913,0.945
106.943,0.925
106.973,0.929
107.003,0.923
107.033,0.927
107.063,0.899
107.093,0.909
107.123,0.919
107.153,0.928
107.183,0.914
107.213,0.919
107.243,0.917
107.273,0.924
107.303,0.928
107.333,0.924
107.363,0.931
107.393,0.932
107.423,0.925
107.453,0.934
