df_hash,22ZHK4.CSFR2S
424.873,-217
424.898,-174
424.923,-87
424.948,43
424.973,192
424.998,329
425.023,452
425.048,575
425.073,701
425.098,802
425.123,841
425.148,810
425.173,732
425.198,637
425.223,529
425.248,403
425.273,283
425.298,215
425.323,228
425.348,279
425.373,274
425.398,145
425.423,-85
425.448,-315
425.473,-447
425.498,-454
425.523,-378
425.548,-272
425.573,-160
425.598,-43
425.623,68
425.648,156
425.673,211
425.698,254
425.723,310
425.748,390
425.773,481
425.798,575
425.823,677
425.848,782
425.873,860
425.898,861
425.923,764
425.948,598
425.973,420
425.998,265
426.023,128
426.048,-11
426.073,-146
426.098,-243
426.123,-283
426.148,-289
426.173,-301
426.198,-332
426.223,-356
426.248,-338
426.273,-284
426.298,-235
426.323,-231
426.348,-264
426.373,-277
426.398,-211
426.423,-50
426.448,169
426.473,391
426.498,571
426.523,692
426.548,762
426.573,797
426.598,810
426.623,805
426.648,791
426.673,778
426.698,782
426.723,805
426.748,825
426.773,811
426.798,738
426.823,614
426.848,469
426.873,327
426.898,186
426.923,33
426.948,-130
426.973,-280
426.998,-385
427.023,-449
427.048,-503
427.073,-577
427.098,-652
427.123,-673
427.148,-594
427.173,-430
427.198,-243
427.223,-101
427.248,-19
427.273,34
427.298,102
427.323,194
427.348,282
427.373,323
427.398,290
427.423,183
427.448,37
427.473,-82
427.498,-110
427.523,-9
427.548,195
427.573,426
427.598,606
427.623,696
427.648,712
427.673,683
427.698,630
427.723,559
427.748,490
427.773,454
427.798,459
427.823,475
427.848,448
427.873,358
427.898,237
427.923,130
427.948,43
427.973,-66
427.998,-229
428.023,-402
428.048,-488
428.073,-423
428.098,-240
428.123,-48
428.148,62
428.173,83
428.198,69
428.223,64
428.248,64
428.273,43
428.298,3
428.323,-17
428.348,18
428.373,109
428.398,226
428.423,345
428.448,457
428.473,565
428.498,668
428.523,769
428.548,880
428.573,1012
428.598,1151
428.623,1260
428.648,1314
428.673,1315
428.698,1288
428.723,1248
428.748,1196
428.773,1133
428.798,1066
428.823,997
428.848,916
428.873,819
428.898,736
428.923,702
428.948,703
428.973,669
428.998,539
429.023,340
429.048,178
429.073,136
429.098,204
429.123,313
429.148,419
429.173,528
429.198,634
429.223,676
429.248,597
429.273,408
429.298,179
429.323,-60
429.348,-368
429.373,-794
429.398,-1286
429.423,-1727
429.448,-2091
429.473,-2487
429.498,-3030
429.523,-3680
429.548,-4295
429.573,-4814
429.598,-5327
429.623,-5917
429.648,-6487
429.673,-6856
429.698,-7015
429.723,-7190
429.748,-7578
429.773,-8087
429.798,-8448
429.823,-8579
429.848,-8698
429.873,-9003
429.898,-9329
429.923,-9295
429.948,-8785
429.973,-8116
429.998,-7610
430.023,-7122
430.048,-6216
430.073,-4817
430.098,-3488
430.123,-2849
430.148,-2826
430.173,-2704
430.198,-1967
430.223,-856
430.248,85
430.273,835
430.298,1939
430.323,3688
430.348,5594
430.373,7006
430.398,8104
430.423,9812
430.448,12550
430.473,15425
430.498,17129
430.523,17632
430.548,18511
430.573,21297
430.598,25751
430.623,30177
430.648,32767
430.673,32767
430.698,32767
430.723,32767
430.748,32767
430.773,32767
430.798,32767
430.823,32767
430.848,32767
430.873,32767
430.898,32767
430.923,18270
430.948,-7543
430.973,-26239
430.998,-32768
431.023,-32768
431.048,-32768
431.073,-32768
431.098,-30937
431.123,-29256
431.148,-30468
431.173,-32768
431.198,-32768
431.223,-32768
431.248,-32768
431.273,-32768
431.298,-32768
431.323,-32768
431.348,-32768
431.373,-32768
431.398,-32768
431.423,-32768
431.448,-29566
431.473,-19832
431.498,-10671
431.523,-3925
431.548,-123
431.573,1823
431.598,3563
431.623,5878
431.648,8324
431.673,10167
431.698,11378
431.723,12549
431.748,13999
431.773,15308
431.798,15848
431.823,15571
431.848,15051
431.873,14794
431.898,14721
431.923,14416
431.948,13724
431.973,12907
431.998,12246
432.023,11688
432.048,10986
432.073,10070
432.098,9145
432.123,8410
432.148,7842
432.173,7326
432.198,6878
432.223,6631
432.248,6585
432.273,6494
432.298,6095
432.323,5392
432.348,4636
432.373,4034
432.398,3537
432.423,2950
432.448,2192
432.473,1372
432.498,633
432.523,-7
432.548,-638
432.573,-1314
432.598,-1985
432.623,-2554
432.648,-2943
432.673,-3093
432.698,-2957
432.723,-2534
432.748,-1925
432.773,-1298
432.798,-774
432.823,-359
432.848,12
432.873,376
432.898,701
432.923,936
432.948,1060
432.973,1083
432.998,1018
433.023,894
433.048,759
433.073,650
433.098,537
433.123,337
433.148,13
433.173,-334
433.198,-526
433.223,-469
433.248,-254
433.273,-73
433.298,-31
433.323,-64
433.348,-49
433.373,34
433.398,77
433.423,-34
433.448,-293
433.473,-577
433.498,-781
433.523,-894
433.548,-966
433.573,-1006
433.598,-965
433.623,-801
433.648,-554
433.673,-323
433.698,-169
433.723,-37
433.748,200
433.773,635
433.798,1225
433.823,1812
433.848,2213
433.873,2336
433.898,2207
433.923,1931
433.948,1619
433.973,1339
433.998,1118
434.023,951
434.048,816
434.073,683
434.098,526
434.123,334
434.148,111
434.173,-146
434.198,-453
434.223,-813
434.248,-1188
434.273,-1488
434.298,-1619
434.323,-1549
434.348,-1336
434.373,-1088
434.398,-887
434.423,-753
434.448,-658
434.473,-582
434.498,-531
434.523,-512
434.548,-506
434.573,-479
434.598,-421
434.623,-369
434.648,-369
434.673,-415
434.698,-432
434.723,-330
434.748,-93
434.773,205
434.798,462
434.823,634
434.848,769
434.873,943
434.898,1173
434.923,1403
434.948,1560
434.973,1625
434.998,1633
435.023,1615
435.048,1559
435.073,1437
435.098,1249
435.123,1040
435.148,851
435.173,675
435.198,470
435.223,215
435.248,-62
435.273,-333
435.298,-617
435.323,-973
435.348,-1410
435.373,-1822
435.398,-2029
435.423,-1899
435.448,-1451
435.473,-832
435.498,-205
435.523,350
435.548,836
435.573,1268
435.598,1623
435.623,1864
435.648,1987
435.673,2042
435.698,2083
435.723,2105
435.748,2047
435.773,1847
435.798,1512
435.823,1126
435.848,783
435.873,510
435.898,259
435.923,-13
435.948,-282
435.973,-455
435.998,-459
436.023,-322
436.048,-151
436.073,-34
436.098,21
436.123,58
436.148,85
436.173,42
436.198,-123
436.223,-372
436.248,-589
436.273,-688
436.298,-701
436.323,-733
436.348,-834
436.373,-927
436.398,-882
436.423,-646
436.448,-298
436.473,19
436.498,218
436.523,292
436.548,279
436.573,202
436.598,85
436.623,-19
436.648,-41
436.673,50
436.698,200
436.723,297
436.748,258
436.773,79
436.798,-159
436.823,-349
436.848,-408
436.873,-312
436.898,-109
436.923,103
436.948,227
436.973,218
436.998,115
437.023,-1
437.048,-73
437.073,-99
437.098,-109
437.123,-122
437.148,-107
437.173,-13
437.198,197
437.223,514
437.248,882
437.273,1225
437.298,1481
437.323,1628
437.348,1684
437.373,1676
437.398,1613
437.423,1482
437.448,1281
437.473,1042
437.498,817
437.523,629
437.548,457
437.573,270
437.598,70
437.623,-112
437.648,-262
437.673,-411
437.698,-599
437.723,-812
437.748,-971
437.773,-1005
437.798,-918
437.823,-776
437.848,-627
437.873,-449
437.898,-184
437.923,165
437.948,516
437.973,764
437.998,871
438.023,880
438.048,846
438.073,779
438.098,647
438.123,437
438.148,188
438.173,-34
438.198,-180
438.223,-242
438.248,-239
438.273,-204
438.298,-169
438.323,-152
438.348,-142
438.373,-104
438.398,-15
438.423,102
438.448,190
438.473,207
438.498,175
438.523,154
438.548,179
438.573,222
438.598,231
438.623,195
438.648,158
438.673,165
438.698,211
438.723,244
438.748,229
438.773,182
438.798,143
438.823,121
438.848,82
438.873,1
438.898,-91
438.923,-127
438.948,-56
438.973,105
438.998,298
439.023,466
439.048,598
439.073,706
439.098,795
439.123,852
439.148,865
439.173,835
439.198,780
439.223,715
439.248,650
439.273,590
439.298,533
439.323,471
439.348,395
439.373,302
439.398,202
439.423,107
439.448,12
439.473,-98
439.498,-224
439.523,-330
439.548,-362
439.573,-299
439.598,-170
439.623,-43
439.648,31
439.673,50
439.698,42
439.723,29
439.748,8
439.773,-28
439.798,-73
439.823,-102
439.848,-103
439.873,-93
439.898,-98
439.923,-124
439.948,-143
439.973,-119
439.998,-48
440.023,33
440.048,80
440.073,77
440.098,58
440.123,73
440.148,148
440.173,256
440.198,333
440.223,328
440.248,244
440.273,135
440.298,66
440.323,74
440.348,140
440.373,221
440.398,286
440.423,336
440.448,396
440.473,476
440.498,563
440.523,624
440.548,634
440.573,595
440.598,526
440.623,441
440.648,339
440.673,221
440.698,102
440.723,19
440.748,4
440.773,59
440.798,145
440.823,216
440.848,246
440.873,239
440.898,215
440.923,180
440.948,130
440.973,67
440.998,18
441.023,7
441.048,31
441.073,54
441.098,45
441.123,11
441.148,-5
441.173,22
441.198,66
441.223,64
441.248,-7
441.273,-96
441.298,-105
441.323,25
441.348,262
441.373,507
441.398,671
441.423,732
441.448,720
441.473,676
441.498,618
441.523,548
441.548,472
441.573,401
441.598,344
441.623,294
441.648,244
441.673,190
441.698,131
441.723,65
441.748,-12
441.773,-96
441.798,-172
441.823,-226
441.848,-257
441.873,-277
441.898,-290
441.923,-279
441.948,-227
441.973,-133
441.998,-28
442.023,53
442.048,104
442.073,146
442.098,204
442.123,275
442.148,340
442.173,383
442.198,416
442.223,455
442.248,487
442.273,469
442.298,359
442.323,169
442.348,-31
442.373,-170
442.398,-228
442.423,-247
442.448,-288
442.473,-360
442.498,-416
442.523,-391
442.548,-270
442.573,-91
442.598,87
442.623,245
442.648,397
442.673,553
442.698,691
442.723,766
442.748,756
442.773,694
442.798,639
442.823,630
442.848,655
442.873,670
442.898,651
442.923,610
442.948,574
442.973,543
442.998,487
443.023,384
443.048,253
443.073,158
443.098,155
443.123,239
443.148,344
443.173,392
443.198,358
443.223,280
443.248,214
443.273,184
443.298,162
443.323,106
443.348,3
443.373,-123
443.398,-239
443.423,-330
443.448,-394
443.473,-425
443.498,-400
443.523,-312
443.548,-198
443.573,-133
443.598,-178
443.623,-320
443.648,-476
443.673,-543
443.698,-471
443.723,-289
443.748,-73
443.773,110
443.798,240
443.823,331
443.848,408
443.873,483
443.898,554
443.923,611
443.948,646
443.973,651
443.998,626
444.023,577
444.048,517
444.073,468
444.098,445
444.123,446
444.148,449
444.173,429
444.198,375
444.223,312
444.248,287
444.273,331
444.298,432
444.323,539
444.348,591
444.373,570
444.398,505
444.423,446
444.448,418
444.473,408
444.498,389
444.523,346
444.548,288
444.573,228
444.598,166
444.623,89
444.648,-5
444.673,-104
444.698,-187
444.723,-249
444.748,-312
444.773,-393
444.798,-483
444.823,-536
444.848,-507
444.873,-392
444.898,-234
444.923,-91
444.948,4
444.973,67
444.998,130
445.023,205
445.048,275
445.073,320
445.098,347
445.123,387
445.148,456
445.173,533
445.198,578
445.223,569
445.248,524
445.273,476
445.298,428
445.323,351
445.348,229
445.373,96
445.398,24
445.423,53
445.448,152
445.473,242
445.498,270
445.523,252
445.548,245
445.573,280
445.598,328
445.623,343
445.648,309
445.673,260
445.698,229
445.723,220
445.748,202
445.773,156
445.798,94
445.823,44
445.848,19
445.873,5
445.898,-12
445.923,-26
445.948,-12
445.973,38
445.998,109
446.023,168
446.048,196
446.073,204
446.098,212
446.123,226
446.148,241
446.173,242
446.198,232
446.223,224
446.248,230
446.273,251
446.298,277
446.323,302
446.348,331
446.373,369
446.398,404
446.423,406
446.448,340
446.473,208
446.498,54
446.523,-52
446.548,-62
446.573,18
446.598,143
446.623,257
446.648,331
446.673,369
446.698,389
446.723,411
446.748,449
446.773,503
446.798,550
446.823,547
446.848,453
446.873,267
446.898,37
446.923,-167
446.948,-304
446.973,-386
446.998,-462
447.023,-567
447.048,-691
447.073,-789
447.098,-817
447.123,-759
447.148,-626
447.173,-437
447.198,-208
447.223,36
447.248,251
447.273,379
447.298,395
447.323,327
447.348,245
447.373,201
447.398,192
447.423,170
447.448,110
447.473,56
447.498,89
447.523,247
447.548,469
447.573,637
447.598,682
447.623,643
447.648,628
447.673,701
447.698,828
447.723,922
447.748,925
447.773,857
447.798,763
447.823,658
447.848,528
447.873,378
447.898,261
447.923,232
447.948,291
447.973,379
447.998,435
448.023,455
448.048,468
448.073,483
448.098,463
448.123,380
448.148,266
448.173,197
448.198,218
448.223,291
448.248,337
448.273,316
448.298,259
448.323,217
448.348,193
448.373,149
448.398,64
448.423,-26
448.448,-71
448.473,-64
448.498,-52
448.523,-82
448.548,-143
448.573,-191
448.598,-213
448.623,-247
448.648,-324
448.673,-411
448.698,-430
448.723,-334
448.748,-162
448.773,3
448.798,117
448.823,204
448.848,298
448.873,382
448.898,401
448.923,333
448.948,221
448.973,137
448.998,101
449.023,70
449.048,-1
449.073,-111
449.098,-215
449.123,-290
449.148,-357
449.173,-437
449.198,-505
449.223,-500
449.248,-393
449.273,-226
449.298,-74
449.323,26
449.348,109
449.373,222
449.398,371
449.423,513
449.448,608
449.473,660
449.498,704
449.523,756
449.548,804
449.573,822
449.598,806
449.623,764
449.648,700
449.673,601
449.698,462
449.723,298
449.748,147
449.773,44
449.798,0
449.823,13
449.848,67
449.873,145
449.898,221
449.923,275
449.948,306
449.973,332
449.998,365
450.023,399
450.048,416
450.073,410
450.098,393
450.123,383
450.148,377
450.173,360
450.198,324
450.223,279
450.248,238
450.273,193
450.298,124
450.323,22
450.348,-94
450.373,-197
450.398,-280
450.423,-361
450.448,-447
450.473,-510
450.498,-497
450.523,-386
450.548,-209
450.573,-30
450.598,99
450.623,176
450.648,224
450.673,260
450.698,278
450.723,272
450.748,250
450.773,233
450.798,230
450.823,233
450.848,226
450.873,202
450.898,169
450.923,135
450.948,97
450.973,51
450.998,0
451.023,-44
451.048,-68
451.073,-84
451.098,-113
451.123,-167
451.148,-221
451.173,-232
451.198,-168
451.223,-45
451.248,90
451.273,198
451.298,275
451.323,346
451.348,430
451.373,516
451.398,589
451.423,662
451.448,783
451.473,978
451.498,1201
451.523,1348
451.548,1335
451.573,1165
451.598,925
451.623,706
451.648,532
451.673,366
451.698,173
451.723,-32
451.748,-208
451.773,-325
451.798,-392
451.823,-424
451.848,-414
451.873,-341
451.898,-209
451.923,-59
451.948,63
451.973,140
451.998,186
452.023,221
452.048,250
452.073,263
452.098,263
452.123,257
452.148,247
452.173,218
452.198,168
452.223,119
452.248,99
452.273,109
452.298,110
452.323,67
452.348,-16
452.373,-104
452.398,-170
452.423,-229
452.448,-303
452.473,-380
452.498,-403
452.523,-333
452.548,-192
452.573,-51
452.598,34
452.623,65
452.648,76
452.673,88
452.698,101
452.723,119
452.748,175
452.773,298
452.798,474
452.823,645
452.848,764
452.873,824
452.898,844
452.923,823
452.948,730
452.973,551
452.998,331
453.023,147
453.048,41
453.073,-18
453.098,-93
453.123,-194
453.148,-262
453.173,-237
453.198,-121
453.223,7
453.248,79
453.273,94
453.298,115
453.323,193
453.348,310
453.373,399
453.398,410
453.423,361
453.448,312
453.473,314
453.498,364
453.523,416
453.548,431
453.573,405
453.598,365
453.623,337
453.648,314
453.673,273
453.698,201
453.723,108
453.748,18
453.773,-57
453.798,-125
453.823,-186
453.848,-219
453.873,-195
453.898,-112
453.923,-8
453.948,68
453.973,97
453.998,101
454.023,110
454.048,125
454.073,129
454.098,115
454.123,103
454.148,117
454.173,159
454.198,199
454.223,222
454.248,242
454.273,290
454.298,371
454.323,454
454.348,502
454.373,510
454.398,494
454.423,460
454.448,381
454.473,234
454.498,43
454.523,-116
454.548,-172
454.573,-110
454.598,20
454.623,148
454.648,234
454.673,281
454.698,309
454.723,334
454.748,359
454.773,385
454.798,406
454.823,415
454.848,408
454.873,396
454.898,399
454.923,420
454.948,424
454.973,367
454.998,232
455.023,60
455.048,-81
455.073,-159
455.098,-200
455.123,-255
455.148,-334
455.173,-385
455.198,-333
455.223,-161
455.248,70
455.273,266
455.298,370
455.323,398
455.348,401
455.373,411
455.398,423
455.423,422
455.448,412
455.473,414
455.498,434
455.523,450
455.548,436
455.573,390
455.598,338
455.623,296
455.648,255
455.673,190
455.698,103
455.723,22
455.748,-25
455.773,-54
455.798,-102
455.823,-177
455.848,-235
455.873,-208
455.898,-73
455.923,113
455.948,258
455.973,303
455.998,256
456.023,168
456.048,79
456.073,1
456.098,-63
456.123,-108
456.148,-123
456.173,-107
456.198,-73
456.223,-35
456.248,2
456.273,40
456.298,73
456.323,96
456.348,115
456.373,141
456.398,176
456.423,208
456.448,226
456.473,246
456.498,310
456.523,440
456.548,605
456.573,727
456.598,743
456.623,653
456.648,517
456.673,405
456.698,346
456.723,322
456.748,301
456.773,260
456.798,192
456.823,102
456.848,5
456.873,-71
456.898,-99
456.923,-77
456.948,-32
456.973,-9
456.998,-24
457.023,-57
457.048,-62
457.073,-10
457.098,93
457.123,218
457.148,333
457.173,428
457.198,503
457.223,560
457.248,594
457.273,597
457.298,573
457.323,533
457.348,489
457.373,445
457.398,392
457.423,322
457.448,238
457.473,158
457.498,90
457.523,26
457.548,-60
457.573,-181
457.598,-314
457.623,-406
457.648,-415
457.673,-342
457.698,-226
457.723,-110
457.748,-7
457.773,93
457.798,197
457.823,281
457.848,322
457.873,319
457.898,302
457.923,297
457.948,303
457.973,291
457.998,246
458.023,184
458.048,136
458.073,110
458.098,84
458.123,31
458.148,-42
458.173,-99
458.198,-99
458.223,-39
458.248,48
458.273,131
458.298,192
458.323,237
458.348,265
458.373,266
458.398,234
458.423,181
458.448,138
458.473,130
458.498,161
458.523,211
458.548,261
458.573,303
458.598,332
458.623,336
458.648,296
458.673,207
458.698,88
458.723,-6
458.748,-28
458.773,37
458.798,156
458.823,267
458.848,325
458.873,327
458.898,309
458.923,306
458.948,329
458.973,360
458.998,384
459.023,401
459.048,419
459.073,441
459.098,457
459.123,462
459.148,457
459.173,448
459.198,421
459.223,357
459.248,247
459.273,125
459.298,42
459.323,33
459.348,83
459.373,148
459.398,191
459.423,210
459.448,227
459.473,253
459.498,279
459.523,280
459.548,239
459.573,150
459.598,14
459.623,-160
459.648,-350
459.673,-521
459.698,-638
459.723,-680
459.748,-645
459.773,-539
459.798,-378
459.823,-194
459.848,-32
459.873,74
459.898,126
459.923,157
459.948,203
459.973,262
459.998,305
460.023,307
460.048,275
460.073,241
460.098,220
460.123,210
460.148,199
460.173,198
460.198,226
460.223,282
460.248,344
460.273,386
460.298,409
460.323,434
460.348,473
460.373,508
460.398,512
460.423,482
460.448,440
460.473,410
460.498,386
460.523,352
460.548,312
460.573,296
460.598,328
460.623,393
460.648,439
460.673,428
460.698,366
460.723,289
460.748,229
460.773,187
460.798,147
460.823,108
460.848,84
460.873,85
460.898,101
460.923,109
460.948,93
460.973,54
460.998,11
461.023,-17
461.048,-24
461.073,-12
461.098,-2
461.123,-25
461.148,-100
461.173,-207
461.198,-298
461.223,-318
461.248,-247
461.273,-108
461.298,57
461.323,216
461.348,349
461.373,443
461.398,484
461.423,467
461.448,413
461.473,356
461.498,322
461.523,311
461.548,307
461.573,294
461.598,271
461.623,245
461.648,228
461.673,230
461.698,265
